myot,x,y,z
12040954690,-1.375,-3.3125,1.6875
12040978382,-3.6875,-2.75,1.6875
12040999750,-4.1875,-2,1.5625
12041014691,-4.1875,-1.75,1.5625
12041038333,-2.875,-1.4375,1.75
12041059799,-2.0625,-1,1.8125
12041099110,-1.3125,0.25,2.1875
12041101186,-4.1875,1.0625,1.6875
12041121523,-3.75,1.4375,1.6875
12041136555,-2.6875,1.125,1.4375
12041159059,-0.5625,3.25,1.5
12041189739,-2,5.0625,0.5
12041195425,-7.5,5.25,-0.75
12041218940,-3.5,3.5625,-1.1875
12041247687,-1.75,1.875,-0.5625
12041258115,0.25,0.9375,0.6875
12041277682,-3.25,-0.375,0.625
12041300644,-5.625,-0.6875,1.3125
12041315201,-6.375,-1.8125,1.9375
12041337689,-5.6875,-2.0625,3.1875
12041360187,-6.4375,-2.1875,4.3125
12041375196,-7.25,-2.4375,4.6875
12041397689,-7.0625,-2.1875,4.75
12041420005,-6.375,-0.875,5.625
12041435162,-7.6875,-0.0625,5.8125
12041459160,-7.375,0.375,5.5625
12041480196,-6.4375,0.8125,5.25
12041495192,-7.625,1.625,4.625
12041517714,-5.75,3.5625,4.75
12041540189,-6.125,5,4.625
12041555216,-8.125,5.75,4.0625
12041577726,-6,5.5,3.625
12041600181,-5.3125,5.4375,3.625
12041615195,-5.25,4.25,3.375
12041637689,-3,4,3.4375
12041660200,-2.25,3.75,3.375
12041674525,-2.5,3.5,2.875
12041713400,-3.1875,2.6875,2.875
12041720208,-4.3125,1.75,3.125
12041734533,-5.5,1.125,3.5
12041765917,-4.3125,0.0625,4.3125
12041780230,-3.4375,-0.6875,5.1875
12041794571,-3.625,-0.8125,4.8125
12041817682,-5.6875,-0.4375,4.9375
12041840167,-5.75,-0.125,4.375
12041854519,-8.25,-0.375,4.375
12041877724,-8.1875,-0.875,4.5
12041900161,-5.1875,-1.25,4.4375
12041914535,-1.5,0.5,4.875
12041937667,-4.9375,1.5625,3.9375
12041960153,-9.9375,0.5,2.5
12041974535,-9.875,-1,1.6875
12041997654,-6.125,-1.375,1.8125
12042020217,-12.625,-2.5625,-0.4375
12042034523,-12.375,-8.75,-4.0625
12042057690,-3.3125,-9.4375,-8
12042080229,-2.8125,19.6875,-9.1875
12042094545,-24.4375,11.5,-11.75
12042117724,9.8125,-22.5625,-17.75
12042140204,39.9375,-31,-13.6875
12042154536,28.25,-29.625,-8.875
12042177715,10.6875,-24.25,-1
12042200214,-2.1875,-14,5.625
12042214558,-14.8125,-3.125,13.875
12042238472,0.75,15.6875,16.1875
12042268366,5.5,33.5625,17.8125
12042274553,-1.875,52.0625,20
12042297078,-0.9375,68.25,24.6875
12042319503,-0.5625,81.1875,28.875
12042334520,0.375,93,32.375
12042357020,6.125,102.812,36.625
12042381002,18.5625,110.688,39.875
12042397439,24.3125,116.188,42.625
12042417046,29.4375,119.375,45.125
12042448343,29.0625,119.75,45.6875
12042454496,23.375,114.812,43.8125
12042480010,43.75,109.5,42.0625
12042499542,28.875,102.5,38.875
12042517429,35.9375,95.1875,38.5625
12042545227,41.6875,84.25,34.8125
12042559559,42.0625,75.8125,31.0625
12042582743,36.5,68.5,26.0625
12042597094,31.25,59.8125,20
12042619547,32,52.3125,17.9375
12042634486,37.75,45.875,13.4375
12042657046,32.25,39.0625,6.875
12042679497,40.5,37,2.9375
12042702735,39.5625,35.1875,0.625
12042725217,29.3125,31.6875,0.3125
12042739565,33.25,28.75,0
12042754565,28.25,24.3125,0
12042777006,23.4375,17,-1.1875
12042799522,10.25,5.1875,-1.75
12042814528,18.3125,-7.5625,-2.4375
12042853324,16.5625,-24.9375,-1.375
12042859505,-2.5,-48.625,-0.375
12042877459,0.875,-73.6875,2.5625
12042897027,-6.25,-59.5625,2.9375
12042919533,-11.875,-38.875,6.3125
12042944191,-10.3125,-70.6875,6.625
12042957046,12.0625,-92.25,12.3125
12042979585,61.9375,-106.625,29.125
12043005644,109.812,-86.6875,21.75
12043079699,100.375,-61.9375,28.6875
12043082108,65.5625,-52.125,29.625
12043111258,-86.25,-51.1875,25.8125
12043139693,-20.9375,-46.5625,22.75
12043142102,25.9375,-43.8125,22.6875
12043171262,34.5625,-38.375,23.4375
12043199613,9.5625,-30.5625,20.125
12043245510,-22.0625,-22.9375,17.25
12043261272,-37,-22.25,14
12043266668,-19.8125,-37.4375,9.25
12043298003,-30.875,-42.125,6.6875
12043327316,-39.5,-40.5625,3.625
12043329622,-26.5,-39.0625,2.5625
12043347731,-16.6875,-32.9375,3.1875
12043356069,-21.8125,-31.4375,3.3125
12043377113,-19.875,-31.6875,3.625
12043399601,-22.125,-33,3.625
12043416066,-27.75,-35.5625,3.625
12043440723,-24.125,-35.6875,3.5625
12043469204,-26,-38.875,3.4375
12043492386,-23.5625,-42,3.1875
12043505203,-25.75,-45.0625,1.75
12043519570,-24.75,-47.875,0.6875
12043537505,-25.625,-48.5625,-0.25
12043568606,-32.6875,-52,-1.9375
12043587755,-36.125,-56.125,-3.75
12043596031,-43.9375,-64.0625,-6.125
12043620039,-48.875,-70.5,-9.1875
12043639650,-49.8125,-78.9375,-13.125
12043663551,-56.125,-83.25,-17.3125
12043680027,-66.4375,-88.5,-19.75
12043708390,-66.4375,-92.75,-25.75
12043716651,-57.75,-107.312,-39.4375
12043737095,-53.9375,-114.312,-38.625
12043759532,-72.4375,-119.312,-52.5625
12043782065,-126.625,-82.0625,-46.75
12043800010,-153.562,-126.188,-35.375
12043819542,-44.1875,-135.875,-24.25
12043843492,31.125,-134.75,-15.1875
