myot,myox,myoy,myoz
1464753731,myox,myoy,myoz
138289614855,0.952637,0.109375,0.181641
138289638599,0.949707,0.10791,0.183594
138289653525,0.955566,0.112305,0.185059
138289674972,0.949219,0.109375,0.189453
138289698531,0.953125,0.109375,0.183105
138289744234,0.954102,0.10498,0.193359
138289746323,0.950195,0.10791,0.183105
138289758555,0.95459,0.10791,0.18457
138289776309,0.953613,0.10791,0.181641
138289796339,0.956543,0.116699,0.178711
138289818587,0.952637,0.105469,0.188477
138289862289,0.955078,0.108398,0.182617
138289872354,0.952637,0.104492,0.187012
138289878692,0.955078,0.106934,0.187988
138289893654,0.954102,0.109375,0.187988
138289924307,0.958008,0.106934,0.183105
138289937213,0.952637,0.106445,0.184082
138289953753,0.956543,0.108398,0.179199
138289976168,0.951172,0.104004,0.181152
138289997296,0.956543,0.101562,0.185547
138290013749,0.957031,0.10498,0.184082
138290036166,0.957031,0.097168,0.183594
138290057259,0.959473,0.108398,0.186523
138290073672,0.952637,0.102051,0.186035
138290096196,0.957031,0.102539,0.186523
138290117243,0.953613,0.0966797,0.183105
138290133698,0.95459,0.104004,0.1875
138290156192,0.956055,0.102051,0.186523
138290177253,0.953125,0.0976562,0.193848
138290193693,0.958008,0.102539,0.180664
138290216192,0.957031,0.104004,0.177246
138290238643,0.953125,0.103027,0.192871
138290260394,0.955078,0.0996094,0.186523
138290276131,0.952637,0.102539,0.184082
138290298677,0.953613,0.0991211,0.185059
138290312894,0.955566,0.0996094,0.184082
138290335368,0.953125,0.102051,0.18457
138290357919,0.95459,0.097168,0.188477
138290372907,0.953613,0.0947266,0.18457
138290395372,0.958496,0.101562,0.184082
138290417980,0.95752,0.101074,0.189453
138290432876,0.95459,0.106445,0.191406
138290455425,0.95166,0.0986328,0.198242
138290477929,0.958008,0.102051,0.189941
138290492964,0.953613,0.0878906,0.182617
138290515384,0.955566,0.0859375,0.183594
138290537954,0.959961,0.0957031,0.174805
138290553013,0.950684,0.0917969,0.183105
138290575452,0.958496,0.0927734,0.183594
138290597891,0.960449,0.0942383,0.18457
138290612971,0.955078,0.0913086,0.182129
138290635447,0.952148,0.0952148,0.175293
138290657875,0.960449,0.0878906,0.175293
138290672957,0.95752,0.0917969,0.182129
138290695387,0.953613,0.0981445,0.187012
138290718377,0.95752,0.097168,0.183594
138290732997,0.958008,0.0854492,0.182129
138290755450,0.953613,0.0888672,0.184082
138290777894,0.955078,0.0927734,0.185547
138290792842,0.953613,0.0917969,0.186035
138290815379,0.959961,0.0854492,0.188965
138290837925,0.954102,0.0888672,0.191895
138290852242,0.958008,0.0908203,0.184082
138290874778,0.950684,0.0932617,0.185547
138290897921,0.964355,0.0883789,0.188965
138290912248,0.955566,0.0839844,0.183105
138290934733,0.947266,0.0922852,0.188477
138290957866,0.956543,0.0908203,0.19043
138290972184,0.958008,0.0830078,0.189941
138290994799,0.953613,0.078125,0.189941
138291017897,0.948242,0.0976562,0.187988
138291032269,0.959961,0.090332,0.191895
138291054718,0.955078,0.0883789,0.19873
138291077923,0.966797,0.157227,0.249512
138291092206,0.942871,0.0693359,0.179688
138291114710,0.96875,0.0932617,0.199707
138291137870,0.958496,0.0820312,0.181152
138291152228,0.958008,0.0805664,0.159668
138291174739,0.95459,0.0996094,0.215332
138291198402,0.95752,0.0688477,0.168945
138291212193,0.947754,0.09375,0.183105
138291234763,0.950195,0.0961914,0.181641
138291257957,0.952637,0.0981445,0.182129
138291272268,0.956055,0.0947266,0.184082
138291294791,0.955566,0.0927734,0.190918
138291317954,0.954102,0.09375,0.189453
138291332341,0.950195,0.100586,0.194336
138291354775,0.954102,0.0913086,0.1875
138291378035,0.95459,0.0952148,0.1875
138291392251,0.952637,0.0927734,0.181641
138291414739,0.952637,0.0932617,0.181152
138291437896,0.951172,0.0878906,0.175293
138291452247,0.959473,0.0844727,0.184082
138291474751,0.954102,0.0942383,0.182617
138291497985,0.95459,0.0869141,0.189453
138291512246,0.953613,0.0888672,0.183105
138291534799,0.955566,0.0869141,0.188477
138291557916,0.95752,0.0908203,0.188477
138291572214,0.957031,0.0825195,0.196289
138291594714,0.950684,0.0786133,0.197754
138291617875,0.958496,0.0888672,0.191406
138291632233,0.960449,0.0820312,0.195312
138291654766,0.964355,0.0756836,0.183105
138291677165,0.957031,0.0805664,0.188477
138291692217,0.960938,0.102539,0.176758
138291714751,0.947266,0.101074,0.182617
138291737240,0.955078,0.0756836,0.177246
138291752260,0.963867,0.0854492,0.178223
138291774691,0.954102,0.0942383,0.175781
138291797217,0.960449,0.0849609,0.179199
138291812240,0.960938,0.0883789,0.172852
138291834740,0.956543,0.0932617,0.178223
138291857226,0.960938,0.0883789,0.17627
138291872258,0.958984,0.0834961,0.178223
138291894731,0.959473,0.0932617,0.170898
138291926203,0.957031,0.0810547,0.174316
138291932255,0.95752,0.0874023,0.17627
138291954771,0.955566,0.0825195,0.179688
