myot,x,y,z
4035295531,-13.8125,-3.875,18.8125
4035318275,-13.3125,-1.125,17.3125
4035333253,-12.8125,1.625,15.6875
4035356954,-12.25,4.1875,13.9375
4035378220,-11.6875,6.75,12.125
4035393247,-10.9375,9.4375,10.3125
4035416897,-10.1875,12,8.3125
4035447592,-9.3125,14.4375,6.25
4035456776,-8.3125,16.75,4.0625
4035477590,-7.25,18.875,1.875
4035499346,-6.125,20.75,-0.4375
4035513958,-5,22.625,-2.5625
4035544344,-3.75,24.375,-4.625
4035573021,-2.4375,25.875,-6.5
4035583189,-1.1875,27.1875,-8.4375
4035597077,0.0625,28.0625,-10.25
4035618101,1.3125,28.9375,-11.875
4035634509,2.625,29.75,-13.5625
4035657083,3.9375,30.0625,-15.0625
4035687644,5.125,30.0625,-16.375
4035694506,6.25,29.9375,-17.8125
4035716988,7.375,29.5625,-18.9375
4035738110,8.3125,28.8125,-19.9375
4035754504,9.3125,28.25,-20.625
4035777085,10.375,27.1875,-21.125
4035798095,11.1875,25.9375,-21.625
4035814513,11.9375,24.3125,-21.9375
4035837071,12.75,22.625,-22.1875
4035858150,13.4375,20.75,-22.125
4035882114,13.8125,18.625,-21.9375
4035897093,14.25,16.3125,-21.625
4035918730,14.5,13.9375,-21.125
4035933768,14.4375,11.5,-20.625
4035957642,14.5,8.9375,-19.6875
4035978738,14.25,6.25,-18.8125
4035993721,13.875,3.625,-17.625
4036016205,13.5,0.8125,-16.375
4036046910,12.9375,-2.0625,-15.125
4036053747,12.1875,-4.875,-13.8125
4036076243,11.4375,-7.5625,-12.3125
4036098742,10.625,-10.1875,-10.6875
4036113760,9.5,-12.6875,-8.75
4036136222,8.3125,-15.0625,-7.0625
4036158749,7,-17.25,-5.1875
4036173731,5.6875,-19.375,-3.1875
4036196217,4.1875,-21.375,-1.25
4036218744,2.75,-23,0.75
4036233774,1.25,-24.375,2.6875
4036257706,-0.1875,-25.625,4.5
4036278822,-1.75,-26.875,6.375
4036293750,-3.1875,-27.4375,8.125
4036325154,-4.5,-28.125,10
4036338726,-5.875,-28.5,11.8125
4036361252,-7.25,-28.8125,13.625
4036376252,-8.625,-28.75,15.4375
4036398799,-9.6875,-28.375,17.0625
4036413783,-10.6875,-27.5625,18.5
4036436254,-11.5,-26.8125,19.75
4036458698,-12.0625,-25.625,20.9375
4036473724,-12.5,-24.25,21.75
4036496194,-12.9375,-22.8125,22.5625
4036518701,-13.25,-21.3125,23.1875
4036533731,-13.3125,-19.5,23.8125
4036557707,-13.375,-17.5625,24.25
4036578731,-13.375,-15.3125,24.375
4036595186,-13.125,-13.0625,24.25
4036617730,-12.625,-10.625,23.9375
4036638744,-12.3125,-8.1875,23.25
4036655172,-11.625,-5.625,22.375
4036676294,-11,-3,21.25
4036698768,-10.25,-0.5625,20.0625
4036715186,-9.625,1.75,18.6875
4036736309,-8.875,4.25,17.1875
4036758787,-8.125,6.875,15.5625
4036775246,-7.25,9.4375,13.8125
4036796270,-6.25,11.875,11.9375
4036818748,-5.1875,14.1875,9.875
4036835177,-4.0625,16.25,7.5
4036856227,-2.9375,18.25,5.1875
4036878768,-1.8125,19.875,2.9375
4036895212,-0.6875,21.375,0.6875
4036916263,0.375,22.6875,-1.4375
4036938737,1.375,24.25,-3.5
4036962723,2.3125,25.5,-5.625
4036976255,3.3125,26.4375,-7.6875
4036998799,4.375,27,-9.5625
4037015236,5.4375,27.5,-11.5625
