myot,myox,myoy,myoz
1458663464,myox,myoy,myoz
59427253408,-1.0249,-0.135742,-0.142578
59427268513,-1.02832,-0.171387,-0.149902
59427299682,-1.02002,-0.184082,-0.161133
59427314714,-1.0083,-0.17334,-0.164062
59427329739,-1.00293,-0.143066,-0.165039
59427351001,-0.986328,-0.128906,-0.172363
59427374698,-0.982422,-0.117676,-0.17627
59427428716,-0.976074,-0.112793,-0.183105
59427429535,-0.969238,-0.121582,-0.152832
59427436852,-0.998047,-0.164551,-0.111816
59427457892,-1.02246,-0.191406,-0.139648
59427472862,-1.04443,-0.161133,-0.184082
59427494142,-1.02441,-0.15332,-0.14209
59427509329,-1.01904,-0.149414,-0.134766
59427545929,-1.01123,-0.148438,-0.15918
59427555953,-0.994141,-0.132324,-0.162598
59427577951,-0.974609,-0.109375,-0.164551
59427590906,-0.957031,-0.0776367,-0.170898
59427614042,-0.954102,-0.0673828,-0.187012
59427629793,-0.95459,-0.0673828,-0.192383
59427650825,-0.967773,-0.0708008,-0.164551
59427673993,-0.991699,-0.111328,-0.114258
59427689798,-1.05664,-0.178223,-0.121582
59427710928,-1.05615,-0.15918,-0.178711
59427734024,-1.04834,-0.174805,-0.153809
59427749796,-1.01562,-0.16748,-0.166504
59427770839,-0.994141,-0.198242,-0.169922
59427794028,-0.98584,-0.177246,-0.178223
59427809857,-0.969727,-0.153809,-0.180176
59427830837,-0.969727,-0.120117,-0.194824
59427854089,-0.975586,-0.105957,-0.195801
59427869852,-0.976562,-0.0854492,-0.200195
59427891007,-0.967773,-0.0712891,-0.197754
59427913365,-0.960449,-0.0849609,-0.0976562
59427929759,-1.00439,-0.167969,-0.129883
59427950906,-1.03076,-0.148438,-0.206055
59427973379,-1.02783,-0.174805,-0.174805
59427989815,-1.02588,-0.165527,-0.17041
59428010843,-1.01514,-0.191895,-0.172852
59428033301,-0.999023,-0.199707,-0.171875
59428049717,-0.983887,-0.162598,-0.187988
59428072250,-0.968262,-0.140625,-0.198242
59428093263,-0.956055,-0.105469,-0.202637
59428109748,-0.950684,-0.105957,-0.196289
59428130778,-0.957031,-0.0883789,-0.194824
59428153270,-0.963867,-0.0825195,-0.188477
59428169771,-0.959961,-0.0917969,-0.188965
59428192303,-0.96875,-0.119141,-0.187988
59428214799,-0.973633,-0.144531,-0.17627
59428229793,-0.975586,-0.151855,-0.173828
59428252311,-0.990234,-0.152832,-0.15625
59428273422,-1.02295,-0.137207,-0.17041
59428289870,-1.03223,-0.12793,-0.160645
59428312369,-1.02197,-0.156738,-0.164551
59428333397,-1.02539,-0.17334,-0.160156
59428357960,-1.01611,-0.208984,-0.152344
59428372248,-1.0498,-0.25,-0.0717773
59428393413,-1.00977,-0.181641,-0.210449
59428409870,-1.01562,-0.187988,-0.187988
59428432320,-1.0415,-0.189941,-0.0634766
59428453447,-1.0293,-0.134277,-0.0664062
59428469749,-0.971191,-0.156738,-0.235352
59428492276,-0.950684,-0.154297,-0.210449
59428513419,-0.947754,-0.157227,-0.143066
59428529845,-0.954102,-0.100586,-0.0878906
59428552330,-0.992188,-0.128418,-0.104492
59428573346,-1.00342,-0.16748,-0.0732422
59428589847,-0.972656,-0.132324,-0.0839844
59428612259,-0.958496,-0.0947266,-0.0820312
59428633319,-0.974121,-0.0473633,-0.100098
59428649783,-0.967773,-0.0532227,-0.117188
59428672275,-0.966797,-0.0913086,-0.132324
59428693294,-0.949219,-0.131836,-0.142578
59428709028,-0.942383,-0.0830078,-0.166504
59428731479,-0.940918,-0.0927734,-0.166504
59428754018,-1.00244,-0.111816,-0.132812
59428769006,-1.01172,-0.20459,-0.0444336
59428791460,-0.989746,0.0131836,-0.119629
59428813983,-0.972656,0.027832,-0.0546875
59428829016,-0.982422,0.0634766,-0.0449219
59428851508,-0.97168,0.0644531,-0.0307617
59428874009,-0.975098,-0.00390625,-0.0449219
59428888975,-1.13037,-0.15625,-0.0527344
59428911477,-1.33789,-0.25293,0.0600586
59428933970,-1.13428,-0.0786133,0.217773
59428949101,-1.05078,-0.0878906,0.0693359
59428971486,-0.976562,-0.0297852,-0.0546875
59428994069,-0.917969,-0.000976562,-0.17334
59429009028,-0.974609,-0.0400391,-0.166504
59429031520,-1.0542,-0.00488281,-0.0283203
59429054039,-1.13379,0.0395508,0.0136719
59429069068,-1.08789,-0.0576172,-0.160156
59429091534,-1.02637,-0.12207,-0.161133
59429114018,-1.07471,-0.0283203,-0.213379
59429128984,-1.07861,0.0449219,-0.152832
59429151489,-1.0625,0.0458984,-0.108887
59429174023,-1.01416,0.230469,-0.0610352
59429188925,-0.966797,0.274902,-0.0361328
59429211501,-0.98291,0.304688,-0.0483398
59429233985,-0.976074,0.239746,-0.0415039
59429249040,-1.0083,0.191895,-0.0185547
59429271495,-0.996094,0.187012,0.00585938
59429294089,-1.01416,0.125488,0.0600586
59429309037,-1.00928,0.145508,0.0385742
59429331584,-0.974609,0.15918,0.0390625
59429354092,-0.978027,0.183594,0.113281
59429370486,-0.945801,0.252441,0.090332
59429391547,-0.967285,0.166504,0.0400391
59429414098,-1.02686,0.164062,0.137207
59429430559,-0.979492,0.176758,0.107422
59429451540,-0.967285,0.171387,0.128418
59429474048,-0.95166,0.32959,0.117676
59429491119,-0.916992,0.299805,-0.0488281
59429511555,-1.13184,0.143555,-0.00927734
59429533975,-1.07568,0.171387,-0.0151367
59429550457,-1.06006,0.145508,-0.0161133
59429571551,-0.996094,0.0249023,0.0605469
59429587280,-0.979492,0.17041,0.0849609
59429610428,-0.95459,0.226074,0.0488281
59429631426,-0.997559,0.188965,0.105469
59429647323,-0.942871,0.294922,0.0800781
59429670481,-0.91748,0.296875,0.0380859
59429691544,-0.957031,0.195801,0.0625
59429707297,-1.05371,0.166992,0.0478516
59429746129,-1.00342,0.100586,0.0117188
59429759145,-1.08008,0.0400391,0.0424805
59429767340,-1.00684,0.185059,0.0551758
59429790495,-0.911621,0.343262,0.0800781
