timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
281110851003,0,-1,-4,1,0,-3,-4,0
281110851003,1,0,-4,-3,1,0,4,-2
281110866616,-3,-2,-2,-2,-6,-6,1,0
281110866616,-2,-2,0,-3,-1,-2,2,-1
281110872192,-1,-1,-2,1,1,0,-1,-1
281110872192,-2,0,-5,-1,-7,-1,-2,-1
281110888604,-2,-1,2,-3,-2,-1,1,-1
281110888604,-2,-2,-2,-1,-4,1,1,0
281110890218,-1,-2,-1,-1,0,2,-3,1
281110890218,-4,-1,-1,-4,-1,-2,-3,0
281110902281,-3,-1,3,-4,-6,-1,-3,-1
281110902281,-2,0,-3,-2,-2,0,4,-1
281110913754,-1,-1,1,1,0,1,0,0
281110913754,-4,3,0,6,4,-1,2,-1
281110926647,0,-3,-1,-2,-3,-1,-3,0
281110926647,-1,0,2,1,-1,-4,-1,-3
281110932262,0,0,2,-3,-3,-3,-4,-1
281110932262,2,2,1,2,3,0,1,-1
281110947712,-3,-3,-4,1,0,-3,3,-2
281110947712,-4,-3,3,-3,-2,1,-1,-4
281110956740,-3,-3,-2,-5,-1,2,1,-3
281110956740,-2,-2,4,-1,-1,0,-1,-2
281110962342,4,-3,0,-1,-1,-2,-1,-2
281110962342,1,1,-4,-1,-1,-5,-8,-1
281111001095,1,-1,-2,0,4,0,0,-1
281111001095,-3,2,7,4,-1,-2,-3,5
281111009134,-3,-2,-5,-4,-2,1,-1,-3
281111009134,-1,0,-8,-3,2,0,4,-4
281111009877,-1,1,6,1,-4,-2,-3,5
281111009877,2,-3,-4,-3,3,-3,-1,-2
281111011406,-3,-2,-5,-3,0,1,4,-4
281111011406,-1,-1,2,3,0,-2,0,-1
281111022171,0,-5,5,-1,-2,-2,-2,4
281111022171,-1,-2,-7,-2,-2,0,0,-6
281111031002,-3,1,3,-2,-2,-4,-5,-2
281111031002,0,0,8,4,-4,-5,-7,4
281111037065,-5,4,-3,-1,6,-2,3,-3
281111037065,0,-7,-1,-5,1,-3,-2,-3
281111052056,0,-2,0,0,1,0,-5,2
281111052056,-2,-7,-2,-5,-6,-1,-1,2
281111059520,-4,-3,-7,-5,-2,0,2,-9
281111059520,-1,-2,1,2,-1,0,3,1
281111068568,-3,1,3,-1,-1,0,-2,3
281111068568,1,1,-5,-6,1,1,3,-4
281111082137,2,2,0,0,0,1,-3,0
281111082137,-3,2,-5,-1,-2,1,-5,4
281111091028,-3,4,-4,0,-2,-2,0,-2
281111091028,0,-4,-3,-1,-2,-1,-1,-2
281111097070,-3,-2,2,-6,-5,-3,-1,-2
281111097070,-3,7,-1,-2,-4,-1,-1,-4
281111112234,4,-2,2,-1,-1,1,4,1
281111112234,-2,3,6,-2,2,0,-8,-2
281111119734,-3,3,0,2,0,-1,0,-1
