myot,myox,myoy,myoz
1458870074,myox,myoy,myoz
73346081849,1.09961,0.305664,-0.228027
73346103214,1.04297,0.489258,0.059082
73346118197,0.931641,0.419922,0.340332
73346141872,0.908203,-0.259277,0.936523
73346171192,0.685547,-0.332031,1.30566
73346178348,0.585938,-0.477539,1.44482
73346225813,0.268555,-0.492676,1.32373
73346226659,0.163574,0.0961914,0.609863
73346239674,0.623047,2.80273,-5.33154
73346261940,0.667969,-1.95605,0.0493164
73346283216,2.52148,-1.23486,0.00732422
73346299736,1.83496,0.0239258,-0.748535
73346335629,1.25391,0.473145,-0.157227
73346345717,0.658691,0.486328,-0.312012
73346359441,0.311523,0.693359,-0.254395
73346380552,0.397461,0.640625,-0.319336
73346404175,0.686523,0.132812,-0.467285
73346419429,1.12207,0.0693359,-0.437988
73346450158,1.44482,0.196777,-0.291504
73346471237,1.16699,0.180176,-0.431152
73346479487,0.944824,0.161621,-0.418457
73346502031,0.746094,0.254395,-0.474609
73346523739,0.626953,0.125,-0.532715
73346539495,0.685059,0.205566,-0.601562
73346560559,0.833984,0.302246,-0.518066
73346585172,0.882812,0.365234,-0.541504
73346599537,0.837402,0.212402,-0.589355
73346620511,0.722168,0.118652,-0.652832
73346643654,0.608887,0.0351562,-0.714844
73346659953,0.58252,0.027832,-0.726562
73346680496,0.585449,0.0219727,-0.750977
73346711133,0.520508,0.0639648,-0.791504
73346733443,0.440918,0.0463867,-0.84375
73346743366,0.416016,0.043457,-0.860352
73346762991,0.425781,0.191406,-0.897461
73346779430,0.478027,0.337402,-0.884766
73346800503,0.469238,0.289551,-0.890137
73346823067,0.381836,0.211914,-0.955078
73346846627,0.404297,0.249512,-0.940918
73346860485,0.448242,0.227051,-0.90918
73346883000,0.405762,0.182129,-0.874023
73346899445,0.353516,-0.0078125,-0.912109
73346920494,0.339355,0.0751953,-0.933594
73346943012,0.355469,0.0634766,-0.956055
73346960920,0.385742,0.09375,-0.956055
73346981956,0.421387,0.0786133,-0.952637
73347002974,0.488281,0.219238,-0.924316
73347019444,0.519043,0.342773,-0.876953
73347041941,0.461914,0.170898,-0.895996
73347063032,0.424316,0.0864258,-0.87793
73347079449,0.375,0.0385742,-0.842285
73347110182,0.316406,0.126465,-0.838379
73347124419,0.301758,0.150391,-0.881348
73347146192,0.361816,0.0805664,-0.902832
73347162010,0.455566,-0.0644531,-0.880859
73347183006,0.345215,0.0942383,-0.903809
73347199434,0.238281,-0.043457,-0.967773
73347230086,0.213867,-0.0913086,-0.992188
73347242980,0.284668,0.231445,-0.963379
73347259457,0.381348,0.378418,-0.978516
73347290218,0.296875,0.0917969,-0.993652
73347303020,0.279297,-0.101562,-0.981445
73347319446,0.257812,-0.130859,-0.975586
73347348008,0.306152,0.177246,-0.983398
73347363031,0.322754,0.145996,-0.955566
73347385518,0.297852,0.0986328,-0.956055
73347401970,0.28125,-0.0664062,-0.975586
73347423051,0.324219,-0.379883,-1.00439
73347455179,0.26709,-0.114258,-0.991699
73347462641,0.213867,0.17041,-0.958496
73347491295,0.22998,0.213379,-0.953613
73347499420,0.266113,0.0605469,-0.989746
73347522027,0.213867,-0.0439453,-0.99707
73347543008,0.196289,-0.0307617,-0.988281
73347560933,0.208008,0.0258789,-0.960938
73347581956,0.307617,0.289551,-0.983398
73347603049,0.39209,0.373047,-0.949707
73347618658,0.341797,0.208984,-0.95459
73347641243,0.296387,-0.0449219,-0.980469
73347663702,0.288574,-0.0131836,-0.984863
73347678740,0.26123,-0.0371094,-0.961426
73347701194,0.244141,0.0893555,-0.917969
73347739466,0.29248,0.172363,-0.903809
73347746205,0.333008,0.183594,-0.904785
73347762767,0.408203,0.273926,-0.903809
