timestamp,x,y,z
1448349665,x,y,z
65245229799,0.107422,0.294922,0.964355
65245260621,0.0751953,0.304199,0.945801
65245261329,0.0493164,0.308594,0.950684
65245291110,0.0327148,0.29834,0.96875
65245297957,0.0102539,0.262695,0.989258
65245320475,-0.0239258,0.223633,0.999023
65245334956,-0.0688477,0.217285,1.01562
65245358132,-0.106445,0.218262,1.02344
65245388783,-0.107422,0.20459,1.04541
65245394878,-0.0839844,0.194336,1.05518
65245418186,-0.078125,0.18457,1.05225
65245440680,-0.0810547,0.180176,1.0708
65245454951,-0.0625,0.162598,1.05762
65245477988,-0.0756836,0.175293,1.05225
65245500632,-0.106445,0.192383,1.04932
65245515007,-0.126953,0.186035,1.04932
65245538183,-0.136719,0.178711,1.03662
65245560731,-0.144531,0.188477,1.02637
65245575019,-0.155273,0.209473,1.02051
65245597994,-0.1875,0.214355,1.00732
65245620534,-0.211426,0.206055,0.999023
65245634843,-0.194824,0.201172,0.999512
65245665560,-0.180664,0.188965,1.00098
65245680598,-0.186523,0.185547,0.991211
65245694871,-0.20166,0.20459,0.992188
65245717959,-0.198242,0.205566,1.00293
65245740685,-0.185059,0.187012,1
65245756344,-0.186035,0.181641,1.00586
65245779449,-0.188965,0.18457,1.0166
65245800607,-0.196289,0.181641,1.0127
65245815029,-0.204102,0.194824,1.00537
65245838088,-0.202148,0.199707,1.00439
65245860592,-0.202637,0.1875,1.00879
65245875113,-0.196777,0.192383,1.00732
65245898135,-0.193359,0.210449,1.00488
65245920673,-0.177734,0.228516,1.00244
65245936337,-0.174316,0.23291,0.996094
65245958002,-0.168945,0.225586,0.994141
65245980590,-0.154297,0.231934,0.992188
65245996284,-0.146973,0.248535,0.981934
65246017981,-0.155273,0.260254,0.981445
65246040552,-0.157715,0.254883,0.98877
65246056266,-0.148926,0.248047,0.993164
65246078104,-0.140625,0.256348,0.98291
65246100554,-0.143555,0.264648,0.976562
65246118350,-0.143555,0.290527,0.972168
65246138167,-0.138672,0.288086,0.98291
65246160617,-0.134277,0.293945,0.984375
65246176334,-0.127441,0.306641,0.97998
65246198228,-0.125977,0.311523,0.978516
65246220687,-0.115234,0.312988,0.976562
65246236290,-0.10791,0.310547,0.977051
65246258832,-0.108398,0.305664,0.991211
65246280529,-0.0927734,0.320312,0.990234
65246296259,-0.0722656,0.330078,0.984863
65246318761,-0.0585938,0.348145,0.974609
65246340329,-0.050293,0.355469,0.96582
65246356261,-0.0415039,0.354492,0.96875
65246378772,-0.0195312,0.359863,0.97998
65246401954,-0.000976562,0.359375,0.978027
65246416372,0.00439453,0.371094,0.960449
65246438804,-0.000976562,0.378418,0.950684
65246461972,0.00634766,0.391602,0.935059
65246476341,0.0195312,0.396973,0.946777
65246498851,0.0297852,0.395996,0.936035
65246521959,0.0268555,0.414062,0.919434
65246536207,0.0200195,0.424805,0.904785
65246558762,0.0327148,0.434082,0.902344
65246581904,0.0512695,0.439941,0.89502
65246596312,0.0703125,0.44873,0.893066
65246618782,0.0795898,0.452148,0.88623
65246641963,0.0776367,0.464355,0.876465
65246663008,0.0825195,0.463379,0.865234
65246678775,0.0986328,0.477051,0.849609
65246701981,0.128906,0.491699,0.845215
65246723240,0.144043,0.504883,0.839844
65246738859,0.131348,0.498047,0.832031
65246761966,0.121094,0.486328,0.820312
65246783210,0.128418,0.494629,0.806641
65246798837,0.144043,0.509766,0.791504
65246821975,0.162109,0.522949,0.798828
65246842996,0.181152,0.515625,0.791992
65246858821,0.178223,0.512207,0.786133
65246881941,0.179688,0.509766,0.780762
65246903001,0.188965,0.504395,0.785645
65246918839,0.198242,0.501953,0.785156
65246942013,0.196289,0.504883,0.786621
65246963092,0.183594,0.520996,0.783691
65246978868,0.174805,0.526367,0.782715
65247001980,0.177246,0.515625,0.798828
65247023053,0.17627,0.506348,0.795898
65247038861,0.173828,0.511719,0.802734
65247062844,0.172852,0.516113,0.790039
65247083669,0.173828,0.51416,0.787109
65247098803,0.191895,0.505371,0.779785
65247121929,0.204102,0.507324,0.793457
65247143235,0.220703,0.497559,0.805176
65247158862,0.227051,0.496094,0.795898
65247181961,0.233398,0.501465,0.799316
65247203057,0.245605,0.501465,0.811523
65247218863,0.23584,0.483398,0.83252
65247241340,0.222168,0.480957,0.84375
65247263046,0.215332,0.492188,0.848145
65247278812,0.212891,0.513184,0.848633
65247301305,0.217285,0.53418,0.855957
65247323038,0.232422,0.53418,0.856445
65247338814,0.236816,0.522949,0.862305
65247361299,0.234375,0.510742,0.847656
65247384491,0.225098,0.515625,0.836914
65247398749,0.233398,0.536621,0.822754
