timestamp,x,y,z,w
1006067569,0.0510864,0.234436,0.000976562,0.970764
1006075162,0.0534668,0.234497,0.00262451,0.970581
1006097626,0.0541382,0.234863,0.00402832,0.970459
1006120170,0.0541992,0.235352,0.00421143,0.970337
1006135118,0.0529785,0.235168,0.00335693,0.970459
1006157505,0.0512695,0.234558,0.00170898,0.970703
1006180158,0.0488892,0.233582,6.10352e-05,0.971069
1006195049,0.0458984,0.233337,-0.0012207,0.971252
1006217639,0.0430298,0.234375,-0.00109863,0.97113
1006240126,0.0407104,0.235596,-0.00109863,0.970947
1006255154,0.0384521,0.236206,-0.000732422,0.970886
1006278753,0.0367432,0.236145,-0.000244141,0.971008
1006300631,0.0355835,0.236938,0.000488281,0.970825
1006314985,0.0339966,0.238342,0.00183105,0.97052
1006337535,0.0321045,0.239319,0.00317383,0.970337
1006360029,0.0339355,0.24115,-0.000305176,0.969849
1006375155,0.0325317,0.239685,0.0020752,0.970276
1006397630,0.0310669,0.241699,0.00378418,0.969788
1006427576,0.0308838,0.243896,0.0057373,0.969238
1006435003,0.0300293,0.244873,0.00598145,0.969055
1006458017,0.0325928,0.246399,0.000732422,0.968567
1006480035,0.0275269,0.242188,-0.00317383,0.969788
1006495115,0.0254517,0.236877,-0.00726318,0.97113
1006517571,0.0270386,0.236267,-0.00958252,0.971252
1006540105,0.0262451,0.236084,-0.0108032,0.971252
1006554990,0.0253906,0.23645,-0.0102539,0.971252
1006577625,0.0244141,0.235291,-0.0112305,0.971497
1006600123,0.0235596,0.235168,-0.0124512,0.971558
1006615040,0.0215454,0.236572,-0.0127563,0.971252
1006637638,0.0200195,0.238831,-0.0114746,0.970764
1006660136,0.0211792,0.242126,-0.0106201,0.96991
1006675161,0.020813,0.243713,-0.00952148,0.969543
1006697633,0.0192261,0.244324,-0.00878906,0.969421
1006720077,0.0176392,0.244446,-0.00897217,0.969421
1006735122,0.0172119,0.244385,-0.00982666,0.969421
1006757458,0.0150146,0.244141,-0.0108643,0.969543
1006779914,0.012207,0.243286,-0.0122681,0.969788
1006795190,0.0105591,0.242126,-0.0152588,0.970032
1006817605,0.0100098,0.240845,-0.0184937,0.970276
1006839987,0.00854492,0.240479,-0.0195923,0.970398
1006855128,0.00756836,0.241272,-0.0178833,0.970215
1006877607,0.00756836,0.242493,-0.0154419,0.969971
1006900076,0.00793457,0.243042,-0.0144043,0.969849
1006915047,0.00720215,0.242371,-0.0149536,0.969971
1006937629,0.0065918,0.242493,-0.0151367,0.969971
1006960071,0.00640869,0.243042,-0.0145874,0.969849
1006975075,0.00628662,0.243103,-0.0136719,0.969849
1006997457,0.00463867,0.242432,-0.0136108,0.970032
1007019946,0.00317383,0.242004,-0.0144043,0.970093
1007035128,0.00189209,0.242432,-0.0147705,0.970032
1007057693,6.10352e-05,0.242737,-0.0146484,0.969971
1007080122,-0.00170898,0.243103,-0.013916,0.969849
1007095140,-0.00378418,0.243164,-0.0141602,0.969849
1007117548,-0.0065918,0.242737,-0.0153198,0.96991
1007140058,-0.0117188,0.241516,-0.0180664,0.970093
1007155141,-0.0181274,0.242065,-0.0228271,0.969788
1007177685,-0.0244141,0.246277,-0.0276489,0.968445
1007200110,-0.0278931,0.253784,-0.0324707,0.966248
1007215100,-0.0327759,0.256531,-0.0319824,0.965393
1007237626,-0.0335693,0.258667,-0.0302124,0.964844
1007260096,-0.0320435,0.259644,-0.0256958,0.964783
1007275147,-0.0266724,0.26062,-0.0211182,0.964783
1007297700,-0.0215454,0.26062,-0.0176392,0.964966
1007319992,-0.015686,0.259583,-0.0164185,0.965393
1007335079,-0.010376,0.257751,-0.0162354,0.966003
1007357540,-0.00732422,0.256775,-0.0166016,0.966248
1007380119,-0.0065918,0.257019,-0.0164795,0.966187
1007395161,-0.0065918,0.258301,-0.0170898,0.96582
1007418116,-0.00817871,0.257812,-0.0186768,0.965942
1007440267,-0.0113525,0.255981,-0.0205078,0.96637
1007455169,-0.0144043,0.255066,-0.0219727,0.966553
1007477575,-0.0162354,0.25531,-0.022522,0.966431
1007507674,-0.0166626,0.255554,-0.0217896,0.96637
1007515135,-0.0168457,0.255005,-0.0195312,0.966553
1007537514,-0.0174561,0.254089,-0.0164185,0.966858
1007560188,-0.0181885,0.252869,-0.0131226,0.967224
1007575127,-0.0180664,0.252563,-0.0106201,0.967285
1007597601,-0.0170898,0.25293,-0.0101929,0.967224
1007620081,-0.0163574,0.25293,-0.0106812,0.967224
1007635131,-0.0167847,0.252747,-0.0100708,0.967285
1007657427,-0.0162354,0.252197,-0.00854492,0.967468
1007672573,-0.0151978,0.25177,-0.00646973,0.96759
1007695023,-0.0145264,0.251709,-0.00445557,0.967651
1007717610,-0.0145264,0.251404,-0.00274658,0.967712
1007732544,-0.0142822,0.25061,-0.00231934,0.967957
1007755135,-0.0133057,0.249634,-0.00274658,0.968201
1007777640,-0.0115356,0.248901,-0.00256348,0.968445
1007792598,-0.00958252,0.248474,-6.10352e-05,0.968567
1007815013,-0.00732422,0.247803,0.00390625,0.96875
1007837610,-0.00469971,0.247375,0.00738525,0.968811
1007860020,-0.00213623,0.247559,0.00897217,0.968811
1007875071,-0.0012207,0.246521,0.00854492,0.969055
1007898032,-0.000915527,0.2453,0.00726318,0.96936
1007920203,-0.000915527,0.242798,0.00567627,0.970032
1007935108,0,0.239197,0.00421143,0.970947
1007957648,0.000915527,0.234924,0.00500488,0.971985
1007980216,0.00140381,0.231018,0.0109863,0.972839
1007995184,0.000854492,0.22644,0.0239868,0.973694
1008017662,0.0149536,0.205139,0.0189819,0.978394
1008040154,0.0178833,0.175293,0.0299072,0.983887
1008055055,0.0166016,0.13324,0.0316772,0.990417
1008077660,0.0310059,0.0959473,0.0341797,0.994263
1008100065,0.0321045,0.0603027,0.032959,0.99707
1008115139,0.0386963,0.0393066,0.0340576,0.997864
1008137686,0.0494995,0.024231,0.0345459,0.997864
1008160215,0.0493164,0.0117798,0.0386353,0.997925
1008175179,0.0512695,0.00360107,0.0454102,0.99762
1008197580,0.0504761,-0.0131836,0.0545044,0.997131
1008220204,0.041748,-0.0392456,0.0661621,0.996155
1008235229,0.0357666,-0.0765381,0.0792847,0.993225
1008257670,0.0264893,-0.119629,0.0932617,0.988037
1008280132,0.0155029,-0.169373,0.105286,0.979736
1008295143,0.0127563,-0.215393,0.116882,0.96936
1008317571,0.0100098,-0.252441,0.125549,0.959351
1008339971,0.00744629,-0.277527,0.131958,0.951538
1008355117,0.00878906,-0.295105,0.138489,0.945312
1008377491,0.00775146,-0.312988,0.143616,0.938782
1008400093,0.00506592,-0.334717,0.149963,0.930298
1008414982,-0.00177002,-0.360962,0.156738,0.919312
1008437650,-0.0136719,-0.392639,0.163452,0.904907
1008460118,-0.0266724,-0.427124,0.170044,0.887634
1008475014,-0.0405884,-0.460083,0.175415,0.869446
1008497655,-0.0535889,-0.487549,0.178833,0.852905
1008520202,-0.0639648,-0.508118,0.180359,0.839722
1008535131,-0.071228,-0.52301,0.179199,0.8302
1008557655,-0.0738525,-0.528931,0.176514,0.826782
1008580184,-0.0731201,-0.533081,0.172302,0.825073
1008595192,-0.0707397,-0.536072,0.166199,0.824585
1008625134,-0.0679321,-0.538635,0.15863,0.824646
1008640118,-0.0662231,-0.542419,0.150085,0.823914
1008655094,-0.0655518,-0.547241,0.140869,0.822388
1008677687,-0.0664062,-0.552368,0.130737,0.820557
1008700157,-0.0673828,-0.554932,0.119873,0.820435
1008715041,-0.0686035,-0.553345,0.107971,0.823059
1008737648,-0.0692139,-0.546753,0.0941162,0.829102
1008760106,-0.0672607,-0.534424,0.0789795,0.838806
1008775128,-0.0632324,-0.517273,0.0626831,0.851135
1008797725,-0.0576172,-0.499573,0.0441284,0.86322
1008820223,-0.0498047,-0.478088,0.0252075,0.876526
1008835067,-0.0422974,-0.454895,0.00476074,0.889526
1008857543,-0.0351562,-0.430908,-0.0163574,0.90155
1008880158,-0.0292969,-0.407959,-0.0369263,0.911804
1008895171,-0.0270386,-0.385315,-0.057312,0.920593
1008917675,-0.027832,-0.362671,-0.0769043,0.928345
1008940157,-0.03125,-0.336975,-0.0959473,0.936096
1008955147,-0.0377808,-0.308472,-0.114502,0.943542
1008977686,-0.045105,-0.275696,-0.132568,0.950989
1009000030,-0.0528564,-0.24054,-0.150879,0.957397
1009015153,-0.0602417,-0.203125,-0.170166,0.962341
1009037627,-0.0664673,-0.166199,-0.190247,0.965271
1009060196,-0.0726929,-0.131104,-0.210815,0.965942
1009075185,-0.0801392,-0.0992432,-0.231201,0.964478
1009097610,-0.0894165,-0.0709229,-0.250549,0.961365
1009120036,-0.101379,-0.0440063,-0.268372,0.95697
1009135056,-0.115845,-0.0176392,-0.284241,0.951538
1009157683,-0.132141,0.00964355,-0.298828,0.945068
1009180247,-0.150024,0.0370483,-0.312439,0.937256
1009195064,-0.168152,0.0636597,-0.325989,0.928101
1009217628,-0.186218,0.0884399,-0.339722,0.917664
1009247653,-0.204346,0.110596,-0.353943,0.905945
1009255049,-0.222046,0.128967,-0.368713,0.893372
1009277668,-0.239319,0.143372,-0.384033,0.880127
1009300076,-0.256653,0.15387,-0.399597,0.866455
1009315171,-0.273804,0.161072,-0.4151,0.852478
1009337690,-0.290405,0.165771,-0.430542,0.838318
1009360039,-0.306946,0.168518,-0.445435,0.823975
1009375226,-0.322449,0.169983,-0.460388,0.809387
1009397487,-0.337036,0.170105,-0.475403,0.794617
1009420041,-0.350281,0.168823,-0.490662,0.779785
1009435085,-0.361938,0.165649,-0.50647,0.764893
1009457655,-0.371521,0.160095,-0.523132,0.750122
1009480132,-0.378479,0.152283,-0.541382,0.735168
1009495176,-0.383179,0.141724,-0.560669,0.720215
1009517654,-0.384399,0.12854,-0.581726,0.7052
1009532648,-0.382629,0.113525,-0.603821,0.690002
1009562615,-0.37854,0.097168,-0.626343,0.674561
1009577632,-0.370972,0.0794067,-0.649048,0.659424
1009592647,-0.360962,0.0613403,-0.671326,0.644409
1009615154,-0.348633,0.0438843,-0.692627,0.629944
1009638129,-0.334229,0.026062,-0.71283,0.616028
1009652721,-0.317932,0.0088501,-0.731689,0.602905
1009675062,-0.30011,-0.00817871,-0.749146,0.590454
1009697681,-0.280212,-0.0255127,-0.765137,0.579163
1009720235,-0.258911,-0.0432739,-0.779541,0.568726
1009735070,-0.236206,-0.0616455,-0.792175,0.559387
1009757682,-0.212402,-0.0808716,-0.802734,0.551331
1009772690,-0.187439,-0.100037,-0.81134,0.544617
1009795160,-0.16272,-0.119812,-0.8172,0.539795
