myot,x,y,z
138451299133,28.3125,-61.25,36
138451314090,4.4375,-52.375,26.25
138451337285,29.6875,-52.875,33.375
138451353059,7.5,-54.6875,25.875
138451374091,-12.8125,-56.875,30.625
138451390513,-2.75,-61.875,26.375
138451412993,-15.125,-64.4375,23.3125
138451434043,-15.875,-67.875,29.5
138451450498,-9.375,-70.1875,31.4375
138451472996,-17.75,-69.3125,33.4375
138451494071,-17.9375,-72.3125,29.75
138451511793,-16.8125,-73.5,30.3125
138451533047,-0.5,-76,30.8125
138451554719,8.8125,-80,32.4375
138451571234,11.5625,-83.8125,34.25
138451592342,19.625,-89.375,34.75
138451615273,25.625,-94.3125,34.875
138451629778,36.625,-98.875,33.5625
138451652252,55.3125,-100.875,42.375
138451674747,68.3125,-118.625,48.25
138451689713,80.4375,-133.125,46.125
138451712277,88.3125,-154,45.9375
138451734790,96.1875,-176.812,72.75
138451749766,69.125,-172.5,97.125
138451772198,71.625,-250.312,27.375
138451794675,42,-313.438,56.4375
138451809721,29.375,-39.875,41.0625
138451832169,-8.25,92.75,73.375
138451854757,-91,8.5625,76.1875
138451869732,-24.6875,76.8125,5.3125
138451892160,-161.188,105.938,-65.5
138451914779,69.8125,137,-83
138451929773,52.9375,186.812,-100.812
138451952229,-40.8125,229.312,-80.8125
138451974795,-73.3125,263.688,-130
138451989685,-2.9375,253.375,-118
138452012239,-102.688,257.25,-144.188
138452034725,-106.062,254.5,-167.25
138452049778,-93.0625,255.812,-149.062
138452072230,-83.5,259.188,-138.312
138452094722,-68.5,252.312,-114.75
138452109785,-34.25,228,-110.5
138452132310,-16.9375,192.625,-76.9375
138452154772,-21.6875,157.688,-41.25
138452169772,-69.5625,114.375,-41.6875
138452192246,-47.9375,48.9375,-27.5
138452215258,49.0625,-18.875,30.25
138452229692,48.75,-76.75,12.6875
138452252247,-67.3125,-39.375,31.5
138452274742,143.625,-254.812,96.1875
138452289139,-103.5,-6,-82.25
138452311581,-126.188,-151.75,8.75
138452334733,7.8125,8.125,34.125
138452349117,-49.25,-53.875,66.5
138452371629,24.25,-55.4375,-29.0625
138452394728,17.1875,-40.3125,18
138452409057,-32.625,-40.4375,-15
138452431571,13.0625,-43.6875,11.75
138452454698,13.8125,-45.6875,22
138452469150,4.75,-40.3125,21.875
138452493096,11.875,-38.8125,13.5
138452514832,20.5,-38.25,13.25
138452529094,21.75,-37.75,13.1875
138452551589,22.875,-36.9375,18
138452574785,23.75,-34.5625,19.6875
138452589071,24.3125,-32.5625,14.75
138452611702,19.0625,-33,18.5625
138452634788,13.625,-34.125,16
138452649132,1.9375,-36,15.875
138452671593,-2.875,-37.5625,13.75
138452694776,4.3125,-38.375,9.625
138452709054,-1.8125,-44.125,15.5
138452731643,-5.4375,-49.1875,14.5625
138452754743,-10.375,-57.4375,13.625
138452769070,-9.4375,-60.0625,19.75
138452791593,7.4375,-67.1875,22.75
138452814785,7.1875,-72.9375,21.875
138452829094,8.4375,-79,25.625
138452851629,18.6875,-84.625,26.75
138452874734,35.125,-92.5625,28.375
138452889133,37,-97.625,35
138452911651,38.25,-98.5,33.5
138452934094,54.75,-104.812,22.8125
138452957208,72.3125,-123.438,27.3125
138452971562,73.75,-135.125,43.125
138452994061,90.6875,-158.375,31.6875
138453009079,163.812,-153.625,21.5625
138453031639,141.188,-143.25,6.1875
138453054100,83.9375,-112.688,96.625
138453069108,-24.9375,-47.5625,33.5
138453091603,-41.375,-84.0625,-20.875
138453114172,114.688,-7.6875,-1.0625
138453129126,202.625,52.125,-23.25
138453151672,25.9375,52.5,-30.875
138453174144,14.5,118.75,-67.125
138453189069,21.875,131.812,-72.5625
138453211570,-22.75,150.812,-112.625
138453234155,-69.125,176.438,-123.312
138453249180,-30.0625,192.125,-105.75
138453271646,-48.625,195.062,-117.938
138453294091,-47.875,197.188,-109.125
138453309169,-59.875,168.625,-87.875
138453331658,-94.1875,128.188,-74.625
138453354182,-90.75,92.6875,-52.1875
138453369115,-130.125,48.1875,-7
138453391596,-116.438,-23.9375,33.6875
138453414126,20.6875,-45.25,-14.625
138453429132,-91.3125,-5.8125,16.5625
138453453090,25.625,40.875,76.75
138453474124,-30,16.9375,77.625
138453489171,-26.125,6.4375,-55.9375
138453511676,9.4375,20.1875,15.25
138453534142,-24.625,19.1875,24.25
138453549177,-36.1875,20.8125,4.0625
138453571592,-18.6875,14.25,1.4375
138453594158,-9.75,13.6875,7.1875
138453609164,-6.8125,7.5625,-1.6875
138453631672,-2.0625,3.3125,0.125
138453654067,0.8125,-1.375,3
138453669084,1.375,-5.375,-1.4375
138453691608,2.6875,-9.75,0.625
138453708076,-2.9375,-11.1875,1.75
138453729084,-4.0625,-11.25,0.375
138453751638,0.5,-9.625,0
138453768117,0.5625,-8.75,0
138453790597,-0.5625,-7.0625,-0.125
138453811671,1.5,-6.125,-0.375
138453834125,1.6875,-4.25,-0.625
138453850558,1.125,-3.0625,-0.6875
138453871618,0.4375,-1.5625,0
138453888081,2.3125,-0.4375,-1.5625
138453910582,2.625,-0.0625,-0.75
138453931676,2.1875,-0.1875,-0.625
138453954121,2.75,0,0.0625
138453970588,2.6875,0.0625,0.25
138453991549,1.9375,0.1875,0.1875
138454008038,1.3125,0.5625,0.1875
138454030545,0.75,0.8125,0
138454051646,-0.625,1.0625,0.5
138454068098,-0.25,2.125,-0.1875
138454090590,1.125,2.1875,0.5
138454114549,0.75,1.75,-0.125
138454128118,-1.625,1.1875,0.5
138454150570,-1.3125,0.5625,0.3125
138454171639,-1.75,0.1875,0.625
138454188129,-2.3125,-0.375,0.5625
138454210598,-2.125,-0.75,0.375
138454231668,-2.9375,-0.9375,0.5
138454254156,-3.125,-0.625,-0.0625
138454270584,-2.1875,-0.4375,-0.1875
138454291646,-2.0625,-0.0625,-0.5
138454308098,-1.75,0.125,-0.5
138454330572,-0.875,0.4375,-0.625
138454351711,-0.3125,0.25,-0.6875
138454368127,-0.1875,0.25,-0.625
138454390573,1,0.1875,-1.625
138454411605,2.1875,0.375,-1
138454435626,4.1875,0.5,-2.5625
138454450583,2.0625,0.8125,-1.4375
138454471594,12.6875,1.4375,-5.0625
138454494123,48.375,2.1875,-21.125
