timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
152035837548,-1,-2,-3,5,0,-2,1,-3
152035837548,-1,3,-3,-2,-3,-5,-1,-2
152035838382,0,-1,0,-9,-4,-3,-1,-1
152035838382,-2,-2,-1,2,7,1,-5,-1
152035839157,-1,1,0,2,-7,1,-7,0
152035839157,1,-3,-1,-1,2,-2,1,0
152035839984,2,-2,-1,5,8,0,-2,-4
152035839984,-1,-2,0,-2,-2,-3,3,-3
152035850609,1,-7,1,1,-2,0,-4,1
152035850609,-1,-10,-1,-2,-4,0,-2,-2
152035859275,-8,-2,-2,2,-2,-3,-3,4
152035859275,0,-2,-2,0,-1,-1,-2,2
152035867106,-1,3,-2,7,0,3,0,-4
152035867106,0,1,4,5,-3,-2,1,1
152035890692,-2,3,0,4,0,1,6,2
152035890692,-1,-1,-1,1,-2,-5,1,-2
152035893630,-3,-1,2,-2,-3,-7,3,2
152035893630,0,-4,-4,-2,-4,-5,-6,-1
152035895617,0,-4,1,6,3,-2,-3,-2
152035895617,1,3,-2,6,4,0,-4,3
152035910607,0,-5,1,-8,-1,-4,1,-3
152035910607,-1,-3,-6,3,7,2,-2,2
152035919262,0,-2,-1,-14,-7,-7,-2,-3
152035919262,-2,2,-1,-4,-3,-2,-1,-3
152035927213,0,-1,-3,0,2,-1,3,3
152035927213,-2,2,-5,2,1,1,-2,-5
152035973900,-1,-1,0,0,-3,0,-3,0
152035973900,4,-2,-3,4,2,-1,0,0
152035974734,1,-2,-1,-5,-2,-3,-6,0
152035974734,-1,3,0,3,-3,2,1,-3
152035975517,-2,-1,-2,-2,0,-2,-3,-1
152035975517,-4,0,-4,-5,-6,2,2,-1
152035977885,-1,-4,0,5,-4,-2,-1,1
152035977885,0,0,1,-12,26,-2,0,1
152035986953,0,-1,3,-2,-10,-3,-5,-7
152035986953,-3,-1,-1,-7,26,-2,-4,0
152035992946,-3,2,0,2,-8,-2,1,1
152035992946,-3,4,-4,-7,-18,-1,-1,-2
152036001893,1,1,-1,5,5,-3,-3,-1
152036001893,-4,2,0,3,-7,1,-4,-5
152036015414,-3,-2,-1,15,2,3,-3,-1
152036015414,-2,-2,-5,11,-3,-4,-4,0
152036032596,2,2,-7,10,2,-4,1,-1
152036032596,-2,2,-1,7,-13,-2,1,0
152036033417,0,-1,-2,0,-2,-3,-2,-1
152036033417,3,-3,2,22,-1,0,3,2
152036046933,-3,-3,-1,-8,12,0,5,5
152036046933,1,-2,3,-14,0,-3,-2,-1
152036052903,-1,1,0,-18,3,4,0,-2
152036052903,2,-3,1,-9,63,9,0,-4
152036061918,-3,-5,3,-38,114,0,4,1
152036061918,1,4,20,1,127,-8,-1,-1
152036075388,11,-2,43,-118,120,-6,-2,-6
152036075388,2,-3,-4,90,-105,-8,-4,-2
152036084414,-6,-2,-32,80,-124,-1,-2,0
152036084414,-12,-5,-74,34,-91,-8,-3,-3
152036090379,-10,-9,-81,4,-8,-11,1,-3
152036090379,-4,-5,-39,-22,72,-6,-3,-1
152036106895,2,2,-48,-37,14,-3,-1,-2
152036106895,4,-2,-25,-40,-91,4,0,-2
152036112889,0,6,-62,21,33,1,-1,1
152036112889,0,-7,-52,-58,-46,-2,2,-1
152036121943,0,-5,-13,9,-7,0,0,-1
152036121943,0,-7,-54,-28,62,1,-2,-1
152036135468,2,-5,12,23,-29,-3,3,-4
152036135468,3,-9,-26,6,70,-2,2,-2
152036144414,-8,-2,-31,-43,-24,-2,0,-1
152036144414,-3,-14,-35,-13,9,-1,-1,0
152036150412,-5,-1,-15,24,-27,4,4,2
152036150412,-10,-17,-25,-29,-6,8,-3,0
152036166944,17,-8,56,-1,7,3,-4,1
152036166944,6,18,28,2,-6,9,4,5
152036172958,8,7,-2,10,-25,2,-4,0
152036172958,-3,0,2,-11,-12,-4,0,-2
152036181936,-14,-13,-34,-14,-44,-1,2,-1
152036181936,-10,-21,-20,-28,-55,-2,1,-1
152036204345,-10,-5,-17,-13,-21,1,5,-1
152036204345,4,-6,-21,-23,-28,3,-2,3
152036205975,-2,1,-8,-5,4,1,-6,-4
152036205975,-1,-2,10,9,-3,-2,0,-7
152036210432,3,0,-4,1,-29,-2,-2,0
152036210432,-5,-2,-11,2,-1,-2,5,2
152036233611,4,1,-46,-2,-47,-2,-1,5
152036233611,5,-1,-65,-6,-3,-6,-1,-1
152036234390,-3,-2,-16,23,59,4,0,-2
152036234390,2,7,54,-6,-24,0,-1,0
152036241971,-3,5,91,11,33,2,2,2
152036241971,-1,0,68,-17,-67,4,2,2
152036255893,2,-2,48,-4,-32,0,2,-1
152036255893,-3,5,12,1,-11,-1,0,-6
152036264438,-4,0,18,15,66,0,0,1
152036264438,0,1,6,14,34,0,0,3
152036270457,-3,-8,-30,3,-12,4,0,4
152036270457,6,5,-20,-15,2,-2,1,2
152036286948,1,1,-23,6,23,-3,-6,-4
152036286948,-1,-2,36,34,85,-2,-1,3
152036292922,-1,1,-29,18,58,4,-3,0
152036292922,2,2,58,9,-37,-6,0,-1
152036301966,2,-1,100,4,-95,2,1,-3
152036301966,-2,-7,-90,-10,7,-3,-9,4
152036315409,3,-9,-102,-22,34,-4,-3,2
152036315409,-12,0,78,29,71,-3,3,-5
152036324421,4,-1,-59,-20,-11,-4,7,-1
152036324421,6,-1,84,-4,-18,5,-1,-4
152036337980,-1,-2,19,-10,34,-1,0,-4
152036337980,-2,3,-6,5,-47,3,-4,4
152036346924,1,-4,38,16,62,-1,-3,0
152036346924,0,3,80,24,-6,-1,3,-1
152036352940,-3,-4,59,8,22,1,-2,-5
152036352940,4,2,62,11,31,-7,-6,3
152036361930,-10,-4,-48,-44,-59,2,-4,-1
152036361930,2,5,-33,27,85,-2,1,-3
152036375412,-6,-3,-9,-32,-86,1,0,-1
152036375412,-1,-4,-5,3,-21,5,1,-7
152036384422,1,-2,-89,-23,-26,-1,-1,-2
152036384422,-1,-8,25,-13,-17,1,-5,0
152036397972,0,1,-5,-13,-47,-4,-4,-4
152036397972,0,-3,-83,-8,47,3,0,2
152036406930,-1,-1,3,30,95,-2,-1,-3
152036406930,-6,3,-62,-12,-48,-3,-2,-2
152036412907,4,-7,-45,-10,-59,1,-3,0
152036412907,-1,-1,24,11,29,-3,-3,2
152036421938,0,1,42,31,70,-1,1,-5
152036421938,-3,5,59,7,-34,-2,-3,-1
152036435489,-2,-2,46,13,-4,-4,-2,2
152036435489,-1,-17,-52,-20,40,-3,-5,-2
152036444451,0,-11,28,8,14,7,4,1
152036444451,0,-1,-2,14,60,0,3,-1
152036457974,0,2,55,21,6,-1,2,1
