myot,x,y,z
4536294903,-1.125,2.5625,9.4375
4536325311,-2.1875,2.25,10.6875
4536339632,-3.4375,1.9375,11.8125
4536357361,-4.5,1.6875,12.75
4536375998,-5.5,1.375,13.75
4536399612,-6.5625,1.0625,14.5625
4536443998,-7.6875,0.625,15.25
4536444792,-8.6875,0.1875,15.9375
4536458320,-9.5,-0.0625,16.4375
4536474755,-10.25,-0.375,16.75
4536497222,-10.9375,-0.6875,16.875
4536518270,-11.4375,-1,17.0625
4536534726,-11.9375,-1.4375,16.875
4536557213,-12.1875,-1.8125,16.75
4536578307,-12.375,-2.1875,16.375
4536594695,-12.5,-2.5625,16
4536617208,-12.3125,-3.0625,15.4375
4536638300,-12.25,-3.4375,14.875
4536654732,-11.9375,-3.6875,14.0625
4536677225,-11.6875,-4,13.1875
4536698319,-11.125,-4.1875,12.25
4536722853,-10.625,-4.375,11.0625
4536737201,-10,-4.625,9.75
4536758259,-9.4375,-4.75,8.4375
4536774729,-8.625,-5,7.125
4536797285,-7.75,-5,5.6875
4536826218,-6.9375,-5.0625,4.1875
4536836178,-6,-5.125,2.6875
4536857276,-4.875,-5.0625,1.25
4536878279,-4,-4.9375,-0.3125
4536896228,-2.875,-4.75,-1.9375
4536917245,-1.8125,-4.5625,-3.4375
4536939721,-0.625,-4.5625,-4.9375
4536954798,0.5,-4.25,-6.375
4536977219,1.75,-3.875,-7.75
4536999728,2.875,-3.625,-9
4537014747,3.9375,-3.4375,-10.0625
4537037247,5.125,-3.125,-11.1875
4537058940,6.1875,-2.75,-12.1875
4537074031,7.25,-2.3125,-13.0625
4537096469,8.25,-1.875,-13.8125
4537119040,9.1875,-1.4375,-14.5625
4537142145,10,-1,-15.125
4537164652,10.8125,-0.6875,-15.625
4537178999,11.4375,-0.1875,-15.8125
4537193985,12,0.25,-16
4537216486,12.375,0.75,-15.9375
4537239028,12.8125,1.125,-15.75
4537253970,13,1.5625,-15.5625
4537276386,13.25,1.875,-15.1875
4537298937,13.25,2.25,-14.6875
4537313916,13.25,2.75,-14.125
4537336442,13.125,3.0625,-13.375
4537367126,12.8125,3.375,-12.5
4537373965,12.5625,3.625,-11.5
4537396488,12.0625,3.875,-10.5
4537418960,11.4375,4.0625,-9.125
4537433287,10.9375,4.125,-7.9375
4537455793,10.3125,4.25,-6.5625
4537479245,9.375,4.1875,-5.25
4537493464,8.5625,4.375,-3.6875
4537515798,7.75,4.375,-2.3125
4537539176,6.75,4.3125,-0.8125
4537553406,5.75,4.1875,0.6875
4537575883,4.75,4.125,2.25
4537599023,3.6875,3.9375,3.6875
4537613471,2.5,3.6875,5.25
4537635901,1.3125,3.4375,6.5625
4537658981,0.1875,3.25,8.0625
4537673295,-0.875,3,9.3125
4537695795,-2.0625,2.6875,10.375
4537718943,-3.1875,2.3125,11.5
4537733276,-4.3125,2.0625,12.5
4537755806,-5.375,1.625,13.4375
4537778978,-6.3125,1.3125,14.375
