myoTS,x,y,z
41015458053,-0.125,0.5,1.125
41015481693,-0.125,0.25,0.875
41015503044,0.1875,0.25,0.75
41015518060,0.1875,0.5625,0.8125
41015541707,-0.5,0,0.25
41015595733,-1.25,-1,0.1875
41015596537,-2.1875,-1.4375,0.375
41015605104,-1.875,-1.375,0.25
41015617421,-0.875,-0.875,0.5
41015638803,0,-0.625,0.25
41015662525,0.6875,-0.6875,0.1875
41015706100,-0.4375,-0.3125,0.4375
41015706879,-1.1875,0.125,0.5625
41015720383,-0.375,-0.125,0.125
41015736873,0.9375,-0.625,0
41015759342,0.875,-0.5,-0.1875
41015780511,-0.0625,-0.375,-0.25
41015796838,-0.75,-0.25,0
41015819376,-0.875,-0.5,0
41015840562,-0.625,-0.8125,-0.0625
41015856894,-0.3125,-0.875,0.25
41015879373,-0.125,-0.6875,0.125
41015900385,-0.1875,-0.5,0
41015916858,-0.4375,-0.3125,-0.1875
41015939332,0.125,-0.0625,-0.1875
41015960373,0.1875,0.1875,-0.125
41015976804,0.4375,0.375,-0.0625
41015999351,0.75,0.5625,-0.25
41016020390,-0.375,0.4375,-0.4375
41016036855,-1.125,0.0625,-0.5
41016059405,-1.9375,-0.6875,0.3125
41016080380,-4.3125,-0.75,1.0625
41016096795,-3.6875,-1.4375,1.125
41016119334,-1,-2.625,1.6875
41016140441,-2.6875,-2.5625,1.875
41016156812,-5,-1.75,1.375
41016179382,-2.6875,-0.8125,0.3125
41016200486,-0.125,0.25,-0.875
41016216910,0.125,1.375,-0.75
41016239416,1.1875,2.1875,0.3125
41016261931,1.5625,2.3125,-0.0625
41016276886,2.1875,2.0625,-1.3125
41016299393,4.4375,2.125,-0.625
41016321788,5.3125,2.125,-0.25
41016336949,2.5625,1.9375,-0.1875
41016359425,0.6875,1.375,-0.5625
41016381979,1.875,0.4375,-0.5
41016396904,2,-0.375,-0.3125
41016419413,-0.4375,-0.3125,-0.5625
41016441916,-0.8125,-0.8125,-0.75
41016456933,0.8125,-1.125,-0.8125
41016479358,1.125,-0.9375,-0.875
41016501849,-0.25,-0.1875,-0.875
41016516875,-1.375,0.8125,-0.75
41016539349,0.5,1.375,-0.6875
41016561839,2.625,1.5625,-0.375
41016577495,2.375,1.875,-0.1875
41016599422,1.375,1.375,-0.6875
41016621901,0.1875,0.5625,-0.5
41016636902,-1.3125,-0.3125,0
41016659389,-2.1875,-1.1875,-0.25
41016681931,-1.375,-1.625,-0.5
41016704433,-0.125,-1.6875,-0.375
41016726097,-0.4375,-1.25,0.1875
41016741994,-1,-0.5625,0
41016764469,-0.0625,-0.25,-0.3125
41016787629,0.8125,0.375,-0.0625
41016801171,0.375,0.875,-0.1875
41016815508,1.0625,0.875,-0.4375
41016837868,1.9375,0.9375,-0.1875
41016861167,2.0625,1.5625,-0.0625
41016875487,2.25,1.8125,-0.3125
41016897898,2.4375,1.5,-0.5625
41016921023,1.375,1.125,-0.8125
41016935406,0.4375,0.875,-1
41016957892,0.3125,0.6875,-1.0625
41016981069,0.8125,0,-0.9375
41016995404,0.375,-0.5,-0.75
41017017902,0.3125,-0.8125,-0.6875
41017041156,0.25,-0.4375,-0.375
41017055459,-0.75,0,-0.25
41017078008,-0.6875,0.125,0
41017101189,0,0.25,0.4375
41017115532,0.8125,0.3125,0.5
41017138010,0.4375,0.125,0.3125
41017161180,0.125,0.125,0.3125
41017175499,-0.375,0.125,0.1875
41017197889,-0.8125,0.125,0.0625
41017221189,-0.4375,0,-0.4375
41017235541,0.3125,-0.375,-0.3125
41017257935,0.625,-0.3125,-0.0625
41017289258,0.1875,-0.1875,0
41017295389,-0.6875,0.0625,0.125
41017317885,-0.8125,0.1875,0.1875
41017341065,-0.0625,0,-0.125
41017355363,0.5,0,-0.0625
41017377907,-0.1875,0.25,-0.0625
41017401052,-0.5,0.125,-0.1875
41017415401,-0.0625,-0.3125,-0.25
41017438045,-0.25,-0.5625,0.25
41017461107,-0.0625,-0.5625,0.0625
41017475544,0.375,-0.375,-0.0625
41017497985,-0.3125,0.3125,0.375
41017521183,-0.6875,0.5,0.125
41017535535,0,0,-0.1875
41017557979,-0.0625,-0.25,0.0625
41017581153,-0.375,-0.3125,0.1875
41017595512,-0.3125,-0.375,-0.0625
41017618006,-0.25,-0.25,-0.0625
41017641113,0.125,0.0625,0.0625
41017655468,0.25,-0.0625,-0.1875
41017678003,0,-0.125,-0.125
41017700451,-0.4375,-0.125,-0.0625
41017715461,-0.625,-0.1875,-0.125
41017737948,-0.875,-0.125,-0.125
41017760447,-0.3125,-0.375,0
41017775496,0.125,-0.375,0.1875
41017799549,-0.25,-0.0625,0.25
41017820477,-0.5,0.0625,0.25
41017838388,-0.4375,0,0.3125
41017857927,-0.5625,0.0625,0.4375
41017880480,0,-0.0625,0.1875
41017896964,0.3125,-0.125,0.0625
41017918010,0.4375,-0.3125,-0.0625
41017940592,-0.125,-0.25,0
41017955517,-0.5625,-0.25,-0.1875
41017977961,-0.5625,-0.6875,0.0625
41018000502,-0.8125,-1.125,0.5625
41018015486,-1.25,-0.9375,1.0625
41018037905,-0.8125,-1.4375,0.875
41018060584,-3.0625,-2.5,-0.625
41018075502,-5.9375,-6.9375,-1
41018097942,-10.4375,-10.625,1.375
41018120451,-12.75,-12.9375,3.5625
41018135556,-11.1875,-15.5625,5
41018158028,-6.6875,-16.0625,3.6875
41018180527,-16.75,-10.4375,-3.75
41018195479,-27.3125,-7.1875,-7.1875
41018218011,-18.0625,-4.9375,-4.75
41018240467,0.4375,-2.25,-7.25
41018255463,6.5625,-0.8125,-11.75
41018278046,-1.3125,1,-12.75
41018300547,-13.25,4.1875,-12.875
41018315465,-26.375,3.9375,-18.625
41018338017,-35.375,0.0625,-22.75
41018360521,-29.3125,-5.625,-21.25
41018375453,-25.5625,-11.5,-18.5
41018397992,-30.375,-11.875,-22.25
41018420456,-53.6875,-8.3125,-29
41018435458,-85.8125,-3.1875,-31.5625
41018457949,-97.625,-1.3125,-31.5625
41018480468,-91.5625,-2.6875,-36.1875
41018496900,-85.4375,-8.5625,-44.625
41018517952,-78.5,-16.625,-47.1875
41018540464,-67,-27.625,-48.75
41018556868,-54.125,-37.3125,-48.9375
41018577922,-43.625,-44.5,-49.5
41018600470,-36.25,-48.5,-48.1875
41018616905,-44.25,-48.875,-46.5625
41018637923,-55.9375,-47.3125,-43.0625
41018660467,-54.5625,-44.9375,-38.5625
41018676901,-40.75,-43,-33.125
41018697972,-29.875,-41.3125,-26.75
41018721890,-30.875,-40.4375,-21.5
41018736869,-36.0625,-39.25,-17.3125
41018757971,-33.5625,-36.875,-15.3125
41018780458,-22.125,-34.125,-11.8125
41018796874,-11.25,-30.25,-7.875
41018817955,-13.125,-26.5,-6.0625
41018840425,-18.625,-22.375,-6.75
41018856911,-17.125,-20.25,-7.8125
41018877946,-15.4375,-20.8125,-7.4375
41018900468,-12.8125,-20.9375,-6.8125
41018916923,-7.875,-18.9375,-7.0625
41018937965,-6.3125,-15.8125,-6
41018960479,-7.6875,-13.3125,-4.625
41018976877,-6.9375,-11.8125,-4.875
41018997999,-3.3125,-10.75,-5.125
41019020417,-0.0625,-8.625,-4.9375
41019036885,1.3125,-5.75,-5.125
41019057959,1.25,-4.5,-6.375
41019080444,-0.625,-5.125,-7.1875
41019096934,-2.9375,-5.375,-6.75
41019117975,0.25,-5.1875,-5.875
41019140472,3.0625,-5.0625,-4.1875
41019156949,1.75,-4.5,-3.8125
41019177981,-0.375,-5.125,-3.8125
41019200515,-3.375,-5.5625,-3.875
41019216923,-4.875,-5.25,-3.375
41019238008,-2.75,-4.8125,-2.0625
41019260482,-0.3125,-4.5,-2.0625
41019276894,-3.625,-4.375,-1.75
41019297987,-4.625,-4.125,-1.1875
41019320442,0.5,-4,0.125
41019336899,2.9375,-4.375,0.9375
41019357956,0.3125,-4,1.3125
41019380475,-4.4375,-4,1.5
41019396962,-5,-4.5,1.3125
41019417982,-0.3125,-5.3125,1.3125
41019440498,0.4375,-5.1875,0.9375
41019456932,-3.5,-4.875,0.1875
41019479400,-3.625,-4.5,-0.25
41019500500,-1.6875,-4.1875,-0.375
41019516881,-0.75,-4.1875,-0.3125
41019539455,-2.625,-3.9375,0
41019560481,-2.625,-3.8125,0.375
41019576882,-1.1875,-3.6875,1.25
41019599413,-1.0625,-2.1875,1.25
41019620470,0.5625,-1.3125,1.4375
41019644425,3.0625,-0.375,1.9375
41019659508,2.4375,0.0625,1.875
41019680516,0.25,0.25,1.5625
41019696981,0,0.0625,1.75
41019719448,3.125,-0.6875,1.875
41019740491,4.8125,-1.0625,2.25
41019756974,1.75,-0.5625,1.625
41019779438,-2.375,-0.5,1.375
41019800462,0.125,-1.0625,1.375
41019816954,4.625,-1.375,1.1875
41019839409,4.375,-0.6875,0.8125
41019860489,-0.0625,0.3125,0.5625
41019876902,-1.1875,0.875,0.6875
41019899440,1.875,0.625,0.625
41019920466,2.4375,0.5,0.375
41019936895,1.625,0.875,0.375
41019959392,1.9375,0.9375,0.125
41019980452,1.25,0.6875,-0.4375
41019996903,0.375,0.3125,-0.5625
41020019410,1.3125,0.3125,-0.5
41020040522,1.375,0.1875,-0.1875
41020056902,1.25,0.125,0.75
41020079416,0.3125,0.6875,0.8125
41020100511,0,0.5,0.9375
41020116873,2.375,-0.1875,1.8125
41020139539,3,-0.4375,2.375
41020163443,3.125,-0.25,2.25
41020176999,1.5625,-1.375,2.25
41020199501,1.4375,-1.875,2.0625
41020220428,0.4375,-1.75,1.6875
41020236974,2.9375,-1.625,0.9375
41020259395,4.375,-0.9375,0.5
41020280464,2.4375,-0.125,0.375
41020296892,-0.25,0.6875,0.1875
41020319498,0.25,1.125,-0.0625
41020340536,3.25,0.5,0
41020356952,3.875,0.3125,-0.0625
41020379433,1.875,0.0625,-0.125
41020402019,0.6875,-0.1875,-0.0625
41020416944,-0.25,-0.3125,0
41020439497,0.625,-0.25,0.0625
41020461238,1.625,-0.125,0.0625
41020476290,1.1875,0,-0.1875
41020498701,0.1875,0.25,-0.0625
41020521240,0.75,0.75,0.25
41020536191,0.1875,0.875,0.125
41020558650,0.4375,0.6875,-0.125
41020581121,1.125,0.875,-0.0625
41020597567,0.75,0.5625,-0.6875
41020618610,-0.3125,0.9375,-0.5
41020641091,-0.75,1.0625,-0.625
41020657616,0.25,0.5,-0.6875
41020678737,0.875,0.0625,-0.375
41020701164,-1.4375,0.125,0.1875
41020717627,-2.25,0.3125,0.4375
41020738751,1.25,-0.0625,1.125
41020761176,2.875,-0.25,0.9375
41020777671,-0.3125,0.5,0.8125
41020798712,-1.1875,0.6875,1.1875
41020821250,0.4375,0.5,1.25
41020837725,2.4375,-0.0625,1.25
41020858700,2.875,-0.5,0.9375
41020881142,0.6875,-0.75,0.4375
41020897572,-0.4375,-1,0.8125
41020918632,-0.3125,-1.1875,0.75
41020941261,0.8125,-1,0.4375
41020957702,1.1875,-0.9375,0.0625
41020978732,0.9375,-0.4375,0.0625
41021001254,1,0.5625,0.3125
41021017659,0.1875,1,-0.125
41021038714,0.375,0.625,0.125
41021061256,1.6875,0.25,0
41021077722,0.375,0.1875,-0.375
41021098695,-0.9375,0.0625,-0.4375
41021121249,-1,0.0625,-0.25
41021137660,0.375,-0.25,-0.1875
41021158624,1.25,-0.1875,-0.3125
41021181200,0.5625,-0.125,-0.4375
41021197618,-1.375,0.0625,-0.0625
41021218704,-0.875,-0.25,-0.1875
41021241229,-0.75,-1.75,0.6875
41021257674,1,-1.375,1.3125
41021278765,0.375,-0.875,0.8125
41021301254,2.5625,-0.25,-0.25
41021317669,2.8125,0.8125,-0.625
41021338773,-0.0625,1.9375,-0.75
41021361185,-0.5,1.9375,-0.8125
41021376983,1.75,1.1875,-0.5
41021398769,2.1875,0.3125,-0.4375
41021421177,1.1875,-0.75,-0.125
41021436926,0.375,-1.25,0.375
41021458642,0.9375,-1.25,0.375
41021481131,1.25,-0.9375,0.1875
41021505120,0.3125,-0.3125,-0.1875
41021520059,0.125,-0.0625,-0.625
41021541234,0.625,0.0625,-0.4375
41021556981,2.25,0.125,-0.25
