myot,x,y,z
611041306683,0.5,-0.6875,0
611041328013,0,-0.625,0.125
611041343012,0.1875,-0.5625,0.0625
611041365480,0.9375,-0.375,0.125
611041389125,0.9375,-0.25,0.125
611041404137,0.25,-0.25,0.25
611041449222,0.625,-0.1875,0.1875
611041465655,0.625,-0.3125,0.25
611041473047,-0.5,-0.5625,0.125
611041487437,-0.3125,-0.75,0.125
611041508712,0.5,-0.625,0.125
611041524451,-0.0625,-0.3125,0.125
611041546718,-0.375,-0.0625,-0.0625
611041575329,-0.25,0.3125,-0.1875
611041587922,-0.4375,0.25,-0.0625
611041605982,-0.0625,0.0625,-0.125
611041636624,-0.25,0.125,-0.0625
611041643544,-0.5625,0.1875,0
611041667433,-0.6875,0,0.0625
611041688538,0,-0.125,0.0625
611041703470,0.3125,-0.1875,0.1875
611041725946,-0.125,-0.25,0.1875
611041748471,0.0625,0,0.125
611041762785,-0.125,0.125,0.1875
611041785987,0.125,0,0.1875
611041808460,0.25,0,0.25
611041822786,0.4375,0,0.1875
611041845932,-0.4375,0,0.1875
611041868488,0.125,0.125,0.375
611041882819,1.4375,0.3125,0.25
611041905953,0.3125,0.25,0.1875
611041928459,-0.25,0.125,0.3125
611041942850,0.6875,0.1875,0.25
611041966006,-0.3125,-0.0625,0.3125
611041988607,0.625,-0.3125,0.25
611042002873,0.4375,-0.375,0.25
611042025986,0.5,-0.625,0.25
611042048532,0.1875,-0.4375,0.1875
611042062880,0.1875,-0.3125,0.1875
611042086046,-0.1875,-0.3125,0.0625
611042116658,-0.25,-0.25,0.0625
611042122798,-0.0625,-0.3125,0
611042145982,0.25,-0.25,0
611042168453,0.3125,-0.25,-0.0625
611042182818,0.1875,-0.125,-0.125
611042205967,-0.375,-0.1875,0
611042228497,-0.3125,0,-0.0625
611042242815,-0.6875,0.0625,-0.25
611042265934,-0.5625,0.0625,-0.125
611042288486,-0.1875,0.0625,-0.1875
611042302784,-0.25,0.1875,0
611042326026,-0.125,0.1875,-0.0625
611042348446,0.0625,0.1875,-0.125
611042362825,0.1875,0.1875,0.0625
611042386061,0.0625,0.1875,0.0625
611042408554,0.1875,0.0625,0.125
611042422868,0.625,0.125,0.125
611042446054,-0.0625,0.125,0.1875
611042469999,-0.0625,0.25,0.1875
611042482932,0.125,0,0.1875
611042506048,0.0625,-0.125,0.125
611042528523,-0.0625,-0.0625,0.125
611042542963,0.0625,-0.25,0.125
611042565407,0.4375,-0.1875,0.0625
611042587900,0.125,-0.1875,0.125
611042602865,0.0625,-0.125,0.1875
611042625369,0.5625,-0.25,0.125
611042647939,0.0625,-0.125,0.0625
611042662860,0.3125,-0.125,0.125
611042685431,0.625,-0.0625,0
611042707857,-0.4375,0,-0.0625
611042722796,-0.1875,0,0
611042745297,0.4375,0.0625,-0.0625
611042767895,-0.1875,0.0625,-0.1875
611042782806,-0.75,-0.0625,-0.1875
611042805354,-0.1875,-0.0625,-0.25
611042827823,-0.5,-0.0625,-0.1875
611042842843,-0.3125,0,-0.1875
611042865328,-0.25,-0.0625,-0.125
611042887833,-0.3125,-0.0625,-0.125
611042902831,-0.5625,-0.125,-0.1875
611042925430,-0.5,0.125,-0.1875
611042947887,-0.0625,0.1875,-0.125
611042962828,0.25,0.125,-0.125
611042985392,0.1875,0,0
611043007920,0.4375,-0.0625,-0.125
611043024327,-0.6875,0.0625,-0.0625
611043045398,-0.3125,0.25,-0.125
611043067825,-0.0625,0.125,0
611043084297,0.625,0.0625,0
611043105355,0.1875,-0.1875,0.125
611043127785,0.0625,-0.125,0
611043150993,-0.5,-0.375,0.0625
611043165302,-0.1875,-0.375,0.0625
611043187838,0.125,-0.375,0.125
611043205775,0.5,-0.1875,0.1875
611043225298,0.1875,-0.0625,0.0625
611043241779,-0.1875,-0.0625,0
611043264274,0.0625,-0.1875,0.125
611043285288,0.5625,-0.3125,0.1875
611043301761,0.625,-0.25,0.125
