timestamp,x,y,z
11940407393,-0.640625,0.318848,0.725586
11940423180,-0.631348,0.312988,0.72168
11940444531,-0.63916,0.309082,0.724609
11940468252,-0.642578,0.303711,0.720215
11940483154,-0.64502,0.305176,0.720215
11940504524,-0.637695,0.313477,0.729004
11940528118,-0.629395,0.313965,0.726562
11940575239,-0.634277,0.310547,0.73291
11940577388,-0.640625,0.310547,0.726074
11940589014,-0.640137,0.315918,0.721191
11940603352,-0.635254,0.314941,0.72168
11940625192,-0.634766,0.312988,0.729492
11940649581,-0.631836,0.308594,0.726074
11940676850,-0.635254,0.307129,0.730957
11940689496,-0.643066,0.308594,0.725098
11940707651,-0.638184,0.312012,0.717285
11940721915,-0.638184,0.311035,0.723145
11940744476,-0.637207,0.312988,0.724609
11940767017,-0.636719,0.303223,0.724121
11940782005,-0.637207,0.310547,0.732422
11940804483,-0.635742,0.314453,0.720703
11940827053,-0.634277,0.3125,0.725586
11940842016,-0.634277,0.313477,0.722656
11940864433,-0.643066,0.309082,0.722168
11940887008,-0.641113,0.310059,0.716797
11940903376,-0.632812,0.324707,0.723633
11940925855,-0.628906,0.313965,0.730469
11940946873,-0.632324,0.307129,0.73291
11940961773,-0.633789,0.301758,0.727051
11940984319,-0.638184,0.30957,0.72998
11941006815,-0.646973,0.30957,0.728516
11941021825,-0.634277,0.30957,0.717773
11941044255,-0.628906,0.309082,0.720703
11941066953,-0.638184,0.306641,0.727051
11941081973,-0.644531,0.314453,0.722168
11941104551,-0.633789,0.311523,0.720215
11941127090,-0.634766,0.312988,0.721191
11941141824,-0.638672,0.315918,0.722168
11941172036,-0.635742,0.316895,0.723145
11941187039,-0.632812,0.31543,0.725586
11941203341,-0.644043,0.314941,0.727051
11941224555,-0.631836,0.306641,0.724121
11941246944,-0.631348,0.306152,0.728027
11941263304,-0.65625,0.313965,0.718262
11941284368,-0.63916,0.315918,0.715332
11941306848,-0.623535,0.313965,0.719727
11941329488,-0.647949,0.316406,0.728516
11941344589,-0.632812,0.317383,0.723633
11941366903,-0.614258,0.309082,0.728516
11941383408,-0.647461,0.318359,0.724121
11941404492,-0.646484,0.3125,0.723633
11941427072,-0.622559,0.311035,0.713867
11941443411,-0.638184,0.313477,0.728027
11941464542,-0.653809,0.310547,0.726562
11941486946,-0.635254,0.30957,0.716309
11941503373,-0.633301,0.316406,0.711426
11941524500,-0.644531,0.325195,0.727051
11941547014,-0.63623,0.316895,0.725586
11941563367,-0.62793,0.313965,0.721191
11941584541,-0.646484,0.324219,0.727539
11941606962,-0.647461,0.324707,0.72168
11941623370,-0.624023,0.3125,0.722168
11941644607,-0.642578,0.319336,0.725098
11941667085,-0.653809,0.313965,0.719727
11941684756,-0.631348,0.307617,0.717773
11941707270,-0.638184,0.30957,0.708984
