timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
41869842679,-111,-103,33,-111,26,9,-50,-109
41869842679,89,91,-19,97,0,-19,62,77
41869843487,-94,-102,20,-103,-6,19,-81,-80
41869843487,84,96,-10,93,35,-24,77,38
41869844216,-19,-54,-9,-37,-56,20,-75,22
41869844216,-24,21,18,-30,67,-15,43,-79
41869845060,49,-1,-24,47,-60,14,-29,80
41869845060,-56,-4,18,-56,53,-11,17,-77
41869855794,100,55,-31,107,-55,2,3,106
41869855794,-118,-80,34,-128,44,4,-24,-117
41869856569,127,122,-35,127,-23,-21,65,114
41869856569,-128,-128,34,-128,15,20,-81,-125
41869870792,113,127,-22,119,29,-30,102,71
41869870792,-92,-116,14,-102,-29,27,-102,-58
41869878218,25,71,6,40,64,-25,79,-29
41869878218,-20,-63,-11,-36,-69,23,-76,34
41869886675,-82,-6,38,-98,87,-21,40,-123
41869886675,87,13,-34,87,-85,13,-35,120
41869893832,-105,-44,46,-128,84,-10,11,-128
41869893832,127,83,-46,127,-67,-2,18,127
41869908846,-127,-116,39,-128,43,11,-47,-126
41869908846,109,104,-20,122,10,-23,72,72
41869916910,-103,-120,16,-114,-23,28,-97,-75
41869916910,59,87,-1,69,52,-31,85,-4
41869963560,23,-29,-18,20,-61,16,-46,62
41869963560,-20,26,15,-14,50,-17,42,-48
41869964344,69,9,-27,77,-69,9,-25,95
41869964344,-112,-68,37,-118,60,1,-10,-122
41869965097,127,103,-43,127,-46,-9,47,121
41869965097,-119,-123,33,-123,6,19,-78,-105
41869969043,85,102,-15,91,17,-24,77,63
41869969043,-82,-93,18,-79,-6,24,-66,-63
41869975036,42,66,-1,48,42,-23,66,5
41869975036,-34,-65,-2,-38,-46,25,-70,-5
41869999694,6,46,9,15,57,-16,56,-44
41869999694,-1,-47,-10,-15,-63,15,-69,43
41870000458,-110,-35,42,-120,82,-13,17,-128
41870000458,127,81,-45,127,-68,-5,17,127
41870006484,-128,-128,47,-128,47,12,-61,-128
41870006484,127,127,-40,127,-17,-19,88,126
41870012443,-128,-128,33,-128,3,22,-105,-119
41870012443,56,90,-1,67,58,-27,89,2
41870021608,-52,-93,-6,-72,-68,30,-101,4
41870021608,-74,9,26,-73,73,-21,44,-102
41870035610,105,56,-34,107,-66,3,7,123
41870035610,-128,-90,38,-128,55,4,-27,-126
41870044000,106,108,-25,114,3,-22,74,78
41870044000,-112,-121,25,-113,-7,24,-88,-95
41870050007,24,61,6,35,58,-24,66,-27
41870050007,28,-31,-21,14,-74,18,-55,78
41870074700,-112,-37,35,-119,69,-10,10,-128
41870074700,127,126,-47,127,-44,-19,66,127
41870075488,-128,-128,43,-128,29,20,-78,-128
41870075488,69,96,-5,81,46,-23,86,14
41870081537,-38,-82,-3,-52,-58,24,-90,3
41870081537,-72,-2,31,-80,74,-18,33,-105
41870095200,103,45,-35,106,-70,6,1,125
41870095200,-128,-86,43,-128,60,0,-25,-128
41870112242,115,104,-34,117,-29,-16,52,106
41870112242,-106,-108,30,-104,18,9,-62,-102
41870113015,84,95,-20,92,10,-19,68,67
41870113015,-91,-103,14,-101,-19,21,-82,-69
41870126566,38,59,2,54,55,-23,71,-13
41870126566,45,-13,-26,47,-75,17,-47,91
41870132634,-110,-38,43,-128,84,-15,19,-128
41870132634,127,93,-47,127,-68,-4,33,127
41870141511,-128,-128,49,-128,58,11,-57,-128
41870141511,127,127,-32,127,2,-25,85,105
41870155175,-128,-128,25,-128,-10,26,-103,-103
41870155175,71,92,-7,85,43,-27,81,21
41870164031,-38,-72,-6,-59,-57,22,-82,5
41870164031,-68,3,27,-85,72,-12,38,-106
41870170232,108,55,-37,116,-67,3,4,127
41870170232,-128,-104,45,-128,57,3,-33,-128
41870194618,106,104,-21,119,17,-20,78,66
41870194618,-89,-118,18,-92,-22,26,-91,-68
41870195443,57,76,0,67,53,-23,74,2
41870195443,-53,-75,-3,-61,-53,24,-86,-14
41870207429,-31,26,20,-42,66,-16,42,-78
41870207429,83,21,-31,87,-73,8,-12,109
41870214980,-124,-66,44,-128,70,-1,0,-128
41870214980,127,116,-39,127,-31,-15,62,127
41870224018,-128,-128,34,-128,7,24,-87,-114
41870224018,64,93,-3,73,61,-29,88,-6
41870229940,25,-44,-20,13,-79,24,-70,71
41870229940,-105,-26,40,-112,84,-13,20,-128
41870246470,127,113,-37,127,-35,-18,61,127
41870246470,-105,-108,27,-113,-3,18,-79,-82
41870252435,21,63,6,29,57,-24,66,-44
41870252435,65,1,-31,63,-75,15,-35,95
41870267487,-125,-74,42,-122,57,-1,-14,-128
41870267487,127,123,-37,127,-23,-16,77,127
41870274937,-115,-121,22,-122,-15,22,-93,-80
41870274937,-23,52,13,-27,69,-25,55,-66
41870284004,75,11,-37,71,-90,17,-37,111
41870284004,-123,-47,42,-124,79,-10,8,-128
41870289967,127,107,-44,127,-55,-11,43,127
41870289967,-108,-116,32,-108,19,13,-60,-102
