timestamp,x,y,z,w
450529666429,0.229919,-0.489807,0.373352,0.753479
450529690152,0.232178,-0.490906,0.374268,0.751648
450529711523,0.234131,-0.492432,0.37439,0.75
450529726470,0.235718,-0.493408,0.375061,0.748535
450529750156,0.236206,-0.493164,0.37561,0.74823
450529771466,0.235352,-0.491821,0.375427,0.749451
450529810240,0.234619,-0.490417,0.374451,0.751099
450529819179,0.233643,-0.489197,0.372559,0.753174
450529832142,0.23291,-0.490112,0.369812,0.75415
450529847162,0.23175,-0.491089,0.366882,0.75531
450529870839,0.229858,-0.490967,0.364319,0.757202
450529892184,0.227905,-0.491699,0.361511,0.758667
450529939022,0.225891,-0.493591,0.357971,0.759705
450529939765,0.224854,-0.496521,0.354492,0.759705
450529951952,0.22406,-0.499939,0.351074,0.759338
450529966958,0.222473,-0.504089,0.346802,0.758972
450529989470,0.220947,-0.507996,0.342957,0.758606
450530012010,0.219849,-0.511841,0.339844,0.757751
450530026966,0.218262,-0.515625,0.336365,0.757141
450530049495,0.216675,-0.519226,0.33252,0.756897
450530071980,0.21521,-0.521423,0.329407,0.757141
450530087047,0.213379,-0.523132,0.326538,0.757751
450530109424,0.211365,-0.525085,0.323792,0.758118
450530132059,0.209839,-0.527466,0.321655,0.757751
450530146925,0.208801,-0.53064,0.319946,0.756592
450530169512,0.207886,-0.533997,0.318237,0.755188
450530191962,0.207275,-0.537231,0.316589,0.753723
450530207071,0.20697,-0.540466,0.315002,0.752136
450530229429,0.206909,-0.543152,0.313965,0.750671
450530251960,0.206848,-0.545898,0.313416,0.748962
450530267031,0.206543,-0.548828,0.312927,0.747131
450530289401,0.20636,-0.551453,0.312805,0.745239
450530311921,0.206482,-0.553589,0.31311,0.74353
450530326915,0.206604,-0.555664,0.312866,0.742004
450530349405,0.206726,-0.557861,0.312622,0.740417
450530371912,0.207031,-0.559692,0.313171,0.73877
450530386920,0.206848,-0.561096,0.314331,0.737244
450530409418,0.206482,-0.562561,0.31543,0.735779
450530431950,0.206421,-0.563477,0.316589,0.734558
450530446950,0.206604,-0.563904,0.317749,0.733704
450530469430,0.206604,-0.56427,0.318726,0.732971
450530491880,0.206543,-0.564636,0.319763,0.7323
450530506969,0.206787,-0.565125,0.321045,0.731262
450530529430,0.207153,-0.565918,0.322083,0.730103
450530552013,0.20752,-0.566711,0.322632,0.729126
450530566343,0.208008,-0.567139,0.323303,0.728333
450530589475,0.208313,-0.567383,0.32428,0.727661
450530611993,0.208313,-0.567871,0.325256,0.726868
450530626342,0.208313,-0.56842,0.325989,0.726074
450530649430,0.208313,-0.568542,0.326782,0.725586
