myot,x,y,z
41810011222,-0.25,0.25,-0.125
41810033953,-0.0625,0.0625,-0.125
41810048922,0.1875,-0.0625,-0.1875
41810072581,0.4375,0,-0.1875
41810093965,0.25,0.0625,-0.125
41810108997,-0.5625,0.3125,0
41810132654,0.0625,0.4375,0
41810163221,-0.0625,0.375,0
41810172570,-0.6875,0.1875,0
41810193253,-0.125,-0.0625,-0.25
41810214858,0.5,-0.4375,-0.4375
41810237762,0.125,-0.5625,-0.5
41810252664,0.5,-0.5,-0.625
41810282059,0.4375,-0.0625,-0.5625
41810292377,-0.0625,0.25,-0.375
41810312071,-0.3125,0.3125,-0.375
41810334573,0.25,0.3125,-0.3125
41810350290,0.375,0.0625,-0.3125
41810372022,0.0625,-0.0625,-0.25
41810394437,0.1875,0,-0.375
41810409622,-0.5625,-0.125,-0.5
41810431937,-0.1875,-0.125,-0.375
41810454455,0.125,0,-0.25
41810469386,-0.75,0.4375,-0.375
41810493363,-0.6875,0.5,-0.25
41810514424,-0.25,0.5625,-0.125
41810529423,0.3125,0.5,-0.25
41810551932,0.6875,0.125,-0.375
41810574405,0.5,0,-0.625
41810589401,-0.4375,-0.1875,-0.9375
41810611940,0.3125,-0.25,-1.1875
41810634443,0.6875,-0.125,-1.3125
41810648745,-0.125,0.125,-1.0625
41810671910,-0.625,0.3125,-0.875
41810694586,-1.125,0.8125,-0.875
41810725112,-0.75,1,-0.8125
41810731881,-1.75,1.1875,-1
41810754949,-2.5625,1.125,-1.125
41810770303,-1.25,0.9375,-1.4375
41810793526,-0.6875,0.8125,-1.625
41810814717,-0.4375,0.75,-1.9375
41810828837,1,0.625,-2.25
41810853384,0.8125,0.5625,-2.375
41810874436,-0.5,0.5625,-2.6875
41810888871,-0.4375,0.4375,-3.125
41810911932,0.6875,-0.125,-3.25
41810934555,1.5,-0.6875,-3.6875
41810948949,1.125,-1,-3.875
41810971885,0.875,-0.9375,-3.9375
41810994484,1.5625,-1.125,-3.875
41811008792,-0.0625,-1.0625,-3.5
41811039536,-0.5,-1,-3.5
41811054397,-0.125,-0.125,-3.25
41811068772,-4.1875,0.5,-2.5625
41811091915,-5.6875,1.1875,-2.625
41811114424,-5.5625,1,-3.125
41811128775,-5.5,0.3125,-3.5
41811151855,-3,0,-3.5625
41811175875,0.5625,0.125,-3.4375
41811188759,-15.6875,2.625,0.4375
41811211988,-34.6875,7,2.8125
41811234408,-30.0625,11.125,1.9375
41811256853,-12.375,16.0625,-0.5625
41811271448,-2.1875,12.875,-1.6875
41811293935,-1.875,11.875,-2.5625
41811308725,-5.875,15.0625,-2.875
41811331429,-7.5,10.125,-1.375
41811353953,-9.0625,8.625,-1.875
41811368963,-10.5625,7.75,-2.0625
41811391292,-14.125,6.375,-1.75
41811413817,-18.875,5.625,-0.6875
41811436928,-20.6875,3.875,0.875
41811451279,-21.5,4.6875,0.625
41811475260,-28.0625,6.4375,-0.4375
41811488789,-51.6875,9.125,-2.6875
41811511251,-80.9375,11.9375,-7.0625
41811533750,-112.438,15.125,-10.375
41811548769,-123.875,15.6875,-9.75
41811572701,-111.062,13.375,-9.75
41811593746,-87.125,10,-5.875
41811608754,-58.125,4.5625,1
41811631340,-25,-3.0625,8.375
41811653893,13.25,-7.125,6.8125
41811668932,13.8125,-4.25,5.6875
41811691481,9.75,-5,7.3125
41811713988,2.1875,-4.1875,6.75
41811729069,1.625,-5.1875,7.0625
41811751394,3,-8.0625,6.375
41811774701,3.125,-11.0625,6.1875
41811788846,1.375,-13.375,6.1875
41811811284,-0.375,-14.9375,6
41811834447,4.1875,-17.5,5.25
41811848778,5.5625,-19.1875,5.5
41811879455,3.375,-21.125,7
41811894412,4.6875,-23.0625,8.125
41811908738,10.375,-26.25,9.5
41811931274,15.4375,-28,10.6875
41811954416,18.5625,-27,10.3125
41811970233,16.9375,-24.375,10.5625
41811991285,6.625,-19.6875,13.25
41812014641,6.125,-17.375,15.3125
41812030301,12.5,-14.25,16.1875
41812051500,12.125,-10.25,16.5
41812074563,5.4375,-8.75,16.125
41812090300,0.25,-7.8125,15.625
41812111414,2.875,-7.3125,14.625
41812134604,0,-5.5625,15.75
41812158501,-3.1875,-4.8125,15.75
41812171550,2.1875,-5.9375,14.5625
41812194407,-3.25,-5.4375,13.625
41812210250,-1.6875,-7.125,11.375
41812231249,2.625,-8.125,9.0625
41812254468,-1.125,-8.25,6
41812270244,-0.5625,-6.6875,3.0625
41812291289,-1.625,-4.75,2.0625
41812314478,-5.75,-2.5,1.75
41812338423,-3.3125,-2.6875,0.5625
41812351291,0.375,-3.375,0.1875
41812374420,1.3125,-3.4375,-0.4375
41812390253,1.5,-3.375,-1.75
41812411336,-0.9375,-2.875,-1.4375
41812434633,-0.625,-1.4375,-3.0625
41812450284,-2.5625,-2.25,-2.125
41812472804,-0.5625,-2.125,0
41812494655,0.4375,-0.8125,1.0625
41812510296,-3,1.625,1.1875
41812531339,-7,3.75,0
41812556032,-6.4375,3.8125,-0.8125
41812578422,-6.375,3.625,-1.4375
41812591335,-3.0625,3.3125,-1.9375
41812613761,-3.5625,2.9375,-1.375
41812645117,-4,1.75,-1.375
41812651263,-0.4375,-0.125,-1.9375
41812673765,-0.125,-2.1875,-3.6875
41812696939,2.625,-3.875,-5.25
41812711319,0.25,-4.3125,-6.3125
41812733787,-2.0625,-3.875,-6.875
41812757734,-6.875,-2.3125,-8.6875
41812771323,-5.5625,-1.25,-10.625
41812794004,-7.625,0.8125,-10.0625
41812810380,-11.4375,2.875,-8.75
41812831503,-4.3125,4.1875,-8.1875
41812862168,1.875,5.4375,-7
41812870302,0.375,6.5625,-6
41812892859,1.375,6.375,-5.8125
41812914004,2.5625,6.25,-6.3125
41812930247,7.75,6.6875,-7.3125
41812954285,9.4375,6.5,-8.5
41812976687,9,5.5,-9.5625
41812991717,8.3125,6.75,-8.4375
41813012750,2.5,8.8125,-7.5
41813036671,-0.9375,11.5,-6.6875
41813050257,-6.4375,13.375,-5.375
41813074224,-8,13.6875,-5.4375
41813093848,-6.375,13.0625,-5.875
41813110347,-7.875,12.9375,-5.375
41813134292,-10.4375,14.8125,-3.8125
41813154040,-12.125,15,-2.5
41813171808,-10.3125,15.75,-1.75
41813194249,-7.1875,15.3125,-0.25
41813213913,-9.8125,17.9375,0.3125
