timestamp,roll,pitch,yaw
42707564393,-1.19646,-1.38994,1.69377
42707580643,-1.19645,-1.39082,1.69348
42707600739,-1.19568,-1.391,1.6926
42707624444,-1.19585,-1.39149,1.69258
42707653815,-1.1979,-1.39247,1.69445
42707660834,-1.19918,-1.39291,1.6958
42707700086,-1.20102,-1.39354,1.6977
42707702186,-1.20139,-1.39442,1.69789
42707722164,-1.20103,-1.39473,1.69735
42707752706,-1.20122,-1.39492,1.69743
42707766784,-1.19806,-1.39514,1.69354
42707784613,-1.19757,-1.39625,1.69224
42707826260,-1.1976,-1.39578,1.69226
42707827103,-1.20166,-1.3968,1.69614
42707840535,-1.20945,-1.39704,1.70401
42707863684,-1.21312,-1.39735,1.70802
42707879484,-1.21668,-1.39756,1.71157
42707900730,-1.21923,-1.39809,1.71429
42707923942,-1.22273,-1.39944,1.71813
42707939472,-1.22552,-1.39957,1.72118
42707960734,-1.22846,-1.40011,1.72465
42707991168,-1.23258,-1.40107,1.72929
42707999480,-1.23393,-1.40093,1.73117
42708020646,-1.23793,-1.40147,1.73544
42708043692,-1.24251,-1.40195,1.74035
42708059482,-1.24832,-1.40251,1.74659
42708080598,-1.25482,-1.40358,1.75397
42708103681,-1.26071,-1.40399,1.76101
42708119479,-1.26632,-1.40473,1.7676
42708140510,-1.27463,-1.40556,1.77651
42708163679,-1.28724,-1.40735,1.79016
42708195829,-1.29909,-1.40812,1.80307
42708208754,-1.31254,-1.41018,1.818
42708223702,-1.314,-1.41306,1.8211
42708239498,-1.23005,-1.41589,1.73808
42708260564,-1.10611,-1.41571,1.61178
42708283707,-0.978921,-1.41518,1.48476
42708299503,-0.936346,-1.41787,1.43714
42708320848,-0.943352,-1.42521,1.43833
42708343963,-0.961921,-1.43364,1.44518
42708359524,-1.01976,-1.44392,1.48794
42708380682,-1.10383,-1.45618,1.55747
42708403824,-1.22273,-1.46659,1.66012
42708419696,-1.30192,-1.46938,1.72369
42708450217,-1.31937,-1.47107,1.7278
42708463766,-1.26655,-1.46645,1.66293
42708487691,-1.15305,-1.45791,1.54463
42708502002,-0.986967,-1.44927,1.37635
42708523754,-0.785712,-1.43584,1.16808
42708555210,-0.609436,-1.41392,0.977298
42708561958,-0.477468,-1.38268,0.828445
42708600238,-0.403991,-1.34898,0.740638
42708602591,-0.347826,-1.31187,0.676918
42708622016,-0.29966,-1.2716,0.629588
42708651395,-0.255923,-1.22848,0.59276
42708659531,-0.21916,-1.18404,0.565007
42708688827,-0.191555,-1.13894,0.54513
42708703775,-0.170125,-1.09363,0.53122
42708719577,-0.153487,-1.04984,0.521902
42708750256,-0.141569,-1.00992,0.516202
42708763293,-0.131989,-0.974126,0.513252
42708779607,-0.126948,-0.942192,0.51355
42708802106,-0.1309,-0.925494,0.516819
42708824514,-0.146161,-0.917585,0.52133
42708847744,-0.172247,-0.919547,0.529049
42708862100,-0.200005,-0.93302,0.537385
42708884570,-0.228794,-0.956803,0.549694
42708909134,-0.257994,-0.988125,0.568604
42708922055,-0.286406,-1.01986,0.592899
42708944769,-0.305248,-1.03171,0.609996
42708975225,-0.322876,-1.03888,0.621969
42708982037,-0.301211,-1.08533,0.619907
42709004551,-0.296576,-1.13122,0.638655
42709027722,-0.382513,-1.16164,0.702299
42709042113,-0.459281,-1.18538,0.793345
42709064591,-0.510307,-1.20059,0.862359
42709087743,-0.548091,-1.21279,0.909422
42709108960,-0.585706,-1.22326,0.950444
42709124588,-0.612613,-1.23273,0.982844
42709147678,-0.624903,-1.24402,1.00732
42709168974,-0.643812,-1.25881,1.03676
42709184714,-0.686337,-1.26711,1.07403
42709207716,-0.74345,-1.26542,1.11163
42709228925,-0.79278,-1.26782,1.14415
42709244668,-0.84007,-1.27072,1.17538
42709267715,-0.885647,-1.27233,1.2041
42709288957,-0.926997,-1.27295,1.23096
42709304619,-0.954324,-1.27388,1.25145
42709327774,-0.979337,-1.27604,1.27033
42709348897,-1.01358,-1.27826,1.29537
42709364591,-1.05553,-1.28127,1.32755
42709379640,-1.09482,-1.28568,1.35938
42709400649,-1.14147,-1.29264,1.39948
42709423860,-1.19709,-1.30097,1.45109
42709438247,-1.26044,-1.30916,1.51421
42709460697,-1.32999,-1.31887,1.58692
42709483874,-1.43012,-1.33148,1.68494
42709498129,-1.57027,-1.34279,1.81765
42709520795,-1.74835,-1.34694,1.98877
42709544649,-1.95443,-1.34306,2.18834
42709558353,-2.15786,-1.32985,2.39132
42709580701,-2.35314,-1.3073,2.59075
42709603954,-2.52544,-1.27693,2.76339
42709618199,-2.66915,-1.24377,2.89891
