myoTS,myox,myoy,myoz
1450686476,myox,myoy,myoz
41747968736,0.157227,0.650879,0.762695
41747983795,0.155273,0.620605,0.758789
41748007440,0.160156,0.606445,0.763184
41748028737,0.171875,0.61377,0.751953
41748043848,0.162109,0.616699,0.768555
41748067410,0.172852,0.622559,0.769043
41748098160,0.174805,0.604492,0.779297
41748107407,0.169922,0.581543,0.785156
41748128150,0.157227,0.597656,0.78418
41748149513,0.161133,0.620605,0.779785
41748164489,0.165039,0.599121,0.783203
41748188034,0.168945,0.576172,0.787598
41748216179,0.17041,0.577148,0.787598
41748228619,0.166016,0.584473,0.791504
41748246838,0.176758,0.600586,0.797363
41748269284,0.17334,0.586426,0.791992
41748284282,0.177734,0.568359,0.798828
41748306826,0.178223,0.572754,0.778809
41748329377,0.179199,0.594238,0.772949
41748343699,0.179688,0.607422,0.778809
41748366754,0.173828,0.61084,0.794434
41748389310,0.172363,0.59375,0.803711
41748404291,0.171387,0.575684,0.794434
41748426776,0.17627,0.574707,0.788574
41748449330,0.166016,0.587402,0.779785
41748464339,0.167969,0.61377,0.781738
41748486827,0.170898,0.59668,0.804688
41748509294,0.167969,0.572754,0.813477
41748523653,0.174316,0.580078,0.800781
41748546834,0.184082,0.600098,0.785645
41748569361,0.183105,0.597656,0.787598
41748583727,0.181152,0.583496,0.79541
41748608213,0.182129,0.580566,0.784668
41748629347,0.186035,0.583984,0.779785
41748651854,0.187012,0.583496,0.768066
41748666769,0.184082,0.595215,0.776367
41748689290,0.1875,0.592773,0.773438
41748703610,0.176758,0.584961,0.779785
41748726776,0.179688,0.586914,0.782227
41748749746,0.175781,0.597656,0.782715
41748763604,0.186523,0.601074,0.789062
41748788203,0.180664,0.585449,0.797363
41748809261,0.179199,0.578613,0.798828
41748823608,0.181152,0.583008,0.795898
41748846858,0.179688,0.594727,0.796387
41748869384,0.179199,0.603516,0.79834
41748883715,0.180664,0.595215,0.790527
41748906818,0.18457,0.579102,0.794434
41748929380,0.177246,0.587891,0.786133
41748943614,0.185059,0.595703,0.788574
41748966784,0.178711,0.603516,0.77832
41748989325,0.180664,0.588867,0.787598
41749003662,0.178223,0.595703,0.793457
41749026768,0.183594,0.59082,0.790527
41749049430,0.183594,0.588379,0.788574
41749063705,0.185059,0.594238,0.786621
41749086839,0.182129,0.595215,0.787109
41749109311,0.171875,0.598633,0.78418
41749123723,0.180664,0.59668,0.785645
41749146813,0.179688,0.594238,0.784668
41749169340,0.182617,0.592773,0.783203
41749183684,0.186035,0.592773,0.789551
41749206171,0.182129,0.592773,0.788086
41749228619,0.178223,0.588867,0.78125
41749251811,0.187988,0.595215,0.779297
41749266112,0.182129,0.598145,0.785156
41749288688,0.176758,0.595703,0.785156
41749305143,0.175781,0.597168,0.791016
41749326176,0.180176,0.598145,0.789551
41749348649,0.177246,0.591797,0.785156
41749363715,0.182129,0.591309,0.789551
41749386142,0.179688,0.595703,0.784668
41749408658,0.180176,0.602051,0.782227
41749423667,0.18457,0.602539,0.785156
41749446164,0.183594,0.59668,0.783691
41749468625,0.178223,0.597168,0.787598
41749483704,0.182617,0.596191,0.783691
41749506105,0.180664,0.600098,0.786133
41749528578,0.178711,0.598145,0.786621
41749543683,0.177246,0.594727,0.788086
41749566156,0.17627,0.591309,0.787598
41749588688,0.178711,0.587402,0.781738
41749603677,0.186523,0.592285,0.775391
41749626085,0.18457,0.602539,0.78125
41749648556,0.186523,0.599121,0.785156
41749671744,0.188477,0.59375,0.78125
41749686115,0.182617,0.603027,0.78418
41749710024,0.188477,0.604004,0.780273
41749723591,0.183594,0.598633,0.782227
41749746108,0.187012,0.587891,0.78418
41749768610,0.183105,0.585449,0.778809
41749785076,0.183594,0.599121,0.776367
41749806095,0.179199,0.616211,0.778809
41749828579,0.186035,0.61377,0.788574
41749845150,0.180664,0.585938,0.796387
41749866193,0.17627,0.583008,0.789062
41749888699,0.181641,0.601074,0.787109
41749905076,0.18457,0.611816,0.783691
41749926123,0.185547,0.616211,0.780762
41749948666,0.1875,0.601074,0.789062
41749965155,0.182617,0.591309,0.783691
41749986172,0.186035,0.597656,0.773438
41750008703,0.1875,0.60498,0.771484
41750025090,0.185547,0.602051,0.776855
41750046198,0.183594,0.592773,0.779297
