myoTS,x,y,z
83599175388,2.0625,-1.0625,-0.5
83599190414,1.5,-0.9375,-0.625
83599205457,-0.1875,-0.375,0.0625
83599229092,-3,1.125,1.3125
83599250402,5.25,-1.875,-0.4375
83599265472,2.125,2.9375,-0.125
83599304803,3.6875,2.125,-0.625
83599306843,4.8125,2.375,-1.125
83599326859,2.8125,2.5625,-0.9375
83599357253,1,2.625,-1.25
83599364389,1.375,2.625,-1.25
83599389401,3.125,2.4375,-1.625
83599430936,3.375,1.8125,-1.4375
83599431708,4,1.625,-0.625
83599445238,5.75,0.9375,-0.25
83599468384,4.75,0.5,0.375
83599484168,1.8125,0.1875,-0.0625
83599505276,1.875,0.0625,0.1875
83599528392,2.75,0.125,-0.0625
83599544172,2.875,0.3125,-0.0625
83599565245,2,0.625,-0.125
83599588432,1.625,1.0625,-0.625
83599604199,2.8125,2,-0.75
83599625257,4.1875,2.75,-1.1875
83599648379,5,3.75,-1.1875
83599664137,4.375,4.1875,-1
83599693429,3.1875,3.75,-0.75
83599708383,5.9375,3.125,-0.4375
83599724202,9.125,2.0625,-0.75
83599770503,6.8125,1.75,-0.375
83599771338,3.125,2.25,-0.375
83599802793,3.75,2.3125,0.6875
83599814805,6.25,2,1.5
83599829151,13.4375,4.5625,-0.1875
83599852387,18.9375,2.875,-0.5625
83599874810,6.0625,3.5,3.25
83599895892,6.25,-0.125,2.125
83599912322,9.0625,1.3125,-1.875
83599940897,12.125,3.125,-2.9375
83599955928,12,4.125,-2.375
83599964137,9.5625,3.4375,-0.875
83599987126,7.8125,1.875,-0.4375
83600008383,5.4375,-0.0625,0.9375
83600024155,-0.1875,3.3125,0.4375
83600046675,2.625,1.0625,-0.125
83600068435,2.125,1.375,0.1875
83600084185,1,1.75,0.3125
83600106703,0.4375,2.4375,0.125
83600128408,2.25,3.5625,-0.5625
83600166687,5.9375,3.8125,-1.25
83600173416,7.125,4.4375,-1.25
83600197328,4.9375,4.3125,-1.25
83600219811,0.3125,5.625,-0.875
83600234810,4.5,-1.5625,-0.3125
83600255917,0.1875,1.0625,1.0625
83600272386,8.875,4,-3.625
83600294809,-4.25,3.625,-0.9375
83600315889,-7.875,0,1.9375
83600332363,-4.1875,-1.9375,1.0625
83600354839,2.1875,-2.5625,0.5625
83600377372,0.4375,-2.375,0.5625
83600393105,-6.5,-1.5625,1.3125
83600406670,-6.875,0.0625,1.0625
83600429181,-0.1875,0.75,-1.125
83600458452,3.25,-3.3125,-0.875
83600466709,0.9375,-0.375,-0.1875
83600497343,-0.125,-0.4375,-0.3125
83600512339,-0.375,-0.125,-0.4375
83600526672,0.6875,0.125,-0.25
83600549168,1,-0.1875,0.3125
83600572356,-0.6875,-0.4375,0.4375
83600586680,-0.6875,-0.4375,0.375
83600609180,1.1875,-0.25,0.25
83600632343,1.0625,-0.0625,0.25
83600646662,-1.5,0,0.625
83600669183,-2.3125,-0.3125,0.3125
83600692375,-0.375,-0.4375,0.3125
83600706695,1.1875,-0.375,-0.0625
83600729183,0.75,-0.1875,-0.0625
83600752334,-0.6875,-0.375,0.0625
83600766672,-0.875,-0.375,0.25
83600789169,0,-0.8125,-0.25
83600812315,0.75,-1.3125,0.25
83600826702,0.9375,-1.1875,0.875
83600849211,3.1875,-0.6875,0.875
83600872375,3.9375,-0.3125,0.25
83600886680,1.75,0.3125,0.375
83600909188,-1.5625,0.3125,-0.25
83600932345,-3.6875,-0.4375,-0.25
83600946679,-2.3125,-0.8125,-0.375
83600969241,0.3125,-0.75,-0.375
83600992365,-0.0625,-0.875,-0.25
83601013427,-3.125,-0.5625,-0.375
83601029178,-3.4375,-0.6875,-0.125
83601052824,0.3125,-0.5625,-0.625
83601073430,2.375,-0.1875,-0.6875
83601089248,0.9375,0.4375,-0.375
83601112355,-0.5625,0.25,0.0625
83601133429,-0.3125,0.3125,-0.4375
83601149187,0.625,0.25,-0.4375
83601172337,0.375,0.1875,-0.25
83601193392,-0.4375,0.0625,-0.1875
83601209203,-0.125,-0.1875,-0.125
83601232367,0.6875,-0.25,-0.375
83601253418,0.9375,-0.1875,-0.125
83601269180,0.875,-0.0625,0.125
83601291696,-0.6875,-0.375,-0.0625
83601313443,-1.625,-0.8125,0
83601329179,-0.875,-0.625,0.0625
83601359885,-0.5625,-0.5625,0.375
83601373397,0.3125,-0.4375,0.375
83601389161,0.1875,-0.25,0.3125
83601411708,-0.1875,-0.0625,0.3125
83601434863,-0.0625,1.375,0.1875
83601449206,1.25,1.0625,0.3125
83601462842,1.625,1,0.6875
83601485290,-0.75,0.25,0.6875
83601508437,-2.5625,-0.3125,0.25
83601522824,1.3125,-0.4375,-0.125
83601545249,2.625,0.0625,-0.1875
83601568448,-0.875,0.25,0.0625
83601582725,-4.3125,0,0.3125
83601605279,-2.75,-0.3125,0.25
83601636623,1.125,-0.3125,0
83601642840,2,-0.1875,-0.0625
83601665225,-0.875,-0.125,-0.0625
83601688461,-3,0,0.1875
83601702742,-1.0625,-0.0625,0.0625
83601725266,1.5625,-0.1875,-0.1875
83601748407,0.25,-0.125,0
83601762830,-1.75,-0.0625,0.25
83601785274,-1.0625,0.125,0.125
83601808450,0.625,0,0
83601822812,0.6875,0.1875,0.25
83601845292,-1,0.0625,0.0625
83601868468,-1.625,0.3125,0.1875
83601882834,0.5,0.5,-0.125
83601914087,1.75,0.4375,-0.125
83601928428,-1.25,0.125,-0.1875
83601942827,-5.125,-0.3125,-0.8125
83601965311,-4.25,-0.125,-0.9375
83601988450,-1.0625,-0.1875,-0.875
83602002811,-0.5,0.0625,-0.4375
83602025297,-2.875,-0.1875,-0.3125
83602048450,-4.25,-0.625,-0.125
83602062807,-1.6875,-1.3125,-0.25
83602085254,1.875,-1.5,0.3125
83602108427,1.75,-1.375,1.3125
83602122839,1.9375,-1.0625,1.6875
83602145264,7.125,-0.375,1.875
83602168430,10.875,0.4375,1.25
83602182819,7.375,1,0.5
83602205298,2.6875,1.6875,0
83602228473,2.5625,1.8125,-0.3125
83602242748,-0.3125,1.25,-1.0625
83602265295,-4,0.125,-1.375
83602288471,-3.5,-0.625,-0.875
83602302764,-1.3125,-0.8125,-0.875
83602325295,-1.9375,-0.75,-0.5
83602347841,-3.875,-0.9375,-0.625
83602362826,-6.25,-1,-1.125
83602385294,-5.5,-1,-1.125
83602407778,-2,-0.5,-0.8125
83602439852,-0.5,0,-0.6875
83602454877,-0.4375,0.625,-0.3125
83602476003,-1.25,0.9375,0
83602492404,-1.5625,3.5625,-2.4375
