timestamp,x,y,z
11151692937,0.0996094,-0.0673828,1.02002
11151717024,0.112305,-0.0366211,1.00195
11151736474,0.120605,-0.0263672,0.994141
11151760411,0.121582,-0.0180664,1.0083
11151775421,0.104492,-0.0307617,0.998047
11151796468,0.113281,-0.0424805,1
11151812905,0.114746,-0.0634766,0.998535
11151835426,0.109375,-0.0708008,0.999023
11151856462,0.118164,-0.0708008,1.00293
11151873006,0.121094,-0.0634766,1.00684
11151895515,0.125,-0.065918,1.00098
11151916602,0.135254,-0.0600586,0.997559
11151932938,0.121582,-0.0585938,1.00146
11151955424,0.112793,-0.0585938,1.00146
11151976638,0.103027,-0.0566406,1.00342
11151992919,0.110352,-0.0454102,0.998047
11152015467,0.118652,-0.0463867,0.986328
11152039403,0.116699,-0.0566406,0.996582
11152052930,0.121094,-0.0595703,1.00098
11152075465,0.130371,-0.059082,1.01172
11152096528,0.126953,-0.0576172,1.00342
11152112973,0.120117,-0.0493164,1.00391
11152135416,0.124512,-0.0493164,0.994141
11152156491,0.126465,-0.0512695,0.995117
11152172953,0.124512,-0.0693359,0.996582
11152195482,0.120605,-0.065918,0.998047
11152216589,0.119629,-0.0581055,0.995117
11152232978,0.120605,-0.0498047,1.00391
11152255455,0.120605,-0.0532227,1.00537
11152278026,0.125,-0.0610352,1.00586
11152292971,0.117676,-0.065918,0.996582
11152315463,0.122559,-0.0678711,1.00146
11152338047,0.119629,-0.0688477,1.00195
11152353022,0.125,-0.0537109,0.98877
11152374704,0.131348,-0.0463867,0.991211
11152397253,0.129883,-0.0541992,0.999512
11152413605,0.121582,-0.0639648,1.00537
11152434696,0.117676,-0.0644531,1.00684
11152457154,0.115234,-0.0571289,0.998047
11152473584,0.116699,-0.0517578,0.994629
11152494790,0.122559,-0.0595703,0.996582
11152517264,0.121582,-0.0615234,0.995605
11152533650,0.117188,-0.0698242,1.00488
11152562271,0.120117,-0.0654297,1
11152577239,0.126465,-0.0595703,1
11152594149,0.12793,-0.0600586,0.998047
11152614778,0.125488,-0.0605469,1.00439
11152637289,0.122559,-0.0634766,1.00439
11152653682,0.119629,-0.0639648,1.00049
11152674674,0.127441,-0.0610352,1.00195
11152697164,0.124023,-0.0625,0.994629
11152713592,0.118652,-0.0620117,0.999512
11152734650,0.117188,-0.0576172,0.98877
11152757194,0.120605,-0.0605469,0.995117
11152773633,0.123047,-0.065918,1
11152794734,0.117188,-0.0727539,1
11152817267,0.120117,-0.0639648,0.999023
11152833688,0.123047,-0.0668945,0.995117
11152854799,0.124512,-0.059082,1.00098
11152877299,0.128418,-0.0625,0.998047
11152893742,0.127441,-0.0668945,0.993652
11152914795,0.122559,-0.0698242,1.00098
11152937253,0.118164,-0.0605469,0.997559
11152953695,0.121582,-0.0610352,0.998535
11152974701,0.119141,-0.0625,0.999023
11152997138,0.123047,-0.0634766,1.00049
11153013650,0.124023,-0.0649414,0.998535
11153042728,0.125977,-0.0727539,1.00098
11153057190,0.117188,-0.0639648,1.00049
11153073577,0.121582,-0.0595703,1.00049
11153094805,0.124023,-0.0620117,1.00244
11153117295,0.122559,-0.0693359,0.996094
11153133685,0.120605,-0.065918,0.997559
11153154760,0.125,-0.0620117,0.999023
11153184743,0.119629,-0.0620117,0.999023
11153193684,0.120605,-0.0556641,0.996094
11153214794,0.128418,-0.0644531,0.998535
11153237294,0.124023,-0.0708008,0.998047
11153253687,0.122559,-0.0791016,1.00146
11153274668,0.114258,-0.0664062,0.998535
11153297216,0.125488,-0.0678711,0.992676
11153312937,0.129395,-0.065918,0.999023
11153334670,0.125488,-0.0649414,1.00146
11153357205,0.123535,-0.0625,1.00391
11153373032,0.125488,-0.0629883,0.999023
11153396187,0.128906,-0.0654297,0.991699
11153417301,0.122559,-0.074707,0.997559
11153433025,0.122559,-0.0698242,1.00049
11153456183,0.124512,-0.0678711,1.00342
11153477222,0.126465,-0.0639648,1.00293
11153493470,0.123535,-0.065918,0.995605
11153516183,0.124512,-0.065918,0.995117
11153537281,0.121094,-0.0605469,0.993164
11153553005,0.125977,-0.0629883,0.993164
11153576141,0.125977,-0.0693359,0.999023
