myot,x,y,z
1006067569,11.75,-5,9
1006075162,10.875,1.25,12.375
1006097626,1,2.6875,8.1875
1006120170,-1.3125,2.75,0.125
1006135118,-6.4375,-1,-7.0625
1006157505,-7.3125,-3.1875,-11.125
1006180158,-10.8125,-4.4375,-12.125
1006195049,-14.125,0.1875,-11.0625
1006217639,-14.6875,7,-2.75
1006240126,-11.6875,7.5625,-2.9375
1006255154,-11.9375,3.8125,-0.75
1006278753,-9.6875,0.1875,0.75
1006300631,-5.875,4.9375,3.25
1006314985,-9.625,7.4375,5.375
1006337535,-10.875,6,5.5
1006360029,14.5,7.75,-17.25
1006375155,-12.3125,-5.125,10.625
1006397630,-8.0625,12.625,8.4375
1006427576,-4.25,11.5625,9.8125
1006435003,-3.75,4.5,0.875
1006458017,21.5625,2.5,-25.6875
1006480035,-23.1875,-32.875,-27.75
1006495115,-5.25,-29.3125,-24.5
1006517571,10.9375,-0.5,-11.25
1006540105,-5,5,-9.5625
1006554990,-8.875,3.0625,0.1875
1006577625,-0.5625,-4.3125,-4.75
1006600123,3.125,-0.25,-4.6875
1006615040,-8.1875,10.9375,-3.625
1006637638,-11.875,15.375,4
1006660136,4,17.25,5.4375
1006675161,-3.125,6.6875,5.5625
1006697633,-9.8125,1.8125,1.8125
1006720077,-8.3125,-0.6875,-2.9375
1006735122,-0.5,-2.3125,-5
1006757458,-9.1875,-2.375,-8
1006779914,-13.5,-4.875,-11.4375
1006795190,-5,-5.8125,-19.25
1006817605,2.25,-6.8125,-17.875
1006839987,-5.125,-0.625,-7.625
1006855128,-7.6875,6.375,8.1875
1006877607,-2.5,7.6875,14
1006900076,2.5625,2.6875,7.375
1006915047,-1.75,-4.3125,-3.25
1006937629,-3.875,1.4375,-2.1875
1006960071,-2.6875,2.8125,2.125
1006975075,-2.1875,0.5625,4.625
1006997457,-9.375,-3.4375,-1.8125
1007019946,-7.375,-1.6875,-6.625
1007035128,-5.6875,2.5625,-3.625
1007057693,-9.4375,1.875,-1.125
1007080122,-10.875,2.4375,1.4375
1007095140,-11.6875,1.3125,-4.25
1007117548,-14.5625,-1,-11
1007140058,-26.875,-3.1875,-23.5625
1007155141,-31.3125,10.25,-35.9375
1007177685,-29.6875,29.75,-35.3125
1007200110,-10.1875,39.875,-29.5
1007215100,-23.6875,12.6875,-1.625
1007237626,-4.5625,8.8125,10.5
1007260096,5.9375,-0.0625,29.25
1007275147,29.0625,1.5,36.875
1007297700,27.8125,-3.875,29.1875
1007319992,30.875,-8.8125,15.5
1007335079,26.1875,-11.125,6.875
1007357540,12.75,-4.5625,-0.3125
1007380119,-0.375,3.3125,-0.5625
1007395161,-1.25,7,-4.5
1007418116,-5.75,-4.75,-10.8125
1007440267,-13.0625,-9.875,-14
1007455169,-13.75,-3.875,-12.25
1007477575,-9.5,2.25,-5.4375
1007507674,-3.125,1.8125,3.5625
1007515135,-3.8125,-3.5,12.5625
1007537514,-6.125,-5.8125,16.875
1007560188,-8.9375,-6.875,17.25
1007575127,-2.125,-0.6875,14.5625
1007597601,5.75,1.3125,4.3125
1007620081,6.5,-1,-0.75
1007635131,-2.3125,-2.375,3.0625
1007657427,0.125,-4.6875,8.8125
1007672573,2.3125,-3.4375,12.5625
1007695023,0.875,-1.375,12.0625
1007717610,-1.9375,-2.9375,9.8125
1007732544,1.375,-4.875,3.1875
1007755135,7.4375,-6.25,-0.5
1007777640,11,-4.375,4.1875
1007792598,7.5625,-3.375,17
1007815013,7.25,-4.5,25.125
1007837610,9.9375,-2.875,23.375
1007860020,12.5625,-0.375,12.5625
1007875071,5.5,-6.75,-1
1007898032,2.8125,-6.875,-7.25
1007920203,0.3125,-12.5,-9.8125
1007935108,4.25,-17.625,-8.375
1007957648,1.3125,-18,4.25
1007980216,-5.9375,-13,33.5625
1007995184,-22.0625,-14.6875,70.9375
1008017662,85.8125,-121.562,-8.5
1008040154,2.6875,-170.562,67.625
1008055055,-20.625,-236.812,10.1875
1008077660,74.0625,-209,27.8125
1008100065,3.0625,-194,-0.6875
1008115139,34.0625,-108.625,11.5625
1008137686,68.9375,-44.4375,5.0625
1008160215,0.875,-29.9375,22.9375
1008175179,6.9375,-20.25,38.75
1008197580,-1.5625,-76.6875,55.0625
1008220204,-56.1875,-140.188,74.875
1008235229,-44.1875,-205.5,85.8125
1008257670,-62.0625,-237.75,94.3125
1008280132,-77.5625,-278.062,86.9375
1008295143,-29.375,-264.125,77.625
1008317571,-26.875,-213.312,60.0625
1008339971,-22.1875,-148.188,45.6875
1008355117,4.125,-110.062,39
1008377491,-12.25,-112.812,36
1008400093,-23.3125,-137.812,48.375
1008414982,-48.6875,-164.438,60.625
1008437650,-80.5,-195.625,73.8125
1008460118,-89.9375,-215.25,78.1875
