timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
610450755263,-1,0,0,2,-2,-5,-11,-8
610450755263,15,26,18,4,20,28,26,23
610450756034,10,25,9,3,12,18,22,18
610450756034,-2,-5,-2,0,-5,-6,-13,-12
610450756927,-1,1,1,0,-2,-4,-4,-3
610450756927,-5,-8,-5,-1,-6,-9,-5,-5
610450757652,-16,-29,-18,-7,-20,-26,-26,-23
610450757652,-5,-9,-6,-3,-7,-11,-11,-9
610450768975,-1,0,-3,0,3,8,11,9
610450768975,-9,-12,-8,-2,-5,-9,-8,-7
610450776945,-1,1,1,0,2,0,-3,-2
610450776945,4,14,8,2,9,12,15,15
610450783345,5,2,6,0,6,8,8,8
610450783345,-1,-1,-1,2,-8,-9,-9,-11
610450798317,1,-2,2,0,-1,0,-5,-3
610450798317,-1,2,-4,0,1,0,1,1
610450807638,-5,-11,-6,-3,-6,-11,-14,-13
610450807638,-3,-10,-4,-3,-5,-11,-10,-9
610450813273,-6,-1,-5,-5,-1,-1,2,1
610450813273,-7,-10,-6,-1,-6,-6,-6,-6
610450829044,-2,0,-7,-1,-3,-3,-2,1
610450829044,2,1,-1,1,1,6,6,3
610450836822,6,5,4,3,3,5,7,4
610450836822,-4,-3,-1,-3,-2,-2,-1,0
610450867071,8,18,13,1,8,11,8,6
610450867071,5,8,3,1,3,6,9,8
610450874424,-12,-17,-12,-3,-16,-24,-27,-27
610450874424,-10,-12,-6,-3,-8,-11,-16,-12
610450875223,-1,0,-5,-4,1,2,6,4
610450875223,-17,-28,-18,-6,-16,-21,-20,-19
610450876002,2,4,4,-3,0,6,3,3
610450876002,8,13,5,1,10,17,18,20
610450889503,1,1,2,0,6,7,10,9
610450889503,1,3,4,2,0,-4,-4,-4
610450895586,7,14,7,0,7,14,14,11
610450895586,-4,0,1,0,-1,-1,2,0
610450911281,-7,-13,-9,-1,-13,-17,-23,-17
610450911281,-3,-2,-2,-4,-2,-3,-6,-3
610450918039,1,-3,-4,2,2,1,4,2
610450918039,-7,-14,-10,-6,-12,-13,-16,-14
610450926319,1,-5,-2,0,-2,-3,0,-2
610450926319,3,9,4,-1,7,11,9,8
610450933078,0,3,2,1,6,7,6,11
610450933078,1,7,0,3,2,0,0,-3
610450948756,3,8,6,3,4,7,5,6
610450948756,1,3,5,1,3,5,5,0
610450955586,-2,-3,0,0,-5,-4,-2,-2
610450955586,-3,-2,-4,-1,-2,-3,-4,-3
610450963084,1,2,-1,0,0,1,0,0
610450963084,-3,-9,-5,-4,-8,-7,-9,-6
610450978073,-2,-5,-3,-2,-1,-3,-5,-2
610450978073,-1,-1,-1,-1,-1,0,4,2
610450986309,-3,-3,0,-1,0,-1,4,1
610450986309,0,6,3,0,1,-1,-2,-3
610450993115,2,5,3,-3,5,3,5,2
610450993115,-1,2,1,3,1,2,2,1
610451009256,-2,-5,-2,-1,-3,-1,-2,-3
610451009256,2,-1,-1,0,-3,-4,1,0
610451015542,-3,-7,-4,-2,-1,-4,-3,-3
610451015542,-6,-12,-5,-4,-5,-11,-12,-13
610451023045,-3,-3,-2,0,-4,-5,-5,-2
610451023045,-1,-7,-3,-3,-1,-3,-2,-2
610451038077,-2,-5,-6,0,-3,-5,-5,-4
610451038077,-2,-2,0,-1,0,-3,-3,1
610451046242,-2,-1,-1,-1,-1,1,0,0
610451046242,-3,-5,0,-2,0,0,0,2
610451053118,-1,8,2,1,0,3,3,3
610451053118,2,2,-2,0,-2,1,2,0
610451068769,0,0,-4,0,1,0,-3,-2
610451068769,-3,-2,-1,-1,-2,-4,-9,-3
610451075577,-3,-4,2,-2,-3,0,-2,-3
610451075577,-1,-6,-4,-4,-3,-5,0,1
610451083070,-1,-1,-4,-4,-3,-4,-3,-4
610451083070,0,-3,-5,0,-2,0,2,-3
610451098098,2,2,-2,-1,0,2,4,5
610451098098,2,0,4,-1,2,5,-2,-1
610451106245,-2,3,-2,-2,2,-2,1,-1
610451106245,-2,-2,0,2,-1,0,-4,0
610451113059,4,0,-2,-2,-1,-3,0,-1
610451113059,-2,-3,-2,-1,-5,-6,-6,-4
610451128774,-2,-5,-1,-2,-2,-4,-4,-5
610451128774,-2,-3,-5,1,-4,-4,-6,-7
610451135627,-9,-8,-4,-2,-5,-5,-6,-7
610451135627,-1,-4,0,-3,-1,-1,0,2
610451143137,3,2,1,-1,-1,4,2,4
610451143137,-2,3,1,-3,3,-1,4,4
610451158056,0,1,1,3,1,3,1,-1
610451158056,5,2,-2,0,2,5,2,-1
610451166278,1,1,-1,-2,-3,-4,-4,-1
610451166278,-2,-3,-1,0,-4,-2,0,-2
610451173049,-7,-6,0,-4,-5,-4,-5,-4
610451173049,-5,-9,-6,1,-5,-8,-6,-7
