myot,x,y,z
4371706720,27.1875,-9,20.375
4371736717,10.6875,-9.0625,18.875
4371746783,-18.375,7.625,11.75
4371759839,-10.875,18.1875,21.4375
4371774812,4.375,15.125,33.875
4371797336,8.3125,15.5625,27.9375
4371819855,-2.875,21.375,20
4371834866,-8.75,23.125,15.8125
4371857331,-3.75,11.875,19.9375
4371879840,5.25,1.625,13.25
4371894797,7.5,-4.625,15
4371925705,-6.3125,-1.0625,11.4375
4371939918,-14.375,-0.375,9.5625
4371955016,-16.5,-3.0625,-5.9375
4371977487,-5.5,0.3125,-24.6875
4371991924,1.6875,-9.5625,-2.75
4372014878,12.375,-27.75,-11.875
4372037522,10.6875,-29.75,-51.375
4372060071,-2.125,-12,-52
4372074936,-15.25,7.125,-35.5
4372097366,-14.6875,13.5625,-18.375
4372136265,-1.75,9.25,-3.3125
4372165562,8.1875,5.875,3.5625
4372166373,7.0625,10,0.0625
4372187383,-3.4375,10.5625,-13.5625
4372202385,-13.6875,15.25,-21.875
4372218844,-15.25,9.4375,-14.5625
4372241405,-5.4375,-7,-9.375
4372262155,-9.0625,-17.4375,-14.5
4372278883,-14.3125,-0.375,-11.8125
4372301348,-5.1875,7.5,-20.125
4372322575,7.5625,6.5,-26.125
4372338219,3.125,6.0625,-17.3125
4372361346,13.25,-4.875,-7.25
4372383802,23.9375,-7.25,1.8125
4372398141,27.6875,-5.5625,3.6875
4372420016,9.0625,-0.1875,3.875
4372434384,9.0625,-7.375,-6.0625
4372464921,11.875,-8.8125,-7.5625
4372480053,13.125,2.4375,-5.625
4372495701,13.4375,4.0625,0.875
4372517572,10.9375,6.8125,1.375
4372533171,4.0625,7.6875,-3
4372554199,-11.125,11.625,-16.375
4372577328,1.0625,3.25,-20.0625
4372601319,29.8125,-2.9375,-16.3125
4372622657,52.25,0.4375,-4.875
4372637541,44.5,-28.3125,25.5
4372660068,32.625,-27.8125,38.3125
4372675736,4.625,-14.625,28.1875
4372697331,-35.875,-8.4375,-5.625
4372719641,-54.625,-1,-20.3125
4372743940,-46.875,2.875,-16.6875
4372758828,-14.875,9.3125,-6.625
4372780069,-3.375,8.5,1.8125
4372803846,1.75,7.5625,1.625
4372841837,-2.875,-2.8125,-3.375
4372842636,-3.0625,-7.0625,-9.25
4372863844,-6.5,-7.9375,-11.0625
4372878913,-8.375,-4.3125,-6.5625
4372909257,-8.0625,-1.625,4.875
4372930120,7.125,-2.625,7.125
4372946404,11.125,-3.1875,5.1875
4372968859,6,-11,2.25
4372975721,2.6875,-15.0625,6.9375
4372998899,9.875,-17.3125,12.1875
4373019957,7.0625,-11.75,12.4375
4373035791,11.125,-7.5625,6.875
4373058922,3.375,-7.5625,1.375
4373079875,-7.8125,-2.0625,-7.5
4373102366,-25.875,3.9375,-12.5
4373118775,-40.875,9,-10.3125
4373139812,-38.5625,4.1875,-6.125
4373155809,-7.625,-14.5,-0.25
4373178872,24,-20.6875,-4.5
4373200126,22.75,-21.4375,-2.875
4373215724,19.125,-5.8125,-2.5
4373239004,25.9375,14.375,-6.75
4373267495,21.25,11.625,-5.375
4373275725,0.125,-4,-1.75
4373298195,-12.0625,0.125,-5.875
4373344598,0.0625,3.5625,-8.25
4373345350,12.5,10.8125,-9.5625
4373366308,-2.8125,23.8125,-10.5625
4373381364,14.0625,13.9375,2.25
4373396380,-4.6875,25.0625,-2.0625
4373418204,-7.625,14.4375,2
4373441402,-24.3125,34.25,7.25
4373487188,-12.625,39.0625,8.875
4373487783,-9.625,39.1875,9.8125
4373523253,-3.8125,28,14.5625
4373530074,-7.5625,20.375,13.75
4373546434,-54.8125,19.6875,3.6875
4373561417,-18.1875,0.5,-4.4375
4373576209,-13.6875,-0.6875,-9.0625
4373598242,-6.75,-3.25,0.8125
4373621441,-0.3125,-13.8125,-1.8125
4373635736,-12.75,-6.9375,-8.625
4373658248,-9.4375,-8.125,-10.6875
4373681448,15.25,-11.625,5.1875
4373702601,30.375,-4.5,16.375
4373718284,15.4375,2.8125,18.4375
4373741434,-11.125,4.125,-0.4375
4373762439,-17.625,-1.8125,-18.375
4373786424,-31.1875,6.1875,-20.8125
4373801473,-15.0625,-14.5,-11.25
4373822600,-0.375,-47.6875,-6
4373838262,8.75,-59.1875,4.9375
4373861375,15.1875,-36.5,2.5625
4373882580,4,-20.0625,3.25
4373898196,-10.4375,-19.625,-2.8125
4373921425,-15.375,-41.5625,-10
4373942551,-23.25,-51.0625,-10.1875
4373958215,-54.8125,-10.8125,-17.6875
4373981384,-70.375,3.4375,-21.125
4374002605,-27.375,-15,-6.6875
4374018273,2.75,-18.3125,-16.6875
4374041346,-8.5,-28.25,-23.5625
4374062499,-32.3125,-1.375,-7.1875
4374078273,9,-9.8125,8.25
4374101389,51.6875,-21.375,20.5
4374122583,42.4375,-20,24.0625
4374138253,20.3125,-25,4.5625
4374167416,14.875,3.875,21
4374182576,32.875,21.6875,18.9375
4374198184,28.75,32.0625,14.25
4374220734,11.125,16.125,20
4374242489,-3.0625,0.9375,20.1875
4374258241,-12.5,3,22.6875
4374295706,-12.9375,-7.25,34.4375
4374302470,-19.3125,18.875,47
4374326416,-55.0625,17.8125,43.8125
