myoTS,myox,myoy,myoz
1448406332,myox,myoy,myoz
81845628392,-0.755371,-0.378418,-0.512207
81845643429,-0.77002,-0.360352,-0.503418
81845658395,-0.822266,-0.348145,-0.504395
81845680872,-0.835938,-0.344238,-0.493164
81845703387,-0.823242,-0.352051,-0.495117
81845718469,-0.804688,-0.366211,-0.494629
81845740860,-0.803711,-0.383301,-0.491699
81845763449,-0.811523,-0.391113,-0.494629
81845778479,-0.815918,-0.375977,-0.493164
81845800893,-0.81543,-0.364746,-0.488281
81845823431,-0.799316,-0.37207,-0.486816
81845839658,-0.807129,-0.378418,-0.47998
81845860857,-0.820801,-0.380371,-0.477051
81845883387,-0.804199,-0.382812,-0.467285
81845898398,-0.782227,-0.382812,-0.476562
81845920879,-0.787109,-0.387695,-0.478516
81845943469,-0.814941,-0.385742,-0.490234
81845958439,-0.801758,-0.378418,-0.508789
81845980889,-0.771484,-0.37793,-0.507324
81846003418,-0.810059,-0.389648,-0.512695
81846018449,-0.834961,-0.404297,-0.503418
81846040912,-0.821289,-0.413574,-0.506348
81846063478,-0.806152,-0.408203,-0.51123
81846078424,-0.802246,-0.395508,-0.505371
81846100921,-0.798828,-0.389648,-0.507324
81846123396,-0.807129,-0.393066,-0.505859
81846138426,-0.800781,-0.38916,-0.496094
81846160890,-0.785645,-0.385254,-0.494141
81846183869,-0.79248,-0.387695,-0.495605
81846198426,-0.804688,-0.388672,-0.494629
81846220922,-0.806641,-0.381836,-0.492188
81846243359,-0.796875,-0.381348,-0.490723
81846258387,-0.786621,-0.390625,-0.486328
81846288470,-0.782227,-0.395996,-0.486328
81846303388,-0.805176,-0.400879,-0.481445
81846318351,-0.810059,-0.397461,-0.485352
81846340910,-0.798828,-0.398926,-0.482422
81846363395,-0.795898,-0.40332,-0.482422
81846378393,-0.806152,-0.397461,-0.479004
81846400948,-0.803711,-0.396973,-0.477539
81846423393,-0.79541,-0.404297,-0.472168
81846438404,-0.794434,-0.410645,-0.477051
81846460909,-0.79834,-0.415527,-0.474121
81846483383,-0.817383,-0.413086,-0.476074
81846498400,-0.81543,-0.406738,-0.483887
81846520916,-0.795898,-0.40918,-0.484863
81846543392,-0.807129,-0.400879,-0.475586
81846558384,-0.821777,-0.397949,-0.480469
81846580908,-0.808594,-0.400879,-0.473633
81846603403,-0.79834,-0.399902,-0.480469
81846618391,-0.802734,-0.396484,-0.475586
81846640964,-0.809082,-0.38623,-0.471191
81846663435,-0.810059,-0.38916,-0.467773
81846678381,-0.818359,-0.401855,-0.470215
81846700967,-0.816406,-0.395996,-0.468262
81846723423,-0.800781,-0.398926,-0.463867
81846738474,-0.806641,-0.400879,-0.465332
