myot,myox,myoy,myoz
1455130470,myox,myoy,myoz
285389785653,-0.255371,-0.652344,0.749512
285389793053,-0.250977,-0.646484,0.748535
285389808152,-0.256348,-0.636719,0.740234
285389830675,-0.257812,-0.641113,0.740234
285389853171,-0.26123,-0.648438,0.750488
285389868162,-0.254395,-0.630371,0.754883
285389890733,-0.23584,-0.631836,0.751953
285389913211,-0.247559,-0.647949,0.757324
285389928204,-0.249512,-0.637695,0.746582
285389950730,-0.251465,-0.632812,0.748047
285389973113,-0.252441,-0.640137,0.756836
285389989372,-0.250488,-0.627441,0.743164
285390010652,-0.241699,-0.628418,0.749512
285390033223,-0.232422,-0.641113,0.763672
285390048205,-0.248535,-0.638672,0.765625
285390070714,-0.253906,-0.637695,0.758301
285390093201,-0.257812,-0.641602,0.75293
285390108098,-0.258301,-0.630859,0.751465
285390130706,-0.253906,-0.635742,0.747559
285390153219,-0.25,-0.641113,0.744629
285390168147,-0.243164,-0.628906,0.755859
285390190709,-0.243164,-0.629395,0.754395
285390213137,-0.249512,-0.632812,0.757812
285390228145,-0.249512,-0.637207,0.757812
285390250711,-0.246094,-0.635742,0.757812
285390273119,-0.24707,-0.637207,0.755859
285390288094,-0.252441,-0.625977,0.748535
285390310677,-0.24707,-0.631348,0.75
285390333091,-0.25293,-0.631836,0.751465
285390348134,-0.24707,-0.632324,0.754395
285390370619,-0.24707,-0.635742,0.747559
285390393286,-0.244141,-0.630859,0.750488
285390415715,-0.249023,-0.633301,0.762695
285390430625,-0.255371,-0.626953,0.760742
285390453182,-0.251953,-0.637207,0.754883
285390468174,-0.25,-0.627441,0.752441
285390490641,-0.248535,-0.640137,0.746582
285390513241,-0.242676,-0.629395,0.746582
285390528201,-0.25,-0.634766,0.757324
285390550662,-0.24707,-0.635742,0.753906
285390573169,-0.245117,-0.630859,0.749023
285390588164,-0.248535,-0.637207,0.746582
285390610641,-0.249023,-0.634277,0.757324
285390633135,-0.255371,-0.640137,0.753418
285390648208,-0.25,-0.641113,0.754395
285390670703,-0.245605,-0.637207,0.74707
285390693189,-0.248047,-0.637695,0.753418
285390708132,-0.255859,-0.62793,0.753418
285390730644,-0.258789,-0.635742,0.758301
285390753195,-0.251465,-0.632812,0.757324
285390768225,-0.243652,-0.62793,0.754395
