myot,myox,myoy,myoz
1458094323,myox,myoy,myoz
41884647286,0.950195,-0.403809,0.234863
41884661671,0.867188,-0.469238,0.369141
41884691105,0.78418,-0.42041,0.421387
41884706674,0.724609,-0.433105,0.494141
41884723621,0.680664,-0.359375,0.557617
41884744242,0.721191,-0.262207,0.554199
41884788045,0.830078,-0.219238,0.515625
41884797926,0.915527,-0.149902,0.446289
41884807458,1.00439,-0.0854492,0.325684
41884834830,1.05078,-0.103027,0.270508
41884842029,1.08496,-0.177246,0.237305
41884872383,1.17188,-0.236816,0.0556641
41884887479,1.26123,-0.237793,-0.0175781
41884903135,1.31543,-0.14502,-0.0961914
41884939914,1.30371,-0.167969,-0.147461
41884954352,1.25391,-0.143066,-0.158691
41884961198,1.24268,-0.147949,-0.430176
41884983585,1.20459,-0.0854492,-0.5
41885006041,1.09863,0.0654297,-0.635254
41885021200,0.980957,0.264648,-0.749512
41885044979,0.873047,0.342773,-0.910156
41885066093,0.959473,0.27832,-0.984863
41885081246,1.10547,0.0888672,-0.623535
41885103680,1.55078,-1.91211,1.94873
41885126200,1.50879,0.492188,0.0893555
41885141025,1.15967,0.391113,0.0952148
41885163657,0.78418,-0.267578,0.209961
41885186081,0.904785,-0.87793,-0.367188
41885208534,1,-0.179199,-0.203125
41885231844,0.90625,-0.147461,-0.0366211
41885246165,1.16211,-0.0141602,0.0986328
41885262497,1.0625,-0.0981445,0.115234
41885291834,1.03809,-0.17334,0.0712891
41885306204,1.02246,-0.207031,-0.0317383
41885321200,1.0542,-0.148438,-0.0249023
41885352217,0.944336,-0.24707,-0.0791016
41885366182,0.914062,-0.368164,-0.0693359
41885381101,0.965332,-0.369141,0.000976562
41885403519,0.949707,-0.234375,-0.081543
41885426078,0.951172,-0.218262,-0.0893555
41885441187,0.929688,-0.116699,-0.156738
41885463645,0.938965,-0.585449,-0.115234
41885486148,0.937012,-0.17041,-0.0927734
41885501083,0.984375,-0.172852,-0.111816
41885531849,0.993164,-0.229492,-0.0991211
41885546077,1.04053,-0.169434,-0.112793
41885570049,1.06689,-0.16748,-0.164551
41885583611,1.0791,-0.100098,-0.196289
41885606199,1.13867,-0.0385742,-0.197754
41885620549,1.11182,-0.161621,-0.141113
