myot,myox,myoy,myoz
1462839320,myox,myoy,myoz
5200881778,0.943359,-0.249023,0.10791
5200905422,0.9375,-0.248535,0.109863
5200926774,0.939453,-0.258789,0.12207
5200941747,0.94873,-0.25293,0.116699
5200965402,0.942871,-0.247559,0.113281
5200986874,0.943359,-0.246094,0.10791
5201026195,0.936523,-0.253906,0.115723
5201028217,0.94043,-0.25293,0.116699
5201047497,0.938965,-0.254395,0.109375
5201062655,0.936523,-0.248047,0.10791
5201086159,0.949219,-0.25,0.125977
5201107683,0.937988,-0.257812,0.113281
5201144083,0.946777,-0.25293,0.121582
5201154353,0.943848,-0.242676,0.116211
5201167376,0.934082,-0.253906,0.11084
5201182343,0.942383,-0.252441,0.123047
5201206368,0.9375,-0.250488,0.116211
5201227423,0.941895,-0.250488,0.117188
5201242283,0.940918,-0.251953,0.124512
5201264909,0.937012,-0.241699,0.112793
5201287237,0.943359,-0.250488,0.114258
5201302261,0.937988,-0.254395,0.111328
5201324730,0.94043,-0.252441,0.112305
5201347189,0.942383,-0.255859,0.123047
5201362197,0.936523,-0.25293,0.116211
5201392890,0.942383,-0.257812,0.118164
5201407260,0.938965,-0.247559,0.115234
5201429752,0.939453,-0.259766,0.11377
5201444833,0.9375,-0.253906,0.120117
5201467423,0.943848,-0.25,0.115723
5201482481,0.944336,-0.254395,0.121094
5201504953,0.939453,-0.251465,0.118652
5201527458,0.9375,-0.249023,0.120117
5201542510,0.945312,-0.247559,0.115234
5201564995,0.941406,-0.262695,0.123047
5201587402,0.936523,-0.251465,0.11084
5201602461,0.942871,-0.249512,0.116211
5201624974,0.94043,-0.255371,0.115723
5201655442,0.9375,-0.254883,0.115234
5201662166,0.938965,-0.254395,0.122559
5201684728,0.938477,-0.255371,0.125977
5201707293,0.942871,-0.253906,0.122559
5201722240,0.943848,-0.257324,0.117676
5201744719,0.94043,-0.250977,0.11377
5201767264,0.943848,-0.260254,0.126465
5201781595,0.937988,-0.253906,0.105957
5201804743,0.939941,-0.262695,0.117188
5201827263,0.941895,-0.249023,0.118164
5201841526,0.936523,-0.258789,0.12207
5201864945,0.937988,-0.265137,0.12207
5201887464,0.945801,-0.255859,0.118164
