timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
610585255528,5,7,6,0,4,7,3,1
610585255528,8,18,8,1,15,23,30,17
610585256334,-10,-28,-20,0,-14,-23,-20,-10
610585256334,3,8,6,2,2,3,-2,-3
610585257142,12,36,20,1,20,32,30,16
610585257142,-9,-12,-6,-2,-10,-12,-8,-6
610585257910,2,6,8,-2,-3,-5,-9,-4
610585257910,4,10,5,0,4,12,8,7
610585269342,-8,-17,-14,-3,-6,-10,-4,-4
610585269342,-12,-30,-18,-6,-22,-33,-32,-21
610585277372,6,11,5,3,6,10,8,6
610585277372,-2,-4,-5,-3,1,4,4,1
610585283608,-10,-22,-11,-5,-12,-20,-16,-10
610585283608,4,9,7,2,2,4,-1,0
610585298545,6,16,9,0,11,19,17,11
610585298545,-6,-12,-10,0,-9,-9,-6,-5
610585307999,0,-1,1,1,-3,-6,-9,-4
610585307999,6,7,5,-1,3,7,6,2
610585313597,-4,-6,-7,-3,-4,-4,3,0
610585313597,-8,-12,-9,-1,-6,-17,-14,-5
610585329315,-2,1,-1,0,-2,2,-2,-2
610585329315,0,-3,-4,-2,2,2,5,0
610585337196,-6,-10,-7,-4,-5,-9,-8,-3
610585337196,1,-2,0,-2,-1,0,0,-3
610585376839,13,36,21,4,22,41,37,23
610585376839,-7,-13,-9,-3,-8,-9,-5,-4
610585377622,2,6,6,1,-2,-5,-9,-6
610585377622,13,31,20,4,16,27,21,14
610585378475,-8,-18,-13,-3,-9,-14,-8,-7
610585378475,-9,-22,-9,-3,-15,-25,-25,-12
610585380890,4,8,2,-4,4,7,8,6
610585380890,-5,-11,-11,-2,-4,-4,2,-1
610585389127,-13,-34,-22,-3,-20,-29,-31,-16
610585389127,7,15,9,0,8,13,8,6
610585395860,2,10,5,-1,5,15,12,10
610585395860,-9,-19,-12,-4,-10,-17,-10,-8
610585403351,2,4,5,-1,0,-1,-5,-4
610585403351,9,18,12,2,12,18,15,6
610585418342,-5,-10,-5,1,-2,-5,-5,-4
610585418342,-4,-12,-4,-1,-8,-16,-15,-9
610585426651,3,7,6,0,2,6,2,2
610585426651,-4,-3,-5,-2,-2,0,0,3
610585433496,-9,-20,-13,-1,-13,-15,-13,-10
610585433496,2,6,3,-3,0,2,-1,-2
610585449156,3,5,2,-1,4,5,8,1
610585449156,-2,-6,-6,-1,-1,-4,-1,-1
610585455922,1,-2,0,0,-1,0,-4,0
610585455922,0,6,2,-2,1,8,7,5
610585463411,-3,-3,-4,-3,-4,-6,-1,-2
610585463411,-3,-1,-2,1,-6,-4,-4,-4
610585478414,0,1,1,0,3,2,2,-1
610585478414,-4,-5,-5,-2,-2,-2,-3,0
610585486570,-3,-6,-3,-1,-5,-8,-9,-7
610585486570,-2,-1,-3,-2,-3,-2,-3,-1
610585493345,1,-4,-4,-2,1,0,2,1
610585493345,-3,-7,-3,1,-3,-4,-5,-4
610585509080,-2,0,-2,0,0,-1,-3,2
610585509080,2,3,2,-2,3,6,4,2
610585515927,-2,-5,-4,0,-3,-4,-4,-4
610585515927,2,-2,-1,-2,-3,-2,-3,-3
610585523393,-1,1,2,0,-1,-1,0,4
610585523393,-2,-3,-1,-1,0,-1,-2,-3
