myot,myox,myoy,myoz
1458094248,myox,myoy,myoz
41810011222,0.958984,-0.163086,0.116699
41810033953,0.958984,-0.15918,0.125488
41810048922,0.958984,-0.158203,0.123535
41810072581,0.967285,-0.161133,0.117188
41810093965,0.962891,-0.151367,0.11377
41810108997,0.963379,-0.162109,0.119629
41810132654,0.966309,-0.163574,0.120605
41810163221,0.958496,-0.150391,0.120605
41810172570,0.952148,-0.162598,0.127441
41810193253,0.955566,-0.161621,0.119629
41810214858,0.962402,-0.15332,0.116699
41810237762,0.962402,-0.15918,0.126465
41810252664,0.960449,-0.162109,0.11377
41810282059,0.959961,-0.153809,0.112793
41810292377,0.957031,-0.155762,0.112305
41810312071,0.959961,-0.155762,0.120605
41810334573,0.958496,-0.163086,0.121582
41810350290,0.95459,-0.153809,0.120117
41810372022,0.961426,-0.164062,0.125488
41810394437,0.964844,-0.162598,0.122559
41810409622,0.960938,-0.158691,0.121094
41810431937,0.960449,-0.160156,0.12207
41810454455,0.960449,-0.148438,0.119141
41810469386,0.960449,-0.153809,0.116699
41810493363,0.952148,-0.152832,0.12207
41810514424,0.95752,-0.15332,0.121094
41810529423,0.967285,-0.160156,0.123047
41810551932,0.956543,-0.162598,0.125488
41810574405,0.962402,-0.159668,0.113281
41810589401,0.952637,-0.163574,0.128906
41810611940,0.958984,-0.154297,0.120117
41810634443,0.962402,-0.152832,0.125977
41810648745,0.970703,-0.147949,0.121094
41810671910,0.963379,-0.146973,0.120605
41810694586,0.964355,-0.151855,0.117188
41810725112,0.961914,-0.154297,0.116699
41810731881,0.963379,-0.152832,0.116699
41810754949,0.956055,-0.163574,0.124512
41810770303,0.953613,-0.152832,0.11377
41810793526,0.949707,-0.145996,0.116699
41810814717,0.953125,-0.159668,0.125488
41810828837,0.968262,-0.15625,0.120605
41810853384,0.969727,-0.149414,0.119629
41810874436,0.958496,-0.149414,0.127441
41810888871,0.962402,-0.154297,0.121094
41810911932,0.952148,-0.144043,0.128906
41810934555,0.955566,-0.145508,0.121094
41810948949,0.958496,-0.141113,0.125
41810971885,0.964355,-0.146973,0.12207
41810994484,0.958984,-0.136719,0.115723
41811008792,0.958008,-0.126465,0.129395
41811039536,0.953125,-0.132324,0.126465
41811054397,0.976562,-0.107422,0.104492
41811068772,0.954102,-0.108398,0.104492
41811091915,0.946289,-0.127441,0.109375
41811114424,0.94873,-0.130371,0.107422
41811128775,0.945801,-0.151855,0.146973
41811151855,0.963379,-0.190918,0.153809
41811175875,1.00049,-0.143066,0.123047
41811188759,1.0127,-0.178223,0.100586
41811211988,0.961426,-0.0678711,0.131348
41811234408,0.972168,-0.105957,0.13623
41811256853,0.942871,-0.0996094,0.0952148
41811271448,0.972656,-0.123535,0.132812
41811293935,0.962891,-0.125488,0.130371
41811308725,0.948242,-0.111816,0.0922852
41811331429,0.973145,-0.142578,0.163086
41811353953,0.980469,-0.105957,0.189941
41811368963,0.963379,-0.13623,0.157715
41811391292,0.960938,-0.161621,0.171387
41811413817,0.951172,-0.110352,0.132324
41811436928,0.949219,-0.118164,0.166016
41811451279,0.966309,-0.117188,0.181641
41811475260,0.972656,-0.0820312,0.128418
41811488789,0.98291,0.00439453,0.0898438
41811511251,0.974121,0.0527344,0.114258
41811533750,0.971191,-0.0341797,0.146484
41811548769,0.933594,-0.166992,0.193359
41811572701,0.916016,-0.27002,0.206543
41811593746,0.900879,-0.333496,0.211426
41811608754,0.906738,-0.328125,0.174316
41811631340,0.90625,-0.320312,0.105469
41811653893,0.976562,-0.117676,0.114258
41811668932,0.967285,-0.164551,0.0957031
41811691481,0.977051,-0.12793,0.136719
41811713988,0.9375,-0.202637,0.173828
41811729069,0.940918,-0.189941,0.143555
41811751394,0.948242,-0.187988,0.17041
41811774701,0.94043,-0.169922,0.166992
41811788846,0.940918,-0.185547,0.148926
41811811284,0.945801,-0.208496,0.123047
41811834447,0.945801,-0.211426,0.122559
41811848778,0.944824,-0.191895,0.109863
41811879455,0.952637,-0.182617,0.106934
41811894412,0.952148,-0.179688,0.114258
41811908738,0.950684,-0.176758,0.104004
41811931274,0.966797,-0.159668,0.0947266
41811954416,0.996582,-0.186523,0.114258
41811970233,0.977051,-0.150391,0.0483398
41811991285,0.966309,-0.16748,0.019043
41812014641,0.935547,-0.22168,0.034668
41812030301,0.95166,-0.238281,0.0322266
41812051500,0.989258,-0.159668,0.0546875
41812074563,1.00293,-0.179688,0.0556641
41812090300,0.957031,-0.258789,0.0419922
41812111414,0.928711,-0.262695,0.00927734
41812134604,0.909668,-0.255371,0.0419922
41812158501,0.947754,-0.265137,0.0341797
41812171550,0.95166,-0.196289,0.0454102
41812194407,1.00146,-0.220703,0.0517578
41812210250,0.945312,-0.300781,0.0546875
41812231249,0.928711,-0.293457,0.0512695
41812254468,0.946777,-0.330078,0.043457
41812270244,0.956055,-0.313477,0.019043
41812291289,0.956543,-0.236816,-0.00439453
41812314478,0.972656,-0.250977,0.0224609
41812338423,0.955078,-0.268066,0.0200195
41812351291,0.918945,-0.292969,0.0463867
41812374420,0.936523,-0.286621,0.00878906
41812390253,0.932617,-0.296875,0.000976562
41812411336,0.914551,-0.348145,0.0830078
41812434633,0.974121,-0.210449,0.0102539
41812450284,0.97998,-0.196777,0.00878906
41812472804,0.950195,-0.224121,-0.012207
41812494655,0.947754,-0.271973,-0.0170898
41812510296,0.938477,-0.265625,-0.0195312
41812531339,0.949707,-0.279785,0.00390625
41812556032,0.940918,-0.257812,0.0107422
41812578422,0.946289,-0.269531,0.0195312
41812591335,0.947266,-0.258789,0.00146484
41812613761,0.941406,-0.232422,0.00634766
41812645117,0.933105,-0.27832,0.0317383
41812651263,0.94043,-0.253906,0.0214844
41812673765,0.953613,-0.311035,0.0625
41812696939,0.963867,-0.258301,0.0297852
41812711319,0.970215,-0.257324,0.027832
41812733787,0.963867,-0.230957,0.0195312
41812757734,0.979492,-0.272949,0.00976562
41812771323,0.960449,-0.287109,0.0332031
41812794004,0.943848,-0.211426,-0.0161133
41812810380,0.9375,-0.243652,-0.0126953
41812831503,0.925293,-0.273926,-0.00634766
41812862168,0.935059,-0.21875,-0.000488281
41812870302,0.979492,-0.234863,0.0170898
