myot,x,y,z
450180826555,15.9375,-18.375,29.75
450180841520,18.8125,7.125,54
450180856543,52.8125,1.625,69.625
450180878968,2.125,57.8125,45
450180901476,25.8125,140.562,31.125
450180916556,10.25,146.438,22.875
450180938991,-67.9375,125.812,-9.3125
450180961504,-6.1875,77.3125,47.5
450180976508,-63.9375,-30.4375,110.812
450180998961,2.375,-80.3125,142.188
450181021487,-57.75,26.5625,63
450181037756,-73.4375,33.125,38.25
450181059103,-151.75,46.4375,-27.375
450181081579,-170.25,-20.4375,-0.375
450181096586,-128.875,11.0625,9.375
450181118952,-96.9375,21.75,-9.9375
450181141533,-33.375,24.625,-0.375
450181156547,51.75,61.875,10
450181179001,66.0625,68.25,13.8125
450181201445,15.6875,33.8125,-35.75
450181216599,-25.0625,-4.375,-19.3125
450181238996,-70.25,-66.5,18.5
450181261507,-123.125,-70.375,11.4375
450181276517,-168.188,4.8125,-8.125
450181299033,-194.125,41.5625,-11.375
450181321483,-141.188,10.125,-8.625
450181336572,-87.0625,19.0625,-2
450181358988,-109.375,-60.5,24.625
450181381584,-83.4375,-47.25,71.625
450181396550,-71.25,-0.375,99.6875
450181418938,-106.688,13.5,85.375
450181441537,-127.625,20.125,69.875
450181456511,-121.062,26.625,60.75
450181478991,-67,28.9375,79.4375
450181501572,-24.1875,-2.0625,105.438
450181524013,-6.8125,-26.1875,138.375
450181539011,-22.875,-7,156.25
450181561568,-76.9375,-11.4375,152
450181576579,-132.5,-39.0625,148.375
450181599052,-136.312,-89.5625,119.438
450181621536,-77,-108.562,84.0625
450181636533,-34.9375,-93.125,40.125
450181659045,-26.1875,-76.5,18
450181681539,-20.6875,-76.6875,30.3125
450181696553,-26.1875,-78.6875,63.6875
450181719049,-37.875,-58.0625,67.75
450181741545,-53.75,-26.6875,31.9375
450181756571,-59.375,-2.1875,12.125
450181779007,-67.6875,-5.875,21.5625
450181801553,-73.9375,-2.9375,50
450181816664,-66.9375,4,71.125
450181839044,-72.9375,-11.5,69.75
450181861545,-74.625,-37.4375,62.3125
450181876551,-79.6875,-66.875,56.375
450181899069,-71.875,-77.375,47.375
450181921513,-65.125,-68.0625,42.9375
450181936488,-81.3125,-63.125,48.9375
450181959074,-102.75,-63.125,61.375
450181981472,-104.5,-64.9375,82.125
450181996515,-90.4375,-64.125,88.5
450182019101,-61.375,-56.3125,77.3125
450182049080,-31.3125,-39.0625,68.6875
450182071520,-25.0625,-28.1875,63.0625
450182086511,-38.25,-24.875,61.8125
450182101556,-56.25,-23.4375,49.5625
450182124010,-62,-29.5625,23.375
450182139081,-60.1875,-27.4375,-1.375
450182161558,-43.5625,-26.875,-19.9375
450182176504,-20,-21.75,-15.375
450182199040,-10.375,-24.875,7.6875
450182221546,-3,-22.125,25.5
450182236546,-7.3125,-20.125,24
450182259112,-12.8125,-15,8.625
450182281566,-19.125,-14.9375,-12.9375
450182296473,-21.3125,-4.875,-27.5
450182319134,-26,2.5,-28.0625
450182341561,-36.625,-1.4375,-16.5
450182356556,-40.625,-10.25,-3.375
450182379103,-29.125,-19.1875,3.5625
450182401524,-14.25,-21.4375,2
450182416507,-1.25,-21.75,-2.0625
450182438958,12.375,-21.125,2.25
450182461493,13.5,-22,7.9375
450182476596,6.6875,-21.0625,11.4375
450182498974,5.6875,-18.5,9.5625
450182521545,11.625,-12.375,4.9375
450182536543,15,-6.1875,-3.1875
450182559006,12.5,-0.75,-8.9375
450182581593,5.25,3.0625,-8.5625
450182596571,-3.8125,2.375,-3.875
450182619018,-4.125,1.8125,-0.5625
450182641536,-0.5625,-1,-0.4375
450182656492,7.5625,-4.4375,-2.1875
450182678988,14.8125,-8.4375,-3.3125
450182701583,16.125,-8.3125,-0.75
450182716550,11.8125,-6.875,2.6875
