myot,x,y,z
358358238,-0.875,0.75,0.75,1468766297726
358381418,-0.25,0.4375,0.6875,1468766297749
358402550,0.1875,-0.0625,0.5625,1468766297770
358418373,0.625,-0.1875,0,1468766297786
358441458,0.5,-0.375,0,1468766297809
358462584,0.1875,-0.5,-0.3125,1468766297830
358478297,0.25,-0.4375,-0.1875,1468766297846
358501407,0,-0.375,-0.1875,1468766297869
358522623,0.5625,0,0.125,1468766297891
358538340,0.5,0.0625,0.3125,1468766297906
358561455,0.1875,0.0625,0.25,1468766297929
358582470,-0.1875,-0.1875,0.25,1468766297950
358598349,0.125,-0.4375,-0.125,1468766297966
358621438,0.625,-0.5625,-0.4375,1468766297989
358650119,0.1875,-0.6875,-0.9375,1468766298018
358658372,-0.4375,-0.6875,-1.25,1468766298026
358671757,-1.1875,-0.6875,-1.25,1468766298039
358694272,-0.875,-0.6875,-1.1875,1468766298062
358717447,0.4375,-0.5625,-0.9375,1468766298085
358731720,0.375,-0.875,-0.8125,1468766298099
358754227,0.8125,-0.6875,-0.5,1468766298122
358777416,-0.4375,-0.75,-0.4375,1468766298145
358791734,-0.125,-0.4375,-0.1875,1468766298159
358814300,-0.6875,-0.375,0.0625,1468766298182
358837664,-0.625,-0.375,0.125,1468766298206
358851995,0.3125,-0.1875,0.125,1468766298220
358874601,0.25,0,0.25,1468766298243
358897372,-0.5,0,0.25,1468766298265
358911842,-0.5625,0.1875,0.25,1468766298280
358934491,-0.25,0.0625,0.25,1468766298302
358957450,-0.0625,0.0625,0.0625,1468766298325
358971822,0.25,-0.1875,-0.1875,1468766298339
358994222,0.6875,-0.1875,-0.125,1468766298362
359017444,-0.1875,-0.375,-0.3125,1468766298385
359031749,-0.125,-0.5625,-0.25,1468766298399
359054221,0.1875,-0.75,-0.125,1468766298422
359077579,0.5,-0.6875,0,1468766298445
359091968,0.5,-0.6875,0.125,1468766298460
359114460,-0.375,-0.6875,0.25,1468766298482
359137591,-0.25,-0.75,0.1875,1468766298505
359151968,-0.125,-0.8125,0.125,1468766298520
359174525,0.5,-0.9375,-0.125,1468766298543
359197676,0.5,-1.0625,-0.375,1468766298566
359211990,0.9375,-1.0625,-0.5625,1468766298580
359234329,0.3125,-1.0625,-0.75,1468766298602
359257494,0.25,-1,-0.8125,1468766298625
359271722,0.1875,-1,-0.6875,1468766298639
359294217,0.6875,-0.75,-0.4375,1468766298662
359317435,0.625,-0.6875,-0.25,1468766298685
359331741,0.5,-0.5625,-0.1875,1468766298699
359354503,0.125,-0.5625,0,1468766298722
359377679,0.3125,-0.875,-0.1875,1468766298746
359391994,1.0625,-1.1875,-0.1875,1468766298760
359414500,1.1875,-1.3125,-0.4375,1468766298782
359437533,1.125,-1.5,-0.4375,1468766298805
359451970,0.8125,-1.8125,-0.6875,1468766298820
359474486,1.8125,-1.9375,-0.625,1468766298842
359497508,1.5625,-2.5625,-0.875,1468766298865
359511841,2.75,-2.75,-0.875,1468766298880
359543118,2.5625,-2.8125,-1.5,1468766298911
359557429,1,-2.6875,-1.9375,1468766298925
359571807,-1.3125,-3.0625,-3.125,1468766298940
359594285,-1.375,-3.0625,-3.75,1468766298962
359617419,-2,-3.25,-4.5,1468766298985
359631848,-1.375,-3.25,-4.125,1468766299000
359654430,-0.875,-3.625,-4.1875,1468766299022
359677478,-1.3125,-4.4375,-4.9375,1468766299045
359692030,1.1875,-4.8125,-5.5,1468766299060
359714365,0.6875,-6.0625,-6.5,1468766299082
359737606,0.375,-7.3125,-7.375,1468766299106
359760036,0.3125,-8.6875,-8,1468766299128
359774272,2.5,-9.125,-8.4375,1468766299142
359796795,4.5,-9.0625,-8.375,1468766299164
359811756,4.375,-8.9375,-7.875,1468766299179
359834299,3.125,-8.5,-7.4375,1468766299202
359856772,2.5,-7.875,-7.0625,1468766299224
359871742,1.75,-7.1875,-6.6875,1468766299239
359894234,-2.5,-7.625,-7.5625,1468766299262
359916751,-1.1875,-8.4375,-8.4375,1468766299284
359931792,3.9375,-8.6875,-8.8125,1468766299299
359954462,4.875,-8.875,-9.625,1468766299322
359976904,6.1875,-7.75,-10.5,1468766299345
359991999,3.0625,-7.375,-11.6875,1468766299360
360014345,1.75,-7.0625,-11.75,1468766299382
360037013,2.9375,-6.1875,-11.0625,1468766299405
360051989,4.75,-4.625,-9.625,1468766299420
360074487,6.6875,-2.875,-8,1468766299442
360097000,5.625,-1.5,-7.5625,1468766299465
360112035,2.375,-0.9375,-7.5,1468766299480
360134476,5,0.8125,-7.125,1468766299502
360156890,2.3125,2.5,-7.75,1468766299525
360171995,0.375,4,-8.4375,1468766299540
360194367,1.5,5.3125,-7.5625,1468766299562
360216977,1.4375,6.5,-6.9375,1468766299585
360231877,1.625,7.9375,-6.625,1468766299600
360254423,3.375,9.6875,-5.75,1468766299622
360276961,1.4375,10.75,-4.25,1468766299645
360291842,-1.75,11.625,-3.9375,1468766299660
360314467,-2.8125,12,-3.125,1468766299682
360336949,0.6875,12.6875,-3,1468766299705
360351905,2.875,13.125,-3.3125,1468766299720
360374473,1.9375,12.625,-3.625,1468766299742
360396865,1.8125,12,-4,1468766299765
360412004,2.125,10.75,-4.8125,1468766299780
360434399,1.25,10.0625,-5.625,1468766299802
360465674,0.5,9.625,-5.5625,1468766299833
360471839,1.625,9.4375,-5.5625,1468766299839
360494305,3.75,9.9375,-6.3125,1468766299862
360516874,3.5625,10.5625,-7.0625,1468766299885
360531800,4.125,11.4375,-6.8125,1468766299900
360554536,3.5625,12,-7.375,1468766299922
360576834,3,12.75,-7.625,1468766299945
360593315,4.6875,14.125,-8,1468766299961
360614564,5.0625,15.125,-8.5625,1468766299982
360637019,5.75,16.4375,-8.5,1468766300005
360653383,6,16.625,-7.1875,1468766300021
360674561,4.625,16.375,-6.3125,1468766300043
360697017,0.1875,15.0625,-5.375,1468766300065
360713282,-1.4375,13.4375,-3.8125,1468766300081
360734492,1.125,11.75,-3.1875,1468766300102
360757075,4.3125,10.1875,-2.75,1468766300125
360773367,6.1875,8.625,-1.625,1468766300141
360794516,5.125,6.6875,-0.5625,1468766300162
360817000,2.3125,4.3125,1.125,1468766300185
360833338,-0.125,2.1875,0.375,1468766300201
360854536,0.75,1.0625,-1.25,1468766300223
360876924,4.625,0.0625,-3.0625,1468766300245
360893328,4.6875,-2.125,-4.4375,1468766300261
360914404,2.0625,-5.6875,-3.3125,1468766300282
360936851,9.3125,-7.625,-3.5,1468766300305
360953295,16.9375,-9.0625,-6,1468766300321
360977304,26.5625,-8.9375,-6.25,1468766300345
360996976,34.5,-7.625,-6,1468766300365
361013290,33.5,-6.5,-5,1468766300381
361034503,30.1875,-5.375,-4,1468766300402
361056819,29,-4,-3.25,1468766300424
361073212,28.5625,-3.3125,-2.0625,1468766300441
361094320,26.9375,-3.5,-0.125,1468766300462
361116833,28.75,-3.75,3.4375,1468766300485
361133283,28.8125,-4.5,6.8125,1468766300501
361154305,27.3125,-5.75,9.875,1468766300522
361176774,26.6875,-6.5,12.8125,1468766300544
361194741,24,-7.25,15.1875,1468766300562
361214547,20.25,-7.125,16.1875,1468766300583
361236939,11.6875,-6.5625,14.125,1468766300605
361253388,3.25,-6.1875,9.5625,1468766300621
361274476,2.5625,-6.0625,6.75,1468766300643
361296927,6.9375,-8.5,7,1468766300665
361313349,12.625,-12.125,10.4375,1468766300681
361334361,16.4375,-14.75,14,1468766300702
361356883,16.875,-15.9375,17.25,1468766300725
361373340,14.6875,-17,20.0625,1468766300741
361394452,13.625,-18.0625,21.875,1468766300762
361417020,11.5625,-19.375,22.75,1468766300785
361433359,5.3125,-20.4375,22.9375,1468766300801
361454474,0.8125,-21.75,22.1875,1468766300822
361476830,-0.1875,-20.9375,20.9375,1468766300844
361493254,2.3125,-20.125,18,1468766300861
361515797,3.875,-20,16.5625,1468766300883
361536841,6.6875,-21,16.5,1468766300905
361553245,6.875,-22.8125,18.25,1468766300921
361575776,5.6875,-25.1875,20.4375,1468766300943
361597020,8.5,-25.875,21.5,1468766300965
361613352,4.6875,-26,21.25,1468766300981
361635790,3.375,-26.1875,20.6875,1468766301004
361656921,5.5,-26.75,21.9375,1468766301025
361673356,2.4375,-28,23.5,1468766301041
361702062,3.75,-28.0625,23.75,1468766301070
361716850,2.0625,-28.3125,24.125,1468766301085
361733299,1.75,-28.6875,24.6875,1468766301101
361755769,2.1875,-29.1875,25.875,1468766301123
361776844,2.5625,-28.8125,25.875,1468766301145
361793273,5.875,-29.0625,25.6875,1468766301161
361815755,8.3125,-30.125,26.25,1468766301183
361836809,7.3125,-30.875,26.4375,1468766301204
361853267,6.5625,-31.1875,25.75,1468766301221
361875779,12.5625,-32.375,25.75,1468766301243
361896787,19.0625,-35.625,26.1875,1468766301264
361913284,17.4375,-38.4375,27.125,1468766301281
361935910,8.25,-39.375,26.6875,1468766301304
361957069,3.3125,-38.75,25.625,1468766301325
361973352,2.1875,-38.125,25.8125,1468766301341
361995823,6.375,-38.5,28.1875,1468766301363
362016932,-1.125,-38.3125,28.875,1468766301385
362033394,-5,-35.9375,27.5,1468766301401
362055790,9.625,-33.125,28.9375,1468766301424
362076873,-0.125,-33.1875,28.1875,1468766301445
362093249,-17.875,-30.875,25.9375,1468766301461
362115748,-28.625,-26.0625,19.9375,1468766301483
362136825,-16.5625,-18.375,11.75,1468766301505
362153259,6.4375,-11,5.3125,1468766301521
362175787,12.0625,-4.3125,-0.4375,1468766301543
362196833,6.8125,-5.375,-3,1468766301565
362213382,-6.1875,-12.1875,-5.5,1468766301581
362235858,1.5625,-14.625,-4.4375,1468766301604
362257643,15.875,-15.9375,-4.1875,1468766301626
362272749,21.5625,-17.125,-7.25,1468766301641
362295183,16.25,-18.5,-12.8125,1468766301663
362317782,3.125,-20.4375,-19.25,1468766301686
362332622,-5.75,-22.25,-21.625,1468766301700
362355056,-11.3125,-24,-20.1875,1468766301723
362377737,-3.9375,-22.8125,-16.3125,1468766301746
362392627,2.8125,-24.9375,-14.625,1468766301760
362415270,6.4375,-29.125,-16.125,1468766301783
362437757,11.125,-34,-16.3125,1468766301806
362452744,23.125,-36,-15.125,1468766301821
362475122,28.9375,-36.625,-13.25,1468766301843
362497708,28.5,-33.6875,-8.9375,1468766301866
362512805,8,-31.8125,-7.5625,1468766301881
362535058,-3.375,-30.875,-8.5,1468766301903
362557793,3.0625,-30.0625,-6.3125,1468766301926
362572721,11.9375,-27.875,-5.0625,1468766301941
362595195,15.0625,-27.3125,-2.8125,1468766301963
362617812,16.625,-26.1875,-1.5,1468766301986
362632571,13.5,-23.3125,-0.6875,1468766302000
362655119,11.875,-21.25,-1.875,1468766302023
362678989,18.375,-20.5,-5.875,1468766302047
362701633,30.375,-23.625,-11.125,1468766302069
362715216,34.9375,-27,-13.5,1468766302083
362737821,32.5,-25.75,-16.25,1468766302106
362754042,19.0625,-22.4375,-15.5625,1468766302122
362775225,10.5625,-16.875,-12.0625,1468766302143
362797743,6.5,-9.375,-8.8125,1468766302166
362814070,-1.6875,-5.8125,-4.5,1468766302182
362835025,1.875,-1.6875,-1.75,1468766302203
362857712,5.625,1.375,-1.1875,1468766302226
362874061,5.75,4,0.125,1468766302242
362895240,0.0625,3.125,1.875,1468766302263
362917704,0.125,2.5625,2.6875,1468766302286
362934037,-2.0625,1.625,2.25,1468766302302
362955178,-2.0625,0.6875,3.5,1468766302323
362977747,-0.4375,0.625,2.625,1468766302346
362994039,-5.1875,-2.1875,-0.0625,1468766302362
363015215,0.5,-3.5625,-0.8125,1468766302383
363037818,6.875,-2.6875,-0.75,1468766302406
363054138,4.4375,-1.875,-1.625,1468766302422
363075276,5.75,1.625,-3.8125,1468766302443
363097607,2.3125,2.75,-4.3125,1468766302465
363113940,2.9375,3.9375,-5.9375,1468766302482
363135066,34.375,20.9375,-14.75,1468766302503
363157531,27.875,18.375,-9.6875,1468766302525
363173955,18.75,7.25,-5,1468766302542
363194982,17.125,8.5625,-4.75,1468766302563
363217525,14.1875,4,0.875,1468766302585
363233931,18.75,-0.375,7.75,1468766302602
363255023,32.875,-3.875,10.5625,1468766302623
363277734,36.625,-5.0625,10.5625,1468766302646
363294016,31.25,0.5,8.3125,1468766302662
363315210,10.9375,-4.875,11.4375,1468766302683
363345050,0.125,-8.6875,8.3125,1468766302713
363354012,-6.375,-12.5,5.0625,1468766302722
363375197,2.3125,-10.25,-0.6875,1468766302743
363397738,3.25,-12.8125,-2.4375,1468766302766
363413419,1.125,-14.75,-3.8125,1468766302781
363435249,-4.1875,-15.8125,-5.3125,1468766302803
363457753,-8.875,-16,-3,1468766302826
363473366,-20.125,-20.0625,0.625,1468766302841
363495141,-30.125,-24,2.75,1468766302863
363517716,-20.8125,-15.125,0.375,1468766302886
363533474,-3.4375,0.4375,-10.875,1468766302901
363556604,-4.3125,9.25,-14,1468766302924
363577742,-7.375,14.5625,-14,1468766302946
363593321,-6.25,16.875,-10.1875,1468766302961
363616494,-6.6875,17.0625,-3.9375,1468766302984
363637741,-10.125,20.5625,-0.6875,1468766303006
363653435,-8.5,25,-0.5,1468766303021
363676581,-10.125,30.125,-4.4375,1468766303044
363697805,-12.5,34.5625,-8,1468766303066
363713313,-8.5625,39,-10.0625,1468766303081
363736512,-2.875,41.125,-10.875,1468766303104
363757556,4.5,41.875,-10.375,1468766303125
363773321,7.4375,45.6875,-10.75,1468766303141
363796511,3.375,49.5,-12.125,1468766303164
363817583,-1.875,53.25,-12.125,1468766303185
363833285,-4,54.25,-13.4375,1468766303201
363856508,-5.25,53.375,-15.6875,1468766303224
363877545,-2.8125,52.375,-16.5625,1468766303245
363893345,1.1875,52.4375,-18.8125,1468766303261
363924070,-2.3125,50.1875,-20.3125,1468766303292
363937746,0.4375,46.125,-21.0625,1468766303306
363953339,5.8125,41.25,-21.25,1468766303321
363976673,4.875,36.5,-21.625,1468766303344
363997827,5.8125,32,-19.9375,1468766303366
364013471,9.5625,27.5,-19.9375,1468766303381
364036535,7.375,23.875,-17.875,1468766303404
364057530,4.375,19.625,-15.625,1468766303425
364073385,3.25,17.25,-12.25,1468766303441
364096521,-5.125,12.9375,-10.125,1468766303464
364117548,-2.6875,9.5625,-7.625,1468766303485
364133295,5.9375,7.1875,-5.875,1468766303501
364156512,17.3125,3.25,-3.4375,1468766303524
364177564,12.4375,0.125,-4.5,1468766303545
364193450,0.6875,-2.1875,-5.75,1468766303561
364216567,2.375,-5.6875,-6.1875,1468766303584
364237651,10.75,-10.0625,-5.3125,1468766303606
364253384,8.625,-15.1875,-1.6875,1468766303621
364276584,10.9375,-19.75,2.25,1468766303644
364299039,15.0625,-18.5625,5.6875,1468766303667
364313366,13.375,-19.3125,7,1468766303681
364335925,23.25,-22.375,8,1468766303704
364357340,22,-27.875,10.875,1468766303725
364373441,8.875,-32.9375,10.1875,1468766303741
364395920,6.8125,-36.5,10.9375,1468766303764
364417731,3.125,-39.5625,11.125,1468766303786
364433479,-4.1875,-43.75,10.5,1468766303801
364455884,-8.9375,-47.875,10.875,1468766303824
364477743,-7.1875,-50.9375,9.4375,1468766303846
364493368,-9.8125,-51.9375,8.8125,1468766303861
364515880,-19.5625,-53.75,8,1468766303884
364539068,-18.875,-58.6875,7.5,1468766303907
364561636,-16.125,-66.75,4.8125,1468766303929
364575946,0.625,-76.125,-3,1468766303944
364599056,75.5,-61.0625,-19.0625,1468766303967
364613306,44.125,-47.75,-6.0625,1468766303981
364635841,67,-63.5,0.375,1468766304003
364659067,40.6875,-68.25,4.5,1468766304027
364673444,41.6875,-61.125,3.125,1468766304041
364695909,69.75,-51.125,4.4375,1468766304064
364719165,99.75,-37.0625,8.125,1468766304087
364733400,132.562,-16.25,10.5625,1468766304101
364756032,154.812,5.5,11.75,1468766304124
364779096,152.312,27.875,7.1875,1468766304147
364800321,132.938,49.0625,1.875,1468766304168
364815964,104.938,68.6875,-5.25,1468766304184
364839076,85.375,91.625,-14.25,1468766304207
364860143,79.125,110.438,-24.4375,1468766304228
364884157,65.8125,125.75,-35.25,1468766304252
364899086,54.4375,137.562,-46.375,1468766304267
364920119,48.5,146.125,-55.375,1468766304288
364935832,52.125,154.312,-59.5625,1468766304303
364959000,68.5,155.625,-58.6875,1468766304327
364980108,88.125,147.875,-53.4375,1468766304348
364995836,92.25,144.125,-58.3125,1468766304363
365019031,108.75,134.688,-58.375,1468766304387
365040019,101,121.375,-59.1875,1468766304408
365055807,78,106.375,-52.3125,1468766304423
365078989,49.75,85.1875,-40.25,1468766304447
365100015,24.8125,59.1875,-21.5625,1468766304468
365115939,13.375,33.6875,-0.625,1468766304484
365139111,-12.3125,0,25.4375,1468766304507
365167758,6.1875,-36.875,52.6875,1468766304536
365175939,40.25,-56.5625,60.3125,1468766304544
365199126,13.3125,-49.4375,53.0625,1468766304567
365220265,30.6875,-38.3125,45.8125,1468766304588
365235997,40.625,-44.5,48.75,1468766304604
365259079,16.4375,-48.375,55.5625,1468766304627
365287656,23.4375,-43.4375,54,1468766304656
365295980,-38.875,-43.375,51.8125,1468766304664
365318455,-20.125,-39.6875,49.0625,1468766304686
365340263,17.4375,-33.5,45.0625,1468766304708
365355893,-3,-34,40.4375,1468766304724
365378333,-24.9375,-36.9375,39.3125,1468766304746
365400034,-7.8125,-37,39.5625,1468766304768
365424014,-6.4375,-38.6875,36.0625,1468766304792
365438349,-22.9375,-42.5,31.25,1468766304806
365460078,-19.875,-43.0625,28.375,1468766304828
365484123,-18.75,-42.6875,24.5,1468766304852
365498343,-21.25,-40.9375,21.5,1468766304866
365521635,-23.4375,-38.75,18,1468766304889
365535994,-25.6875,-38.5,15.3125,1468766304904
365558430,-17.6875,-37.9375,16.0625,1468766304926
365581644,-14.375,-38.0625,15.75,1468766304949
365595965,-9.125,-36.25,16.75,1468766304964
365618407,-0.4375,-31.4375,17.5,1468766304986
365641519,-9.375,-28.375,15,1468766305009
365655838,-12.5625,-25.25,13,1468766305023
365678316,-14.125,-22.8125,11.6875,1468766305046
365701512,-13.4375,-21.125,11.125,1468766305069
365715868,-10.125,-19.0625,12.0625,1468766305083
365738341,-12.75,-18.125,12.125,1468766305106
365761592,-7.75,-18.25,13.875,1468766305129
365782640,-2.8125,-17.0625,13.9375,1468766305151
365798414,-10.625,-16.5625,12.5625,1468766305166
365811937,-14.25,-16.625,11.0625,1468766305180
365834632,-10.125,-16.5625,10.1875,1468766305203
365857654,-12.5625,-18.1875,9.875,1468766305226
365871905,-15.125,-22.6875,8.75,1468766305240
365894451,-11.6875,-28.5625,9.1875,1468766305262
365917599,3.625,-33.75,10.625,1468766305285
365931892,7.9375,-38.8125,9.4375,1468766305300
365954479,3.0625,-43.25,8.375,1468766305322
365977620,-3.375,-46.5,6.875,1468766305345
365992146,-16.0625,-50.75,6.125,1468766305360
366014683,-26.5625,-58.4375,4.4375,1468766305383
366037851,-35.0625,-67.625,5.5625,1468766305406
366052162,-35.25,-78.0625,10.875,1468766305420
366074653,-41.5,-88.5,13.25,1468766305443
366097770,-0.8125,-82.25,18.3125,1468766305466
366112178,-42.75,-89.1875,50.5625,1468766305480
366134551,-26.9375,-118.188,72.0625,1468766305502
366165773,-7.25,-131.562,83.6875,1468766305533
366171870,-19,-125.938,78.1875,1468766305540
366194398,-66,-106.938,60,1468766305562
366218264,-89.25,-81.375,36.1875,1468766305586
366231879,-34.375,-57.4375,19.1875,1468766305600
366254394,-7.9375,-38.5625,11.0625,1468766305622
366277518,30.8125,-0.1875,-4.9375,1468766305645
366291984,45.3125,34.6875,-22.375,1468766305660
366314524,55.1875,71.75,-43.6875,1468766305683
366337773,64.5625,100.625,-56.0625,1468766305706
366352089,74.1875,125.188,-69.9375,1468766305720
366374680,65.6875,140.688,-80.125,1468766305743
366397764,64.875,160.438,-92.625,1468766305766
366412132,51.875,178,-103.688,1468766305780
366434676,38.625,190.062,-111.562,1468766305803
366457628,40.5625,193.562,-114,1468766305825
366471946,48.9375,197.875,-117.562,1468766305840
366494385,60.1875,198.938,-122.562,1468766305862
366517860,70.8125,200.062,-122.438,1468766305886
366532111,76.8125,190.875,-120.875,1468766305900
366554604,55.8125,178,-118.312,1468766305923
366577742,43.125,162.875,-108.312,1468766305946
366592121,57.375,146.25,-94.0625,1468766305960
366614492,93.3125,130.75,-76,1468766305982
366637783,99.9375,106.062,-49.375,1468766306006
366652063,81.625,73.625,-24.1875,1468766306020
366674687,39.125,33.0625,-0.875,1468766306043
366697760,28,-8.9375,23.9375,1468766306066
366712133,49.625,-43.8125,43.5625,1468766306080
366734623,35.1875,-63.375,58,1468766306102
366757789,14.5,-46.6875,59.9375,1468766306126
366772092,8.375,-28.25,41.375,1468766306140
366794659,-50.375,-35.75,43.25,1468766306163
366817804,25.5,-32.5625,51.375,1468766306186
366832153,-6.1875,-36.3125,53.0625,1468766306200
366854660,4.1875,-26.9375,52.3125,1468766306223
366877756,13.5625,-21.75,48.8125,1468766306246
366892149,-8.5,-16.1875,39.625,1468766306260
366914655,-27.875,-14.5,31.8125,1468766306283
366937789,0.0625,-8.9375,27.875,1468766306306
366952224,46.3125,-7.875,28.9375,1468766306320
366974510,45.125,-8.6875,26.375,1468766306342
366997861,6.875,-12.875,23.25,1468766306366
367012208,-1,-15.4375,20.375,1468766306380
367034664,2.6875,-19.6875,17.3125,1468766306403
367057810,0.75,-22.875,14.6875,1468766306426
367072125,-1.125,-25.0625,13.4375,1468766306440
367094614,6.5,-22.875,14.5625,1468766306463
367117810,14.25,-21.6875,14.0625,1468766306486
367132162,10.125,-19.25,13.9375,1468766306500
367154641,9.3125,-16.4375,12.75,1468766306523
