myot,myox,myoy,myoz
1462920819,myox,myoy,myoz
12040954690,0.921387,0.000488281,-0.268555
12040978382,0.925781,0.00439453,-0.271973
12040999750,0.931152,-0.0126953,-0.267578
12041014691,0.92334,-0.015625,-0.263672
12041038333,0.921875,-0.0234375,-0.27002
12041059799,0.921387,-0.0131836,-0.267578
12041099110,0.9375,0.00341797,-0.269531
12041101186,0.942871,0.00683594,-0.267578
12041121523,0.9375,-0.00341797,-0.261719
12041136555,0.94873,-0.00634766,-0.248047
12041159059,0.964355,0.0131836,-0.249023
12041189739,1.00781,0.0449219,-0.229004
12041195425,1.00195,0.019043,-0.23291
12041218940,0.992676,-0.00244141,-0.229004
12041247687,0.988281,-0.00878906,-0.232422
12041258115,0.981934,0.015625,-0.249512
12041277682,0.970215,0.0185547,-0.243164
12041300644,0.95459,0.0107422,-0.249023
12041315201,0.942383,0.000976562,-0.258301
12041337689,0.923828,0.00830078,-0.264648
12041360187,0.90918,0.0141602,-0.267578
12041375196,0.90332,0.00976562,-0.270508
12041397689,0.914062,-0.00927734,-0.268066
12041420005,0.920898,-0.0107422,-0.260742
12041435162,0.925781,-0.0102539,-0.265137
12041459160,0.932129,-0.0146484,-0.252441
12041480196,0.935059,-0.00683594,-0.268066
12041495192,0.936035,-0.0302734,-0.255859
12041517714,0.944824,-0.0239258,-0.251953
12041540189,0.960449,-0.00634766,-0.25
12041555216,0.95752,-0.00585938,-0.240723
12041577726,0.960449,-0.00146484,-0.24707
12041600181,0.952148,0.000488281,-0.253906
12041615195,0.938477,-0.00927734,-0.240234
12041637689,0.945801,-0.0166016,-0.234863
12041660200,0.967285,-0.0126953,-0.231934
12041674525,0.970215,-0.00488281,-0.234863
12041713400,0.963379,-0.00830078,-0.226074
12041720208,0.959961,-0.012207,-0.231445
12041734533,0.95459,-0.0288086,-0.236328
12041765917,0.937988,-0.0263672,-0.229004
12041780230,0.949707,-0.00585938,-0.214844
12041794571,0.949219,0.00634766,-0.23877
12041817682,0.95166,0.00927734,-0.23584
12041840167,0.943359,-0.00390625,-0.255859
12041854519,0.92334,-0.0112305,-0.25293
12041877724,0.920898,-0.0356445,-0.247559
12041900161,0.919922,-0.0517578,-0.239258
12041914535,0.953125,-0.0317383,-0.230469
12041937667,0.959961,0.00244141,-0.248047
12041960153,0.952148,-0.012207,-0.224609
12041974535,0.968262,-0.0366211,-0.213867
12041997654,1.02979,-0.0117188,-0.211914
12042020217,1.06543,0.00878906,-0.164062
12042034523,1.13721,-0.0551758,-0.0830078
12042057690,1.20752,-0.0795898,-0.0273438
12042080229,1.22852,-0.168457,0.272949
12042094545,0.998047,-0.0732422,-0.280762
12042117724,0.956055,-0.169922,-0.350586
12042140204,0.913574,-0.148438,-0.311035
12042154536,0.908691,-0.115234,-0.288086
12042177715,0.898438,-0.182617,-0.223145
12042200214,0.896484,-0.114746,0.0131836
12042214558,0.754883,-0.185547,0.0454102
12042238472,0.847656,-0.17334,0.161621
12042268366,0.8125,-0.132324,0.160156
12042274553,0.845215,-0.131836,0.141113
12042297078,0.880859,-0.10791,0.133789
12042319503,0.908203,-0.0795898,0.143555
12042334520,0.95459,-0.102539,0.150391
12042357020,0.996094,-0.15625,0.149902
12042381002,1.03857,-0.162598,0.128906
12042397439,1.07373,-0.15918,0.111816
12042417046,1.10938,-0.151367,0.118652
12042448343,1.13428,-0.111328,0.117188
12042454496,1.14209,-0.175293,0.126465
12042480010,1.16846,-0.0874023,0.105957
12042499542,1.09082,-0.148926,0.0854492
12042517429,1.08691,-0.166016,0.105469
12042545227,1.04736,-0.12207,0.126953
12042559559,1.01074,-0.0957031,0.161133
12042582743,0.958984,-0.0751953,0.171875
12042597094,0.92627,-0.0966797,0.185059
12042619547,0.910645,-0.10791,0.212402
12042634486,0.890625,-0.0307617,0.213867
12042657046,0.85498,-0.0532227,0.290527
12042679497,0.838379,-0.0878906,0.28125
12042702735,0.831543,-0.0629883,0.266602
12042725217,0.818359,-0.12207,0.289062
12042739565,0.813965,-0.131348,0.254883
12042754565,0.785156,-0.132812,0.236816
12042777006,0.786621,-0.126465,0.185059
12042799522,0.799316,-0.200195,0.128418
12042814528,0.810547,-0.23291,0.0444336
12042853324,0.794922,-0.219238,-0.0668945
12042859505,0.808105,-0.35498,-0.199707
12042877459,0.850586,-0.390137,-0.15918
12042897027,1.1084,-0.0654297,1.35303
12042919533,1.39111,-0.0400391,1.0293
12042944191,1.18018,0.163574,-0.257324
12042957046,1.23682,-0.395996,0.046875
12042979585,1.01611,-0.355957,0.157715
12043005644,0.74707,-0.377441,0.0722656
12043079699,0.87793,-0.339844,0.138672
12043082108,1.01904,0.182129,0.0263672
12043111258,0.966797,-0.0454102,0.000976562
12043139693,1.03223,-0.239746,0.176758
12043142102,1.00684,-0.236328,0.196289
12043171262,0.95459,-0.227051,0.0571289
12043199613,0.988281,-0.236328,-0.00634766
12043245510,1.00195,-0.211426,0.0170898
12043261272,0.974609,-0.242676,0.11377
12043266668,0.884766,-0.312988,0.0893555
12043298003,0.878906,-0.280762,0.0595703
12043327316,0.928711,-0.289551,0.0610352
12043329622,0.958984,-0.314941,0.050293
12043347731,0.954102,-0.250977,0.00927734
12043356069,0.961426,-0.245605,0.00585938
12043377113,0.958008,-0.27002,-0.000976562
12043399601,0.938477,-0.246094,-0.00830078
12043416066,0.937988,-0.293457,0.0146484
12043440723,0.943848,-0.26123,-0.0615234
12043469204,0.932129,-0.271484,-0.0395508
12043492386,0.927246,-0.275879,-0.0698242
12043505203,0.941895,-0.307617,-0.0483398
12043519570,0.938477,-0.328613,-0.0834961
12043537505,0.955078,-0.26416,-0.140137
12043568606,0.956543,-0.264648,-0.126465
12043587755,0.950684,-0.242676,-0.167969
12043596031,0.940918,-0.257324,-0.133789
12043620039,0.982422,-0.284668,-0.162109
12043639650,1.02881,-0.308594,-0.196777
12043663551,1.07373,-0.262207,-0.217773
12043680027,1.1543,-0.255371,-0.20459
12043708390,1.27344,-0.182129,-0.219727
12043716651,1.44873,-0.269531,-0.112305
12043737095,1.48926,0.0332031,-0.0688477
12043759532,1.8252,0.174805,0.097168
12043782065,1.76807,-0.160645,0.536621
12043800010,1.22852,-0.89502,0.603516
12043819542,1.05859,-0.885742,-0.229004
12043843492,1.25146,-0.274902,-0.619141
12043866681,1.01514,0.0649414,-0.792969
12043879612,1.10498,-0.254883,-0.438477
12043905017,0.681152,-0.114746,-0.131348
