myoTS,myox,myoy,myoz
1450687134,myox,myoy,myoz
42406064131,-0.0327148,0.645996,0.763184
42406079109,-0.0332031,0.644043,0.762207
42406100406,-0.0263672,0.640625,0.776367
42406124117,-0.0239258,0.635254,0.775879
42406139171,-0.0322266,0.64209,0.779297
42406160528,-0.0341797,0.644043,0.780273
42406199753,-0.0385742,0.632812,0.778809
42406201843,-0.03125,0.640625,0.780762
42406221884,-0.0268555,0.658691,0.767578
42406244237,-0.0297852,0.666504,0.766602
42406261941,-0.0302734,0.657227,0.773438
42406282025,-0.0341797,0.642578,0.772949
42406318579,-0.0332031,0.632324,0.783203
42406350527,-0.0268555,0.632324,0.769043
42406351347,-0.0229492,0.649414,0.770508
42406362857,-0.0273438,0.644043,0.772949
42406379301,-0.0327148,0.645508,0.771973
42406401668,-0.034668,0.648926,0.765137
42406422828,-0.0341797,0.657227,0.763184
42406439257,-0.0410156,0.657227,0.773926
42406461839,-0.0380859,0.655762,0.780762
42406482855,-0.0327148,0.646484,0.777344
42406499242,-0.0317383,0.638672,0.774902
42406521743,-0.0336914,0.640137,0.771484
42406542784,-0.0327148,0.648926,0.770508
42406559263,-0.0336914,0.65332,0.774414
42406581684,-0.0332031,0.648926,0.772949
42406602739,-0.03125,0.639648,0.775391
42406626645,-0.0292969,0.640137,0.774414
42406641772,-0.0283203,0.64502,0.773438
42406662847,-0.0263672,0.648438,0.774902
42406679317,-0.0302734,0.657715,0.767578
42406701670,-0.0297852,0.648926,0.769043
42406722838,-0.027832,0.634766,0.768066
42406739146,-0.0209961,0.638184,0.764648
42406761689,-0.0161133,0.648926,0.77002
42406782736,-0.0170898,0.657227,0.769043
42406799135,-0.019043,0.665039,0.774902
42406821642,-0.0249023,0.643066,0.771484
42406842722,-0.0288086,0.631348,0.781738
42406859163,-0.0273438,0.628418,0.780762
42406881686,-0.0253906,0.643555,0.774414
42406902724,-0.0244141,0.644531,0.770996
42406919180,-0.0253906,0.650391,0.77002
42406941768,-0.0297852,0.643066,0.768555
42406964277,-0.0302734,0.644043,0.767578
42406979223,-0.0332031,0.649902,0.764648
42407001728,-0.0307617,0.646973,0.771484
42407024192,-0.03125,0.652832,0.769531
42407039277,-0.0234375,0.646973,0.765137
42407061739,-0.0219727,0.645508,0.76123
42407084175,-0.0234375,0.65332,0.76709
42407099228,-0.0268555,0.657227,0.773926
42407121727,-0.0288086,0.65625,0.775391
42407144311,-0.0292969,0.643555,0.780762
42407159220,-0.0297852,0.64502,0.775391
42407180963,-0.0249023,0.647461,0.777344
42407203514,-0.0263672,0.651367,0.774414
42407218389,-0.0258789,0.651855,0.775391
42407240926,-0.0307617,0.644043,0.76123
42407263464,-0.0229492,0.631836,0.766602
42407278467,-0.0200195,0.631348,0.772461
42407300911,-0.0166016,0.629883,0.774414
42407323405,-0.0258789,0.641113,0.770508
42407339956,-0.0336914,0.644531,0.773926
42407368521,-0.0541992,0.647949,0.782715
42407383462,-0.0410156,0.652344,0.782227
42407399876,-0.00634766,0.657227,0.765625
42407421009,-0.00488281,0.664551,0.759766
42407443523,-0.0244141,0.651855,0.761719
42407459906,-0.0332031,0.643066,0.773926
42407480944,-0.0332031,0.675781,0.780762
42407503454,-0.0327148,0.669434,0.778809
42407519849,-0.0244141,0.646484,0.780762
42407540970,-0.0185547,0.626953,0.772461
42407563438,-0.0244141,0.619629,0.778809
42407579855,-0.0302734,0.608887,0.783691
42407600891,-0.0253906,0.620117,0.779297
42407623434,-0.0209961,0.641602,0.77002
42407639889,-0.0283203,0.649414,0.76709
42407661048,-0.0332031,0.647949,0.772949
42407683522,-0.0258789,0.641602,0.775879
42407699981,-0.0273438,0.645996,0.773438
42407721000,-0.0219727,0.651855,0.773926
42407743536,-0.0200195,0.661133,0.771484
42407759928,-0.0205078,0.658691,0.773926
42407780901,-0.0366211,0.640625,0.785645
42407803541,-0.0454102,0.629883,0.790039
42407819928,-0.0512695,0.633301,0.779297
42407840999,-0.0483398,0.645508,0.785645
42407863389,-0.034668,0.658203,0.779785
42407879216,-0.0229492,0.655273,0.762695
42407900903,-0.027832,0.64502,0.764648
42407923455,-0.027832,0.635742,0.758301
42407939213,-0.03125,0.643555,0.764648
42407961000,-0.0200195,0.652832,0.77832
42407983468,-0.0151367,0.643555,0.788574
42407999276,-0.0131836,0.636719,0.789062
42408020940,-0.00390625,0.644531,0.785645
42408043474,0.0107422,0.643066,0.770996
42408059302,0.00976562,0.64502,0.816406
42408082430,0.0200195,0.601074,0.802246
42408103458,0.0449219,0.641602,0.76123
42408119268,0.0317383,0.666992,0.756836
42408142376,0.0209961,0.634277,0.771973
42408163410,0.0200195,0.648438,0.787109
42408179201,0.0375977,0.651367,0.760254
42408202394,0.0546875,0.697754,0.711426
42408223415,0.0380859,0.71582,0.673828
42408239244,0.00439453,0.769531,0.654785
42408262474,-0.0141602,0.737793,0.645508
42408283509,-0.0258789,0.710938,0.640625
42408299245,-0.0205078,0.708008,0.640625
42408322427,0.0449219,0.720703,0.665527
42408343533,0.0537109,0.705078,0.638184
42408359898,0.0170898,0.757324,0.654297
42408382456,-0.0698242,0.731445,0.656738
42408403509,-0.0712891,0.687988,0.653809
42408427436,-0.0410156,0.691895,0.635742
42408442416,-0.0214844,0.73584,0.635742
42408463496,-0.0498047,0.770996,0.659668
42408479224,-0.0732422,0.762695,0.679199
42408502385,-0.0585938,0.733887,0.655762
42408523435,-0.046875,0.745605,0.619629
42408539212,-0.0727539,0.79834,0.601562
42408562353,-0.0874023,0.841309,0.575684
