myoTS,myox,myoy,myoz
1454429398,myox,myoy,myoz
2364814342,-0.0078125,0.0102539,1.01611
2364837443,-0.00292969,0.00439453,1.01465
2364858542,0.00634766,0.00732422,1.0083
2364874406,0.0209961,0.0102539,1.00439
2364897496,0.0205078,0.0214844,1.01904
2364918569,0.0180664,0.0332031,1.02393
2364942442,0.0229492,0.034668,1.02588
2364957514,0.0224609,0.0322266,1.03516
2364978571,0.0185547,0.0258789,1.03223
2364994439,0.0214844,0.0317383,1.02441
2365017487,0.0205078,0.0356445,1.0249
2365038515,0.0175781,0.0322266,1.01953
2365054303,0.0166016,0.0317383,1.0127
2365077437,0.0273438,0.0322266,1.01855
2365098525,0.0253906,0.0395508,1.01855
2365114505,0.0170898,0.0322266,1.01953
2365137470,0.0161133,0.0283203,1.01953
2365158695,0.0288086,0.0336914,1.01855
2365174296,0.0351562,0.0317383,1.01611
2365196867,0.0180664,0.0385742,1.02051
2365218701,0.019043,0.0385742,1.02734
2365234301,0.0209961,0.034668,1.02539
2365256922,0.034668,0.0366211,1.02734
2365278707,0.0375977,0.0351562,1.02832
2365294358,0.0322266,0.0410156,1.02734
2365316869,0.0336914,0.0415039,1.02734
2365338472,0.034668,0.046875,1.02344
2365354395,0.0268555,0.0449219,1.02002
2365376847,0.0336914,0.0541992,1.01514
2365400021,0.0517578,0.0620117,1.01221
2365414411,0.0610352,0.0639648,1.01807
2365436816,0.0488281,0.046875,1.01514
2365459984,0.0424805,0.0253906,1.01709
2365474360,0.0512695,0.0136719,1.00635
2365496842,0.0385742,0.0200195,1.01367
2365520051,0.0297852,0.0219727,1.01758
2365534412,0.0175781,0.0297852,1.02881
2365556929,0.0292969,0.015625,1.0332
2365579990,0.0395508,0.00244141,1.03174
2365594332,0.0493164,-0.00341797,1.03516
2365616945,0.0512695,-0.0102539,1.02783
2365639999,0.0410156,-0.0224609,1.02686
2365654420,0.034668,-0.0341797,1.03076
2365676815,0.0395508,-0.0444336,1.03125
2365699962,0.015625,-0.0424805,1.02588
2365721135,-0.00488281,-0.034668,1.01807
2365736798,-0.0292969,-0.0405273,1.00977
2365760069,-0.0439453,-0.0317383,1.01758
2365781240,-0.0390625,-0.0170898,1.0127
2365796922,-0.0400391,-0.00634766,1.00732
2365820072,-0.0488281,-0.00341797,1.00537
2365841064,-0.0463867,-0.000488281,1.00049
2365856911,-0.0664062,0.00976562,0.998047
2365887504,-0.090332,0.0239258,0.991211
2365901122,-0.0791016,0.0473633,0.974121
2365916966,-0.0629883,0.0688477,0.976562
2365940087,-0.0678711,0.0908203,0.973633
2365961045,-0.0776367,0.120605,0.960938
2365976846,-0.104004,0.131836,0.931152
2365999969,-0.0976562,0.102539,0.944336
2366021086,-0.0859375,0.0966797,0.915039
2366036857,-0.132324,0.152344,0.84668
2366059995,-0.0722656,0.193848,0.91748
2366081063,-0.0366211,0.234375,0.972656
2366096822,-0.0214844,0.271484,1.03369
2366119395,-0.0820312,0.300781,1.05469
2366141053,-0.185547,0.265137,1.04541
2366156926,-0.178223,0.21582,1.01367
2366179393,-0.192383,0.258301,0.947266
2366201118,-0.17627,0.282715,0.93457
2366216863,-0.14502,0.197754,0.984375
2366239482,-0.133301,0.121094,1.02441
2366261220,-0.129395,0.134277,0.981934
2366276889,-0.13623,0.193848,0.926758
2366299429,-0.09375,0.219238,0.907227
2366322494,-0.0981445,0.195312,0.935547
2366336958,-0.0888672,0.205566,0.936035
2366359479,-0.0874023,0.253418,0.955566
2366382479,-0.0849609,0.288574,0.949219
2366396819,-0.11084,0.243164,1.00098
2366419427,-0.117676,0.205078,1.07031
2366442536,-0.121582,0.227051,1.08594
2366456852,-0.101562,0.282227,1.10791
2366479389,-0.113281,0.316895,1.06689
2366502528,-0.137695,0.286621,1.02637
2366516812,-0.146973,0.25293,0.983887
2366539414,-0.142578,0.27002,0.95166
2366562525,-0.132324,0.305176,0.934082
2366576946,-0.138672,0.313965,0.980957
2366599422,-0.129395,0.302734,1.03809
2366622566,-0.128906,0.313965,1.00049
2366643546,-0.129883,0.28418,0.960449
2366659506,-0.145508,0.264648,0.923828
2366682631,-0.164551,0.306152,0.896973
2366703728,-0.182129,0.357422,0.892578
2366719858,-0.186523,0.375488,0.903809
2366742524,-0.161621,0.354492,0.963867
2366764110,-0.119141,0.329102,0.999023
2366779421,-0.17041,0.32959,0.976074
2366802495,-0.228027,0.331543,0.927734
2366823555,-0.231934,0.333008,0.933105
2366839397,-0.266602,0.359375,0.956543
2366862537,-0.294922,0.38916,1.0083
2366883628,-0.269531,0.38623,1.03369
2366899534,-0.251465,0.373047,1.00391
2366930039,-0.245117,0.366211,0.98584
2366943711,-0.181641,0.373047,0.970703
2366959539,-0.10498,0.398438,0.993164
2366982576,-0.0571289,0.410156,0.986816
2367003579,-0.034668,0.396484,0.967285
2367019479,-0.0297852,0.354004,0.918457
2367042632,-0.0522461,0.293945,0.928711
2367063602,-0.0322266,0.289551,1.02295
2367079522,0.0878906,0.330078,1.04248
2367101861,0.15625,0.256348,1.01025
2367123747,0.114746,0.148926,1.00244
2367139433,0.117676,0.127441,0.993652
2367161880,0.135254,0.189941,0.963867
2367183993,0.106445,0.216797,0.969238
2367199392,0.074707,0.205078,0.977051
2367221833,0.0878906,0.187988,0.98291
2367243700,0.0991211,0.177246,0.990723
2367259489,0.0981445,0.163086,0.984863
2367281958,0.0834961,0.153809,0.966309
2367305077,0.0727539,0.146484,0.965332
2367318633,0.0888672,0.149414,0.964355
2367332990,0.107422,0.154297,0.968262
2367355459,0.102051,0.151367,0.981445
2367378645,0.0927734,0.134766,0.995605
2367393108,0.0932617,0.121094,1.00537
2367415576,0.0991211,0.101562,0.997559
2367438639,0.121582,0.0898438,0.995117
2367452973,0.15332,0.0917969,1.00879
2367475657,0.171387,0.10498,1.00195
2367498747,0.160645,0.100586,0.994629
2367513101,0.14209,0.0776367,0.972168
2367535474,0.135254,0.065918,0.953613
2367558642,0.130371,0.0805664,0.939941
2367572971,0.116211,0.103027,0.925781
2367604444,0.0981445,0.100586,0.933594
2367618634,0.0883789,0.113281,0.944824
2367632944,0.103516,0.109863,0.961914
2367655639,0.114258,0.106445,0.98291
2367678643,0.11084,0.0795898,1.00391
2367693150,0.107422,0.0551758,1.02051
2367715630,0.109375,0.034668,1.03516
2367738777,0.0986328,0.0273438,1.04297
2367753124,0.0771484,0.0351562,1.05322
2367775653,0.0712891,0.0322266,1.05859
2367798645,0.074707,0.0634766,1.06396
2367812924,0.0854492,0.0668945,1.05078
2367835476,0.0859375,0.0288086,1.03613
2367858599,0.0742188,-0.00146484,1.01123
2367872987,0.0649414,0.00732422,1.00049
2367895430,0.0610352,0.0688477,0.981445
2367918659,0.0693359,0.0795898,0.990723
2367933120,0.0703125,0.0708008,0.983887
2367955609,0.0737305,0.0546875,1.00195
2367978759,0.0756836,0.0541992,1.00537
2367992994,0.0737305,0.0864258,1.00586
2368015493,0.0776367,0.114746,1.00391
2368038738,0.0834961,0.151855,0.998535
2368053192,0.0800781,0.139648,1.0166
2368075636,0.0625,0.103027,1.01611
2368106870,0.0551758,0.0805664,1.02686
2368112986,0.0576172,0.0732422,1.021
2368135487,0.0498047,0.112305,1.01562
2368158632,0.0605469,0.129395,1.0083
2368172952,0.0551758,0.134277,1.01025
2368195437,0.0463867,0.116211,1.01514
2368219430,0.0219727,0.120117,1.02637
2368232925,0.0273438,0.169922,1.01514
2368255469,0.0483398,0.174805,1.02051
2368278119,0.0307617,0.165039,1.02002
2368293080,0.0268555,0.136719,1.02979
2368315635,0.0356445,0.121094,1.01855
2368338143,0.0415039,0.149414,1.00977
2368353071,0.0522461,0.182617,0.999023
2368375472,0.0527344,0.20459,0.993164
2368397956,0.0541992,0.21875,0.984863
2368413151,0.0512695,0.210938,0.989746
2368435517,0.0507812,0.197754,1.00244
2368458142,0.0493164,0.16748,1.01611
2368473147,0.0327148,0.114258,1.03613
2368495453,0.00830078,0.116699,1.05127
2368518002,0.0117188,0.154785,1.06738
2368533102,0.0205078,0.170898,1.09375
2368555533,-0.043457,0.152344,1.13135
2368577974,-0.101074,0.11377,1.1333
2368601119,-0.179199,0.131836,1.19922
2368615518,-0.0947266,0.18457,1.3042
2368637914,0.0112305,0.237305,1.24121
2368652930,-0.111816,0.284668,1.25049
2368675555,-0.177246,0.295898,1.2793
2368698041,-0.050293,0.248047,1.30957
2368713041,-0.0644531,0.187988,1.36816
2368735510,-0.165039,0.0864258,1.39355
2368758068,-0.17041,0.043457,1.35742
2368773199,-0.1875,0.0195312,1.36914
2368795532,-0.217773,-0.000488281,1.41797
2368818058,-0.250488,-0.00488281,1.39844
2368833071,-0.234863,-0.0444336,1.3623
2368855510,-0.237793,-0.0898438,1.34814
2368878041,-0.280273,-0.13916,1.34326
2368893016,-0.327148,-0.174805,1.30859
2368915700,-0.313965,-0.182129,1.27197
2368938181,-0.279785,-0.17041,1.23535
2368954397,-0.328613,-0.1875,1.18457
2368975495,-0.402344,-0.211914,1.13037
2368997990,-0.383789,-0.249023,1.06201
2369014513,-0.29541,-0.249512,1.01855
2369035532,-0.33252,-0.253418,0.958008
2369058119,-0.46875,-0.274902,0.883789
2369074482,-0.550293,-0.310059,0.837402
2369095490,-0.452148,-0.260742,0.776367
2369118016,-0.30957,-0.294922,0.702148
2369134474,-0.257812,-0.288086,0.581543
2369155563,-0.193848,-0.245605,0.421387
2369177983,-0.108398,-0.268555,0.255859
2369194434,-0.188477,-0.331543,0.113281
2369215452,-0.291992,-0.296875,0.119629
2369237982,-0.451172,-0.284668,0.0771484
2369255700,-0.609863,-0.431641,-0.314941
2369275480,-0.724121,-0.364258,-0.257812
2369297996,-0.730957,-0.308594,-0.249023
2369314444,-0.708496,-0.324707,-0.470703
2369335548,-0.651855,-0.336426,-0.51416
2369358131,-0.520508,-0.378418,-0.531738
2369374503,-0.51416,-0.443359,-0.624023
2369395695,-0.674316,-0.387695,-0.667969
2369418042,-0.797852,-0.304688,-0.659668
2369434420,-0.813965,-0.360352,-0.652344
2369455638,-0.800293,-0.439453,-0.589355
2369495066,-0.774902,-0.467773,-0.5625
2369497479,-0.725586,-0.455566,-0.43457
2369515532,-0.693359,-0.449219,-0.368652
2369537984,-0.722656,-0.450684,-0.288086
2369554442,-0.739258,-0.474609,-0.196777
2369575522,-0.748047,-0.543457,-0.133789
2369597970,-0.793945,-0.595215,-0.143066
2369614431,-0.835938,-0.563965,-0.116699
2369635470,-0.864258,-0.517578,-0.090332
2369658022,-0.853027,-0.477051,-0.0649414
2369674532,-0.82666,-0.48291,-0.0488281
2369695674,-0.82959,-0.510254,-0.0200195
2369718068,-0.810547,-0.535645,0.0214844
2369734417,-0.796875,-0.505859,0.046875
2369755674,-0.794922,-0.483398,0.0180664
2369778154,-0.764648,-0.492188,0.0107422
2369794496,-0.740723,-0.410156,0.059082
2369815507,-0.748535,-0.373535,0.0678711
2369837984,-0.70166,-0.355469,0.0615234
2369854414,-0.610352,-0.353516,0.065918
2369875713,-0.513672,-0.390137,0.0673828
2369899397,-0.444336,-0.48291,0.125488
2369914534,-0.453125,-0.491699,0.284668
2369936904,-0.540039,-0.461914,0.302734
2369958039,-0.548828,-0.462402,0.21875
2369974545,-0.490234,-0.570312,0.283203
2369997031,-0.496094,-0.446289,0.535156
2370017986,-0.585938,-0.475586,0.59082
2370034472,-0.564941,-0.541504,0.552246
2370056928,-0.376465,-0.631836,0.549316
2370078000,-0.224121,-0.707031,0.671875
2370094396,-0.378906,-0.652344,0.805176
2370116953,-0.552734,-0.72168,0.820312
2370137992,-0.510742,-0.774414,0.738281
2370160497,-0.34082,-0.592773,0.788574
2370176912,-0.216797,-0.491699,0.875977
2370198004,-0.134766,-0.484863,0.876953
2370214398,-0.128906,-0.55127,0.892578
2370236983,-0.119141,-0.635742,0.937988
2370258036,0,-0.718262,0.987305
2370274401,0.16748,-0.649414,1.04541
2370296979,0.173828,-0.524902,0.995117
2370317994,0.138184,-0.460449,1.00342
2370334453,0.198242,-0.418457,1.02881
2370356945,0.263672,-0.413574,1.05713
2370378049,0.209473,-0.314453,1.08154
2370394477,0.249512,-0.258789,1.05322
2370416973,0.402832,-0.276367,1.01709
2370437973,0.506836,-0.301758,1.06689
2370454443,0.35791,-0.330078,1.21094
2370476936,0.262207,-0.285645,1.20508
2370497977,0.37793,-0.287109,1.09619
2370514449,0.328125,-0.276367,1.03662
2370536978,0.244629,-0.269531,1.01562
2370557987,0.309082,-0.266113,1.03467
2370575868,0.364258,-0.162598,1.00098
2370604425,0.40625,-0.0800781,0.948242
2370618022,0.386719,-0.0639648,0.929688
2370634454,0.341309,-0.0756836,0.964844
2370656949,0.364746,-0.0561523,0.955566
2370678014,0.401367,-0.0571289,0.925781
2370694449,0.462402,-0.0610352,0.901855
2370716953,0.491699,-0.0473633,0.84375
2370738001,0.526367,-0.0556641,0.759766
2370754494,0.660156,-0.0180664,0.813965
2370776979,0.789062,-0.101074,0.93457
2370797993,0.924805,-0.112305,1.08838
2370814466,0.835938,-0.259766,1.13281
2370836914,0.734863,-0.424805,1.08936
2370859419,0.604004,-0.438477,1.0127
2370874443,0.518066,-0.337402,0.945312
2370896960,0.541992,-0.191895,0.851074
2370919461,0.615234,-0.0766602,0.801758
2370934426,0.63623,-0.059082,0.772949
2370956931,0.654297,-0.0546875,0.759277
2370979500,0.67041,-0.0131836,0.751465
2370994432,0.668945,0.0361328,0.746582
2371016948,0.65332,0.0776367,0.741211
2371039472,0.621582,0.0893555,0.754395
2371055952,0.593262,0.0429688,0.782227
2371076946,0.583008,-0.0195312,0.800781
2371099450,0.592773,-0.0727539,0.801758
2371115914,0.60791,-0.0844727,0.796387
