myot,x,y,z
73346081849,-38.8125,-194.625,-101.875
73346103214,-52.375,-192.875,-113.938
73346118197,-175.562,-159.812,-112.062
73346141872,-263.438,-123.562,-117
73346171192,-218.75,-84,-118.875
73346178348,-187.25,-22.3125,-94.0625
73346225813,-139,30.25,-52.75
73346226659,-74.125,70.8125,-5.625
73346239674,266.125,-38.625,-63
73346261940,85.8125,-112.688,9.25
73346283216,74.1875,-85.625,59.75
73346299736,-14.125,-48,73.9375
73346335629,-78.4375,4.125,76.875
73346345717,-39,2.75,49.1875
73346359441,-2.6875,-21.5,33.5625
73346380552,25.9375,-50.3125,23.5625
73346404175,49,-72.625,18.4375
73346419429,67.1875,-86.6875,8.9375
73346450158,55.5625,-77.8125,2.6875
73346471237,23.375,-53.75,0.125
73346479487,4.6875,-40.5,-1.3125
73346502031,11.1875,-48.3125,-7.5
73346523739,28.625,-64.1875,-19.5625
73346539495,45.6875,-80.8125,-29.5
73346560559,57.875,-87.5,-35.9375
73346585172,68.75,-84.3125,-44.3125
73346599537,78.5625,-79.6875,-54.0625
73346620511,67.75,-73.75,-54.75
73346643654,63.25,-75.4375,-52.375
73346659953,63.9375,-81.3125,-50.1875
73346680496,59.25,-84.125,-45.1875
73346711133,59.8125,-87.875,-46.9375
73346733443,62.375,-87.125,-47.9375
73346743366,58.25,-88.3125,-45.375
73346762991,58.25,-84.3125,-41.9375
73346779430,49.75,-69.9375,-33.875
73346800503,40.8125,-53.25,-27.1875
73346823067,39.1875,-42.9375,-23.625
73346846627,27,-32.4375,-15.25
73346860485,19.5625,-23.5625,-7.625
73346883000,17.5625,-19.125,-2.25
73346899445,18.6875,-19.125,2.375
73346920494,19.5,-20.3125,3.875
73346943012,12.0625,-18.6875,6.125
73346960920,2.125,-14.4375,4.875
73346981956,-6.375,-5.875,-0.1875
73347002974,-4.75,1.25,-4.375
73347019444,6.8125,7.9375,-8.6875
73347041941,18.9375,12.5,-13.8125
73347063032,18.5,10,-9.3125
73347079449,10.9375,-0.25,2.125
73347110182,12.8125,-13.1875,12.5
73347124419,17.9375,-26.25,16.0625
73347146192,17.75,-30.9375,18.125
73347162010,11.9375,-37.4375,26.625
73347183006,9.3125,-42.1875,35.6875
73347199434,8.75,-47.1875,38.125
73347230086,15.1875,-49.375,35.4375
73347242980,20.5625,-44.6875,29.3125
73347259457,17.4375,-31.5625,23.5625
73347290218,13.3125,-21.9375,21.0625
73347303020,7.4375,-18.625,22.375
73347319446,9.875,-17.8125,18.625
73347348008,11.875,-14,18.75
73347363031,10.125,-9.5625,22.5
73347385518,8.5,-8.3125,20
73347401970,-17.8125,-0.3125,20.1875
73347423051,-43,0.75,18.625
73347455179,-86.9375,11.125,19.3125
73347462641,-67.4375,11.75,9.9375
73347491295,-32.0625,2.25,-1.875
73347499420,-14.9375,0.125,-12
73347522027,-9.3125,1,-18.9375
73347543008,-8.9375,-0.25,-20.3125
73347560933,1.4375,-6.1875,-21.375
73347581956,7.25,-4.875,-20.625
73347603049,-2,6.375,-13.375
73347618658,2.125,14.625,-14.8125
73347641243,7.25,18.8125,-18.0625
73347663702,3.125,22.4375,-16.1875
73347678740,5,21.0625,-14.875
73347701194,10.8125,14.8125,-14.4375
73347739466,15.375,9.4375,-12.25
73347746205,22.3125,5.125,-11
73347762767,16.9375,3.3125,-6.6875
73347786386,15.9375,3.0625,-4
73347815230,20.9375,0.0625,-4.8125
73347837695,15.75,5.8125,-6.625
73347851050,8.125,6.625,-5.4375
73347867732,19.125,3.75,-10.25
73347888733,33.5,0.375,-14.625
73347905130,46.75,-3.625,-18.5625
73347981465,40.3125,-7.6875,-16.1875
73347987572,29.1875,-12.5,-10.625
73348008774,7.3125,-11.0625,-1.0625
73348023772,9.375,-10.375,-1.9375
73348040612,10.1875,-6,-2.375
73348061234,10.25,-0.875,-4.5
73348083774,11.1875,1.4375,-6.5625
73348100152,13.75,3,-12.4375
73348121215,15.25,3.8125,-17.75
73348145709,17.125,2.3125,-20.1875
73348160161,19.0625,1.125,-22.1875
73348181227,19.5,-0.3125,-25.75
73348203738,16.4375,-4.4375,-26.75
73348220180,13.375,-5.5,-25.125
73348241271,17.6875,-7.625,-24.8125
73348263767,20.625,-7.875,-23.5
73348280208,20.1875,-5.9375,-20.6875
73348308768,20.375,-5.4375,-17.1875
73348325192,18.8125,-3.6875,-13.25
73348340180,18.9375,-2.875,-11.125
73348361179,19.5,-3.0625,-10.3125
73348383738,18.375,-2.8125,-9.9375
73348400185,18.1875,-4.875,-9.5
73348421288,27.5625,-9.5625,-7.875
73348443826,22.625,-11.4375,-7.5
73348460273,15.5625,-12,-7.875
73348498323,16.0625,-14.375,-7.8125
73348503743,17.25,-17.25,-9.9375
73348520166,13.875,-16.75,-10.5
73348541300,10.5625,-15.125,-10.75
73348563748,10.9375,-13.9375,-10.8125
73348580148,9.6875,-11.8125,-7.3125
73348601286,9.4375,-10,-5.125
73348623733,7.0625,-7.25,-1.25
73348640194,6.1875,-5,1.1875
73348661183,7.0625,-4.8125,0.6875
73348683733,5.625,-5.9375,0.3125
73348700692,5.625,-7.125,-1.5625
73348721278,5.125,-7.5,-2.6875
73348745207,5.125,-8.125,-4.8125
73348775871,2.4375,-6.6875,-6.25
73348781256,0.6875,-5.25,-8.75
73348803820,1,-3.125,-12.5
73348820281,0.625,-1.125,-14.8125
73348841311,2,-1.5625,-17
73348857062,1.75,-3.3125,-15.6875
73348879517,1.875,-5.625,-13.75
73348902700,4.5625,-6.8125,-12
73348923788,4.8125,-6.3125,-10.875
73348939584,4.5,-6.1875,-9
73348977701,5.5,-6,-7.625
73349000814,6.375,-5.3125,-6.0625
73349001658,4.0625,-4.6875,-2.75
73349022766,2.9375,-4.6875,-0.5
73349037052,2.25,-5.4375,1.375
73349059575,1.25,-5.5625,2.6875
73349082688,0.875,-6.5,3.4375
73349097022,0.4375,-6.1875,3.9375
73349119659,-1.125,-5.1875,3.4375
73349150207,-2.0625,-5.375,1.1875
73349163740,-0.8125,-4.6875,-2.125
