timestamp,x,y,z
62017713173,-0.25,0.25,-0.4375
62017735702,0.1875,-0.3125,0
62017752141,0.5,-0.75,-0.0625
62017773169,0.0625,-0.375,0
62017789627,0.0625,-0.3125,-0.125
62017812135,20.3125,-3.5,0.5
62017833157,7.375,-4.6875,-0.875
62017855680,0.75,-3,0
62017878395,-0.125,-2.1875,-0.3125
62017893422,4.5625,-1.5,0.125
62017909712,8.125,-0.1875,-0.25
62017932164,10.3125,-0.0625,0.5
62017953218,1.0625,2.125,1.1875
62017993561,-18,4.125,-1.0625
62017995204,-19.125,2.875,-0.1875
62018022823,-7.8125,1.0625,-0.8125
62018044001,4.875,2.5625,-0.125
62018060316,5.5625,-1.5,-0.4375
62018075348,-4.1875,1.1875,2
62018097853,-3.6875,0.125,-1.0625
62018112108,-2.0625,1.5,2.3125
62018135320,1.5625,0.75,0.5
62018157829,0.6875,0,-0.3125
62018172176,-2.4375,-0.0625,-0.8125
62018195298,-4.125,0.375,0.0625
62018217801,-2.75,1.5,1.5
62018232127,0.0625,1.6875,1.25
62018255273,2.875,-0.6875,-0.4375
62018277950,0.125,-1.4375,-1.1875
62018292159,-2.75,1.3125,0.875
62018315325,1.4375,-1,-1.1875
62018337839,-2.0625,0.8125,0.125
62018352160,1.125,-0.3125,-0.75
62018375408,-3,0.8125,0.4375
62018397897,0.5625,-0.9375,-0.9375
62018412179,0.25,0.25,0
62018435329,-1.375,0.4375,0.5
62018457808,0.0625,-0.1875,0
62018478875,0.75,-0.4375,0
62018495287,0.6875,-0.4375,0.0625
62018517801,-0.5,-0.125,-0.1875
62018538903,-0.3125,-0.0625,0.125
62018555344,-0.3125,0.25,-0.0625
62018577883,-0.375,0.375,-0.1875
62018598960,-0.625,-0.1875,0.3125
62018615335,-0.5,0.0625,0.125
62018637847,0.125,0.1875,-0.4375
62018659039,2.375,-0.375,-0.375
62018675420,0.8125,-1.125,-0.9375
62018691232,-1.6875,-0.125,0.5
62018712291,3,-1.75,0.1875
62018742147,8.0625,-2.125,-0.375
62018751095,11.25,-2.625,-0.875
62018772124,9.1875,-1.4375,1.0625
62018794690,9.1875,-2.6875,3.375
62018811111,8.75,-4.6875,4.8125
62018832184,5.6875,-6.0625,5.1875
62018854725,-1.5,-8.875,4.875
62018871636,-4,-12.3125,4.375
62018891563,3.0625,-14,2.1875
62018914084,-5.625,-9.8125,1.4375
62018936605,-18.5625,-9.0625,0.9375
62018951530,-11.125,-8,3.1875
62018974008,3.125,-3.4375,1.0625
62018996583,13.0625,1.125,2.0625
62019011488,8.6875,8.625,5.6875
62019033864,2.125,17.1875,8.75
62019056372,4.5,19.25,10.9375
62019071352,13.375,17.4375,10.75
62019093919,13.0625,15.1875,12.375
62019116390,3.9375,14.0625,15.25
62019131449,-3.5,12.5,19.375
62019153968,-5.25,8.1875,23.625
62019176613,-5.75,0.3125,24.4375
62019191586,5.375,-5.3125,23.375
62019214082,5.125,-9.5,30.5625
62019236583,0.3125,-11.4375,41.9375
62019251407,-0.875,-12.5,48.0625
62019274093,11.75,-12.625,49.9375
62019296428,24.125,-13.3125,50.8125
62019311373,21.875,-18.4375,53.4375
62019333878,14.75,-24.0625,62.5625
62019356434,17.5625,-30.5,63.5
62019371512,30.5625,-31.0625,59.125
62019394079,44.9375,-30.4375,58.1875
62019416395,33.75,-30.5,58.1875
62019432856,9.3125,-33.8125,61.0625
62019453996,-0.5,-37.8125,60.5
62019492230,11.625,-40,55.8125
62019499065,22.875,-40.8125,52.625
62019515340,19.625,-40.625,51.625
62019535768,7.25,-41.5,51.875
62019567823,0.875,-45.25,53.25
62019582820,0.0625,-48.0625,53.25
62019597897,-2.375,-52.6875,55.6875
62019620382,2.625,-49,52.3125
62019641483,13.1875,-47.6875,53.9375
62019657882,12.75,-50,54.375
62019680895,-1.75,-53.625,55.75
62019701424,-14.9375,-57,53.4375
62019717897,-8.1875,-57.25,47.3125
62019740454,8.4375,-57.1875,41.25
62019761598,16.6875,-55.1875,38.125
62019777146,7.6875,-52.375,35.1875
62019800363,-7.5625,-49,33.6875
62019821453,-7.9375,-46.875,30.4375
62019837212,4.3125,-44.375,25.3125
62019860422,12.125,-38.9375,26.4375
62019882833,14.5625,-41.1875,23.0625
62019897260,7.4375,-39.75,24.3125
62019927952,9.6875,-42,23.0625
62019942928,14.4375,-41.875,19.1875
62019964076,19.1875,-41.5,15.0625
62019980831,25.5,-44.0625,9.5625
62020010347,29.75,-45.1875,7.0625
62020032104,28.375,-43.75,6.6875
62020040298,24.3125,-43.4375,6.1875
62020062820,22.5,-46.0625,7.375
62020077177,29.875,-49.125,9.8125
62020101782,42.4375,-48.625,10.0625
62020128877,56.9375,-45.75,10.3125
62020145326,62.375,-42.8125,9.9375
62020160801,60.25,-41.75,9.4375
62020176834,51.375,-41.1875,8.25
62020196624,42.625,-41.125,7.125
62020212936,39.0625,-41.1875,7.0625
62020241463,43.5625,-43.25,4.8125
62020257892,51.4375,-42.1875,1.4375
62020272315,56.9375,-44.1875,3.9375
62020294074,52.875,-45.125,0.5
62020317884,42.6875,-44.125,-2.75
62020332192,37.6875,-43.375,-4.625
62020355303,39.75,-40.625,-7.375
62020376399,45,-34.875,-8.6875
62020392202,48.875,-31.75,-7.75
62020415374,45.4375,-30.0625,-4
62020436623,36.1875,-23.75,-5.4375
62020452289,30.4375,-16.3125,-5.75
62020475348,33.75,-9.3125,-3.8125
62020496557,35.1875,-1.75,-4
62020512309,33.375,5.125,-5.75
62020535389,32.75,8.125,-7.0625
62020557925,30.25,11.5625,-5.0625
62020572234,25.9375,13.75,-5.375
62020595499,21.8125,12.6875,-2.25
62020623929,16.875,9.125,1.0625
62020632873,14.5625,8.125,0.1875
62020655394,16.3125,7.375,-1.6875
62020676809,14,8.1875,-2.875
62020692204,2.625,10.4375,-3.25
62020716061,-8.625,12.0625,-4.4375
62020736519,-13.375,15.375,-5.0625
62020752225,-14.125,17.25,-6.5625
62020775437,-16.0625,17.8125,-6.625
62020796648,-18.5,16.9375,-5.75
62020820475,-20.8125,17.6875,-4.9375
62020835351,-22.75,19.6875,-6.0625
62020856496,-24,23.125,-6.0625
62020872266,-26.4375,25.375,-5.25
62020895380,-31.4375,25.8125,-4.8125
62020917106,-35.625,26.25,-6.1875
62020932182,-34.9375,26.75,-8.6875
