timestamp,x,y,z,w
122064139782,0.241577,-0.257446,-0.321411,0.878662
122064163443,0.242065,-0.256958,-0.320923,0.878845
122064184769,0.241882,-0.257996,-0.320007,0.878906
122064199743,0.240845,-0.260132,-0.319397,0.878784
122064224682,0.239014,-0.262085,-0.319092,0.878784
122064244840,0.237549,-0.262878,-0.318665,0.87915
122064284111,0.236816,-0.261963,-0.318542,0.879639
122064286182,0.236816,-0.26001,-0.318848,0.880127
122064299659,0.237366,-0.258362,-0.319397,0.880249
122064320512,0.23822,-0.257507,-0.320068,0.880066
122064344240,0.239075,-0.257385,-0.32074,0.879639
122064358465,0.240112,-0.257629,-0.321228,0.879028
122064402229,0.24115,-0.257874,-0.32135,0.878662
122064412370,0.241882,-0.257935,-0.321228,0.878479
122064418511,0.241943,-0.25769,-0.321167,0.87854
122064440443,0.241577,-0.257629,-0.320984,0.878784
122064462945,0.240723,-0.257874,-0.320679,0.879028
122064477124,0.239807,-0.258118,-0.320557,0.879211
122064500428,0.239136,-0.258301,-0.320496,0.879395
122064522921,0.238892,-0.258118,-0.320496,0.879517
122064537426,0.239075,-0.257446,-0.320801,0.879578
122064560448,0.239868,-0.256775,-0.320984,0.879456
122064582878,0.240601,-0.256226,-0.321045,0.879395
122064597278,0.24115,-0.256348,-0.321167,0.87915
122064620301,0.241333,-0.256836,-0.321228,0.878967
122064642975,0.241333,-0.257263,-0.321045,0.878906
122064657174,0.241089,-0.257385,-0.320801,0.879028
122064680418,0.240845,-0.257324,-0.320557,0.879211
122064702882,0.24054,-0.257324,-0.320374,0.879333
122064718599,0.240356,-0.257629,-0.32019,0.879395
122064740452,0.240601,-0.257812,-0.320129,0.879272
122064762834,0.241211,-0.258057,-0.319885,0.879089
122064778575,0.241882,-0.25824,-0.319763,0.878906
122064800329,0.242249,-0.258423,-0.319519,0.878845
122064822785,0.24231,-0.258362,-0.319336,0.878906
122064838525,0.242004,-0.258118,-0.319153,0.87915
122064860308,0.241516,-0.257751,-0.319031,0.879456
122064882786,0.241211,-0.257568,-0.318787,0.8797
122064898555,0.240906,-0.257629,-0.318481,0.879822
122064920326,0.240784,-0.257874,-0.318481,0.879822
122064942813,0.240906,-0.258179,-0.318481,0.8797
122064958566,0.241333,-0.258484,-0.318359,0.879517
122064980031,0.241516,-0.25824,-0.318542,0.879517
122065002771,0.241882,-0.257935,-0.318481,0.879517
122065025275,0.241882,-0.257874,-0.318542,0.879517
122065039616,0.241821,-0.258057,-0.318665,0.879395
122065062737,0.24176,-0.258484,-0.318787,0.879272
122065078588,0.24176,-0.258545,-0.318726,0.879272
122065099573,0.241882,-0.258179,-0.318726,0.879333
122065122755,0.241943,-0.257507,-0.318848,0.879456
122065138515,0.241943,-0.257446,-0.318848,0.879456
122065159610,0.241882,-0.257568,-0.318848,0.879456
122065182750,0.241577,-0.257935,-0.318848,0.879456
122065198538,0.241638,-0.258179,-0.318909,0.879333
122065219596,0.242004,-0.258057,-0.31897,0.879272
122065242757,0.242493,-0.257568,-0.319092,0.879211
122065266703,0.243042,-0.257324,-0.319214,0.879089
122065279609,0.24353,-0.257324,-0.319153,0.878967
122065302798,0.243469,-0.257446,-0.319214,0.878906
122065318548,0.243896,-0.257751,-0.319092,0.878784
122065339636,0.243835,-0.25769,-0.318848,0.878906
122065362794,0.243774,-0.257324,-0.318787,0.879028
122065378543,0.243774,-0.257263,-0.318787,0.879089
122065401071,0.243713,-0.257263,-0.318787,0.879089
122065424167,0.244263,-0.257629,-0.319153,0.878662
122065438511,0.247375,-0.258179,-0.319946,0.877319
122065461033,0.254761,-0.257141,-0.321594,0.874939
122065484249,0.264404,-0.252136,-0.32196,0.873413
122065505261,0.273682,-0.248474,-0.322449,0.871399
122065521047,0.283325,-0.247131,-0.325928,0.867371
122065544183,0.290222,-0.242798,-0.328125,0.86554
122065565244,0.291016,-0.239746,-0.324707,0.867371
122065581030,0.281067,-0.240234,-0.312256,0.875061
122065604248,0.268555,-0.254089,-0.30188,0.878723
122065625269,0.243164,-0.271606,-0.302307,0.880737
122065641152,0.204712,-0.315552,-0.286499,0.881165
122065664246,0.17749,-0.336914,-0.254028,0.889099
122065685284,0.182312,-0.345032,-0.239075,0.889099
122065701055,0.188721,-0.339844,-0.227478,0.892822
122065724200,0.22113,-0.330994,-0.229858,0.888062
122065746746,0.251709,-0.324158,-0.249878,0.876953
122065769261,0.277588,-0.308228,-0.28125,0.865356
