timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
490521955114,-1,-2,-1,-1,0,-1,-1,-1
490521955114,-2,-1,0,0,-1,-2,-3,-1
490521955912,0,-2,-1,-2,-1,-2,-2,-2
490521955912,-1,-1,-2,0,-2,-1,-1,0
490521956706,-1,-2,0,-2,0,-2,-1,-3
490521956706,-1,0,0,-1,-2,-2,0,-2
490521957538,-1,-2,-2,-3,-1,-1,0,-1
490521957538,0,-3,-1,-2,-2,-2,-1,-1
490521964628,-1,-1,-3,-3,-1,-3,-1,-3
490521964628,-1,1,-2,-1,-1,-1,-1,1
490521968239,0,-1,0,0,-1,0,-1,-2
490521968239,-2,0,-2,-2,-3,0,-1,-2
490521984669,-2,0,-1,0,0,0,-1,-2
490521984669,-1,-3,-2,-1,0,-2,0,-1
490521991896,-2,0,-2,-1,-1,-1,-1,-1
490521991896,-1,-1,0,0,0,-1,-1,-2
490522006056,1,0,-3,1,-3,-1,0,1
490522006056,0,-1,-2,-1,-2,-1,-2,0
490522021823,-2,-1,-1,1,-3,-1,-1,0
490522021823,0,-2,-1,-2,-3,0,-1,-1
490522060446,-1,-1,-3,-2,0,0,-2,1
490522060446,0,-2,0,0,0,-1,-1,-3
490522061245,-1,0,-1,0,0,-1,1,-2
490522061245,0,-1,-1,0,-1,-2,-1,-3
490522062012,-1,1,-1,-2,0,-1,1,-1
490522062012,-1,-1,-3,1,-2,-1,0,0
490522062853,-2,-1,-3,-2,-1,0,-1,0
490522062853,-1,-3,-2,-1,-1,-1,-1,0
490522073094,0,-1,0,0,-2,1,0,-1
490522073094,-1,-1,-1,-1,0,0,0,-1
490522081429,0,1,-1,-1,-3,-2,0,-2
490522081429,-2,-1,-2,0,-1,0,-1,-1
490522088198,0,0,-1,-1,-2,0,-2,-3
490522088198,0,0,-1,-2,0,-2,0,0
490522103751,-2,-1,0,0,-1,-1,-1,-1
490522103751,-1,0,-1,0,-1,-1,0,1
490522110572,-2,0,-1,-1,-1,-1,1,-2
490522110572,-2,0,-3,-2,-2,-2,-2,-2
490522125672,-1,0,0,0,-1,-1,0,0
490522125672,-1,0,-2,-2,-2,0,0,-2
490522134554,-2,-3,-1,-1,-1,-1,-1,0
490522134554,-2,0,0,1,-1,0,-1,0
490522149540,-1,-2,-2,0,0,-2,-2,-2
490522149540,-2,-2,-1,-2,-1,-1,-1,-2
490522151003,-1,-3,0,-1,-3,-3,-2,-1
490522151003,0,-1,-2,-2,-3,-1,0,-1
490522171149,-1,-3,-1,-1,0,-2,0,-2
490522171149,-2,-1,0,-1,-2,-2,-2,0
490522179557,0,-1,-1,-1,0,-1,-1,-1
490522179557,0,-2,-1,-2,-1,-1,0,0
490522185688,-1,-1,-2,-1,-3,0,0,-1
490522185688,-1,-1,0,-1,-1,-2,0,-1
490522194540,-1,0,-1,1,0,-2,-1,-2
