myot,myox,myoy,myoz
1457373955,myox,myoy,myoz
450488384707,0.908203,-0.177246,0.358887
450488408654,0.909668,-0.175781,0.36377
450488423653,0.921875,-0.180664,0.352539
450488444885,0.907715,-0.172852,0.333008
450488468648,0.893066,-0.17627,0.32666
450488490270,0.885254,-0.181641,0.30957
450488504954,0.881348,-0.177734,0.308594
450488543702,0.876465,-0.166992,0.336426
450488552595,0.89502,-0.172852,0.350098
450488566397,0.895508,-0.17627,0.343262
450488588728,0.899414,-0.164062,0.359863
450488606350,0.896484,-0.165527,0.364258
450488626431,0.899414,-0.177246,0.358398
450488662312,0.897949,-0.171387,0.349121
450488672346,0.895996,-0.169434,0.354492
450488686160,0.914551,-0.179688,0.349121
450488707248,0.90625,-0.180664,0.350586
450488723739,0.883789,-0.166504,0.344238
450488746209,0.880859,-0.166992,0.340332
450488768706,0.881348,-0.174805,0.33252
450488783711,0.900879,-0.169434,0.33252
450488806203,0.92041,-0.181641,0.337891
450488827286,0.938965,-0.183594,0.339355
450488850514,0.927734,-0.184082,0.323242
450488866201,0.912109,-0.178711,0.330566
450488887266,0.908203,-0.174316,0.344727
450488903716,0.914062,-0.172852,0.360352
450488926188,0.910156,-0.171875,0.375977
450488947284,0.92334,-0.172852,0.385254
450488963654,0.960449,-0.17627,0.392578
450488986204,0.957031,-0.177246,0.380371
450489007874,0.887695,-0.17041,0.355957
450489022966,0.839355,-0.15625,0.351074
450489045409,0.884766,-0.166016,0.334961
450489067988,0.955078,-0.171875,0.340332
450489082937,0.95459,-0.174316,0.339355
450489105432,0.914062,-0.17627,0.323242
450489127982,0.873047,-0.172363,0.310547
450489142937,0.876953,-0.152344,0.304199
450489165442,0.887207,-0.158691,0.313965
450489187870,0.917969,-0.170898,0.334473
450489202935,0.936523,-0.17627,0.350098
450489225485,0.929688,-0.162598,0.354492
450489247845,0.887695,-0.162598,0.346191
450489263014,0.855957,-0.152832,0.353516
450489285377,0.864258,-0.149902,0.351562
450489307908,0.914551,-0.161621,0.373535
450489322854,0.944824,-0.171387,0.370605
450489345396,0.914551,-0.169434,0.34668
450489367835,0.878906,-0.15625,0.334473
450489382815,0.864746,-0.149902,0.325684
450489405352,0.877441,-0.163574,0.310059
450489427894,0.92334,-0.169434,0.319336
450489442833,0.945312,-0.163086,0.33252
450489465392,0.94043,-0.174316,0.339355
450489487920,0.927246,-0.171875,0.338867
450489502867,0.917969,-0.164062,0.347656
450489525392,0.903809,-0.155762,0.362793
450489547882,0.881836,-0.151367,0.366699
450489562976,0.880859,-0.162598,0.367676
450489585459,0.891113,-0.161621,0.356934
450489607939,0.896973,-0.158691,0.365234
450489622992,0.927734,-0.158691,0.365234
450489645475,0.931152,-0.176758,0.354004
450489667933,0.919922,-0.168945,0.345703
450489684377,0.901367,-0.166016,0.338379
450489705363,0.882324,-0.162598,0.323242
450489727855,0.859375,-0.159668,0.325684
450489744394,0.841309,-0.148438,0.319824
450489765404,0.862305,-0.166016,0.329102
450489787936,0.915039,-0.17627,0.324707
450489804354,0.938965,-0.172852,0.344727
450489825449,0.939941,-0.171875,0.369629
450489847862,0.972656,-0.185059,0.38916
450489864363,0.958496,-0.178223,0.384766
450489885386,0.939941,-0.165527,0.392578
450489907857,0.907715,-0.171875,0.376953
450489924313,0.891113,-0.165527,0.366211
450489945379,0.869629,-0.163086,0.34375
450489967859,0.878906,-0.162109,0.341797
450489984292,0.888184,-0.171387,0.325195
450490005438,0.897949,-0.169434,0.31543
450490027886,0.905762,-0.17334,0.312988
450490044317,0.934082,-0.174805,0.338867
450490065357,0.951172,-0.181641,0.348145
450490087999,0.965332,-0.181152,0.36084
450490104342,0.97168,-0.185547,0.371094
450490125434,0.98291,-0.190918,0.379883
450490147736,0.969238,-0.179688,0.383301
450490164340,0.944336,-0.180176,0.389648
450490185468,0.899414,-0.158203,0.404785
450490207990,0.88916,-0.163574,0.378418
450490238542,0.865723,-0.155273,0.36084
450490245437,0.843262,-0.150879,0.345215
450490267892,0.855469,-0.155762,0.336426
450490291859,0.899414,-0.163086,0.313965
450490305459,0.902832,-0.165039,0.287109
450490328019,0.838379,-0.141602,0.28418
450490343737,0.77832,-0.136719,0.261719
450490366863,0.791016,-0.142578,0.262695
450490387966,0.833984,-0.154297,0.269531
450490403729,0.872559,-0.15625,0.310059
450490427516,0.870605,-0.154785,0.339355
450490448006,0.874023,-0.161133,0.343262
450490463778,0.899414,-0.169922,0.347656
450490486973,0.90918,-0.164062,0.36377
450490507900,0.918945,-0.164062,0.373047
450490523714,0.941406,-0.164062,0.380859
450490546880,0.947754,-0.174316,0.379395
450490567983,0.928223,-0.174805,0.353027
450490583779,0.902344,-0.154297,0.356934
450490607331,0.898926,-0.162109,0.363281
450490627988,0.919922,-0.162598,0.367188
450490643710,0.932617,-0.160645,0.351562
450490666946,0.941895,-0.171875,0.337402
450490687939,0.942871,-0.170898,0.327148
450490703703,0.934082,-0.166504,0.339844
450490726908,0.933105,-0.164062,0.338867
450490748043,0.922852,-0.168457,0.337891
450490763775,0.901855,-0.166016,0.340332
450490786911,0.899902,-0.153809,0.355957
450490807968,0.903809,-0.155273,0.368164
450490823715,0.931152,-0.165039,0.375977
450490846937,0.939941,-0.179688,0.362793
450490868022,0.939453,-0.164062,0.359375
450490883768,0.888184,-0.145508,0.337891
450490906933,0.878906,-0.158691,0.340332
450490927957,0.912598,-0.165527,0.331543
450490951906,0.943848,-0.166504,0.324219
450490966923,0.930664,-0.164551,0.333008
450490988029,0.908203,-0.162598,0.339355
450491003741,0.904297,-0.161621,0.325684
450491026959,0.900391,-0.15625,0.329102
450491047947,0.883301,-0.156738,0.331055
450491063675,0.868652,-0.157227,0.331543
450491086882,0.884766,-0.152832,0.340332
450491107908,0.923828,-0.166504,0.354492
450491123725,0.943359,-0.175781,0.368652
450491152876,0.920898,-0.15918,0.375977
450491167909,0.882812,-0.155273,0.358398
450491183699,0.868164,-0.160156,0.354492
450491206190,0.874023,-0.159668,0.33252
450491227918,0.911621,-0.161133,0.343262
450491243744,0.944336,-0.170898,0.356445
450491266255,0.952637,-0.179688,0.339844
450491287989,0.914062,-0.175293,0.319336
450491303715,0.895508,-0.169434,0.336426
450491326234,0.874512,-0.159668,0.34668
450491349416,0.875488,-0.164551,0.347168
450491363753,0.898926,-0.17334,0.358398
450491386275,0.927246,-0.166016,0.369629
450491409346,0.942383,-0.184082,0.374023
450491423779,0.931152,-0.185059,0.37793
450491446256,0.897461,-0.171875,0.366699
450491469432,0.883789,-0.164551,0.357422
450491483757,0.894043,-0.174316,0.344727
450491506253,0.877441,-0.166504,0.333984
450491529416,0.875488,-0.163574,0.350098
450491543729,0.900391,-0.177246,0.336914
450491566245,0.909668,-0.17334,0.318359
450491589434,0.896484,-0.175293,0.315918
450491610460,0.884766,-0.169434,0.324219
450491626307,0.880371,-0.164551,0.324707
450491649509,0.920898,-0.178223,0.34082
450491670484,0.965332,-0.185547,0.354004
450491686244,0.979004,-0.177246,0.379883
450491709355,0.910645,-0.172363,0.379395
450491730421,0.854004,-0.162109,0.386719
450491746202,0.852539,-0.15918,0.371094
450491769431,0.893066,-0.170898,0.363281
450491790474,0.905273,-0.159668,0.35791
450491806232,0.913574,-0.171875,0.359375
450491829388,0.92041,-0.179688,0.324219
450491850486,0.899414,-0.166016,0.294434
450491866257,0.86377,-0.157227,0.293945
450491889415,0.871582,-0.155762,0.318848
450491910550,0.92334,-0.169922,0.330078
450491926307,0.952637,-0.178711,0.332031
450491949379,0.913086,-0.166016,0.339355
450491970451,0.868164,-0.166992,0.349121
450491994432,0.865723,-0.152344,0.356445
450492009419,0.887207,-0.15332,0.359863
450492030438,0.932129,-0.17334,0.373047
450492046260,0.970215,-0.187988,0.377441
450492069398,0.947754,-0.163086,0.373047
450492090428,0.914551,-0.160156,0.367188
450492106262,0.897461,-0.16748,0.355469
450492128716,0.868164,-0.153809,0.339355
450492150434,0.875977,-0.15332,0.34375
450492166225,0.946289,-0.177734,0.363281
450492188718,1.02246,-0.19043,0.36377
450492210424,1.0791,-0.1875,0.376465
450492226232,1.01318,-0.177246,0.368652
450492248753,0.907227,-0.172363,0.353516
450492271870,0.822754,-0.160156,0.321289
450492286228,0.770996,-0.116211,0.328125
450492308713,0.745605,-0.107422,0.321777
450492331965,0.802734,-0.147461,0.320801
450492346309,0.900391,-0.168457,0.310059
450492368789,0.992676,-0.168945,0.333496
450492391923,1.00342,-0.184082,0.333008
450492406249,1.00732,-0.183105,0.339355
450492428782,1.00586,-0.178711,0.335449
450492457961,1.01953,-0.167969,0.363281
450492466291,0.978027,-0.164062,0.391113
450492488792,0.92334,-0.177246,0.390137
450492511987,0.904297,-0.163086,0.404297
450492533010,0.881348,-0.135254,0.407715
450492548009,0.912109,-0.138184,0.42041
450492562363,0.955566,-0.168457,0.404785
450492584786,1.03613,-0.183105,0.420898
450492607965,1.10449,-0.190918,0.416992
450492622263,1.0791,-0.175293,0.384277
450492644751,0.967773,-0.165039,0.343262
450492667950,0.936523,-0.177246,0.333984
450492682280,0.96582,-0.173828,0.339844
450492704751,0.974609,-0.15625,0.345215
450492727915,0.95166,-0.152832,0.357422
450492742254,0.855469,-0.137695,0.341309
450492764886,0.79541,-0.138672,0.321777
450492788033,0.909668,-0.149902,0.376953
450492802334,1.02979,-0.143066,0.429688
450492824850,1.08057,-0.182617,0.393555
450492847946,1.02246,-0.200195,0.37207
450492862421,0.941895,-0.163086,0.402344
450492884860,0.996582,-0.14502,0.438477
450492908012,0.966797,-0.161621,0.405762
450492922315,0.894531,-0.174805,0.380371
450492953721,0.88916,-0.14209,0.38916
450492968011,0.900391,-0.154785,0.334473
450492982327,1.1001,-0.239258,0.33252
450493004774,1.11719,-0.202148,0.29541
450493027949,0.98877,-0.138184,0.302734
450493042316,0.854004,-0.103516,0.310059
450493064768,0.786133,-0.17334,0.360352
450493087916,0.888184,-0.221191,0.349121
450493102272,1.01514,-0.164551,0.406738
450493124793,0.960449,-0.116699,0.444336
450493147938,0.937012,-0.126953,0.493652
450493162429,0.785645,-0.15332,0.381348
450493184818,0.802734,-0.178223,0.336914
450493207976,0.885742,-0.208984,0.30957
450493222324,0.970703,-0.118652,0.355469
450493244758,1.00391,-0.11084,0.324219
450493268041,0.875977,-0.19043,0.326172
450493282301,0.726074,-0.204102,0.314453
450493304792,0.868164,-0.162598,0.308594
450493327947,0.999512,-0.104004,0.416016
450493342301,0.958496,-0.106445,0.286133
450493364790,0.762207,-0.194824,0.230957
450493387952,0.647949,-0.172363,0.262695
450493402271,0.745117,-0.0522461,0.256836
450493424824,0.90625,-0.0634766,0.255859
450493447980,0.987793,-0.28418,0.255371
450493462334,1.05127,-0.23877,0.4375
450493484847,0.992188,-0.0639648,0.499023
450493508001,0.901367,-0.0615234,0.449707
450493522348,0.881348,-0.359375,0.430176
450493544782,0.805664,-0.243164,0.335449
450493567972,0.842773,-0.154785,0.371582
450493582276,0.875488,-0.124512,0.331055
450493604770,0.779785,-0.114258,0.193848
450493627930,0.750977,-0.220215,0.165527
450493642321,0.761719,-0.190918,0.243164
450493664783,0.689941,-0.0664062,0.230469
450493687935,0.772949,-0.152344,0.253906
450493702321,0.819824,-0.207031,0.299805
450493724820,0.891602,-0.0961914,0.312988
450493747992,0.860352,-0.120117,0.304199
450493762345,0.79248,-0.1875,0.344238
450493784847,0.802734,-0.15918,0.293945
450493807943,0.884277,-0.156738,0.244629
450493822336,0.971191,-0.158691,0.324219
450493844799,0.986328,-0.142578,0.396484
450493867945,1.07812,-0.208008,0.387207
450493890496,0.927734,-0.1875,0.31543
450493904830,0.885254,-0.10791,0.388184
450493928004,0.870117,-0.151367,0.412598
450493942293,0.851562,-0.169922,0.368164
450493964802,0.774902,-0.120605,0.270996
450493979829,0.763184,-0.124023,0.330078
450494002313,0.852051,-0.154785,0.283691
450494024847,0.963867,-0.185547,0.244141
450494041305,1.07129,-0.223633,0.328613
450494062296,0.973633,-0.163574,0.391602
450494084835,0.871094,-0.140625,0.326172
450494101276,0.889648,-0.225098,0.303711
450494122333,0.867676,-0.150879,0.348145
450494144855,0.800781,-0.10791,0.350586
450494161271,0.740723,-0.17627,0.289551
450494182365,0.78125,-0.13623,0.328125
450494204797,0.880859,-0.120605,0.297852
450494221303,1.05859,-0.227539,0.332031
450494242284,1.14111,-0.248535,0.359375
450494264818,0.978516,-0.14502,0.440918
450494281270,0.787598,-0.136719,0.40625
450494302287,0.830078,-0.144043,0.40625
450494324815,0.996582,-0.195801,0.379395
450494341271,1.05029,-0.223145,0.350098
450494362316,0.97998,-0.182129,0.32373
450494384879,0.89209,-0.125977,0.32959
450494401394,0.850098,-0.168945,0.314941
450494422388,0.864258,-0.237793,0.282227
450494444914,0.876465,-0.140625,0.358887
450494461308,0.88623,-0.12207,0.380859
450494485272,0.905762,-0.0927734,0.317871
450494504880,0.972168,-0.0795898,0.337402
450494521335,0.936035,0.00927734,0.396484
450494542384,0.946777,-0.0546875,0.388672
450494564885,0.971191,-0.17334,0.194336
450494581291,1.15137,-0.0664062,0.272949
450494602423,1.10449,-0.0957031,0.419922
450494624864,0.915527,-0.245117,0.349121
450494641291,0.790039,-0.273438,0.322754
450494662265,0.67627,-0.19873,0.404297
450494684770,0.694824,-0.25293,0.418457
450494701266,0.849609,-0.223145,0.358398
450494722302,0.993652,-0.426758,0.325195
450494744867,0.98877,-0.260254,0.413086
450494761358,0.906738,-0.162109,0.391113
