myot,x,y,z
12137016787,1.625,0.125,0.9375
12137031642,0.9375,0.4375,1.0625
12137055327,0.5625,0.625,1.1875
12137076680,1.125,0.6875,1.5625
12137091672,1.3125,0.5,1.75
12137115278,0.5,0.6875,1.5
12137169328,0.1875,0.6875,1.3125
12137170099,-1.5,0,0.3125
12137187765,1.1875,0.5,0.3125
12137197840,-0.875,0.0625,-0.6875
12137215606,0.5625,-0.75,-1
12137235592,2.875,-0.375,-0.625
12137259203,0.625,-0.6875,-0.375
12137286668,-0.0625,-0.8125,-0.4375
12137299043,1.25,-1.4375,-0.5625
12137317286,1.6875,-1.1875,0
12137331626,1.75,-0.9375,0.375
12137354810,0.8125,-0.25,0.625
12137377307,0.5,-0.3125,0.5
12137391647,0.5625,-0.8125,-0.0625
12137414863,1.3125,-1.4375,-0.625
12137437138,3,-1.9375,-1.25
12137451683,3.25,-1.9375,-1.1875
12137474273,2.75,-1.25,-0.6875
12137497337,1.875,-0.875,-0.4375
12137511712,0.5,-1.125,-0.3125
12137534105,1.1875,-1,-0.125
12137557313,0.9375,-0.8125,0.25
12137571536,0.5625,-0.6875,0.4375
12137593968,0.5,-0.9375,0.375
12137617198,0.4375,-1.4375,-0.0625
12137631515,1.8125,-1.1875,0.0625
12137654063,0.3125,-1,0.5625
12137677146,0.1875,-0.875,0.5625
12137691476,0.125,-0.875,0.1875
12137714075,0.0625,-0.3125,0.4375
12137737129,-0.1875,0.0625,1.0625
12137751488,0.5,-0.3125,0.5625
12137773968,1.5625,-0.5625,0.375
12137798561,0.0625,-0.6875,0.5625
12137813010,-1.0625,-0.4375,0.8125
12137834043,0.1875,-0.5,0.375
12137857152,0.3125,-0.25,0.4375
12137872911,0.1875,-0.5,0.5625
12137893958,0,-0.4375,0.875
12137917183,0.8125,-0.3125,1.1875
12137932900,1.0625,0.0625,1.375
12137954003,0.625,0,1.125
12137977156,0.5,0.5625,1.1875
12137992913,0.6875,0.375,1.375
12138014069,-0.8125,-1.25,0.9375
12138037195,0.8125,-0.6875,0.6875
12138053011,0.5,-0.625,0.875
12138074041,-0.1875,-0.8125,0.875
12138104644,0.5,-0.75,1
12138113004,-0.375,-0.375,0.6875
12138134036,-0.125,0.1875,0.875
12138157110,-0.5,-0.0625,1.1875
12138172886,0.5625,-0.1875,1.5
12138193961,0.5625,-0.875,1.875
12138217161,0.125,-2,2
12138232916,-1.6875,-4.9375,2.125
12138253960,-3,-7.8125,1.875
12138276499,-2.25,-9.9375,1.5
12138294379,-1.625,-11.125,1.375
12138313951,-1.4375,-10.9375,1.1875
12138336675,-3.25,-10.4375,0.75
12138353023,-2.8125,-9.625,1
12138374262,-0.625,-8.5,1.25
12138396552,0.375,-6.9375,0.9375
12138413033,-1.1875,-5.3125,0.9375
12138434302,-0.6875,-3.625,1.0625
12138456577,-0.4375,-2.625,0.9375
12138473046,0.375,-2.0625,0.9375
12138494114,-0.1875,-1.75,0.75
12138516545,0.5625,-1.8125,0.875
12138532905,0.6875,-1.5625,0.75
12138553984,0.3125,-1,0.6875
12138576480,-0.1875,-0.875,0.6875
12138593045,0.4375,-1,0.625
12138615428,0.1875,-1.1875,0.625
12138636444,0.625,-1,0.75
12138653015,0.5625,-0.75,0.75
12138674233,0,-0.6875,0.6875
12138696676,0.375,-0.9375,0.5625
12138713165,0.6875,-1.125,0.5625
12138735562,0.375,-1.125,0.5
12138756705,-0.25,-1.125,0.25
12138773081,0.125,-1.125,0.125
12138795530,-0.4375,-0.8125,0.4375
12138816503,-0.6875,-0.3125,0.5
12138833135,0,-0.5,0.5
12138855505,0.5625,-0.875,0.625
12138876597,-0.0625,-0.75,0.4375
12138893024,-0.25,-0.9375,0.3125
12138915510,-0.4375,-1.1875,0.25
12138936642,-0.375,-1.0625,0.4375
12138953054,-0.5625,-1,0.5
12138975498,-0.375,-1.0625,0.5
12138996683,0.6875,-1.25,0.625
12139013052,-0.0625,-1.4375,0.4375
12139035537,-0.1875,-1.3125,0.4375
12139056590,0.5,-1.625,0.6875
12139079113,-0.625,-1.3125,0.3125
12139095550,-0.0625,-1.1875,0.625
12139116530,-0.6875,-1.125,0.5
12139132966,-0.5,-1.25,0.375
12139155460,0.0625,-1.1875,0.3125
12139176521,-0.4375,-1.375,0.4375
12139193020,0.5,-1.25,0.6875
12139215473,-0.375,-1.0625,0.5625
12139236479,-0.1875,-1.0625,0.5625
12139253064,-0.25,-1.4375,0.5625
12139275533,0.25,-1.8125,0.4375
12139298058,0.3125,-1.625,0.5625
12139313090,-0.5625,-1.25,0.5
12139335585,-0.1875,-1.125,0.625
12139356735,-0.4375,-1.1875,0.5625
12139373085,0.4375,-1.1875,0.625
12139395535,0.3125,-1.25,0.625
12139416514,0.0625,-1.1875,0.5625
12139433136,0.75,-1.125,0.625
12139455545,0.125,-1.1875,0.5625
12139476481,1.625,-1.5,0.5625
12139493067,0.375,-1,0.4375
12139515444,-0.0625,-0.6875,0.5625
12139536685,0.8125,-0.4375,0.5625
12139553043,1.0625,-0.6875,0.4375
12139575478,0.625,-0.5625,0.625
12139596764,1,-0.3125,0.6875
12139613006,1.4375,-0.5,0.625
12139635629,1.3125,-0.25,0.8125
12139656741,0.5625,-0.25,0.8125
12139673120,0.9375,-0.5,0.8125
12139695593,1,-0.9375,0.6875
12139718133,1.125,-0.75,0.625
12139733058,0.6875,-0.8125,0.6875
12139755538,0.6875,-0.75,0.6875
12139778136,0.5625,-0.75,0.5625
12139793091,0.875,-0.625,0.5625
12139815573,0.4375,-0.5625,0.625
12139838114,0.25,-0.5625,0.625
12139853123,0.9375,-0.5625,0.75
12139875587,0.25,-0.625,0.9375
12139898144,-0.875,-1,1
12139914460,0.9375,-1.25,0.8125
12139935565,0.5625,-1.4375,0.5625
12139958075,-0.5,-1.4375,0.375
12139974492,-0.25,-1.625,0.1875
12139995582,1.3125,-1.875,0.3125
12140018097,0.1875,-1.5625,0.3125
12140034447,0.5,-1.5,0.3125
12140055470,0.5625,-1.5,0.375
12140078021,0.5625,-1.5625,0.1875
12140099671,0.5625,-1.4375,0.0625
12140114711,-0.3125,-1.4375,-0.0625
12140136981,0.0625,-1.8125,-0.125
12140159913,0.9375,-1.9375,0
12140174751,0.25,-1.6875,-0.0625
12140197485,0.125,-1.5,-0.0625
12140219973,0.3125,-1.5,-0.1875
12140234857,0.875,-1.8125,0
12140257410,0.375,-1.5625,0.125
12140279699,0.125,-1.3125,0.1875
12140294882,0.5,-0.875,0.0625
12140317396,0,-0.5625,0
12140339751,0.25,-0.6875,0.125
12140354908,0.5,-0.5625,0.125
12140377225,0.4375,-0.625,0.25
12140399705,0.875,-0.5,0.3125
12140414684,-0.3125,-0.25,0.0625
12140437169,0.125,0,0.3125
12140461201,-0.125,-0.0625,0.25
12140474911,0.5,-0.0625,0.3125
12140497277,-0.125,-0.3125,0.125
12140519916,0.5625,-0.6875,0.0625
12140534852,0.3125,-0.75,0.0625
12140557409,0.125,-0.75,0.125
12140579934,0.625,-0.9375,0.1875
12140594882,0.0625,-0.75,0
12140617272,0.0625,-0.5625,0.125
12140639905,0.5,-0.4375,0.25
12140662237,0.4375,-0.5,0.25
12140677227,0.875,-0.25,0.3125
12140693034,-0.1875,0.1875,0.375
12140714687,0.3125,0.4375,0.3125
12140737167,0.0625,0.0625,0.3125
12140753012,0.4375,-0.3125,0.1875
12140774666,0.375,-0.5,0.125
12140797202,0,-0.4375,0.0625
12140813090,0,-0.625,0.125
12140836189,0.5,-0.875,0.1875
12140857400,0.625,-0.5,0.1875
12140873099,0.3125,-0.1875,0.0625
12140896292,0.4375,-0.125,0.0625
12140917448,0.9375,-0.3125,0.3125
12140933110,0.4375,-0.5,0.3125
12140956181,0.0625,-0.25,0.1875
12140977385,0.375,-0.25,0.125
12140993086,0.4375,-0.3125,0.125
