myot,myox,myoy,myoz
1464753760,myox,myoy,myoz
138318768019,0.960938,0.114258,0.15625
138318791632,0.955566,0.124512,0.149414
138318812976,0.961426,0.119141,0.145996
138318827981,0.962891,0.114746,0.144043
138318851711,0.958984,0.122559,0.152344
138318873165,0.958984,0.116211,0.154297
138318912367,0.958008,0.120605,0.152832
138318914524,0.961914,0.119141,0.146973
138318934491,0.958984,0.109375,0.154297
138318949449,0.958496,0.119629,0.149414
138318974415,0.958008,0.125,0.154785
138318994464,0.959473,0.112793,0.148438
138319030388,0.957031,0.118652,0.148926
138319040451,0.958984,0.116699,0.148926
138319062468,0.958008,0.117676,0.148438
138319076045,0.958496,0.116699,0.146973
138319091010,0.958496,0.115723,0.149902
138319113519,0.961426,0.113281,0.155762
138319135961,0.956055,0.121582,0.146484
138319151012,0.962891,0.121582,0.157227
138319173504,0.955566,0.116211,0.152832
138319196065,0.963867,0.114258,0.149902
138319210958,0.955078,0.121582,0.147949
138319233487,0.959961,0.117676,0.15332
138319255994,0.95459,0.117676,0.144531
138319271019,0.95459,0.120605,0.151855
138319293462,0.955566,0.12793,0.146973
138319316021,0.952148,0.126953,0.146973
138319339199,0.956543,0.112793,0.15918
138319353468,0.962402,0.110352,0.159668
138319375935,0.957031,0.118652,0.158203
138319390947,0.960449,0.117676,0.147949
138319413474,0.958984,0.115723,0.161621
138319435933,0.95459,0.120117,0.158203
138319450944,0.960938,0.109863,0.159668
138319481623,0.966309,0.107422,0.163086
138319496001,0.961914,0.112793,0.161621
138319510952,0.959961,0.115723,0.156738
138319533462,0.960449,0.119141,0.157715
138319555998,0.960938,0.119629,0.164062
138319570962,0.955566,0.108887,0.168945
138319593462,0.958008,0.118164,0.172363
138319615984,0.952637,0.127441,0.171387
138319630994,0.955566,0.126465,0.169922
138319653503,0.95752,0.116211,0.170898
138319676009,0.961914,0.119629,0.174805
138319690981,0.95166,0.133789,0.173828
138319713477,0.955078,0.130859,0.179199
138319727839,0.94873,0.132812,0.182617
138319750971,0.954102,0.134766,0.183594
138319773512,0.946289,0.14209,0.186523
138319787835,0.944824,0.144531,0.187988
138319810970,0.943848,0.141113,0.196777
138319834898,0.947266,0.137207,0.191406
138319847821,0.956055,0.136719,0.193359
138319870981,0.951172,0.135254,0.196777
138319894908,0.952148,0.166992,0.192383
138319907821,0.939453,0.138672,0.195312
138319930973,0.951172,0.125488,0.195801
138319953453,0.951172,0.150391,0.193359
138319967806,0.950195,0.179688,0.196777
138319990937,0.943359,0.129395,0.196289
138320013497,0.947266,0.129395,0.195312
138320029240,0.942871,0.156738,0.194336
138320052902,0.941406,0.165039,0.207031
138320073490,0.952148,0.181641,0.231445
138320095979,0.949219,0.121094,0.180176
138320112477,0.945801,0.150391,0.178711
138320133617,0.94043,0.151367,0.187988
138320155797,0.936035,0.184082,0.192871
138320172463,0.933594,0.188477,0.193848
138320193575,0.947754,0.184082,0.209961
138320209339,0.949219,0.163574,0.209473
138320232494,0.941895,0.172852,0.201172
138320253517,0.937012,0.189453,0.203613
138320269266,0.921387,0.206055,0.197754
138320293933,0.925781,0.199707,0.206055
138320313548,0.929688,0.204102,0.202637
138320329315,0.925781,0.194824,0.21582
138320352475,0.927246,0.193359,0.209961
138320373497,0.93457,0.193359,0.211426
138320397495,0.921387,0.200684,0.208984
138320412454,0.922852,0.196289,0.211426
138320433529,0.921387,0.200195,0.205566
138320449308,0.929688,0.191895,0.207031
138320472459,0.942383,0.147461,0.210938
138320493570,0.975586,0.12207,0.217285
138320509302,0.949219,0.144531,0.216309
138320532450,0.937012,0.164551,0.206055
138320553516,0.939941,0.166016,0.208984
138320569348,0.940918,0.162598,0.206055
138320592470,0.945801,0.150391,0.19873
138320613613,0.945312,0.164062,0.19873
138320629339,0.939453,0.161621,0.202637
138320651844,0.946777,0.145508,0.208008
138320673568,0.950195,0.146484,0.210938
138320689270,0.941406,0.17041,0.209961
138320711759,0.938965,0.154785,0.222168
138320733538,0.958496,0.150879,0.223145
138320749286,0.928223,0.157227,0.214355
138320771789,0.945801,0.157227,0.211914
138320793521,0.942383,0.147461,0.199707
138320809246,0.945801,0.13916,0.203613
138320831816,0.947266,0.146484,0.198242
138320854927,0.941895,0.157715,0.205078
138320869302,0.944824,0.138184,0.205078
138320891783,0.952637,0.135254,0.209473
138320914951,0.944824,0.149414,0.197266
138320929274,0.945801,0.146973,0.195312
138320951742,0.948242,0.13623,0.20752
138320974965,0.947754,0.141113,0.199707
138320989276,0.941895,0.141602,0.19873
138321011828,0.941895,0.13916,0.199219
138321034987,0.947754,0.133789,0.201172
138321049300,0.948242,0.139648,0.202148
138321071783,0.945312,0.140625,0.199707
138321094981,0.942871,0.135254,0.19873
138321109281,0.95166,0.128906,0.206543
138321131832,0.946289,0.135742,0.206055
138321154989,0.945801,0.143066,0.200684
138321177496,0.945801,0.134766,0.206543
138321191809,0.94873,0.132812,0.199219
138321229930,0.948242,0.137695,0.20459
138321232310,0.949707,0.130859,0.200195
138321251844,0.945312,0.135254,0.203125
138321274968,0.949219,0.139648,0.203613
138321289334,0.949219,0.129883,0.202148
138321311823,0.948242,0.132324,0.199219
138321341110,0.947754,0.14209,0.192871
138321356029,0.944824,0.134766,0.196777
138321371872,0.946777,0.133301,0.208008
138321395014,0.946289,0.131836,0.209473
138321416046,0.946289,0.133789,0.198242
138321432306,0.947266,0.133789,0.200684
138321454974,0.949707,0.121582,0.203613
138321476019,0.950195,0.124512,0.197754
138321491801,0.946777,0.131348,0.205078
138321515066,0.949707,0.133301,0.199707
138321536102,0.950195,0.127441,0.199707
138321559999,0.94873,0.126953,0.199219
138321574295,0.947754,0.124023,0.201172
138321596025,0.949707,0.129883,0.202637
138321618563,0.947266,0.124512,0.208984
138321634383,0.952148,0.125488,0.203125
138321656082,0.949707,0.131836,0.205566
138321671863,0.94873,0.126953,0.203125
138321702452,0.950684,0.121094,0.20459
138321716529,0.94873,0.129395,0.203613
138321731800,0.953613,0.119629,0.208984
138321762545,0.952148,0.117676,0.203613
138321783629,0.953125,0.125488,0.201172
138321791891,0.946289,0.132324,0.203125
138321814312,0.949707,0.126465,0.205566
138321837513,0.947754,0.120605,0.205566
138321851849,0.953125,0.120605,0.198242
138321874301,0.94873,0.130371,0.196289
138321897439,0.948242,0.123535,0.193359
138321911853,0.947754,0.130859,0.202148
138321934309,0.944824,0.126465,0.195312
138321957514,0.950195,0.125,0.199219
138321971833,0.958008,0.119141,0.204102
138321995762,0.946289,0.126953,0.20459
138322017486,0.952637,0.127441,0.199707
138322047489,0.947266,0.120117,0.202637
138322062542,0.94873,0.12793,0.20459
138322077559,0.949219,0.127441,0.200195
138322099939,0.951172,0.120605,0.198242
138322114288,0.950684,0.130371,0.202148
138322145001,0.947754,0.132812,0.207031
138322151805,0.949219,0.124512,0.200195
138322174282,0.949219,0.14502,0.208496
138322212340,0.962891,0.224609,0.251465
138322214827,0.936523,0.112305,0.208984
138322234289,0.956055,0.105957,0.202148
138322257466,0.95166,0.135254,0.193848
138322278630,0.945312,0.134277,0.171875
138322294374,0.947266,0.128418,0.192871
138322317463,0.955078,0.112793,0.175293
138322340044,0.938477,0.161133,0.198242
138322354315,0.948242,0.14209,0.195312
138322378163,0.943359,0.142578,0.18457
138322398550,0.945801,0.150391,0.202637
138322414276,0.956055,0.12207,0.208496
138322437451,0.947266,0.121094,0.213379
138322458640,0.932129,0.145508,0.207031
138322474386,0.932129,0.161621,0.202637
138322496868,0.93457,0.155273,0.191406
138322518571,0.943359,0.155762,0.194336
138322534303,0.945801,0.154297,0.191406
138322556849,0.947754,0.12793,0.192871
138322578491,0.961914,0.131348,0.188477
138322594294,0.969727,0.120605,0.176758
138322616796,0.961426,0.129883,0.185059
138322645996,0.951172,0.125488,0.180664
138322654357,0.963867,0.115234,0.178223
138322676786,0.960938,0.111328,0.186035
138322700417,0.940918,0.119629,0.195312
138322714363,0.949707,0.126953,0.195801
138322727950,0.950195,0.125977,0.201172
138322759288,0.943848,0.128418,0.187988
138322781793,0.944336,0.126465,0.19873
138322787891,0.955078,0.130859,0.18457
138322810426,0.950195,0.128418,0.185547
138322833603,0.955566,0.121094,0.189941
138322847955,0.956055,0.124512,0.185059
138322871843,0.953613,0.121582,0.182617
138322893542,0.960938,0.119629,0.183594
138322907896,0.94873,0.119629,0.188965
138322930456,0.948242,0.111816,0.183594
138322954083,0.952148,0.123535,0.185547
138322967924,0.937988,0.141113,0.191895
138322990415,0.960449,0.108887,0.194824
138323013621,0.968262,0.111816,0.186523
138323036074,0.941895,0.134277,0.189453
138323051808,0.941406,0.131836,0.188477
138323073573,0.950684,0.141602,0.179688
138323087904,0.943359,0.138672,0.191895
138323111801,0.955078,0.126953,0.17334
138323133504,0.959961,0.126953,0.163574
138323147855,0.961914,0.133301,0.15332
138323170418,0.94873,0.147949,0.166016
138323201733,0.935547,0.148438,0.18457
138323207890,0.941895,0.141113,0.183105
138323230448,0.948242,0.144043,0.177734
138323254294,0.95459,0.124512,0.178711
138323268032,0.966309,0.112305,0.182129
138323290464,0.952148,0.129883,0.177246
138323313560,0.952148,0.135254,0.175781
138323327940,0.950195,0.131836,0.174805
138323350420,0.955566,0.138672,0.179199
138323373521,0.950684,0.130371,0.184082
138323387888,0.952148,0.125,0.174316
138323410460,0.956055,0.145508,0.17334
138323433538,0.952637,0.140625,0.174805
138323449310,0.949219,0.140137,0.171875
138323470399,0.949707,0.139648,0.176758
138323493317,0.951172,0.143555,0.181152
138323507928,0.950195,0.141602,0.171387
138323530411,0.949219,0.144531,0.183105
138323553568,0.947266,0.141113,0.182617
138323567855,0.95166,0.138672,0.178711
138323590386,0.952637,0.146973,0.167969
138323613540,0.945801,0.145508,0.175293
138323627987,0.952637,0.143555,0.173828
138323658601,0.953613,0.138672,0.174805
138323673003,0.952148,0.133301,0.180664
138323688046,0.950684,0.128906,0.171387
138323718379,0.952148,0.137207,0.172852
138323733030,0.944824,0.144531,0.172852
138323747947,0.941406,0.134277,0.171387
138323770423,0.947266,0.125488,0.174805
138323792947,0.964844,0.137695,0.167969
138323809371,0.960938,0.133789,0.182129
138323830382,0.962891,0.113281,0.176758
138323852991,0.959473,0.130371,0.177246
138323867885,0.953125,0.125977,0.178223
138323890396,0.94873,0.133301,0.178711
138323913006,0.944336,0.138184,0.180176
138323928046,0.944824,0.13623,0.178711
138323950475,0.94873,0.129395,0.173828
138323972882,0.949707,0.122559,0.157227
138323987860,0.945312,0.129883,0.160645
138324010368,0.952148,0.123047,0.165527
138324032974,0.964355,0.113281,0.169434
138324056077,0.973145,0.104004,0.172363
138324070463,0.966797,0.109863,0.164551
138324092899,0.955078,0.129395,0.199707
138324110844,0.960449,0.141602,0.186035
138324130482,0.957031,0.0795898,0.152344
138324153034,0.961426,0.185059,0.236328
138324169410,0.970703,0.0537109,0.156738
138324198619,0.933594,0.123047,0.162109
138324212948,0.959961,0.134277,0.169434
138324227997,0.941895,0.145508,0.167969
138324251901,0.945312,0.145996,0.166016
138324281795,0.953125,0.137207,0.163086
138324287917,0.952637,0.129883,0.175781
138324310426,0.952637,0.125,0.175781
138324334341,0.961426,0.126953,0.172852
138324347925,0.944824,0.141113,0.174805
138324370495,0.953613,0.112793,0.188965
138324392942,0.961426,0.141602,0.169922
138324409439,0.953125,0.166016,0.16748
138324438653,0.94043,0.151367,0.175781
138324453029,0.94873,0.146484,0.17334
138324476139,0.949219,0.155273,0.179199
138324490457,0.943359,0.162598,0.171387
138324513039,0.943359,0.165039,0.173828
138324529408,0.946777,0.15918,0.170898
138324550450,0.943359,0.15918,0.174805
138324572960,0.942871,0.162109,0.17041
138324590807,0.953125,0.145508,0.168945
138324610415,0.946777,0.155762,0.159668
138324632927,0.936035,0.160156,0.167969
138324649407,0.94873,0.142578,0.162598
138324670414,0.95752,0.126953,0.166992
138324701087,0.953613,0.141113,0.162109
138324709381,0.949219,0.143066,0.16748
138324730415,0.948242,0.140625,0.166016
138324752944,0.95459,0.124512,0.167969
138324769425,0.952637,0.12793,0.171875
138324790438,0.958496,0.122559,0.178223
138324812984,0.961914,0.110352,0.173828
138324829358,0.955566,0.115234,0.175781
138324850506,0.94873,0.134277,0.168457
138324873046,0.959473,0.116699,0.181152
138324895435,0.959473,0.11084,0.167969
138324926772,0.95459,0.114258,0.178711
138324933040,0.960449,0.115234,0.160645
138324949451,0.958008,0.106934,0.163574
138324971986,0.955566,0.115234,0.165527
138325001129,0.950195,0.117188,0.166504
138325009361,0.959473,0.109863,0.164551
138325031997,0.956055,0.113281,0.161621
138325054416,0.958008,0.112793,0.162598
138325069420,0.963867,0.105469,0.162109
138325090433,0.959961,0.106445,0.157715
138325112995,0.955078,0.111328,0.161621
138325135517,0.960449,0.11084,0.164062
138325166745,0.960449,0.104492,0.15625
138325173032,0.959961,0.110352,0.155273
138325196864,0.963379,0.108398,0.158691
138325210414,0.961426,0.106934,0.15918
138325232993,0.957031,0.105957,0.157715
138325258382,0.965332,0.102539,0.151367
138325270475,0.962402,0.104492,0.152832
138325293011,0.956055,0.105957,0.149414
138325309410,0.95752,0.110352,0.15625
138325330478,0.958496,0.104004,0.152344
138325353058,0.960449,0.101074,0.157715
138325370848,0.96582,0.101074,0.148926
138325391884,0.953613,0.11084,0.151855
138325413029,0.960938,0.102051,0.149414
138325429444,0.961426,0.0966797,0.154785
138325451941,0.961426,0.10498,0.145508
138325472978,0.961426,0.100098,0.150391
138325489390,0.963379,0.0908203,0.15332
138325511984,0.964844,0.101562,0.15332
138325534432,0.961426,0.100586,0.144043
138325550815,0.959961,0.103516,0.150391
138325571895,0.962891,0.104004,0.149902
138325592993,0.962402,0.100586,0.145996
138325616939,0.959961,0.102539,0.151855
138325632003,0.962402,0.101562,0.149902
138325652992,0.958984,0.101562,0.153809
138325669441,0.966309,0.103516,0.153809
138325691967,0.961426,0.103516,0.149414
138325712988,0.963867,0.0991211,0.147461
138325729458,0.959473,0.101562,0.148926
138325751991,0.961426,0.105469,0.151367
138325772967,0.962402,0.103027,0.154785
138325789452,0.963867,0.100098,0.149414
138325811951,0.960449,0.104004,0.150391
138325833034,0.958008,0.105957,0.145508
138325849469,0.963379,0.106445,0.149902
138325871974,0.963379,0.10498,0.146484
138325892993,0.959473,0.10498,0.148926
138325909369,0.961914,0.0981445,0.145996
138325931963,0.960938,0.0996094,0.147949
138325953024,0.959961,0.100586,0.147461
138325970066,0.962891,0.0942383,0.147949
138325999479,0.960449,0.106445,0.159668
138326012955,0.961914,0.0976562,0.154297
138326029329,0.956055,0.104492,0.14502
138326051970,0.960449,0.0981445,0.149414
138326072993,0.963867,0.0966797,0.149414
138326090930,0.961426,0.100098,0.149414
138326111961,0.958984,0.100586,0.151855
138326141213,0.959473,0.102051,0.147949
138326156988,0.965332,0.101074,0.142578
138326171953,0.961426,0.102539,0.146484
138326192965,0.962891,0.102051,0.141113
138326209326,0.959961,0.102539,0.145508
138326231934,0.960938,0.101074,0.149414
138326252978,0.959961,0.107422,0.150879
138326269405,0.958496,0.104004,0.150391
138326291920,0.95459,0.108887,0.14502
