myot,myox,myoy,myoz
1458094283,myox,myoy,myoz
41845150108,0.971191,-0.0922852,-0.0405273
41845164671,0.969727,-0.11084,-0.0498047
41845187231,0.973145,-0.0947266,-0.0458984
41845210090,0.977539,-0.105469,-0.0351562
41845225892,0.980469,-0.105469,-0.0341797
41845248339,0.980957,-0.0908203,-0.0488281
41845269730,0.981934,-0.104492,-0.0546875
41845309031,0.974609,-0.102539,-0.0546875
41845311112,0.969238,-0.0981445,-0.0537109
41845330373,0.966797,-0.0942383,-0.0507812
41845345363,0.974609,-0.097168,-0.0405273
41845369085,0.977051,-0.09375,-0.046875
41845390257,0.980957,-0.10498,-0.0473633
41845426991,0.977051,-0.115723,-0.0371094
41845437188,0.976562,-0.107422,-0.046875
41845450283,0.975586,-0.09375,-0.0361328
41845465382,0.97998,-0.09375,-0.0463867
41845487883,0.966797,-0.0834961,-0.0507812
41845503568,0.969727,-0.0957031,-0.0527344
41845525112,0.972168,-0.104492,-0.0532227
41845547692,0.98877,-0.101074,-0.0473633
41845561988,0.985352,-0.101562,-0.0458984
41845585138,0.976562,-0.0942383,-0.059082
41845608099,0.970215,-0.0878906,-0.0541992
41845622000,0.970215,-0.090332,-0.0541992
41845645142,0.975586,-0.101074,-0.0537109
41845667653,0.97168,-0.106445,-0.0498047
41845682000,0.978516,-0.097168,-0.0458984
41845705150,0.983398,-0.103027,-0.0463867
41845736053,0.97168,-0.097168,-0.0478516
41845742135,0.970703,-0.0952148,-0.0507812
41845765323,0.96875,-0.101074,-0.0581055
41845787830,0.974121,-0.0996094,-0.0507812
41845803486,0.983887,-0.101562,-0.0522461
41845824967,0.976562,-0.102539,-0.0507812
41845847679,0.97168,-0.0976562,-0.0610352
41845863467,0.970215,-0.0927734,-0.0507812
41845885436,0.976074,-0.104004,-0.0532227
41845907735,0.978027,-0.105469,-0.0439453
41845923526,0.991699,-0.102051,-0.0512695
41845945247,0.977051,-0.0908203,-0.0595703
41845967467,0.967285,-0.105957,-0.0625
41845983473,0.969727,-0.106445,-0.0546875
41846005192,0.972168,-0.0966797,-0.0541992
41846027682,0.974609,-0.103516,-0.0458984
41846043456,0.977051,-0.100586,-0.0527344
41846072667,0.97168,-0.0927734,-0.0634766
41846087682,0.957031,-0.0864258,-0.0639648
41846103458,0.943359,-0.0981445,-0.0639648
41846124491,0.948242,-0.131348,-0.0361328
41846147669,0.986816,-0.130859,-0.0288086
41846163454,0.986328,-0.0883789,-0.050293
41846184529,0.959473,-0.081543,-0.0703125
41846207644,0.963867,-0.106445,-0.0717773
41846223594,0.974609,-0.0996094,-0.0639648
41846252830,1.00195,-0.135742,-0.00488281
41846267832,1.03418,-0.0844727,-0.0913086
41846283576,0.981934,-0.0551758,-0.109863
41846304718,0.968262,-0.0566406,-0.107422
41846327746,0.972168,-0.0917969,-0.0898438
41846343571,0.969727,-0.0869141,-0.0874023
41846364677,0.973145,-0.0927734,-0.081543
41846395199,0.971191,-0.100586,-0.0830078
41846403429,0.968262,-0.102051,-0.078125
41846425934,0.974121,-0.0986328,-0.0761719
41846449161,0.964355,-0.0917969,-0.0737305
41846463494,0.962402,-0.0810547,-0.0791016
41846485975,0.948242,-0.102051,-0.0786133
41846509125,0.953125,-0.128906,-0.0810547
41846523472,0.961914,-0.166992,-0.0605469
41846545972,0.978516,-0.105957,-0.125977
41846569584,0.945312,-0.11084,-0.13623
41846590414,0.944336,-0.0854492,-0.138184
41846606752,0.966309,-0.115723,-0.10498
41846629225,0.98877,-0.134277,-0.107422
41846650369,0.955566,-0.154785,-0.128418
41846666014,0.961426,-0.0717773,-0.161621
41846689196,0.981934,-0.138184,-0.142578
41846710332,0.957031,-0.193359,-0.121094
41846726065,0.970703,-0.206543,-0.108887
41846749145,0.986328,-0.212891,-0.131836
41846770407,0.957031,-0.206055,-0.15625
41846786077,0.974121,-0.206543,-0.159668
41846809126,0.946289,-0.194336,-0.138184
41846830154,0.995117,-0.165039,-0.141113
41846845999,1.01123,-0.190918,-0.125
41846869154,0.961914,-0.174805,-0.17627
41846890191,0.933105,-0.203125,-0.182617
41846905950,0.924316,-0.238281,-0.147461
41846929123,0.894531,-0.231445,-0.183594
41846950153,0.93457,-0.204102,-0.17334
41846966008,0.927246,-0.20166,-0.164551
41846989267,0.954102,-0.177246,-0.136719
41847010224,0.966309,-0.183594,-0.109863
41847026082,0.998535,-0.203613,-0.11084
41847049174,1.01709,-0.182617,-0.160156
41847071685,0.975098,-0.131348,-0.189941
41847092754,0.996094,-0.166992,-0.203125
41847108473,1.00684,-0.211426,-0.202148
41847131744,1.03467,-0.158203,-0.260254
41847152750,1.05371,-0.155273,-0.225586
41847168469,1.09863,-0.081543,-0.239258
41847191633,1.13672,-0.0893555,-0.233398
41847212646,1.16016,-0.0566406,-0.202148
41847228447,1.20898,-0.00341797,-0.218262
41847251664,1.16064,0.0107422,-0.164062
41847272683,1.15186,-0.0419922,-0.0698242
41847288485,1.38086,-0.276855,0.0878906
41847311644,1.375,-0.291504,0.257812
41847332682,1.33545,-0.25293,0.375488
41847348519,1.37012,-0.378418,0.196289
41847371713,1.47607,-0.210938,-0.147461
