timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
41015597364,0,-2,0,0,-2,0,-2,0
41015597364,-1,0,-3,-2,0,1,0,-1
41015598128,-1,-1,-1,-2,-1,-1,-9,-2
41015598128,-1,-3,-1,-2,0,-2,7,0
41015602231,-1,-1,0,0,-3,-1,-1,0
41015602231,0,0,3,-2,2,-1,-1,-4
41015605962,1,1,-1,-5,-3,-2,0,0
41015605962,-1,-3,0,4,0,1,2,-2
41015607983,-1,-1,-2,-3,-4,-10,-16,-2
41015607983,-1,-2,-2,0,-3,6,3,-3
41015619480,-1,-3,-2,-1,0,-3,1,0
41015619480,-2,0,-2,0,-3,-2,-3,-1
41015631779,1,-2,-1,-3,0,-1,4,-1
41015631779,0,-2,-2,1,-1,-1,-5,1
41015639526,-1,-2,-1,-3,-1,0,-1,-2
41015639526,0,2,-1,-3,-2,2,0,0
41015646804,0,-1,-2,3,-2,0,0,-4
41015646804,-1,0,-1,-5,-2,-2,-2,-2
41015664704,-4,-1,0,-1,-2,-2,4,0
41015664704,2,-2,-1,-3,1,3,2,2
41015668225,-2,2,1,-2,-1,-3,-11,-3
41015668225,0,-2,0,3,3,-2,-1,1
41015714819,1,0,-2,2,1,-2,0,0
41015714819,0,-1,1,0,0,-1,-1,0
41015715601,-1,-1,-2,-2,-3,0,-4,-1
41015715601,-1,1,2,-1,-1,-2,-2,-1
41015716405,-2,0,-3,-1,-2,0,-2,-1
41015716405,-2,-1,1,-1,0,0,-4,-2
41015717200,-2,-3,-2,-1,-2,-3,3,-2
41015717200,-2,-2,-2,-3,-1,0,0,0
41015727875,-2,1,-4,-2,0,-1,-2,-3
41015727875,0,-2,-2,-1,0,-1,2,1
41015736069,0,-1,1,0,-3,2,1,-1
41015736069,0,-3,0,0,-2,-10,-18,-2
41015742867,-1,-3,1,-3,-2,-2,4,0
41015742867,-2,0,0,-1,0,4,0,-1
41015758571,-3,-2,-1,0,0,-3,3,-2
41015758571,-1,0,0,0,-1,2,2,-1
41015765398,-3,0,0,-1,0,0,-3,-1
41015765398,0,-3,-1,-1,-2,-2,1,-1
41015772901,0,-4,-2,0,1,-1,-2,-3
41015772901,0,-1,-1,0,0,0,-1,-1
41015787853,-1,0,0,-2,-1,-1,-1,0
