timestamp,x,y,z
61989842590,-3.4375,-1.1875,1.5
61989882732,-4.5,-1.25,1.8125
61989883361,-4.25,-0.875,1.9375
61989895822,-1.9375,-0.4375,1.125
61989910801,1.0625,0,0.9375
61989933454,2,0.75,0.5625
61989956709,1.4375,0.1875,0.4375
61989970152,-1.375,-1.1875,0.375
61989993455,-7.4375,-2.875,-0.5625
61990015829,-12.8125,-6.1875,-0.75
61990030120,-17.25,-8.625,-1.4375
61990053243,-20.5625,-9.375,-1.1875
61990077206,-21.25,-9.25,0.0625
61990090163,-22.5,-9.1875,2.6875
61990120812,-20.875,-5.75,7.6875
61990136001,-16.625,-1.4375,10.5
61990150257,-9.5,-0.75,13.375
61990173231,-2.3125,1.0625,13.8125
61990196959,6.75,1.9375,11.9375
61990213001,12.3125,2.5,9.8125
61990241601,12.25,3.4375,7
61990257151,10,2.875,5
61990287882,7,1.8125,2.3125
61990301522,2.625,-0.4375,-0.125
61990315769,-1.6875,-2.8125,-2.5625
61990330120,-3.9375,-4.0625,-4.875
61990353360,-4.875,-4.4375,-6.1875
61990375786,-5.1875,-3.875,-7.125
61990398424,-4.375,-2.9375,-7.0625
61990413270,-1.9375,-2,-6.25
61990461275,0.5,-1.375,-4.8125
61990466050,1.5625,-1.0625,-3.25
61990476213,1.1875,-0.8125,-1.25
61990495814,0.125,-0.25,-0.5625
61990510327,0.8125,0.3125,0.4375
61990533324,2.5,0.4375,0.5
61990556636,3.25,0.875,0.9375
61990571530,2.5,1.4375,1
61990593424,2.125,1.0625,1.1875
61990615774,2.125,0.6875,1
61990631537,1.1875,0.625,0.5625
61990653311,0.9375,0.5,0.5625
61990675786,1.125,0.6875,0.125
61990691653,1.5625,0.5625,0.125
61990713348,1.5625,0.375,0
61990735798,1.0625,0.3125,-0.5
61990751586,0.9375,0.0625,-0.875
61990773335,0.75,-0.3125,-1.125
61990795872,0.0625,-0.8125,-1.6875
61990811568,-0.625,-0.875,-2.1875
61990833305,-0.875,-1.5,-2.3125
61990855820,-1.25,-1.5625,-2.125
61990871552,-0.4375,-1.125,-1.5
61990894095,0.1875,-0.1875,-0.4375
61990915838,0.9375,0.9375,0.6875
61990931589,1.875,1.6875,1.625
61990954062,2.0625,1.25,2.5625
61990975735,1.0625,1.0625,2
61990991550,-0.3125,0.375,2
61991014144,-1.6875,-0.4375,1
61991035819,-1.375,-1,-0.25
61991051687,-1.0625,-1,-0.625
61991074057,-0.5625,-1,-0.9375
61991097227,-0.625,-0.8125,-0.75
61991111557,-0.4375,-0.4375,-0.75
61991134028,0.125,-0.5,-0.3125
61991157261,0.1875,-0.4375,-0.4375
61991171582,0.5,0,-0.5
61991194108,0.9375,0,0.0625
61991217295,0.75,-0.125,0.0625
61991231552,0.875,0.0625,0.0625
61991254082,1.1875,0.1875,0.1875
61991277650,1.25,0.375,0.5
61991291579,0.875,0.0625,0.75
61991314080,0.8125,0.1875,0.375
61991337193,1.25,0.4375,0.3125
61991351550,1.5,-0.0625,0.375
61991375200,1.625,0,0.4375
61991397204,1.5625,0.25,0.1875
61991411635,1.5625,0.4375,0.5
61991434082,0.5,0.1875,0.5625
61991457255,-0.6875,-0.3125,0.3125
61991473938,-1.0625,-0.6875,-0.0625
61991494022,-1.125,-0.875,-0.25
61991517313,-0.875,-0.625,-0.3125
61991531633,0.5,-0.4375,-0.1875
61991554556,1.625,0,0.25
61991578499,1.75,0.375,0.375
61991599768,1.8125,0.75,0.625
61991614078,1.6875,0.8125,0.8125
61991637223,0.5625,0.4375,0.875
61991658320,0.5625,0.1875,0.6875
61991674171,0.875,0.0625,0.3125
61991697208,1.1875,0.3125,-0.0625
61991718356,1.25,0.3125,-0.0625
61991734212,0.8125,0.25,-0.0625
61991757257,0.5625,0,0.0625
61991778343,0.5,-0.1875,0.0625
61991794087,0.4375,-0.0625,0.125
61991817221,1,0.1875,0.125
61991838268,1.75,0.4375,0.25
61991854126,1.875,0.5625,0.1875
61991876619,1.8125,0.5625,0.125
61991898340,1.3125,0.375,0.1875
61991914110,0.6875,0.0625,0.25
61991936580,-0.0625,-0.3125,0.25
61991958351,-0.4375,-0.4375,0.0625
61991974085,-0.125,-0.1875,0.0625
61991996598,0.5,-0.0625,0.125
61992021626,0.6875,-0.125,0.25
61992034064,0.3125,-0.1875,0.1875
61992056616,-0.125,-0.375,0.0625
61992079783,-0.125,-0.4375,-0.0625
61992094110,-0.0625,-0.3125,0
61992116608,0.375,0.125,0.5
61992139762,0.8125,0.3125,0.6875
61992154052,1.25,0.4375,0.625
61992176579,0.5625,-0.125,0.4375
61992199788,-0.3125,-0.25,0.25
61992214094,-0.3125,-0.3125,0.1875
61992236650,0.125,-0.25,0.1875
61992259783,0.625,0,0.375
61992274141,0.625,-0.0625,0.375
61992296574,-0.0625,-0.375,0.125
61992319819,-0.9375,-0.5,0
61992334122,-0.6875,-0.5,-0.1875
61992356599,-0.5625,-0.625,0
61992379756,-0.4375,-0.125,0.3125
61992400987,0.5,-0.0625,0.1875
61992416613,1,-0.375,0.5
61992439790,0.0625,-0.25,0.25
61992454114,-0.375,-0.25,0.1875
61992476698,-0.3125,-0.375,0.1875
61992505841,-1.125,-0.5625,0.5
61992520836,-0.9375,-0.5625,0.375
61992536624,-0.875,-0.4375,0.375
61992559776,-0.5,-0.125,0.125
61992588405,0.0625,-0.1875,0.375
61992596550,-0.0625,-0.1875,0.5625
61992619875,-0.3125,-0.25,0.5625
61992641047,-0.5625,-0.25,0.5
61992664852,-0.375,-0.3125,0.375
61992680252,0.1875,-0.0625,0.25
61992701033,0.3125,-0.1875,0.3125
61992716642,0.3125,-0.0625,0.25
61992739777,0.5,-0.1875,0.125
61992761033,0.625,-0.4375,0.375
61992776697,-0.1875,-0.4375,0.5625
61992799227,-0.6875,-0.25,0.4375
61992821053,0,-0.5625,0.4375
61992836620,-0.125,-0.625,0.25
61992850390,-0.125,-0.3125,0.25
61992872879,0.4375,-0.3125,0.3125
61992895869,0.375,-0.1875,0.3125
61992911640,-0.0625,-0.0625,0.3125
61992932900,0,-0.1875,0.125
61992955915,0,-0.375,0.125
61992970319,-0.125,-0.5,0.125
61992992764,-0.125,-0.3125,-0.0625
61993016836,0.25,-0.25,-0.0625
61993030375,0.3125,-0.375,-0.125
61993061591,0.1875,-0.375,-0.0625
61993076035,0.0625,-0.375,0
61993090196,0.1875,-0.25,0.0625
61993112715,0.625,0,0.125
61993136035,1,0,0.0625
61993150234,1.125,-0.125,-0.0625
61993181556,0.5,-0.375,0
61993195878,-0.1875,-0.375,-0.125
61993210367,-0.375,-0.5,0
61993232757,-0.1875,-0.375,-0.125
61993256040,0.5,-0.375,-0.0625
61993270409,0.625,-0.375,0
61993292857,0.875,-0.125,-0.125
61993315876,1.25,-0.25,-0.25
61993330236,0.9375,-0.1875,-0.1875
61993352860,0.3125,-0.1875,-0.1875
61993375977,0.3125,-0.1875,-0.0625
61993390417,-0.25,-0.5625,0
61993412744,-0.3125,-0.5625,-0.125
61993435869,0.25,-0.5625,-0.25
61993450171,0.5,-0.4375,-0.5625
61993472704,0.1875,-0.375,-0.5625
61993495961,0.1875,-0.5625,-0.25
61993510372,-0.4375,-0.375,-0.1875
61993532696,0.3125,-0.5,0.125
61993556038,0.4375,-0.375,0.5
61993570303,1.1875,-0.0625,0.5
61993592689,1.1875,0.0625,0.625
61993616076,0.9375,0.0625,0.3125
61993630275,0.625,0,0.25
61993661525,-0.1875,-0.375,0.125
61993676045,-1.0625,-0.875,-0.0625
61993690444,-1.1875,-1,-0.0625
61993712791,-1.1875,-1.125,-0.1875
61993736074,-0.625,-0.9375,-0.3125
61993750368,-0.1875,-0.6875,-0.0625
61993772849,-0.0625,-0.375,0.3125
61993795892,0.1875,-0.125,0.5
61993810268,0.25,-0.0625,0.5625
61993832881,0.3125,-0.1875,0.4375
61993856011,0.25,-0.375,0.1875
61993870298,-0.0625,-0.6875,0.125
61993892855,-0.3125,-0.625,0.0625
61993915292,-0.25,-0.5,0
61993930385,-0.0625,-0.5,0.125
61993952892,-0.1875,-0.4375,0.25
61993975270,-0.3125,-0.3125,0.25
61993990435,0.1875,-0.1875,0.3125
61994013883,0.5,-0.0625,0.5
61994035288,0.375,-0.0625,0.5625
61994050201,0.1875,-0.0625,0.5
61994072770,-0.0625,0,0.3125
61994095201,0.1875,-0.1875,0.25
61994110221,0.3125,0.0625,0.375
61994132751,0.6875,0.3125,0.5
61994155220,1.375,0.4375,0.5625
61994170263,1.3125,0.4375,0.625
61994192678,0.1875,0.125,0.375
61994215235,-0.0625,0.0625,0.4375
61994230273,0.1875,-0.0625,0.1875
61994252908,0.625,0.125,0.1875
61994275343,1.4375,0.4375,0.4375
61994290451,1.25,0.875,0.4375
61994312738,1.1875,0.8125,0.375
61994335276,1.375,0.75,0.4375
61994350256,1.5,0.625,0.625
61994372730,1.6875,0.5625,0.6875
61994395262,1.625,0.625,0.625
61994410503,1.4375,0.625,0.375
61994432788,1.5,0.4375,0.25
61994455241,1.3125,0.25,-0.125
61994470388,1.0625,0.25,-0.25
61994492790,1,0.3125,-0.125
61994515432,0.875,0.4375,0.0625
61994530184,1.0625,0.4375,0.5
61994552753,1.1875,0.5,0.5
61994575304,1.3125,0.5,0.3125
61994590307,1.25,0.3125,0.25
61994612731,1.0625,0.1875,0.375
61994635302,0.625,0.25,0.375
61994650408,0.75,0.4375,0.5
61994672908,1.1875,0.4375,0.5625
61994695178,1.1875,0.5,0.5
61994711683,1.125,0.4375,0.25
61994732900,0.9375,0.25,-0.0625
61994755428,0.5625,-0.0625,-0.0625
61994771780,0.4375,0.0625,0.0625
61994792867,0.8125,0.375,0.25
61994815321,1.5625,0.625,0.5625
61994831687,1.8125,0.75,0.625
61994852933,1.0625,0.5,0.5
61994875431,0.0625,-0.25,0.5625
61994891718,-1.3125,-0.1875,-0.375
61994912782,0.1875,-0.375,0.3125
61994935488,0,0.25,0.5
61994951656,0.875,0.375,0.5
61994972860,2.125,0.4375,0.5625
61994995284,1.5,0.3125,0.375
61995012614,0.0625,0.0625,0.1875
61995032680,0.4375,-0.0625,0
61995071317,0.125,-0.3125,0
61995079153,0.0625,-0.0625,0.125
61995095646,0.5625,0.25,0.125
61995115373,0.875,0.5625,0.1875
61995133124,1.3125,0.625,0.1875
61995152786,1.5,0.4375,0.5
61995175425,0.8125,0.1875,0.4375
61995191698,0.3125,0.0625,0.3125
61995212742,0.0625,0.0625,0.25
61995235249,0.625,0.125,0.1875
61995251630,1,0.1875,0.375
61995272703,1.0625,0.375,0.375
61995295196,1,0.375,0.1875
61995311680,0.8125,0.3125,0.1875
61995332733,0.4375,0.0625,0.25
61995363374,0.0625,-0.125,0.3125
61995371626,0.1875,-0.0625,0.25
61995400900,1,0.1875,0.3125
61995415269,1.5625,0.3125,0.4375
61995431629,1.1875,0.25,0.4375
61995452816,0.5,0.125,0.375
61995475265,0.1875,-0.0625,0.125
61995491711,0.3125,-0.1875,-0.0625
61995512765,0.4375,-0.125,0.0625
61995535231,0.625,0.0625,0.0625
61995551712,0.875,0.0625,0.1875
61995572755,0.8125,0.125,0.25
61995595279,0.625,0.0625,0.3125
61995611677,0.5,0.125,0.1875
61995634264,0.25,-0.0625,0.1875
61995655338,0.1875,-0.0625,0.1875
61995671740,0.4375,-0.0625,0.25
61995694192,0.5625,0,0.375
61995715448,0.5,0.1875,0.5625
61995731657,0.375,0.0625,0.5
61995754243,0.25,-0.0625,0.3125
61995775275,0.25,-0.25,0.1875
61995791708,0,-0.3125,0.3125
61995814198,0.1875,0,0.1875
61995835436,0.9375,0,0.125
61995851704,1.0625,0.0625,0.1875
61995874195,0.1875,-0.125,0
61995895287,0.5625,0,0.125
61995911627,0.1875,-0.125,0.3125
61995934217,-0.375,-0.1875,0.375
61995958172,-0.3125,-0.125,0.375
61995971700,-0.0625,0.0625,0.1875
61995994203,0.625,0.125,0.25
61996016520,1,0.125,0.5
61996031686,0.5625,0.1875,0.5
61996054174,0.3125,-0.0625,0.4375
61996075413,0.125,-0.25,0.1875
61996091688,-0.25,-0.3125,0.0625
61996115664,-0.1875,-0.3125,0
61996135387,0.0625,-0.1875,0.0625
61996151738,0.5,-0.0625,0.0625
61996174289,0.9375,0.1875,0.25
61996195282,0.5625,-0.0625,0.4375
61996211676,0.0625,-0.1875,0.5
61996234282,-0.5625,-0.375,0.25
61996255267,-0.375,-0.375,0.1875
61996271735,0.0625,-0.1875,0.125
61996294251,0.5,-0.125,0.375
61996315316,0.625,0.0625,0.375
61996331653,0.3125,-0.0625,0.375
61996354184,-0.0625,-0.25,0.125
61996375211,-0.4375,-0.6875,-0.25
