myot,x,y,z
450529666429,20.5,-6.6875,2.1875
450529690152,13.25,-9.625,1.75
450529711523,7.6875,-11.75,0.375
450529726470,9.1875,-5.5625,1.8125
450529750156,4.9375,5.875,0.25
450529771466,-2.0625,15.8125,-4.375
450529810240,-4.5,16.1875,-9.125
450529819179,-9.375,15.125,-12.25
450529832142,-13.5625,1.75,-11.8125
450529847162,-16.0625,3.75,-11.8125
450529870839,-16.8125,13,-11.5625
450529892184,-19.0625,6.4375,-10.75
450529939022,-23.625,-2.5625,-10.375
450529939765,-20,-11.5,-9.4375
450529951952,-18.8125,-14.25,-9.125
450529966958,-26.125,-18.75,-9.625
450529989470,-24.8125,-18.625,-7.5625
450530012010,-19.75,-18.75,-5.25
450530026966,-22.9375,-17.5,-6.0625
450530049495,-24.4375,-16.4375,-8.25
450530071980,-19.625,-7.125,-8
450530087047,-20.0625,-3.5,-7.375
450530109424,-20.6875,-6.8125,-5.3125
450530132059,-16.875,-10.5,-1.875
450530146925,-13.6875,-16.3125,0.5
450530169512,-12.9375,-19.1875,0.75
450530191962,-11.75,-20.0625,0.3125
450530207071,-9.875,-21.625,-0.1875
450530229429,-6.625,-19.8125,0.75
450530251960,-4.625,-19.875,3.375
450530267031,-5.9375,-21.1875,4.9375
450530289401,-3.6875,-20.8125,6.25
450530311921,-0.25,-17.8125,5.75
450530326915,-2.1875,-17.1875,3.75
450530349405,-2.4375,-18.5625,4
450530371912,1.375,-16.5,6.875
450530386920,1.8125,-12.6875,9.6875
450530409418,1.0625,-12.9375,10.25
450530431950,2.75,-10.5,9.0625
450530446950,4.25,-7.6875,7.25
450530469430,2.875,-7.4375,6.625
450530491880,2.4375,-7.875,7.4375
450530506969,4.875,-9.75,8
450530529430,4.3125,-12,6.9375
450530552013,2.375,-11.9375,4.75
450530566343,3.4375,-9.0625,4.5
450530589475,4.3125,-7.0625,5.75
450530611993,2.5,-8.3125,7.125
450530626342,1.3125,-9.1875,7.1875
450530649430,2.1875,-5.5625,6.0625
450530671892,1.1875,0.25,3.5625
450530686373,-1.5,5.3125,1
450530709543,-1.9375,9.375,0.75
450530732019,-2.0625,9.75,0.9375
450530746364,-2.9375,10.4375,-0.0625
450530769425,-4.125,11.4375,-1.8125
450530791968,-4.6875,11.9375,-2.8125
450530806239,-3,13.375,-2.1875
450530829423,-1.875,12.125,-1.9375
450530851886,-1.875,11.0625,-2.1875
450530866244,-0.875,11.625,-2.5625
450530889405,0.875,11.5625,-2.25
450530911912,1.5,11,-2.1875
450530927693,1.75,8.125,-2.8125
450530950904,3,8.75,-3.125
450530971951,3.9375,10.5,-3.9375
450530987732,4.1875,13.75,-4.4375
450531010868,4.4375,18.125,-3.75
450531031938,5.5625,19.625,-2.875
450531047754,6.875,20,-2.875
450531070905,7.3125,24.3125,-4.25
450531092048,7.625,23.8125,-5.625
450531107791,8.9375,22.125,-5.5
450531130985,9.75,20.375,-4.125
450531152047,9.75,17.875,-2.5
450531167808,10,12.0625,-1.25
450531190921,10.3125,7,-1.875
450531211985,10.0625,6.375,-3.5625
450531227822,9.5,4.875,-5.375
450531250983,8.8125,1.1875,-7
450531272011,8.1875,3.0625,-6.375
450531287738,6.9375,6.625,-3.25
450531310878,4.9375,6,1.3125
450531331918,4.3125,9.75,2.3125
450531347685,4.6875,8.3125,-0.3125
450531370916,-0.25,9.75,-6.625
450531391919,-1.75,6.375,-8.875
450531407756,0.0625,6.25,-6.375
450531430910,-1.125,7.3125,-2.125
450531451914,-1.875,6.75,1
450531467695,-1.125,5.6875,0.5
450531490849,-0.6875,4.25,-1.8125
450531512098,-3.1875,-2.625,-3.625
450531527840,-5.25,-10.1875,-2.4375
450531558423,-3.5625,-14.25,1.75
450531572023,-4.375,-17,4
450531587812,-7.1875,-23.25,2.375
450531610238,-7.8125,-19.25,-0.9375
450531633478,-7.5,-14.8125,-2.9375
450531647813,-8.625,-8.8125,-1.4375
450531670334,-8.0625,-1.375,1.625
450531693428,-6.75,-1.4375,3.625
450531707714,-8,-4.75,2.3125
450531730237,-8.625,-5.5625,0.375
450531753358,-7.6875,-11.875,0.9375
450531767743,-8.5625,-17.9375,3.1875
450531790246,-7.9375,-21.9375,5.9375
450531813410,-6,-22.75,7.5
450531827723,-7.3125,-22.9375,6.3125
450531850218,-6.0625,-19.875,5.5625
450531873382,-4.25,-15.5625,6.3125
450531894546,-5.125,-13.9375,7.3125
450531910334,-3.8125,-14.0625,7.8125
450531933488,-2.0625,-14.8125,7.5
450531947833,-4.4375,-18.75,5.3125
450531970312,-3.4375,-17.6875,4.3125
450531993464,-1,-12.875,5.4375
450532014565,-2.0625,-8.5,6.5
450532030341,-1.25,-3.9375,7
450532053419,0.0625,-4.25,7
450532067773,-1.625,-6.125,6.125
450532090269,-0.9375,-5.125,5.625
450532113405,0.75,-4.125,6.125
450532134478,-0.625,-7,5.9375
450532150218,-0.875,-9.4375,5.5
450532173372,1.5625,-4.4375,5.5
450532194417,1.1875,2.875,5.1875
450532210392,0.5,4.3125,5.9375
450532233512,1.25,5.8125,7.5
450532254539,1.125,9.5,8.1875
450532270305,0.5,12,7.6875
450532293472,-0.4375,10.75,6.75
450532314530,-1.5625,8.375,5
450532330348,-2.3125,6.375,5.375
450532353491,-0.8125,17.5625,5.4375
450532374458,1.75,28,5.625
450532390264,-1,27.625,4.8125
450532413391,-2.0625,28.125,4.1875
450532434428,1.1875,21.375,4.8125
450532450215,-0.3125,16.8125,2.875
450532472716,-0.5625,10.125,-1.1875
450532494476,0.625,10.375,-6.5
450532510229,0.3125,9.625,-11.25
450532532770,1,15.75,-13
450532555931,2,22,-10.4375
450532570348,0.5,20.3125,-4.8125
450532592810,-2,16.125,-2.0625
450532615949,-2.125,12.375,-2.625
450532630307,-5.375,12.0625,-5.9375
450532652863,-11.5,-1.375,-9.9375
450532675974,-11,-8.0625,-13
450532690320,-10.0625,-6.75,-15.4375
450532712825,-11.4375,22.75,-16.6875
450532735992,-10.25,43.25,-12.1875
450532750291,-10.375,54.8125,-4.25
450532772770,-10.25,48.6875,1.875
450532795946,-7.5,35.5,1.8125
450532816950,-9.125,23.75,-2.9375
450532832773,-14.0625,9.8125,-6.9375
450532855913,-16.875,-16.5,-9.0625
450532876978,-17,-35.875,-6.25
450532892741,-16.0625,-24.75,-6
450532915908,-18.25,-28.4375,-8.5
450532937025,-32.875,-31.875,-13.625
450532952767,-37.4375,-29.625,-14.0625
450532975978,-32.25,-22.1875,-15.875
450532997052,-39.875,-14.5,-22.25
450533012836,-49.5,1.625,-28.4375
