timestamp,x,y,z,w
150927533521,-0.0453491,-0.667358,-0.0161133,0.743164
150927557225,-0.045166,-0.66803,-0.0161743,0.742615
150927586581,-0.045105,-0.66864,-0.0162964,0.742065
150927593511,-0.045105,-0.66925,-0.0164185,0.741516
150927624711,-0.0450439,-0.669861,-0.0166016,0.740967
150927639733,-0.0448608,-0.670593,-0.0168457,0.740295
150927693750,-0.0448608,-0.671204,-0.0172119,0.739685
150927694438,-0.0449219,-0.671753,-0.0177002,0.739197
150927703900,-0.0452271,-0.672119,-0.0182495,0.738831
150927717449,-0.0456543,-0.672302,-0.0186768,0.738647
150927739907,-0.0462036,-0.672302,-0.019043,0.738586
150927758557,-0.046875,-0.67218,-0.0193481,0.738647
150927775076,-0.0474854,-0.672058,-0.0194092,0.738708
150927813157,-0.0482178,-0.671936,-0.0193481,0.73877
150927821072,-0.0484619,-0.671875,-0.0193481,0.738831
150927841558,-0.048645,-0.671875,-0.019165,0.738831
150927863997,-0.0488892,-0.671936,-0.0192261,0.73877
150927879014,-0.0491333,-0.672058,-0.019043,0.738647
150927894810,-0.0493774,-0.672241,-0.0189819,0.738403
150927915817,-0.0495605,-0.672485,-0.0189819,0.73822
150927938969,-0.0498047,-0.672729,-0.0189819,0.737976
150927954796,-0.0500488,-0.672852,-0.0188599,0.737854
150927975919,-0.050293,-0.672974,-0.0187378,0.737671
150927999082,-0.0505981,-0.673157,-0.0185547,0.737549
150928014784,-0.0508423,-0.673279,-0.0183716,0.737366
150928035917,-0.0510254,-0.67334,-0.0181885,0.737366
150928058970,-0.0510254,-0.67334,-0.0180664,0.737305
150928074779,-0.0511475,-0.673401,-0.0178833,0.737244
150928095912,-0.0512085,-0.673401,-0.0175781,0.737244
150928119049,-0.0510254,-0.673462,-0.0174561,0.737244
150928151155,-0.0509644,-0.673401,-0.017334,0.737305
150928155832,-0.0509644,-0.673401,-0.0170898,0.737305
150928178324,-0.0507812,-0.673462,-0.0169678,0.737244
150928194772,-0.0507202,-0.673462,-0.0168457,0.737305
150928215846,-0.0507812,-0.673462,-0.0167236,0.737305
150928238370,-0.0507812,-0.673462,-0.0166016,0.737305
150928254758,-0.0509033,-0.673584,-0.0164795,0.737183
150928284062,-0.0509033,-0.673584,-0.0163574,0.737183
150928298366,-0.0509644,-0.673645,-0.0163574,0.737122
150928314755,-0.0510254,-0.673767,-0.0163574,0.737
150928337274,-0.0510254,-0.67395,-0.0163574,0.736816
150928358332,-0.0510864,-0.674133,-0.0163574,0.736694
150928376269,-0.0510864,-0.674255,-0.0163574,0.736572
