myoTS,myox,myoy,myoz
1454428580,myox,myoy,myoz
1540021410,0.349121,0.122559,0.932617
1540042773,0.34375,0.122559,0.937988
1540057750,0.34375,0.122559,0.937988
1540081432,0.341309,0.115723,0.936523
1540110766,0.346191,0.122559,0.937988
1540117807,0.34375,0.119141,0.937012
1540157121,0.343262,0.119141,0.94043
1540159231,0.344238,0.117676,0.948242
1540179238,0.343262,0.118652,0.947754
1540201470,0.341309,0.118652,0.941406
1540219210,0.345703,0.118652,0.935059
1540239422,0.34082,0.106445,0.944336
1540275089,0.340332,0.111328,0.94043
1540285179,0.344727,0.113281,0.939941
1540305750,0.346191,0.115723,0.932129
1540320094,0.342773,0.118164,0.933105
1540336517,0.34082,0.122559,0.930664
1540359010,0.343262,0.125488,0.935059
1540380118,0.344238,0.118164,0.943359
1540396534,0.342773,0.111328,0.9375
1540419030,0.345215,0.112793,0.938477
1540440117,0.34375,0.112793,0.939453
1540456486,0.342285,0.117676,0.939453
1540479041,0.342773,0.114258,0.944336
1540500089,0.344727,0.109375,0.945312
1540516595,0.335938,0.106445,0.944824
1540539082,0.343262,0.110352,0.939453
1540560136,0.342285,0.122559,0.937012
1540576535,0.34375,0.121582,0.939941
1540599080,0.344238,0.113281,0.944336
1540620146,0.339355,0.109863,0.938477
1540636597,0.341309,0.111816,0.945801
1540659035,0.341797,0.111328,0.937012
1540680277,0.339355,0.111328,0.939941
1540696594,0.34668,0.112793,0.941406
1540719159,0.342773,0.112793,0.94043
1540740058,0.341309,0.112305,0.936035
1540756563,0.34375,0.114746,0.935547
1540779087,0.338867,0.116211,0.941895
1540800280,0.340332,0.115723,0.940918
1540816630,0.339355,0.108887,0.94043
1540838253,0.34082,0.111328,0.940918
1540861540,0.340332,0.106934,0.938477
1540876511,0.339355,0.106934,0.938477
1540899006,0.34375,0.114746,0.942383
1540921544,0.342773,0.116211,0.949219
1540936514,0.339355,0.10498,0.947754
1540959025,0.337402,0.112305,0.941406
1540981546,0.338379,0.104004,0.941895
1540996520,0.341309,0.110352,0.936035
1541019040,0.342773,0.106445,0.937012
1541041535,0.346191,0.114746,0.94043
1541056560,0.343262,0.119629,0.936523
1541079054,0.344238,0.117188,0.937012
1541109757,0.337891,0.113281,0.94043
1541115886,0.345703,0.113281,0.939941
1541138431,0.341797,0.110352,0.942871
1541160968,0.339355,0.111328,0.943359
1541175936,0.338867,0.113281,0.939941
1541198416,0.344727,0.11377,0.938965
1541221036,0.342773,0.103516,0.942383
1541236047,0.340332,0.107422,0.94043
1541258413,0.341309,0.10791,0.945312
1541280993,0.34082,0.108398,0.938477
1541297296,0.340332,0.109863,0.94043
1541318419,0.341797,0.11084,0.939453
1541340874,0.342285,0.10791,0.942871
1541357280,0.340332,0.11084,0.942871
1541378475,0.34375,0.105469,0.947266
1541400918,0.342773,0.108398,0.941406
1541417211,0.338379,0.104004,0.946289
1541438245,0.340332,0.104492,0.941895
1541460783,0.341309,0.11377,0.937012
1541477189,0.34375,0.112305,0.937012
1541498244,0.349609,0.109375,0.942383
1541520707,0.34668,0.105469,0.937012
1541537250,0.34375,0.104492,0.937012
1541558254,0.34082,0.10791,0.936523
1541580877,0.341797,0.10791,0.944336
1541597227,0.34375,0.105469,0.943848
1541618445,0.342773,0.105469,0.936523
1541640856,0.345703,0.112793,0.941406
1541657202,0.351562,0.110352,0.9375
1541678294,0.348145,0.105469,0.936523
1541700848,0.344727,0.10498,0.938477
1541717240,0.333984,0.103027,0.941406
1541738336,0.339844,0.0996094,0.946289
1541760836,0.34375,0.10498,0.949707
1541777277,0.342773,0.10498,0.941895
1541798285,0.344238,0.113281,0.93457
1541820893,0.345703,0.111816,0.935059
1541836576,0.342773,0.112793,0.939453
1541858346,0.339844,0.109375,0.936523
1541880860,0.343262,0.107422,0.936035
1541896572,0.342773,0.107422,0.9375
1541919808,0.344238,0.10791,0.943848
1541940762,0.342285,0.105957,0.941895
1541956593,0.341797,0.108398,0.941406
1541979877,0.344727,0.109375,0.944824
1542000829,0.342285,0.105469,0.944336
1542016697,0.341797,0.100098,0.938477
1542039835,0.34375,0.104004,0.942383
1542060786,0.341309,0.106934,0.939453
1542076543,0.34375,0.104004,0.943359
1542099722,0.34082,0.104004,0.937988
1542120795,0.341309,0.11084,0.935059
1542136625,0.342773,0.105957,0.937012
1542159778,0.345703,0.10791,0.939941
1542180786,0.34668,0.103516,0.94043
1542196560,0.340332,0.108398,0.939453
1542219718,0.345703,0.106934,0.938965
1542240876,0.344238,0.106445,0.938965
1542256572,0.341309,0.103516,0.940918
1542279771,0.34375,0.108398,0.945312
1542300856,0.343262,0.10791,0.937012
1542316582,0.34668,0.108398,0.94043
1542339684,0.342285,0.107422,0.9375
1542360938,0.342285,0.109375,0.942383
1542376610,0.344727,0.102539,0.938965
1542399859,0.341797,0.105469,0.945312
1542420827,0.346191,0.106445,0.938477
1542436639,0.344727,0.108887,0.937012
1542459800,0.346191,0.108398,0.946777
1542480821,0.344238,0.103027,0.942383
1542496573,0.344727,0.105469,0.939453
1542519934,0.343262,0.112793,0.942871
1542540827,0.34082,0.104004,0.95166
1542556589,0.334961,0.105469,0.942383
1542579718,0.342285,0.106934,0.938965
1542600766,0.342285,0.103516,0.933105
1542616543,0.348145,0.111816,0.932129
1542639842,0.348145,0.109863,0.948242
1542661004,0.344238,0.100586,0.94873
1542676628,0.341797,0.106445,0.941895
1542699786,0.340332,0.102051,0.936035
1542720967,0.342773,0.107422,0.942871
1542736587,0.345215,0.10498,0.941406
1542759799,0.347656,0.0908203,0.94043
1542780942,0.350586,0.0649414,0.945312
1542803426,0.344727,0.0830078,0.938477
1542819134,0.364746,0.129883,0.951172
1542842295,0.436523,0.0761719,0.999512
1542856640,0.448242,0.043457,1.07861
1542879176,0.362793,0.0332031,1.07324
1542902235,0.322266,0.112793,1.01123
1542916684,0.335938,0.115234,0.968262
1542939104,0.362793,0.123047,0.994141
1542962309,0.416016,0.149902,0.991211
1542976630,0.41748,0.208008,0.997559
1542999030,0.37793,0.217773,1.00732
1543022196,0.327637,0.186523,0.995117
1543036677,0.322266,0.155762,0.998047
1543059207,0.336914,0.195312,0.977539
1543082310,0.353027,0.208984,0.962402
1543096693,0.357422,0.21582,0.95752
1543119167,0.368164,0.219238,0.940918
1543142333,0.333008,0.242188,0.910645
1543163497,0.278809,0.248535,0.92627
1543179083,0.226562,0.255859,0.932617
1543202333,0.185547,0.26416,0.949707
1543223469,0.179688,0.236328,0.95459
1543239191,0.156738,0.237305,0.980469
1543262236,0.170898,0.204102,0.983887
1543283523,0.141113,0.171387,0.977051
1543299192,0.0961914,0.167969,0.993164
1543322312,0.0683594,0.168945,0.967285
1543343473,0.0634766,0.187988,0.953613
1543359143,0.0820312,0.186035,0.964844
1543382329,0.0834961,0.161133,0.956055
1543403366,0.0473633,0.154297,0.975586
1543419046,-0.00537109,0.148438,1.00049
1543442262,-0.0263672,0.117188,0.999023
1543464737,-0.0351562,0.102539,0.988281
1543479163,-0.0581055,0.115234,0.981934
1543502347,-0.0703125,0.108398,0.963867
1543523458,-0.0708008,0.0756836,0.964355
1543539218,-0.0908203,0.0419922,0.95752
