timestamp,x,y,z,w
54514874936,0.0599976,0.747314,0.000671387,0.661682
54514912462,0.0614624,0.747314,0.000549316,0.66156
54514943050,0.0614624,0.747437,0.000244141,0.661438
54514943828,0.0611572,0.74762,0.00140381,0.661255
54514952468,0.0610962,0.747803,0.00427246,0.661011
54514964893,0.0617065,0.747803,0.00805664,0.66095
54514988016,0.0640869,0.747131,0.0111694,0.661377
54515003896,0.0670166,0.746094,0.0142822,0.662292
54515024914,0.0697632,0.744873,0.0172729,0.663269
54515048143,0.0727539,0.743896,0.0196533,0.664001
54515063806,0.0764771,0.743774,0.0228882,0.663574
54515085006,0.0790405,0.73877,0.0175171,0.669006
54515108075,0.076355,0.740295,0.0166626,0.667603
54515130661,0.0734253,0.740845,0.0181274,0.667358
54515145469,0.0722656,0.74115,0.0186768,0.667114
54515168079,0.0724487,0.740479,0.0168457,0.667847
54515183854,0.0736084,0.739258,0.0137329,0.669128
54515204957,0.0742188,0.738037,0.010376,0.670532
54515227830,0.0740356,0.736633,0.00714111,0.672119
54515243890,0.0720215,0.736816,0.00500488,0.67218
54515264971,0.0718384,0.736877,0.00317383,0.672119
54515287429,0.0707397,0.737183,0.00109863,0.671875
54515303804,0.071167,0.736389,-0.000793457,0.672729
54515324944,0.0714111,0.735718,-0.00231934,0.673401
54515347424,0.0697632,0.734924,-0.00482178,0.6745
54515370585,0.0669556,0.733582,-0.00616455,0.676208
54515384928,0.0626831,0.733032,-0.0111084,0.677185
54515407381,0.0585327,0.732544,-0.019165,0.677856
54515430565,0.0570679,0.728943,-0.0285645,0.681519
54515444835,0.0496216,0.725342,-0.0404663,0.685364
54515467372,0.0512695,0.733582,-0.0380249,0.676514
54515490587,0.0510864,0.731995,-0.0354614,0.678406
54515504893,0.0510254,0.730591,-0.0334473,0.679993
54515527435,0.0514526,0.730164,-0.034729,0.680359
54515550511,0.0513306,0.730164,-0.0358887,0.680359
54515564872,0.0513916,0.730591,-0.0369263,0.67981
54515587394,0.0517578,0.730469,-0.0379028,0.67981
54515603872,0.0515747,0.730774,-0.0388184,0.679504
54515626310,0.052002,0.730042,-0.0391235,0.680237
54515647356,0.0523682,0.729675,-0.0390015,0.680603
54515663845,0.0515747,0.728149,-0.0393066,0.682251
54515686345,0.0509644,0.726135,-0.0397949,0.684448
54515707401,0.0516968,0.72522,-0.0407104,0.685303
54515723814,0.0519409,0.724304,-0.0421753,0.686157
54515746354,0.0526733,0.724182,-0.0440063,0.686157
54515767359,0.0521851,0.722717,-0.0435181,0.687744
54515783812,0.0519409,0.72168,-0.0456543,0.68866
54515806844,0.053833,0.717957,-0.0466309,0.692383
54515827359,0.059082,0.716187,-0.0514526,0.69342
54515850543,0.0650024,0.714478,-0.0562134,0.694336
