timestamp,x,y,z,w
62170932040,-0.123352,0.0523071,0.0844727,0.987366
62170954602,-0.121277,0.0532227,0.0883789,0.987183
62170976322,-0.118347,0.0546875,0.0910034,0.987244
62170992065,-0.116699,0.0569458,0.0928345,0.987122
62171013821,-0.117004,0.0593262,0.0946045,0.986816
62171036323,-0.118896,0.0610962,0.0962524,0.986328
62171058829,-0.121094,0.0627441,0.0969238,0.985901
62171073801,-0.122375,0.0657349,0.0963135,0.985596
62171096297,-0.123108,0.0696411,0.0952759,0.985291
62171135925,-0.124573,0.0732422,0.0944824,0.984924
62171136813,-0.12677,0.0757446,0.093811,0.984558
62171156316,-0.128784,0.0776367,0.0928955,0.984253
62171187845,-0.129517,0.0794678,0.0921631,0.98407
62171202854,-0.129639,0.0801392,0.0911865,0.98407
62171217204,-0.129761,0.0804443,0.0904541,0.98407
62171240269,-0.129272,0.0812378,0.0894165,0.984192
62171262786,-0.129639,0.083374,0.0882568,0.98407
62171277195,-0.129028,0.085144,0.0874023,0.98407
62171300319,-0.128113,0.0834351,0.0864258,0.984436
62171322700,-0.127258,0.083252,0.085083,0.98468
62171337071,-0.125793,0.0853882,0.0834961,0.984802
62171360255,-0.124451,0.0884399,0.0817261,0.984863
62171382735,-0.123657,0.0908813,0.079895,0.984863
62171397085,-0.123169,0.0904541,0.0780029,0.985168
62171420201,-0.122437,0.0859985,0.0757446,0.985779
62171442837,-0.12146,0.0830078,0.0734253,0.986389
62171457144,-0.119751,0.0864258,0.0717163,0.986389
62171480307,-0.117188,0.0836792,0.0697632,0.987061
62171502805,-0.115479,0.0848389,0.0684814,0.987305
62171525220,-0.112549,0.0838623,0.0669556,0.987793
62171540273,-0.110962,0.0861206,0.0662231,0.987854
62171562851,-0.108521,0.081604,0.0651245,0.988586
62171577095,-0.106506,0.0837402,0.0647583,0.988647
62171600222,-0.105713,0.0863037,0.0645752,0.988525
62171622767,-0.104248,0.0836182,0.06427,0.988892
62171643808,-0.101807,0.0792236,0.0640259,0.989563
62171667785,-0.098938,0.076355,0.0641479,0.990051
62171689543,-0.0960083,0.0748291,0.0650024,0.990417
62171696373,-0.0929565,0.0735474,0.0662231,0.990723
62171712104,-0.0891113,0.0715332,0.0675659,0.991089
62171735373,-0.0865479,0.0714111,0.0695801,0.991211
62171756559,-0.0846558,0.0698242,0.071228,0.991394
62171772150,-0.0825806,0.0684814,0.072876,0.991516
62171795356,-0.0803833,0.0674438,0.0744629,0.991638
62171823982,-0.078186,0.0663452,0.0758057,0.991821
62171832087,-0.0764771,0.0657349,0.076416,0.991943
62171855237,-0.0752563,0.0657959,0.076355,0.992004
62171876362,-0.0742188,0.0666504,0.0758057,0.992065
62171892096,-0.0739136,0.067688,0.0752563,0.992065
62171915250,-0.074646,0.0686646,0.0745239,0.992004
62171936904,-0.0751953,0.0693359,0.0735474,0.992004
62171952191,-0.0749512,0.0698242,0.0727539,0.992065
62171975353,-0.0747681,0.0701294,0.0722656,0.992065
62171996486,-0.074707,0.0704346,0.0720215,0.992065
62172020324,-0.074707,0.0708008,0.0720215,0.992065
62172042779,-0.0742188,0.0708008,0.0724487,0.992065
62172056375,-0.0731812,0.0709229,0.0731812,0.992065
62172072176,-0.0718384,0.0709839,0.0742188,0.992065
62172095331,-0.0707397,0.0709839,0.0754395,0.992065
62172116505,-0.0702515,0.0707397,0.0769043,0.992004
62172132222,-0.0684814,0.0703735,0.0780029,0.992065
62172155254,-0.0663452,0.0701294,0.0790405,0.992126
62172176309,-0.0643921,0.0703735,0.0800171,0.992188
62172222435,-0.0633545,0.0701904,0.0818481,0.992126
62172223230,-0.0620728,0.0692749,0.083313,0.992126
62172245246,-0.0601196,0.0682983,0.0843506,0.992249
62172253582,-0.0568237,0.0679321,0.0847168,0.992432
62172288930,-0.0524292,0.0678101,0.0858765,0.992554
62172305389,-0.0494385,0.0673828,0.0874023,0.992615
62172326476,-0.0496216,0.0665894,0.0887451,0.992554
62172342829,-0.0502319,0.0641479,0.090332,0.992554
62172365236,-0.0514526,0.0644531,0.0910645,0.992371
62172386539,-0.0513306,0.0674438,0.0917969,0.992126
62172402831,-0.0505371,0.0679321,0.0934448,0.992004
62172425205,-0.0504761,0.0663452,0.0947876,0.991943
62172439597,-0.0507202,0.0649414,0.0958862,0.991943
62172462742,-0.0502319,0.0645752,0.0969849,0.991882
62172485250,-0.0500488,0.0668945,0.0980225,0.991638
62172499639,-0.0507202,0.0727539,0.0990601,0.991089
62172522823,-0.0512695,0.0762329,0.0996094,0.990723
62172545324,-0.0515137,0.0745239,0.100037,0.990845
62172566535,-0.0527344,0.0789795,0.10083,0.990295
62172582847,-0.0543823,0.0790405,0.10144,0.990173
62172605279,-0.0570068,0.0809326,0.102112,0.989807
62172626537,-0.0577393,0.0789795,0.103149,0.989807
62172642775,-0.0593872,0.0824585,0.104736,0.989258
62172665267,-0.060791,0.0789185,0.10675,0.989258
62172686278,-0.0615845,0.0742798,0.109253,0.989319
62172702780,-0.0633545,0.0744629,0.112305,0.988831
62172725311,-0.0669556,0.0762329,0.115723,0.988037
62172746566,-0.0710449,0.076355,0.118652,0.987427
62172762791,-0.0738525,0.0755615,0.120667,0.987
62172785347,-0.0759277,0.0743408,0.122437,0.986755
62172806429,-0.0790405,0.0733643,0.12384,0.986389
62172822804,-0.0843506,0.0738525,0.125488,0.985718
62172845341,-0.0900269,0.0759277,0.127197,0.984802
62172866373,-0.0932617,0.0778809,0.129395,0.98407
62172882133,-0.0926514,0.076416,0.131836,0.983948
62172905260,-0.090271,0.071228,0.134521,0.984192
62172927821,-0.090271,0.0687866,0.137451,0.983948
62172934630,-0.0917358,0.0706787,0.140625,0.983215
62172957821,-0.0883179,0.0675049,0.143494,0.983337
62172979080,-0.0861816,0.0645752,0.145935,0.983398
62172994734,-0.0839844,0.065979,0.148315,0.983093
62173017871,-0.0811768,0.0679932,0.151428,0.982727
62173039045,-0.0787964,0.0701294,0.154602,0.9823
62173054723,-0.076355,0.0723877,0.15802,0.98175
62173077865,-0.0738525,0.074646,0.161926,0.98114
62173098908,-0.0706177,0.0769043,0.165833,0.980591
62173129591,-0.0671997,0.0787964,0.1698,0.97998
62173136312,-0.0638428,0.0805054,0.173462,0.979431
62173160331,-0.0599976,0.0819702,0.177246,0.978882
62173177634,-0.0560913,0.083252,0.181702,0.97821
62173197830,-0.0523682,0.0834351,0.186707,0.977417
62173218944,-0.0474243,0.083252,0.191772,0.976685
62173234659,-0.0423584,0.0836182,0.196228,0.976013
62173257783,-0.0380249,0.0846558,0.199768,0.975403
62173279063,-0.0333862,0.0860596,0.203125,0.974731
62173294727,-0.0281982,0.0881958,0.206726,0.973938
62173340969,-0.0233765,0.0909424,0.209961,0.973145
62173341773,-0.0186768,0.0934448,0.212708,0.972412
62173362773,-0.0136108,0.0957031,0.214355,0.971924
62173385330,-0.00708008,0.0974121,0.21521,0.971619
62173407151,6.10352e-05,0.0987549,0.214905,0.971619
62173414628,0.00634766,0.0995483,0.213745,0.971741
62173437749,0.0118408,0.0991821,0.212402,0.972046
62173467216,0.0176392,0.0975952,0.211731,0.972229
62173490335,0.0240479,0.0942993,0.21167,0.972473
62173506637,0.0314941,0.0901489,0.211853,0.972595
62173515104,0.0402832,0.0846558,0.212158,0.972717
