myot,myox,myoy,myoz
1455557192,myox,myoy,myoz
610101410931,0.0717773,-0.112793,0.991699
610101433555,0.0678711,-0.124512,0.999512
610101457207,0.0678711,-0.135254,1.00781
610101472216,0.0581055,-0.152344,1.0127
610101493614,0.0498047,-0.15332,1.01367
610101517213,0.0546875,-0.13623,1.01025
610101563061,0.0644531,-0.121094,0.994629
610101565043,0.0639648,-0.10791,0.993164
610101577281,0.0600586,-0.10791,0.993164
610101595024,0.0664062,-0.117188,0.993652
610101615041,0.0625,-0.133301,1.00488
610101637217,0.0644531,-0.143066,1.01074
610101681019,0.0595703,-0.136719,1.00195
610101691015,0.0620117,-0.127441,0.996582
610101697353,0.0576172,-0.121582,1.00146
610101712291,0.0566406,-0.124512,1.00098
610101734977,0.0541992,-0.118652,1.01123
610101756037,0.0541992,-0.112793,1.00586
610101772457,0.0556641,-0.11084,1.00537
610101794788,0.059082,-0.120605,1.00732
610101815957,0.0581055,-0.123535,0.999512
610101832320,0.0610352,-0.119141,1.00342
610101877320,0.0541992,-0.117676,1.01074
610101884034,0.0522461,-0.121094,1.01123
610101892349,0.0561523,-0.114746,0.999512
610101922993,0.0429688,-0.119141,0.995117
610101945470,0.121094,-0.104004,1.05664
610101966598,0.100098,-0.103027,1.06299
610101974809,0.123047,-0.0893555,1.12598
610101997305,0.0405273,-0.151855,0.892578
610102012286,-0.0766602,-0.156738,0.912598
610102034904,-0.00439453,-0.136719,0.943359
610102057849,0.0649414,-0.120117,0.990234
610102072334,0.0532227,-0.12793,1.00488
610102094980,0.0395508,-0.123535,1.00879
610102117415,0.0532227,-0.118164,1.01318
610102132439,0.0673828,-0.114258,1.01318
610102154278,0.0737305,-0.122559,0.998535
610102176662,0.0615234,-0.121094,0.995605
610102191644,0.0546875,-0.115234,0.981934
610102214080,0.0546875,-0.109375,0.985352
610102236669,0.0546875,-0.106445,0.992188
610102251752,0.0629883,-0.108398,0.996094
610102274258,0.0615234,-0.102539,1.00049
610102296317,0.0371094,-0.0874023,1.01367
610102311512,0.0336914,-0.0776367,1.02588
610102334074,0.0463867,-0.0795898,1.02783
610102356526,0.0483398,-0.101074,1.02002
610102371530,0.0488281,-0.11084,1.00977
610102394047,0.0546875,-0.0947266,0.999512
610102415926,0.0522461,-0.0942383,1.00977
610102440487,0.0463867,-0.0932617,1.01221
610102455487,0.0375977,-0.0844727,1.00977
610102475921,0.0410156,-0.0698242,1.01074
610102490905,0.0717773,-0.0615234,1.02783
610102513377,0.132812,-0.0483398,1.07129
610102536529,0.122559,-0.0546875,1.11328
610102551546,-0.0185547,-0.117676,0.859375
610102574073,-0.0507812,-0.0942383,1.01807
610102596533,-0.0249023,-0.0942383,0.95459
610102611534,0.0571289,-0.0820312,1.00488
610102634121,0.0527344,-0.0898438,0.997559
610102656780,0.050293,-0.0678711,0.996094
610102671084,0.0366211,-0.0629883,1.00244
610102693528,0.0371094,-0.0605469,1.00781
610102716682,0.0366211,-0.0683594,1.00977
610102731134,0.0371094,-0.0625,1.00439
610102753593,0.0473633,-0.0639648,1.01025
610102776817,0.0371094,-0.0615234,1.02197
610102791126,0.03125,-0.0717773,1.0166
610102813467,0.043457,-0.0820312,1.00732
610102836591,0.0415039,-0.0830078,1.00732
610102850929,0.0356445,-0.0634766,1.00879
610102873414,0.0375977,-0.0522461,1.00098
610102896578,0.0380859,-0.0581055,0.996582
610102910955,0.0410156,-0.0605469,1.0083
610102933364,0.0483398,-0.0629883,1.01074
610102956604,0.0395508,-0.0673828,1.01465
610102970916,0.0336914,-0.0688477,1.01758
610103009090,0.0317383,-0.0727539,1.00781
610103025493,0.0268555,-0.0673828,1.01611
610103040510,0.0385742,-0.059082,1.00781
610103054900,0.0678711,-0.0541992,1.02734
610103078039,0.117188,-0.0336914,1.06592
610103093891,0.122559,-0.0263672,1.14062
610103113426,-0.065918,-0.105469,0.837891
610103136605,0.0283203,-0.0517578,1.10498
610103159119,-0.0195312,-0.0849609,0.931152
610103173446,0.0473633,-0.0654297,1.01416
610103196577,0.0424805,-0.065918,1.00244
610103210956,0.0532227,-0.0644531,1
610103233422,0.0366211,-0.0644531,1.00879
610103255951,0.0224609,-0.0561523,1.0127
610103270951,0.027832,-0.0527344,1.021
610103293402,0.0317383,-0.0561523,1.01416
610103315955,0.0336914,-0.0610352,1.01855
610103330943,0.0449219,-0.0541992,1.00781
610103353454,0.0410156,-0.0576172,1.00342
610103375960,0.0268555,-0.0615234,1.01074
610103390976,0.0288086,-0.0610352,1.01758
610103413436,0.0322266,-0.0517578,1.01318
610103435947,0.0415039,-0.0571289,1.00879
610103450964,0.046875,-0.0629883,0.995117
610103473473,0.0483398,-0.0678711,0.997559
610103495936,0.034668,-0.0688477,1.00439
610103510929,0.0244141,-0.0644531,1.01562
610103533429,0.0336914,-0.0527344,1.02197
610103571597,0.0341797,-0.059082,1.01465
610103588003,0.0405273,-0.0571289,1.01514
610103603029,0.0332031,-0.0629883,1.00977
610103617336,-0.0229492,-0.0805664,0.96875
610103640544,-0.0200195,-0.0883789,0.943359
610103655515,-0.0117188,-0.0839844,0.900391
610103675915,0.0507812,-0.0307617,1.12158
610103690972,0.151367,-0.0268555,1.07861
610103713431,0.0131836,-0.0600586,0.993164
610103735943,0.0366211,-0.0629883,0.999512
610103751001,0.0341797,-0.0722656,1.00684
610103773459,0.0336914,-0.0615234,1.01367
610103795986,0.0375977,-0.050293,1.00977
610103810942,0.0400391,-0.0537109,1.01025
610103833422,0.0385742,-0.0620117,1.01025
610103864751,0.0410156,-0.0649414,1.01074
610103870939,0.03125,-0.0595703,1.01416
610103893452,0.0341797,-0.0532227,1.01416
610103915963,0.03125,-0.0576172,1.02344
610103930953,0.0327148,-0.0600586,1.02344
610103953489,0.0366211,-0.0610352,1.00586
610103975942,0.0380859,-0.0571289,0.994629
610103990916,0.0395508,-0.059082,1.00342
610104013420,0.0351562,-0.0620117,1.01172
610104035948,0.0366211,-0.0600586,1.01025
610104050965,0.0405273,-0.0600586,1.01221
610104073428,0.0395508,-0.059082,1.00586
610104095950,0.0380859,-0.0585938,1.00635
610104128053,0.0356445,-0.0625,1.01953
610104149069,0.0385742,-0.0571289,1.01611
610104165515,0.0336914,-0.0615234,1.01172
610104180498,0.0927734,-0.0507812,1.02979
610104201601,-0.0327148,-0.0786133,0.938477
610104218089,0.0708008,-0.0507812,1.04688
610104232394,-0.0102539,-0.0610352,1.02832
610104253458,0.174316,-0.027832,1.14502
610104275948,-0.0283203,-0.0864258,0.914062
610104292347,0.0776367,-0.0522461,1.01221
610104313465,0.0463867,-0.0610352,1.01074
610104335997,0.0410156,-0.0625,1.0083
610104352388,0.0444336,-0.0615234,1.00684
610104373427,0.0415039,-0.0634766,1.01123
610104395913,0.0395508,-0.0634766,1.01172
610104412376,0.043457,-0.0644531,1.0083
610104433462,0.0439453,-0.065918,1.01025
610104455989,0.0449219,-0.0664062,1.00293
610104472431,0.0419922,-0.0634766,1.01221
610104493490,0.0444336,-0.0532227,1.00928
610104515979,0.0439453,-0.0634766,1.00781
610104532406,0.0356445,-0.0634766,1.01074
610104554894,0.03125,-0.0585938,1.0127
610104576016,0.0449219,-0.0668945,1.00293
610104592367,0.0444336,-0.0664062,1.01025
610104613483,0.0405273,-0.0644531,1.00879
610104635931,0.0458984,-0.0532227,1.00879
610104652372,0.0454102,-0.0546875,1.00293
610104690520,0.0380859,-0.0620117,1.00244
610104711629,0.0429688,-0.0625,1.00146
610104728070,0.0419922,-0.0629883,1.01074
610104743071,0.043457,-0.0625,1.01758
610104758051,0.0717773,-0.0507812,1.04248
610104779132,0.110352,-0.0390625,1.12061
610104793442,-0.0229492,-0.0786133,0.974121
610104815988,0.177734,-0.0166016,1.14502
610104832346,-0.0332031,-0.0791016,0.881836
610104853503,0.0634766,-0.0581055,1.01562
610104875973,0.0385742,-0.0610352,1.01611
610104892380,0.0385742,-0.0625,1.0083
610104913424,0.0473633,-0.0615234,1.01172
610104935935,0.0463867,-0.0625,1.00635
610104952418,0.0385742,-0.0664062,1.01367
610104973422,0.0375977,-0.065918,1.00928
610104995962,0.0375977,-0.0649414,1.0127
610105012397,0.0410156,-0.0654297,1.00098
610105033458,0.0410156,-0.0615234,1.00439
610105055969,0.0356445,-0.0639648,1.01514
610105072452,0.0361328,-0.0625,1.01758
610105096354,0.0424805,-0.0708008,1.00586
610105115987,0.0429688,-0.0668945,1.00732
610105132418,0.0366211,-0.0610352,1.00537
610105153487,0.0283203,-0.0449219,1.02002
610105175972,0.0273438,-0.0561523,1.01709
610105192421,0.0361328,-0.065918,1.01172
610105214963,0.0390625,-0.0639648,0.998047
610105253846,0.0288086,-0.0561523,1.00195
610105254595,0.0332031,-0.059082,1.01514
610105289294,0.0419922,-0.0742188,1.00684
610105305544,0.0136719,-0.0703125,0.987793
610105320516,0.12793,-0.0322266,1.06934
610105334921,0.116699,-0.00878906,1.14014
610105355969,-0.0854492,-0.0981445,0.847168
610105372396,0.10791,-0.0263672,1.19141
610105402410,0.0571289,-0.0683594,0.96582
610105415954,-0.0107422,-0.0561523,1.00732
610105432363,0.0302734,-0.0483398,1.01611
610105454919,0.0400391,-0.0634766,1.01611
610105476141,0.0449219,-0.0649414,1.00879
610105492559,0.0439453,-0.0541992,0.996582
610105514982,0.0410156,-0.0537109,0.996582
610105536067,0.0385742,-0.0625,1.00879
610105552461,0.0292969,-0.0732422,1.02148
610105575029,0.0322266,-0.0668945,1.00879
610105596084,0.0429688,-0.0561523,1.00488
610105612442,0.0419922,-0.0532227,1.0083
610105634938,0.027832,-0.0561523,1.01904
610105656139,0.0244141,-0.0576172,1.021
610105672435,0.0400391,-0.0605469,1.0166
610105694945,0.043457,-0.0595703,0.996094
610105716196,0.0385742,-0.0585938,1.00977
610105732411,0.0410156,-0.0527344,1.00635
610105754905,0.0458984,-0.0683594,1.01123
610105775923,0.0356445,-0.0556641,1.01465
610105823728,0.0332031,-0.0444336,1.0127
610105824565,0.0307617,-0.0488281,1.01172
610105844919,0.0483398,-0.0556641,1.01025
610105868088,0.0761719,-0.0561523,1.03564
610105883111,0.0107422,-0.0571289,0.993652
610105898044,0.100586,-0.0268555,1.10986
610105911819,-0.027832,-0.0615234,0.983398
610105934095,0.16748,-0.0151367,1.13965
