timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
150273654226,-2,4,-3,-2,-2,5,0,-4
150273654226,0,1,1,-1,4,0,-4,-1
150273655030,0,1,-2,0,-4,-2,-2,-3
150273655030,0,-2,-1,-4,-1,-1,-4,1
150273660054,2,-2,-2,-1,-5,-3,-1,1
150273660054,0,-1,-2,-2,1,-4,-5,3
150273662916,-1,0,-5,-3,4,-2,-3,-2
150273662916,0,-1,-1,1,-2,1,-3,-1
150273664905,1,3,3,-1,-1,-2,-7,1
150273664905,-1,-3,-2,3,-2,0,3,-3
150273681466,-1,1,0,2,0,-4,-2,1
150273681466,-4,-3,2,1,1,-3,-2,-4
150273688609,-2,-4,-2,3,-5,-2,0,1
150273688609,-1,1,2,2,-3,-1,-3,-4
150273696431,0,0,2,0,2,-1,0,-4
150273696431,-5,1,-3,2,-2,-2,-1,-6
150273703716,2,-5,-1,2,4,-6,-3,-1
150273703716,-4,-2,-4,-4,-2,-3,-1,-3
150273721450,0,2,-3,-1,-2,-1,2,0
150273721450,-2,0,-3,-5,1,-4,-3,-5
150273725048,1,-2,-2,-4,-1,2,-1,-1
150273725048,-4,0,-1,4,1,-4,-1,-3
150273771738,2,-4,-3,0,-5,-5,3,-3
150273771738,-1,-2,-4,-2,-2,4,1,-2
150273772542,1,-6,-5,-5,2,-5,-1,-1
150273772542,0,2,-1,-1,-1,-3,-3,-4
150273773357,-4,0,2,2,0,2,-5,0
150273773357,-1,1,0,-6,2,4,1,-2
150273774104,-1,0,-1,-6,-4,-1,0,-3
150273774104,-4,-3,-1,-3,-1,0,6,-2
150273784754,0,1,0,3,-4,-5,1,-5
150273784754,-2,-2,3,7,-1,-4,0,3
150273793021,0,3,4,6,-2,3,0,0
150273793021,0,0,1,4,-1,-4,2,-1
150273799824,-5,3,3,6,0,4,2,-1
150273799824,-4,-2,4,7,-5,1,-2,5
150273815468,-3,3,5,3,-3,0,0,-1
150273815468,-1,-5,3,1,-2,2,-3,0
150273822263,-2,-1,-2,-3,-7,-2,-2,-4
150273822263,-1,1,-2,2,-1,-1,-3,1
150273829773,-2,-6,1,3,-5,-1,0,5
150273829773,1,3,-3,0,-2,0,0,2
150273844793,-3,-5,3,-2,2,-3,-3,-2
150273844793,0,-3,-2,-3,-1,-1,-2,-5
150273853003,-4,0,-3,0,3,-2,-2,-6
150273853003,-1,0,0,0,-2,3,2,4
150273859781,3,-5,-1,-4,0,-3,-3,-2
150273859781,2,-5,0,-4,-1,-4,3,-2
150273875462,0,1,1,4,2,-1,-1,-2
150273875462,0,-5,-2,-2,1,-7,-4,-5
150273882323,-1,0,-4,-7,1,-4,-1,-2
150273882323,2,-2,0,1,-5,-2,-2,-3
150273889826,0,-3,-3,-5,-2,2,-3,-1
150273889826,0,-3,1,-2,-3,-3,0,2
150273904787,-2,0,-2,0,-1,1,-8,3
150273904787,-2,3,0,3,4,-5,-2,-2
150273912939,0,3,5,2,-4,-3,-2,0
150273912939,-6,-4,0,5,0,5,-1,1
150273919814,0,2,0,2,-5,3,8,1
150273919814,2,1,-1,2,-5,-2,-1,1
150273935537,-3,-1,0,3,0,-2,-2,1
150273935537,-3,0,0,3,-1,-1,-2,-1
150273950478,3,-2,-1,0,-1,4,-2,-1
150273950478,-2,5,-4,0,0,-4,-2,-2
150273951267,-2,-1,-4,0,-2,0,2,-3
150273951267,-1,2,-1,-4,-4,-3,-2,-3
150273964878,0,-3,-2,-2,-1,7,-2,2
150273964878,-3,-3,2,-2,0,-5,0,0
150273973005,-3,-4,-2,-3,0,-3,-4,1
150273973005,-2,2,-1,-1,1,-1,-1,-1
150273979787,-1,-1,2,5,3,-1,0,2
150273979787,-1,-3,-2,-4,1,-1,-2,-7
150273995540,0,-2,-1,0,-3,-4,-2,-3
150273995540,2,-2,-3,-3,0,-7,-3,-3
150274002274,-1,-1,1,-2,-3,-5,2,4
150274002274,1,-4,0,-3,2,3,2,-1
150274009757,-1,-2,-1,-2,-3,-3,0,-2
150274009757,1,-6,-2,-3,-1,0,-1,-3
150274024779,-4,2,-2,-1,-1,-3,-2,-4
150274024779,-4,-5,0,-1,1,-1,-2,-3
150274032962,2,1,-4,-2,1,6,5,-1
150274032962,-2,-1,2,1,-3,-1,0,-2
150274039825,-2,-2,-3,-3,1,-3,2,1
150274039825,-1,-2,-1,1,-2,1,0,2
150274055521,-3,-4,-3,-2,7,-5,-5,-3
150274055521,-3,-2,0,-2,-6,-2,-4,-1
150274062331,-3,2,0,-2,-2,-2,3,0
150274062331,-1,-2,-2,-1,-2,-3,-3,0
150274069788,-2,-2,2,1,-5,-3,0,-4
150274069788,-3,1,0,0,3,4,1,1
150274084809,0,-3,1,2,1,-4,-6,-5
150274084809,-1,3,-1,-1,-3,1,1,-4
150274092974,1,-3,-2,-2,1,-2,-2,2
150274092974,2,-1,-2,-2,0,-9,2,-2
150274099766,2,-2,0,5,0,2,1,3
150274099766,0,-2,0,0,-2,1,4,2
150274115444,2,-1,-4,-3,-2,-1,2,2
150274115444,-1,-1,-2,1,2,0,1,2
150274122321,-4,-3,-2,2,-1,2,5,-1
150274122321,-1,2,-3,-1,-2,-4,0,-4
150274129819,3,-5,2,-1,-2,2,-1,-2
150274129819,1,4,1,0,-1,4,-2,0
150274144730,0,-2,1,-1,3,-2,-3,-3
150274144730,-3,-1,-5,-1,-3,2,1,5
150274152994,-2,0,-3,-1,-6,-3,0,0
150274152994,0,2,-3,-2,-2,2,-3,2
150274159781,1,0,2,1,-1,-5,-6,3
150274159781,0,-1,-7,-1,-3,-4,-3,-3
150274175467,1,-2,-2,0,1,-1,-1,-1
150274175467,-2,-4,0,0,-3,2,-3,1
150274182244,-1,0,-3,1,-3,0,3,1
150274182244,-2,-1,4,-1,2,2,-2,3
150274189774,-2,-2,2,-3,-2,-2,0,0
150274189774,-1,-4,-1,1,-2,1,-2,0
150274204800,-5,-1,-3,1,-6,1,-2,-3
150274204800,0,-3,5,3,-2,-2,-1,0
150274212937,1,-1,0,1,-1,-5,3,-1
150274212937,0,2,0,0,0,-1,3,1
150274219782,0,-5,0,-5,1,-1,-3,-1
150274219782,1,-4,-3,3,1,0,-3,3
150274235499,-3,2,0,-2,-4,0,-4,3
150274235499,0,0,0,-1,-2,2,-1,-5
150274242298,1,0,-4,-1,-2,-3,-4,-2
150274242298,-4,-2,1,0,-4,-1,-3,-3
150274249783,-7,2,6,3,1,3,1,-2
150274249783,-1,-2,2,-1,2,-8,-4,-4
150274264818,3,3,-2,0,1,-2,-4,0
150274264818,-1,1,2,-1,0,0,0,-3
150274273008,-2,2,-1,2,-3,-6,-1,0
150274273008,1,-3,2,-1,-1,-2,2,2
150274279798,4,2,-2,-4,-4,-1,-1,-4
150274279798,1,-1,1,-1,-4,-1,-5,-2
150274295502,-3,-2,-1,-2,0,5,0,-1
150274295502,-4,-2,2,7,2,3,2,4
150274302289,-4,1,0,0,-1,-1,2,3
150274302289,-1,1,-1,-2,1,0,-1,1
150274309779,2,-3,-2,-4,-2,1,-4,2
150274309779,0,-1,-3,0,0,0,-5,0
150274324805,-2,-3,2,-1,-1,1,5,2
150274324805,0,-2,0,1,-2,-1,0,-2
150274332976,-4,0,3,3,2,-5,-7,-4
150274332976,-1,1,-2,0,-2,-5,-1,-4
150274339799,-2,-4,1,-2,-3,8,-1,-3
150274339799,-1,-3,4,1,0,2,9,2
150274355538,2,3,-3,2,-3,-3,2,1
150274355538,-2,0,-1,-1,-6,0,2,-5
150274362304,-2,4,0,0,-4,-3,3,-3
150274362304,2,-3,-4,-1,1,0,1,-1
150274378014,0,2,-3,3,-2,5,-5,2
150274378014,-5,1,-1,-2,-1,-1,-5,-2
150274384795,1,-2,-3,0,2,-2,-3,2
150274384795,-3,2,1,0,-2,3,0,-1
150274393012,-1,-6,-1,-2,0,-1,-3,-1
150274393012,4,-6,-1,-2,1,1,-1,2
150274399797,-2,0,1,0,2,-2,-3,-4
150274399797,-1,-2,-4,-4,-3,2,-7,1
150274415501,1,-4,-4,-1,-1,-2,-1,-1
150274415501,-3,-2,1,-2,-4,-2,2,0
150274422295,-1,-1,1,0,2,1,1,-3
150274422295,-3,2,0,0,-3,-3,0,-2
150274438008,-3,1,-3,-1,3,-1,0,-4
150274438008,4,-1,-1,1,-2,2,-1,4
150274444787,-1,-7,-1,0,0,-1,2,5
150274444787,0,-1,-5,-1,-2,-6,-4,-3
150274453012,0,-2,1,0,2,0,0,-2
150274453012,-2,0,1,1,0,-4,-2,-4
150274459804,0,4,1,2,-4,-8,2,1
150274459804,0,-3,0,-2,-2,1,-3,3
150274475532,1,3,3,3,-1,-3,-3,-3
150274475532,-4,3,-2,-1,-1,2,0,-6
150274482274,-1,-1,6,1,-1,-1,-2,-3
150274482274,-1,3,1,4,0,-3,2,4
150274498025,1,-2,-1,-1,-4,1,1,2
150274498025,-5,-2,-3,-1,-1,1,-1,-2
150274504774,0,0,-1,-1,-1,3,-4,0
150274504774,1,-2,1,0,3,-3,-4,-4
150274512962,1,0,-2,1,0,-4,-1,-3
150274512962,1,0,1,-2,-2,-5,-2,4
150274519783,1,0,-5,-1,-2,2,-4,1
150274519783,-4,-1,4,1,3,-2,-3,-5
150274535502,-1,0,3,1,-4,0,0,5
150274535502,-3,-2,-1,-4,-4,-1,3,-2
150274542273,-5,-3,-4,0,1,-3,-1,-2
150274542273,-4,-4,-1,-1,2,4,2,6
150274557996,0,1,1,-2,-3,-4,0,-3
150274557996,-1,3,0,3,0,-1,-5,0
150274564801,1,-3,0,-1,0,-1,-3,-2
150274564801,-4,3,-1,0,-1,-2,-1,-2
150274572991,2,-3,-2,-3,0,2,1,-6
150274572991,0,1,-1,-1,-3,-3,-3,-1
150274579773,-1,-4,-2,1,-1,1,-1,-4
150274579773,1,1,-3,-3,-3,-2,2,-1
150274595474,-1,-2,-1,-2,1,4,-2,3
150274595474,-1,-2,2,-2,3,-5,-3,-4
150274602298,2,3,2,-1,3,-1,-2,-1
150274602298,-2,-1,0,0,-4,-5,-3,-3
150274618005,-3,0,-5,-5,-1,-4,-2,-1
150274618005,-1,-1,-2,-1,2,-2,-1,-3
150274624771,1,-4,1,2,-1,0,0,1
150274624771,4,-3,-3,0,0,0,-4,1
150274632996,-1,1,1,0,5,3,-2,2
150274632996,2,-5,-5,3,0,1,0,-4
150274639781,-3,-3,3,1,2,-3,-3,-1
150274639781,-4,-4,-1,-1,-1,3,3,-4
150274655566,-1,-3,-2,1,-3,-2,-1,-4
150274655566,1,1,0,0,0,4,4,0
150274662318,-4,-1,-1,0,0,1,-2,-4
150274662318,-1,0,-1,1,-3,-3,2,1
150274677988,-6,-1,1,2,1,-2,2,3
150274677988,-3,-2,0,-1,-5,0,4,2
150274684826,2,1,0,-2,-4,-2,5,-1
150274684826,-1,3,-1,-2,1,-3,1,-6
150274692998,-1,-3,-3,0,-3,-1,-3,-3
150274692998,-2,4,-2,1,3,-1,-3,5
150274707322,1,0,-3,0,-5,3,0,-3
150274707322,-1,-2,0,-1,-2,0,-4,-2
150274715499,1,-2,2,3,-2,3,-2,3
150274715499,-2,-2,2,2,-1,1,-2,-2
150274722336,2,-2,2,-1,-1,-1,0,2
150274722336,-2,-1,1,2,0,2,-2,1
150274737794,-1,1,0,-2,0,3,2,-1
150274737794,-3,2,1,1,-2,-1,-6,-1
150274746319,-4,-1,0,2,-3,0,1,3
150274746319,-1,-1,-4,2,-2,3,0,-1
150274760573,-2,-3,0,-1,0,-7,0,2
150274760573,2,0,-4,0,2,-2,-1,2
150274767352,-3,4,-1,-1,-4,-3,-3,-2
150274767352,-1,-2,0,0,-3,-3,-5,-2
150274783652,-2,3,-1,2,-1,-5,-2,-4
150274783652,1,-2,-2,-2,-3,3,0,-3
150274785282,-3,0,-2,1,-1,-6,-2,-1
150274785282,2,-4,-1,-3,0,1,1,0
150274798073,-1,-2,-1,-3,-4,-4,1,-7
150274798073,-3,-3,1,-3,0,-1,5,-3
150274804878,-1,0,-1,0,0,1,-2,-1
150274804878,-3,-2,-4,1,-1,-2,-2,0
150274820525,1,1,-2,1,3,-1,-1,-4
150274820525,1,-5,1,-2,-2,-2,-1,2
150274827397,0,-1,-1,3,-4,2,2,1
150274827397,-1,-1,0,-1,-5,-5,1,-1
150274843678,-1,1,0,0,-1,-3,-5,-4
150274843678,2,-1,-1,3,3,-3,-5,-1
150274845307,0,-1,1,0,0,1,-3,-5
150274845307,2,-2,-3,0,0,-3,1,0
150274858060,1,0,-2,0,-6,1,-2,3
150274858060,-1,-4,-1,-3,-2,-3,-3,-3
150274864966,-4,0,-5,-2,2,-2,2,2
150274864966,1,1,3,-2,-3,0,-6,-1
150274879868,-2,-1,-4,-2,-1,3,2,-1
150274879868,-1,-2,0,0,-1,1,1,2
150274887330,-1,-4,-1,-1,3,3,-3,-3
150274887330,-2,0,-1,-3,2,-1,-1,0
150274902989,1,-1,-3,-2,2,2,3,-4
150274902989,-2,-2,-2,-2,-1,1,-5,-1
150274903742,-2,-4,1,-3,-1,-4,-1,-3
150274903742,-2,-2,0,-2,2,-3,2,0
150274918852,-1,0,0,1,-2,2,-4,-1
150274918852,2,1,-2,-4,-2,1,5,-2
150274924779,2,0,-1,2,0,0,0,0
150274924779,0,-2,0,-1,-1,3,-3,-1
150274939850,-5,0,3,-1,-2,-1,-2,-1
150274939850,0,1,0,2,-2,-2,-1,-3
150274947341,1,-5,1,-3,3,-5,-2,-2
150274947341,-2,-2,0,0,-1,-3,-3,-2
150274962994,-2,-4,-2,-2,0,-5,-3,2
150274962994,1,-3,0,2,-2,0,0,0
150274963803,0,4,1,-1,0,0,-2,-1
150274963803,0,2,0,3,-4,4,0,1
150274978826,-1,-6,2,-1,2,3,4,-5
150274978826,0,0,-2,-4,-2,-4,-6,-1
150274984823,0,0,-2,-3,-2,-5,-2,2
150274984823,-1,-4,0,-2,-1,-3,-1,3
150274999902,-1,1,-3,-1,0,-2,-1,0
150274999902,2,-1,-3,0,-1,-2,-2,-1
150275007375,0,-3,0,-1,-8,5,-3,0
150275007375,-1,1,1,-1,-1,-4,-5,0
150275023024,0,-2,-1,6,-1,0,-1,-3
150275023024,-1,0,-3,0,-1,-2,-1,-4
150275023770,2,-2,-2,-1,-2,2,-5,-1
150275023770,2,-1,-1,-3,0,-2,-3,-7
150275038819,4,1,-2,-2,-1,-3,-1,-1
150275038819,-3,-3,-1,-1,1,-1,-4,-5
150275044840,-2,0,-3,0,-2,-9,-1,-1
150275044840,-1,1,1,1,6,1,-1,-3
150275059858,-1,-5,1,1,-1,0,-2,0
150275059858,1,-3,4,3,0,2,1,0
150275067340,-4,-4,-2,-2,1,-7,-2,0
150275067340,-1,-5,-5,-2,-5,-1,1,-5
150275082974,0,2,-1,-4,-7,-2,-1,-1
150275082974,-8,4,1,-1,-6,-1,-5,0
150275083851,0,-5,-1,-2,1,-2,0,-5
150275083851,-3,-3,0,0,2,0,-6,-1
150275098870,-1,-6,-3,3,1,0,-2,-3
150275098870,-3,-5,-2,-1,1,0,5,-1
150275104857,-5,-3,0,1,1,-3,2,1
150275104857,-3,1,-1,1,-2,-4,-2,-2
150275119836,0,2,-2,-3,-1,0,0,-2
150275119836,-1,-1,-1,-1,-2,-5,1,0
150275127323,2,2,-2,1,-2,4,-3,-1
150275127323,0,-1,-5,0,3,-1,-3,-1
150275143027,1,-7,1,-3,-4,0,-5,1
150275143027,0,0,0,2,1,-4,-1,-1
150275143715,-3,1,0,1,0,2,-4,6
150275143715,0,-2,-3,-2,-2,-8,-5,2
150275158815,0,0,0,0,1,-4,-2,0
150275158815,2,0,-1,-3,-2,0,-2,-1
150275164915,-3,3,-2,0,-4,-3,1,1
150275164915,-1,1,2,1,-3,0,-1,-1
150275179860,-2,-3,-2,-1,-1,-3,1,4
150275179860,-3,-5,-4,-1,-3,-2,2,-4
150275187330,2,2,2,-1,-1,-3,-1,-1
150275187330,-1,3,1,1,-4,2,4,2
150275202991,-4,5,1,1,-4,1,2,3
150275202991,5,3,0,1,-1,-1,-6,2
150275203795,-2,1,-4,-3,-1,-2,-5,1
150275203795,0,1,5,0,1,1,0,0
150275218800,-1,3,-2,-2,-2,-4,-1,-3
150275218800,0,0,0,2,-4,3,-1,5
150275224826,1,-5,0,2,2,-4,-4,-8
150275224826,-1,-3,-1,1,-1,1,2,2
150275239830,-1,1,-3,0,1,-2,-5,4
150275239830,-3,-2,0,-3,-2,-2,0,-1
150275247324,-2,1,-2,0,1,-1,-2,1
150275247324,0,-3,-2,-1,-1,1,3,-1
150275262984,1,-4,3,-1,-3,0,0,2
150275262984,-4,-2,1,-1,-2,-4,1,3
150275263780,-1,-1,-5,-2,-4,-1,-1,1
150275263780,-2,1,-5,0,1,-1,-1,-1
150275278791,-3,0,-2,3,2,-1,2,-3
150275278791,-4,-1,0,-1,1,-2,1,-2
150275284828,-1,-1,1,-3,-3,1,-4,-6
150275284828,3,1,-2,-2,-1,0,-4,3
150275299818,-4,-1,-2,-2,-2,2,3,-3
150275299818,-3,-1,3,1,3,1,-2,-1
150275307298,1,-5,0,-1,-2,4,1,1
150275307298,-1,-3,2,1,-3,-5,1,0
150275322972,-3,-4,-2,2,1,-4,-3,1
150275322972,0,-3,-3,-2,-2,-4,-5,-2
150275323751,-1,-4,0,0,3,0,0,-3
150275323751,0,2,0,-1,-2,0,0,-2
150275338830,-3,-5,1,1,0,-2,1,-4
150275338830,-2,1,0,-1,-1,0,2,-2
150275344807,3,-1,-3,-2,0,5,6,1
