myot,x,y,z
121987638023,16.5625,-24.6875,5.6875
121987654357,7.875,-26.1875,1.0625
121987675679,-9.125,-25.125,-6.3125
121987699344,-5.0625,-28.375,-4.125
121987713211,-9.75,-25.0625,-11.375
121987735652,-13.9375,-18.875,-20.6875
121987759365,-3.25,-18,-3.6875
121987805622,0.75,-17.125,6.8125
121987813300,-8.75,-14.1875,-1.3125
121987822189,-10.875,-33.6875,-1.0625
121987837233,-15.375,-47.125,-1.9375
121987857122,-25.125,-51.5,-1
121987879378,-9.5625,-84.625,28.75
121987923055,-37.5625,-123.875,36.625
121987932431,-67.5625,-114.25,12.625
121987942420,-136.688,-57,15
121987954469,-120.25,-24.8125,12.0625
121987977038,-99.625,-18.5,14.0625
121987998166,-105.375,-29.0625,-56.6875
121988014530,-91.875,43.75,-47.1875
121988043822,-59.3125,9.9375,-80.625
121988058203,-74.8125,12.3125,-26.9375
121988074519,-50,35.1875,-30
121988096985,-10.125,47.875,0.8125
121988118173,4.25,21.375,25.6875
121988134480,-0.375,8.6875,-5.125
121988156922,1.375,3.9375,-25
121988178006,-16.125,5.3125,-33.125
121988194436,-20.8125,17.8125,-22.375
121988216918,-22.375,18.1875,-13.875
121988237992,-21.25,13.4375,-10.375
121988254401,-24.5,-1.6875,-10.75
121988276889,-42.4375,-10.5625,-2.875
121988297960,-59.125,6.75,-10.5
121988314418,-40.25,5.9375,-5.75
121988336948,-17.6875,-0.5,2.3125
121988358013,10.625,-1.25,19.25
121988374436,38.4375,-6.75,33.125
121988396919,62.4375,4.875,48.1875
121988418015,78.125,38.6875,57.0625
121988434440,96.4375,80.9375,71.25
121988456935,132.938,56.4375,118.812
121988478042,155.562,-1.4375,166.438
121988494434,205.688,-30.5625,217.938
121988516943,218.625,-92.0625,239.438
121988539455,208,-175.438,327.125
121988554454,224.125,-173.75,319.688
121988576939,242.688,-102.188,216.438
121988599430,122.938,27.5,95.0625
121988613656,30.8125,41.375,21.875
121988636197,65.3125,100.125,11.75
121988658672,2.375,69.625,5
121988673653,-9.25,3,30.8125
121988696148,46.875,-81.75,102.125
121988718636,0.5,-146,140.5
121988733645,6.75,-147.25,106.875
121988756157,15.4375,-123.5,43.875
121988778641,-6.75,-99,30.5625
121988792983,27.4375,-65.3125,78
121988816177,-11.75,1.5625,93.875
121988838671,-21.8125,26.3125,131.5
121988853639,21.4375,60.4375,131.25
121988876180,-25.5,49.0625,126.562
121988898679,-28.375,8.0625,164.562
121988913011,9.6875,-73.75,183.375
121988935457,-30.5625,-138.188,164.688
121988958712,-52.5625,-217.188,155.375
121988972988,-34.125,-225.562,169.375
121988995546,-43,-200.938,166
121989018709,60.625,-209.312,79.875
121989041211,55.75,-175.875,36.0625
121989055532,-0.125,-219.312,51.3125
121989078722,4.5,-264.125,26.8125
121989093058,-19.875,-261.312,3.875
121989115525,57.5625,-294.062,-221.562
121989138694,0.9375,-127.875,-169.75
121989153240,-87.625,-73.875,-113.25
121989175514,247.188,-279.625,-183.625
121989198817,34.4375,-48.5625,-377.5
121989213197,42.1875,-52.8125,-430.312
121989235595,292.562,-175.75,-347.375
121989258895,286.625,-422.75,-689.75
121989274522,366,-265.5,-807.625
121989304431,228.375,-600.625,-160.875
121989318715,126.562,80.75,-23.0625
121989333209,4.5625,193.25,52.875
121989355590,-131.75,-23.75,54.3125
121989378900,-58.5625,-142.375,34.3125
121989393066,-103.562,-92.125,42.0625
121989415638,9.5625,21.25,22.25
121989438865,82.25,1,-17.75
121989454583,48.125,-2.5625,-45.875
121989477075,157.25,92.125,26.5
121989498899,178.125,121.375,-58.5625
121989513165,31.0625,9,21.875
121989535585,155.062,-67.8125,53.1875
121989558715,12.5,-59.6875,-9.5
121989573241,-43.125,-58.8125,-11.375
121989595609,47.625,-27,61.0625
121989619336,20.4375,-17,63.3125
121989633259,-28.125,5.625,80
121989655676,-9.375,-16.3125,65.3125
121989678889,4.875,-3.1875,39.25
121989693090,18.3125,-5.6875,19.125
121989715680,18.375,-2.5,-12.25
121989738866,0.5,-0.5,-20.625
121989753261,19,-29.875,7.125
121989783895,54.25,-32.125,12.875
121989798917,35,-51.6875,-15.25
121989813285,22.75,3.125,-47.75
121989835750,34.6875,14.3125,-36.75
121989858909,44.5,19.25,-13.5625
121989873253,12.375,32.625,46.5625
121989895705,-52.25,54.5,56.5
121989918228,-42,34.4375,56.25
121989934584,-110.938,37.75,78.6875
121989955752,-276.812,40.875,65.125
121989978200,-305.188,-6.25,27.3125
121989993234,-199.75,-71.125,53.9375
121990015519,-165.562,-106.812,81.9375
121990038071,-239.812,-148.125,145.312
121990053057,-300.625,-133.188,158
121990075558,-389.312,-71.9375,45.75
121990097995,-290.875,-66.4375,-37.0625
121990112997,-164.375,52.8125,26.125
121990135507,-154.688,125,91.8125
121990158013,-43.3125,123.812,96.9375
121990173011,-196.625,90.125,44.8125
121990195488,-317,118.875,9.75
121990217990,-265.812,129.5,-26.375
121990233021,-198.438,93.0625,33.125
121990255580,-196.688,-17.75,129.688
121990278018,-181.188,-96.125,135.125
121990293026,-185.25,-120.562,87.875
121990315678,-124.188,-160.875,164.875
121990338227,-47.6875,-83.6875,174
121990353078,-173.5,-26.5625,111.75
121990375714,-209.375,78.9375,21.75
121990398274,-131.625,177.062,12.75
121990413283,-128.875,442.812,213.688
121990435683,-121,755.875,484
121990458280,-19.4375,587.312,491.375
121990482806,90.5,504,446.188
121990511430,-31.3125,370.688,280.5
121990535910,-101.938,385.062,102
121990536688,-80.875,456.938,-43.5
121990557042,-243.812,454.812,-263.625
121990578227,-73.25,261.062,-221.312
121990593144,-92.25,167.812,-189.25
121990615764,-200.062,-11.125,-131.812
121990638268,-127.625,-174.062,-32.9375
121990653083,-59.875,-373.375,-36.1875
121990675612,-73.625,-414.688,-48.375
121990698213,-19.9375,-320,-17.3125
121990714593,-57.625,-206.75,-69.1875
121990735733,-75.125,-54.8125,-64.4375
121990758131,76.125,-8.1875,7.125
121990774527,89.5625,-9.625,93.8125
121990795640,101.875,5.1875,143.375
121990818088,131,46.4375,123.875
121990834538,72.3125,40.9375,82.6875
121990855533,94.5,14.8125,91.0625
121990878025,160.812,-23.375,71.875
121990894435,221.812,-79.0625,94.8125
