myot,x,y,z
138380573221,20.875,-53.375,-4.75
138380613319,28.0625,-52.0625,13.1875
138380614166,11.6875,-52.875,15.125
138380626381,18.9375,-54.6875,11.6875
138380648781,19.0625,-56.1875,14.5625
138380663860,18.25,-55.4375,14.875
138380686330,23.25,-54.9375,16.4375
138380708820,19.6875,-52,21
138380723870,19.0625,-49.4375,16.375
138380746319,24.3125,-48.5625,18.875
138380768817,16.0625,-49.625,16.75
138380783770,2.5625,-49.9375,15.1875
138380806284,4.5625,-50.5,14.3125
138380828803,12.75,-48.75,17.8125
138380843877,16.9375,-50.5,15.3125
138380866327,17.125,-55.9375,15.625
138380888874,14.75,-66,20.9375
138380903873,13.1875,-74.8125,24.25
138380926329,16.5,-83.8125,28
138380948928,18.25,-90.5,30.0625
138380963850,21.125,-96,32.125
138380986400,27.4375,-98.0625,34.1875
138381008881,35.5625,-111.125,37.0625
138381023939,54.125,-125.312,47.625
138381046411,63,-147,42.5625
138381068884,83.875,-162.188,49.0625
138381083231,72.75,-180.25,63.9375
138381106365,91.5625,-180.312,100.75
138381128841,87.375,-324.75,44.4375
138381143195,34.6875,-233.625,53.125
138381173926,19.8125,-6.1875,5.875
138381188858,44.6875,-15.125,79
138381203220,46.625,31.5625,61.0625
138381226280,91.75,72,-71.125
138381248829,-155.812,71.1875,-106.875
138381263210,24.1875,136.812,-82.9375
138381286308,108.25,200.812,-107.75
138381308794,50,233.688,-84.875
138381323166,-31.5,258.438,-144.875
138381346375,8.6875,264.688,-133.875
138381368769,2.375,263.188,-147.625
138381383182,-67.5625,280.125,-168
138381406322,-89.375,284.125,-150.938
138381428801,-64.5625,282.75,-138.75
138381443207,-47.5625,270.938,-122.188
138381466376,-103.688,242.375,-112.5
138381488815,-48.5625,195.375,-56
138381503167,-31.9375,130.75,-17.1875
138381527807,-121.75,49.3125,-55.9375
138381548889,-63.125,3.1875,5.1875
138381563271,-0.5,-43.5,56
138381587790,-171.562,-42.6875,-68.4375
138381608856,26.625,-92.125,67
138381624665,-94.375,-84.625,46.0625
138381647818,13.5625,-199.625,18.1875
138381668821,1.9375,14.375,-10.625
138381684686,-32.125,-55.625,17.9375
138381707814,18.6875,-46.875,-46.9375
138381728913,-6.75,-41.25,18.125
138381744585,-8.5,-41.3125,-3.4375
138381767803,17.8125,-42.8125,1.5625
138381788888,17.3125,-41.0625,19.5625
138381804593,8.6875,-38.6875,23.25
138381827845,16.9375,-37.25,12.6875
138381848901,4.3125,-37,6.8125
138381864636,4.125,-37.75,7.1875
138381887824,17.9375,-39.9375,7.125
