myot,myox,myoy,myoz,myost
151573517726,0.979492,-0.0419922,0.0273438,1464789362171
151573532031,0.977051,-0.0415039,0.0244141,1464789362186
151573554618,0.982422,-0.0385742,0.0229492,1464789362208
151573577756,0.976074,-0.0322266,0.0224609,1464789362231
151573593590,0.980469,-0.0463867,0.0239258,1464789362247
151573614561,0.978027,-0.0351562,0.0283203,1464789362268
151573637776,0.97998,-0.0375977,0.0219727,1464789362291
151573653580,0.976562,-0.0400391,0.0229492,1464789362307
151573674643,0.979492,-0.0371094,0.0253906,1464789362328
151573697856,0.984863,-0.0356445,0.0234375,1464789362351
151573713539,0.977051,-0.0385742,0.0224609,1464789362367
151573734723,0.980469,-0.0371094,0.0224609,1464789362388
151573757762,0.974121,-0.034668,0.0244141,1464789362411
151573780321,0.976562,-0.0361328,0.0239258,1464789362434
151573794661,0.980957,-0.0410156,0.0224609,1464789362448
151573817815,0.976562,-0.0307617,0.0224609,1464789362471
151573833591,0.981445,-0.0375977,0.027832,1464789362487
151573854656,0.97998,-0.0327148,0.0224609,1464789362508
151573877761,0.977051,-0.0336914,0.0175781,1464789362531
151573893485,0.972656,-0.0327148,0.0263672,1464789362547
151573914611,0.98291,-0.027832,0.0317383,1464789362568
151573939182,0.978027,-0.0351562,0.0283203,1464789362593
151573953631,0.980469,-0.0419922,0.0292969,1464789362607
151573974599,0.975586,-0.0351562,0.0249023,1464789362628
151573997737,0.982422,-0.0429688,0.0234375,1464789362651
151574013486,0.985352,-0.0527344,0.0317383,1464789362667
151574034659,0.981934,-0.0439453,0.0424805,1464789362688
151574057850,0.978027,-0.0507812,0.0410156,1464789362712
151574089909,0.976562,-0.0546875,0.0322266,1464789362744
151574094617,0.979004,-0.0493164,0.0327148,1464789362748
151574117123,0.97998,-0.0541992,0.0395508,1464789362771
151574141050,0.978516,-0.0473633,0.0341797,1464789362795
151574157527,0.983398,-0.0522461,0.0385742,1464789362811
151574177115,0.977539,-0.0546875,0.0419922,1464789362831
151574193542,0.977051,-0.0493164,0.0415039,1464789362847
151574214584,0.979492,-0.0581055,0.0371094,1464789362868
151574237120,0.979492,-0.0483398,0.0361328,1464789362891
151574254147,0.976074,-0.0595703,0.0395508,1464789362908
151574274624,0.972656,-0.0561523,0.0424805,1464789362928
151574298565,0.978516,-0.0541992,0.0371094,1464789362952
151574313585,0.976562,-0.0537109,0.0390625,1464789362967
151574337540,0.977051,-0.0507812,0.0444336,1464789362991
151574357108,0.979492,-0.0566406,0.0405273,1464789363011
151574398035,0.976074,-0.0541992,0.0439453,1464789363052
151574402795,0.976562,-0.0532227,0.0405273,1464789363056
151574417169,0.977051,-0.0498047,0.0366211,1464789363071
151574433553,0.973633,-0.0517578,0.0400391,1464789363087
151574454569,0.977051,-0.0541992,0.0390625,1464789363108
151574477089,0.977051,-0.0517578,0.0419922,1464789363131
151574493525,0.979492,-0.0546875,0.0390625,1464789363147
151574514590,0.977539,-0.0551758,0.0385742,1464789363168
151574537109,0.975098,-0.0517578,0.0336914,1464789363191
151574553549,0.976562,-0.0527344,0.0385742,1464789363207
151574576103,0.977539,-0.0532227,0.0410156,1464789363230
151574597090,0.977051,-0.0517578,0.0351562,1464789363251
151574613538,0.975098,-0.0527344,0.034668,1464789363267
151574636112,0.976074,-0.0541992,0.0356445,1464789363290
151574657108,0.973633,-0.0507812,0.0336914,1464789363311
151574673528,0.984375,-0.0649414,0.0410156,1464789363327
151574696024,0.976562,-0.0512695,0.043457,1464789363350
151574717113,0.977051,-0.0708008,0.050293,1464789363371
151574733516,0.975586,-0.0644531,0.0449219,1464789363387
151574756035,0.980469,-0.0615234,0.0385742,1464789363410
151574777120,0.975586,-0.0644531,0.0361328,1464789363431
151574793537,0.976562,-0.0595703,0.0405273,1464789363447
151574816077,0.976074,-0.0634766,0.0415039,1464789363470
151574837096,0.977539,-0.0668945,0.0356445,1464789363491
151574853620,0.964844,-0.0727539,0.050293,1464789363507
151574876090,0.979492,-0.0678711,0.0405273,1464789363530
151574897108,0.978516,-0.0737305,0.0429688,1464789363551
151574913572,0.975586,-0.0756836,0.0424805,1464789363567
151574936058,0.978027,-0.0688477,0.0429688,1464789363590
151574957102,0.977051,-0.0727539,0.0385742,1464789363611
151574973634,0.975098,-0.0688477,0.0366211,1464789363627
151574996180,0.973633,-0.0727539,0.0371094,1464789363650
151575017237,0.976074,-0.0688477,0.0458984,1464789363671
151575033537,0.975586,-0.0649414,0.0361328,1464789363687
151575063516,0.972168,-0.0693359,0.0336914,1464789363717
151575077038,0.976562,-0.0732422,0.0385742,1464789363731
151575093500,0.978516,-0.074707,0.0400391,1464789363747
151575116060,0.976562,-0.0732422,0.0424805,1464789363770
151575137034,1.00195,-0.0927734,0.0219727,1464789363791
151575153540,0.947266,-0.0791016,0.0478516,1464789363807
151575176026,0.966309,-0.116211,0.0532227,1464789363830
151575197215,0.964844,-0.0664062,0.0571289,1464789363851
151575213578,0.970215,-0.0805664,0.065918,1464789363867
151575236066,0.981445,-0.0776367,0.0478516,1464789363890
151575257149,0.977051,-0.0810547,0.0507812,1464789363911
151575273574,0.970215,-0.097168,0.0551758,1464789363927
151575296162,0.974121,-0.0869141,0.0629883,1464789363950
151575325275,0.980469,-0.0839844,0.0639648,1464789363979
151575333584,0.976562,-0.0683594,0.0551758,1464789363987
151575356069,0.979004,-0.0791016,0.0507812,1464789364010
151575377183,0.975098,-0.0869141,0.0522461,1464789364031
151575393619,0.975098,-0.0878906,0.0527344,1464789364047
151575416132,0.975098,-0.0991211,0.0537109,1464789364070
151575445285,0.975586,-0.0820312,0.0595703,1464789364099
151575453641,0.973145,-0.0961914,0.0483398,1464789364107
151575483594,0.97168,-0.0922852,0.0600586,1464789364137
151575498536,0.972656,-0.0942383,0.0595703,1464789364152
151575513534,0.971191,-0.0957031,0.0551758,1464789364167
151575536076,0.970703,-0.0913086,0.0581055,1464789364190
151575558534,0.973145,-0.0874023,0.0581055,1464789364212
151575575102,0.972168,-0.0888672,0.0498047,1464789364229
151575602741,0.972656,-0.090332,0.0551758,1464789364256
151575617803,0.975098,-0.0776367,0.0507812,1464789364271
151575640368,0.977539,-0.0893555,0.0537109,1464789364294
151575655317,0.976074,-0.0849609,0.0532227,1464789364309
151575677882,0.970215,-0.0834961,0.0512695,1464789364331
151575692908,0.968262,-0.103516,0.0522461,1464789364347
151575723565,0.981934,-0.0917969,0.0527344,1464789364377
151575737776,0.977539,-0.0966797,0.0527344,1464789364391
151575752887,0.973633,-0.100098,0.0546875,1464789364406
151575775312,0.967285,-0.0966797,0.0561523,1464789364429
151575797733,0.976074,-0.0957031,0.050293,1464789364451
151575812852,0.982422,-0.0825195,0.0429688,1464789364466
151575835351,0.972168,-0.09375,0.046875,1464789364489
151575857809,0.972168,-0.101562,0.0527344,1464789364511
151575872816,0.973633,-0.090332,0.0449219,1464789364526
151575895319,0.974609,-0.0874023,0.0449219,1464789364549
151575917816,0.977539,-0.0849609,0.0424805,1464789364571
151575940384,0.972656,-0.0849609,0.0463867,1464789364594
151575955324,0.970703,-0.0957031,0.034668,1464789364609
151575977857,0.972656,-0.0756836,0.0424805,1464789364631
151575992915,0.973633,-0.078125,0.0424805,1464789364646
151576015321,0.977051,-0.0742188,0.0385742,1464789364669
151576037881,0.976074,-0.0742188,0.0327148,1464789364691
151576052810,0.976074,-0.0751953,0.0302734,1464789364706
151576075333,0.978027,-0.0795898,0.0341797,1464789364729
151576097895,0.981934,-0.0776367,0.0390625,1464789364751
151576112908,0.973633,-0.0722656,0.0288086,1464789364767
151576135307,0.977539,-0.0722656,0.0336914,1464789364789
151576157834,0.977539,-0.0722656,0.0322266,1464789364811
151576180383,0.976074,-0.0766602,0.0317383,1464789364834
151576195248,0.973633,-0.074707,0.0322266,1464789364849
151576217899,0.976074,-0.0737305,0.0356445,1464789364871
151576232882,0.975098,-0.0732422,0.0371094,1464789364886
151576255330,0.974609,-0.0708008,0.0336914,1464789364909
151576277745,0.975098,-0.0800781,0.0336914,1464789364931
151576292795,0.979492,-0.0737305,0.0302734,1464789364946
151576315271,0.974121,-0.0751953,0.0341797,1464789364969
151576337816,0.977539,-0.0732422,0.0385742,1464789364991
151576352854,0.977051,-0.074707,0.0351562,1464789365006
151576375388,0.974121,-0.0708008,0.0400391,1464789365029
151576397925,0.976562,-0.0629883,0.0395508,1464789365051
151576412205,0.981445,-0.0874023,0.0297852,1464789365066
151576435372,0.973633,-0.078125,0.0429688,1464789365089
151576457888,0.977051,-0.0761719,0.0395508,1464789365111
151576472138,0.977051,-0.0761719,0.0351562,1464789365126
151576495367,0.976074,-0.0766602,0.0390625,1464789365149
151576517818,0.974609,-0.0727539,0.0327148,1464789365171
151576532182,0.976562,-0.074707,0.0390625,1464789365186
151576555321,0.977539,-0.0751953,0.0424805,1464789365209
151576577893,0.97998,-0.0771484,0.0351562,1464789365232
151576593590,0.977539,-0.0737305,0.0375977,1464789365247
151576616749,0.97998,-0.0732422,0.0390625,1464789365270
151576637817,0.974609,-0.0732422,0.0385742,1464789365291
151576653625,0.975098,-0.0751953,0.0336914,1464789365307
151576676764,0.974609,-0.0722656,0.0375977,1464789365330
151576697828,0.985352,-0.0727539,0.0449219,1464789365351
151576713580,0.978027,-0.0751953,0.0351562,1464789365367
151576736734,0.975586,-0.0742188,0.0366211,1464789365390
151576757766,0.978027,-0.0727539,0.034668,1464789365411
151576773567,0.975586,-0.0722656,0.0371094,1464789365427
151576796762,0.975586,-0.0727539,0.0371094,1464789365450
151576817843,0.978027,-0.0756836,0.0415039,1464789365471
151576833614,0.977051,-0.0727539,0.0380859,1464789365487
151576856737,0.977051,-0.0698242,0.0361328,1464789365510
151576877864,0.979492,-0.0693359,0.0385742,1464789365531
151576893539,0.973145,-0.0712891,0.0317383,1464789365547
151576916815,0.975098,-0.0678711,0.0400391,1464789365570
151576937853,0.976074,-0.0664062,0.0385742,1464789365591
151576953619,0.976562,-0.0683594,0.0400391,1464789365607
151576976824,0.981445,-0.0678711,0.0351562,1464789365630
151576997881,0.979492,-0.0698242,0.0336914,1464789365651
151577013653,0.978027,-0.0732422,0.043457,1464789365667
151577036709,0.976562,-0.0688477,0.0439453,1464789365690
151577057828,0.974609,-0.0708008,0.0332031,1464789365711
151577073692,0.976074,-0.0708008,0.0288086,1464789365727
151577096852,0.975586,-0.0693359,0.0380859,1464789365751
151577117806,0.977051,-0.0712891,0.0366211,1464789365771
151577133606,0.979004,-0.0693359,0.0424805,1464789365787
151577156798,0.970703,-0.0649414,0.0390625,1464789365810
151577177877,0.977051,-0.0678711,0.034668,1464789365831
151577193672,0.976562,-0.0698242,0.0488281,1464789365847
151577216780,0.975586,-0.0664062,0.0385742,1464789365870
151577237820,0.978027,-0.0698242,0.0380859,1464789365891
151577253559,0.980469,-0.0703125,0.0410156,1464789365907
151577276741,0.977539,-0.0683594,0.0375977,1464789365930
151577297863,0.976074,-0.0703125,0.0385742,1464789365951
151577313602,0.978516,-0.0664062,0.0375977,1464789365967
151577336794,0.976074,-0.0668945,0.0380859,1464789365990
151577357811,0.975586,-0.0727539,0.043457,1464789366011
151577373584,0.977051,-0.0727539,0.0371094,1464789366027
151577396097,0.979492,-0.0634766,0.0449219,1464789366050
151577417796,0.977051,-0.0698242,0.0454102,1464789366071
151577433592,0.976562,-0.0693359,0.0371094,1464789366087
151577456078,0.979004,-0.0703125,0.0385742,1464789366110
151577479304,0.975586,-0.0732422,0.034668,1464789366133
151577493609,0.979492,-0.0683594,0.0375977,1464789366147
151577516120,0.975586,-0.0683594,0.0361328,1464789366170
151577539269,0.978027,-0.0693359,0.0332031,1464789366193
151577553583,0.977051,-0.0698242,0.0380859,1464789366207
151577576067,0.976562,-0.0693359,0.0380859,1464789366229
151577599231,0.971191,-0.0693359,0.0302734,1464789366253
151577613651,0.978516,-0.0683594,0.0419922,1464789366267
151577636127,0.979004,-0.0683594,0.0380859,1464789366290
151577659020,0.976562,-0.0625,0.0366211,1464789366312
151577673645,0.978516,-0.0639648,0.03125,1464789366327
151577696100,0.978516,-0.0644531,0.0356445,1464789366350
151577719242,0.976074,-0.0644531,0.0356445,1464789366373
151577733584,0.977539,-0.0629883,0.0356445,1464789366387
151577756071,0.976074,-0.0644531,0.0356445,1464789366410
151577779217,0.974609,-0.0644531,0.0419922,1464789366433
151577793613,0.975586,-0.0664062,0.0424805,1464789366447
151577822818,0.976562,-0.0683594,0.03125,1464789366476
151577839262,0.976074,-0.0649414,0.0385742,1464789366493
151577860308,0.977051,-0.0639648,0.0361328,1464789366514
151577876116,0.977051,-0.0678711,0.0390625,1464789366530
151577899267,0.977051,-0.0649414,0.0371094,1464789366553
151577913649,0.978027,-0.0629883,0.0424805,1464789366567
151577942844,0.979004,-0.0639648,0.0366211,1464789366596
151577959261,0.975098,-0.0688477,0.0424805,1464789366613
151577980353,0.974609,-0.0668945,0.0375977,1464789366634
151577996088,0.976074,-0.0654297,0.0375977,1464789366650
151578019267,0.976074,-0.0683594,0.0385742,1464789366673
151578040408,0.975586,-0.0678711,0.0366211,1464789366694
151578056127,0.977539,-0.0668945,0.0405273,1464789366710
151578079296,0.972168,-0.0654297,0.0449219,1464789366733
151578100359,0.979004,-0.0698242,0.0400391,1464789366754
151578116084,0.978027,-0.0644531,0.0366211,1464789366769
151578139237,0.976562,-0.0712891,0.0400391,1464789366793
151578160309,0.976562,-0.0668945,0.043457,1464789366814
151578176144,0.976074,-0.0693359,0.0429688,1464789366830
151578199298,0.975098,-0.0703125,0.0371094,1464789366853
151578221734,0.961914,-0.0917969,0.0371094,1464789366875
151578236091,0.976562,-0.0717773,0.0375977,1464789366890
151578259282,0.974609,-0.0688477,0.0424805,1464789366913
151578280353,0.978027,-0.0708008,0.0439453,1464789366934
151578296122,0.976074,-0.0708008,0.0390625,1464789366950
151578318604,0.976074,-0.0693359,0.0366211,1464789366972
151578340338,0.974121,-0.0678711,0.0400391,1464789366994
151578356135,0.977539,-0.0654297,0.0395508,1464789367010
151578378640,0.975586,-0.0712891,0.0395508,1464789367032
151578401762,0.979492,-0.0664062,0.0356445,1464789367055
151578416100,0.979492,-0.0683594,0.0444336,1464789367069
151578438733,0.977051,-0.0683594,0.0405273,1464789367092
151578461781,0.974609,-0.0634766,0.0410156,1464789367115
151578476113,0.976074,-0.0703125,0.0390625,1464789367129
151578498611,0.977051,-0.0722656,0.0385742,1464789367152
151578521790,0.975586,-0.0678711,0.0356445,1464789367175
151578536100,0.976074,-0.0703125,0.0380859,1464789367189
151578558621,0.977051,-0.0722656,0.0463867,1464789367212
151578581784,0.977539,-0.0693359,0.043457,1464789367235
151578596115,0.976562,-0.0727539,0.0366211,1464789367250
151578619124,0.977051,-0.0722656,0.0380859,1464789367272
151578641758,0.976074,-0.0732422,0.0341797,1464789367295
151578656107,0.980469,-0.0693359,0.034668,1464789367309
151578678612,0.977051,-0.0766602,0.0380859,1464789367332
151578701795,0.978516,-0.0771484,0.0400391,1464789367355
151578716116,0.974121,-0.0791016,0.0415039,1464789367369
151578738624,0.976074,-0.0795898,0.0449219,1464789367392
151578761770,0.971191,-0.0761719,0.0410156,1464789367415
151578776160,0.980957,-0.0854492,0.0595703,1464789367430
151578798629,0.981445,-0.0766602,0.0307617,1464789367452
151578821828,0.979004,-0.0761719,0.0439453,1464789367475
151578836256,0.975098,-0.0751953,0.0249023,1464789367490
151578858734,0.977539,-0.0800781,0.0410156,1464789367512
151578881832,0.97998,-0.0864258,0.059082,1464789367535
151578902878,0.976074,-0.0834961,0.0395508,1464789367556
151578918695,0.981934,-0.0849609,0.0454102,1464789367572
151578941812,0.976074,-0.0849609,0.0449219,1464789367595
151578962962,0.974609,-0.0898438,0.0473633,1464789367617
151578978798,0.976074,-0.0834961,0.0444336,1464789367632
151579001825,0.972656,-0.0878906,0.046875,1464789367655
151579022920,0.976562,-0.090332,0.043457,1464789367676
151579038720,0.984375,-0.0947266,0.0366211,1464789367692
151579061854,0.974121,-0.0844727,0.0478516,1464789367715
151579082848,0.95752,-0.0927734,0.0722656,1464789367736
151579098696,0.976562,-0.105469,0.0507812,1464789367752
151579121836,0.976074,-0.074707,0.0444336,1464789367775
151579142839,0.971191,-0.100586,0.0488281,1464789367796
151579158647,0.975098,-0.0913086,0.0444336,1464789367812
151579181798,0.971191,-0.0952148,0.0493164,1464789367835
151579194664,0.978516,-0.101562,0.0556641,1464789367848
151579217859,0.973145,-0.0996094,0.0478516,1464789367871
151579232226,0.97168,-0.0966797,0.0546875,1464789367886
151579254784,0.974609,-0.0986328,0.0541992,1464789367908
151579277881,0.978516,-0.0878906,0.0483398,1464789367931
151579292151,0.977539,-0.102051,0.0571289,1464789367946
151579314737,0.970703,-0.0976562,0.0527344,1464789367968
151579337847,0.971191,-0.0991211,0.0454102,1464789367991
151579352208,0.977051,-0.0976562,0.0532227,1464789368006
151579374788,0.972656,-0.0991211,0.0454102,1464789368028
151579397936,0.976562,-0.0952148,0.0517578,1464789368051
151579412186,0.976074,-0.0961914,0.0600586,1464789368066
151579434806,0.972656,-0.0976562,0.0498047,1464789368088
151579457914,0.972168,-0.0976562,0.0493164,1464789368111
151579472277,0.972656,-0.0942383,0.0517578,1464789368126
151579494808,0.975098,-0.0947266,0.0429688,1464789368148
151579517936,0.979492,-0.0874023,0.0405273,1464789368171
151579532283,0.974609,-0.0893555,0.046875,1464789368186
151579554805,0.976074,-0.0844727,0.0410156,1464789368208
151579577972,0.979004,-0.090332,0.0419922,1464789368231
151579592183,0.979492,-0.0957031,0.0429688,1464789368246
151579614873,0.973633,-0.0893555,0.0512695,1464789368268
151579637929,0.979004,-0.0825195,0.0458984,1464789368291
151579652288,0.975098,-0.0874023,0.0317383,1464789368306
151579674659,0.978027,-0.0849609,0.0380859,1464789368328
151579697923,0.976562,-0.0820312,0.0429688,1464789368351
151579712252,0.979492,-0.0717773,0.0371094,1464789368366
151579734736,0.977539,-0.078125,0.0258789,1464789368388
151579757860,0.979492,-0.0708008,0.0336914,1464789368411
151579772209,0.980469,-0.0727539,0.03125,1464789368426
151579794787,0.980469,-0.0629883,0.0322266,1464789368448
151579817921,0.975586,-0.0737305,0.0322266,1464789368471
151579832318,0.978516,-0.0688477,0.0292969,1464789368486
151579854857,0.973633,-0.0600586,0.0302734,1464789368508
151579877938,0.980957,-0.0668945,0.034668,1464789368531
151579892336,0.98291,-0.0629883,0.034668,1464789368546
151579914761,0.976562,-0.065918,0.0229492,1464789368568
151579937908,0.980957,-0.0605469,0.0317383,1464789368591
151579952314,0.978027,-0.0688477,0.0297852,1464789368606
151579974740,0.97998,-0.0620117,0.0351562,1464789368628
151579998018,0.979492,-0.0644531,0.0297852,1464789368651
151580012232,0.978027,-0.0600586,0.0297852,1464789368666
151580034747,0.976074,-0.0654297,0.0302734,1464789368688
151580057864,0.979492,-0.0600586,0.0327148,1464789368711
151580072253,0.979004,-0.0649414,0.0322266,1464789368726
151580094785,0.974609,-0.0629883,0.0322266,1464789368748
151580117845,0.979004,-0.0664062,0.0258789,1464789368771
151580132180,0.976074,-0.0644531,0.0317383,1464789368786
151580154775,0.979004,-0.0629883,0.0307617,1464789368808
151580177898,0.976074,-0.0625,0.0322266,1464789368831
151580192224,0.977051,-0.0634766,0.0283203,1464789368846
151580214862,0.977539,-0.0620117,0.0341797,1464789368868
151580237971,0.979492,-0.0629883,0.0302734,1464789368891
151580252290,0.976562,-0.0556641,0.0292969,1464789368906
151580274851,0.979492,-0.0654297,0.0361328,1464789368928
151580297287,0.96582,-0.0629883,0.046875,1464789368951
151580312309,0.980957,-0.0722656,0.0415039,1464789368966
151580334682,0.979492,-0.0708008,0.0449219,1464789368988
151580357271,0.977539,-0.0717773,0.0327148,1464789369011
151580372248,0.975098,-0.0688477,0.0410156,1464789369026
151580394805,0.975586,-0.0678711,0.0361328,1464789369048
151580417227,0.975098,-0.0678711,0.0336914,1464789369071
151580432202,0.976074,-0.0639648,0.034668,1464789369086
151580454803,0.975586,-0.0683594,0.0410156,1464789369108
151580477220,0.977051,-0.0668945,0.034668,1464789369131
151580492207,0.978027,-0.0620117,0.0395508,1464789369146
151580514772,0.977539,-0.0668945,0.0419922,1464789369168
151580537233,0.977539,-0.0698242,0.0419922,1464789369191
151580552261,0.978027,-0.0683594,0.0371094,1464789369206
151580574792,0.977051,-0.0644531,0.0419922,1464789369228
151580597183,0.978027,-0.0644531,0.0390625,1464789369251
151580612256,0.975586,-0.0639648,0.034668,1464789369266
151580634761,0.977051,-0.0620117,0.0390625,1464789369288
151580657214,0.977539,-0.0605469,0.0375977,1464789369311
151580672222,0.976562,-0.0605469,0.0395508,1464789369326
151580694749,0.974609,-0.0644531,0.03125,1464789369348
151580717180,0.976562,-0.0581055,0.0375977,1464789369370
151580732267,0.977051,-0.0600586,0.0371094,1464789369386
151580754837,0.979004,-0.0629883,0.0361328,1464789369408
151580777352,0.979004,-0.0600586,0.0341797,1464789369431
151580792261,0.980469,-0.0610352,0.0371094,1464789369446
151580814865,0.974609,-0.0581055,0.0410156,1464789369468
151580837236,0.979492,-0.0581055,0.0341797,1464789369491
151580852284,0.975586,-0.0610352,0.0327148,1464789369506
151580874842,0.979004,-0.0576172,0.0341797,1464789369528
151580897233,0.97998,-0.0610352,0.0410156,1464789369551
151580912300,0.975586,-0.0600586,0.0361328,1464789369566
151580934764,0.976074,-0.0576172,0.0385742,1464789369588
151580957303,0.979004,-0.0561523,0.0405273,1464789369611
151580972331,0.981445,-0.0600586,0.0395508,1464789369626
151580994790,0.981445,-0.0561523,0.0390625,1464789369648
151581017303,0.980957,-0.0576172,0.0405273,1464789369671
151581032264,0.976562,-0.0576172,0.0390625,1464789369686
151581054878,0.974121,-0.0610352,0.0332031,1464789369708
151581077290,0.979492,-0.0600586,0.0400391,1464789369731
151581092279,0.978516,-0.0605469,0.0366211,1464789369746
151581114803,0.977051,-0.0571289,0.0395508,1464789369768
151581137259,0.976074,-0.0561523,0.0327148,1464789369791
151581153723,0.976074,-0.059082,0.0410156,1464789369807
151581174816,0.974609,-0.0585938,0.034668,1464789369828
151581197302,0.973145,-0.0615234,0.0371094,1464789369851
151581214399,0.972168,-0.0576172,0.0390625,1464789369868
151581234765,0.980469,-0.0571289,0.034668,1464789369888
151581257285,0.974609,-0.0620117,0.0307617,1464789369911
151581273775,0.976074,-0.0610352,0.0371094,1464789369927
