timestamp,roll,pitch,yaw
11749894187,-1.45961,-1.38192,-1.85765
11749902292,-1.47158,-1.3826,-1.84563
11749923532,-1.48854,-1.38399,-1.82904
11749947220,-1.50952,-1.38458,-1.8069
11749962237,-1.52998,-1.38559,-1.78742
11749983594,-1.55188,-1.3871,-1.76696
11750007231,-1.57123,-1.3874,-1.74665
11750037919,-1.58894,-1.38851,-1.72986
11750047105,-1.60706,-1.38909,-1.71118
11750067960,-1.62191,-1.39045,-1.69766
11750082247,-1.63252,-1.39026,-1.6863
11750104277,-1.64638,-1.39085,-1.67238
11750134058,-1.65928,-1.39111,-1.66024
11750155946,-1.67132,-1.39111,-1.64718
11750168492,-1.67908,-1.39184,-1.6404
11750186760,-1.6883,-1.39165,-1.63026
11750202362,-1.69801,-1.39245,-1.62139
11750225590,-1.70433,-1.39228,-1.61502
11750246787,-1.71097,-1.39217,-1.6081
11750269250,-1.72078,-1.39226,-1.59745
11750284300,-1.72478,-1.39258,-1.59332
11750306721,-1.72717,-1.39274,-1.5919
11750321098,-1.73033,-1.3922,-1.5875
11750344276,-1.7336,-1.39249,-1.58377
11750366719,-1.7335,-1.39249,-1.58361
11750381017,-1.73447,-1.39297,-1.58361
11750403637,-1.73588,-1.39273,-1.58203
11750426763,-1.73542,-1.3926,-1.58239
11750440926,-1.73388,-1.39287,-1.58467
11750463563,-1.73388,-1.39287,-1.58467
11750486760,-1.73286,-1.39354,-1.58628
11750501113,-1.72965,-1.39342,-1.58988
11750523624,-1.72965,-1.39342,-1.58988
11750546737,-1.72857,-1.39342,-1.59068
11750561102,-1.72963,-1.39351,-1.58972
11750583513,-1.73327,-1.39388,-1.58648
11750608090,-1.73713,-1.39328,-1.58163
11750621119,-1.74043,-1.39357,-1.57788
11750643678,-1.74222,-1.39347,-1.57577
11750666765,-1.74384,-1.39337,-1.57332
11750682521,-1.74481,-1.39385,-1.57332
11750703482,-1.74382,-1.39386,-1.57428
11750726786,-1.74384,-1.39337,-1.57332
11750742385,-1.74193,-1.39413,-1.57589
11750763572,-1.74031,-1.39432,-1.57818
11750786735,-1.7378,-1.39402,-1.58064
11750802408,-1.7378,-1.39402,-1.58064
11750823566,-1.73788,-1.39411,-1.58064
11750846781,-1.73788,-1.39411,-1.58064
11750869274,-1.73788,-1.39411,-1.58064
11750883676,-1.73832,-1.3945,-1.57979
11750906748,-1.73832,-1.3945,-1.57979
11750922407,-1.73839,-1.39508,-1.58077
11750951565,-1.73905,-1.39441,-1.57847
11750966614,-1.74165,-1.39479,-1.57601
11750982388,-1.74337,-1.3946,-1.57389
11751003418,-1.74442,-1.39518,-1.57389
11751026604,-1.74498,-1.395,-1.5724
11751042362,-1.74401,-1.39451,-1.5724
11751064856,-1.74312,-1.39506,-1.57348
11751088015,-1.73809,-1.39501,-1.57835
11751117211,-1.73187,-1.39413,-1.58337
11751123375,-1.72455,-1.39432,-1.59096
11751145889,-1.71631,-1.39394,-1.59868
11751162514,-1.70818,-1.39363,-1.6064
11751183420,-1.70052,-1.39349,-1.6146
11751206105,-1.6935,-1.3926,-1.62046
11751222469,-1.68838,-1.39276,-1.62617
11751243512,-1.68626,-1.39234,-1.62811
11751266110,-1.6853,-1.39186,-1.62812
11751282484,-1.6853,-1.39186,-1.62812
11751303473,-1.68616,-1.39168,-1.6271
11751325999,-1.68896,-1.39134,-1.62424
11751342488,-1.69113,-1.39091,-1.62066
11751363654,-1.69101,-1.39139,-1.62147
11751385942,-1.69101,-1.39139,-1.62147
11751402358,-1.69146,-1.39097,-1.6201
11751423434,-1.69107,-1.39073,-1.61974
11751446079,-1.69106,-1.39121,-1.62069
11751463871,-1.69185,-1.39095,-1.61966
11751483501,-1.68789,-1.39031,-1.62249
