timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
82425169123,-3,-4,-2,-15,-2,-7,-3,-4
82425169123,-1,1,-2,16,0,-2,-2,0
82425169908,-2,0,-2,-1,-1,-3,-3,0
82425169908,0,1,1,-9,-1,1,0,1
82425173328,-2,-2,-3,3,-4,-19,-4,0
82425173328,0,0,-2,4,2,23,7,-1
82425176211,-1,-4,-1,-12,-2,-14,-4,-3
82425176211,-2,-2,0,4,-3,-1,-4,-3
82425179749,0,2,-2,10,0,7,-2,0
82425179749,-2,-1,2,-9,0,0,0,-1
82425191216,1,0,0,1,-1,1,0,0
82425191216,0,-2,-1,0,-3,-9,-1,1
82425205419,-3,-1,0,-1,0,2,0,-2
82425205419,-1,-3,-1,-10,1,-6,-3,-1
82425209721,-2,-1,-1,4,0,6,0,0
82425209721,-1,-1,-1,-1,-2,-13,-5,-1
82425218409,-2,-3,-3,-10,0,18,3,-1
82425218409,0,0,0,1,-3,-8,-5,-1
82425233442,0,0,1,8,-3,1,0,-2
82425233442,0,-1,-1,-4,-1,-6,-1,-3
82425239823,-1,0,0,0,-3,1,-3,-2
82425239823,-4,-3,-1,-3,-4,-2,-2,-3
82425287264,0,0,-1,-6,-2,2,-2,-1
82425287264,-1,-1,-2,12,0,6,-2,-2
82425288041,0,0,0,-6,-2,14,5,-1
82425288041,0,-3,-2,-15,-5,-25,-6,0
82425289689,-1,0,-2,13,3,6,-2,0
82425289689,0,1,1,3,-4,-25,-2,1
82425292062,-2,-1,-1,-6,0,13,-1,-2
82425292062,-3,-2,-2,4,-1,11,0,-3
82425299591,0,2,-1,6,1,-13,-3,-1
82425299591,-1,-1,-3,-9,0,-2,0,0
82425308593,-2,0,0,2,-1,-7,-5,0
82425308593,0,1,1,10,-1,4,5,-1
82425314573,0,0,0,-2,0,3,3,-3
82425314573,-2,-4,-2,-12,-3,-3,-2,-4
82425329611,-2,-1,-2,5,-5,-11,0,-3
82425329611,-1,-1,-2,1,1,6,-3,0
82425337109,-2,-4,-1,-9,-4,-5,-2,-2
82425337109,0,-1,1,2,-1,5,-2,0
82425346064,-1,-2,-2,6,1,-1,-1,-1
82425346064,-1,-1,-1,-4,-1,-3,-3,-1
82425359586,0,-1,-1,1,-1,0,0,0
82425359586,0,1,1,-3,3,5,2,0
82425368571,0,0,-2,-1,-3,-14,-2,-1
82425368571,1,-2,-1,-6,-2,0,-3,-1
82425374594,-2,-3,-4,-3,-5,-4,-1,0
82425374594,-1,-2,-2,-5,2,6,3,-1
82425389563,2,0,-2,1,3,-2,-3,-1
82425389563,-1,1,-2,2,-1,-3,1,0
82425397054,2,-1,0,-3,-1,8,0,-1
82425397054,-1,1,-2,-2,-3,-1,0,0
82425406066,-1,-1,-1,0,-1,-7,1,-1
82425406066,-3,-3,1,4,-1,3,-3,-3
82425419621,-1,0,-3,0,-2,4,4,1
82425419621,-2,0,-1,-1,-2,0,-3,-3
82425428568,-1,-3,-1,-7,-4,-3,-2,-1
