myot,myox,myoy,myoz
1464753810,myox,myoy,myoz
138368666303,0.994141,0.0737305,0.0537109
138368688991,0.97998,0.0498047,0.0556641
138368704048,0.971191,0.0703125,0.0507812
138368735201,0.976562,0.0698242,0.0463867
138368751478,0.979004,0.0732422,0.0566406
138368765326,0.965332,0.0673828,0.0449219
138368786646,0.965332,0.0844727,0.0498047
138368834176,0.994141,0.0683594,0.0551758
138368835019,0.973633,0.0532227,0.0727539
138368847265,0.999023,0.0332031,0.0805664
138368870869,0.981934,0.0522461,0.0732422
138368892158,0.963867,0.0800781,0.0737305
138368907246,0.969238,0.074707,0.0639648
138368943806,0.961426,0.0942383,0.0639648
138368952374,0.977051,0.0654297,0.0693359
138368967771,0.963867,0.0629883,0.0693359
138368988902,0.972168,0.0693359,0.0634766
138369005338,0.97168,0.0634766,0.0683594
138369027806,0.978516,0.0668945,0.0649414
138369048801,0.96875,0.0546875,0.0688477
138369065246,0.972168,0.0585938,0.0615234
138369087852,0.968262,0.0625,0.065918
138369108894,0.974609,0.0576172,0.0605469
138369125315,0.975098,0.0444336,0.0600586
138369147790,0.988281,0.046875,0.0717773
138369168815,0.976562,0.0395508,0.0683594
138369185263,0.97168,0.0595703,0.0727539
138369207809,0.967773,0.0512695,0.0698242
138369228813,0.979492,0.0546875,0.0732422
138369245270,0.977539,0.0410156,0.0800781
138369267823,0.981445,0.034668,0.0732422
138369288945,0.973633,0.0361328,0.0761719
138369305382,0.974609,0.0478516,0.0756836
138369327764,0.979004,0.0473633,0.0712891
138369348884,0.976562,0.0410156,0.0615234
138369365299,0.981445,0.0317383,0.0566406
138369387783,0.972656,0.0458984,0.0517578
138369408813,0.976074,0.0463867,0.0488281
138369425245,0.976562,0.0532227,0.0532227
138369447755,0.980957,0.0483398,0.0625
138369468818,0.973633,0.0405273,0.0478516
138369485286,0.981934,0.0449219,0.0600586
138369507747,0.977051,0.0415039,0.0634766
138369528843,0.982422,0.0478516,0.0644531
138369545291,0.974121,0.0375977,0.0615234
138369567811,0.969238,0.0454102,0.0571289
138369590306,0.986328,0.0395508,0.0625
138369605301,0.976562,0.0458984,0.0615234
138369627781,0.972168,0.0375977,0.0561523
138369650245,0.971191,0.0454102,0.0576172
138369665265,0.969238,0.0493164,0.0615234
138369687750,0.976562,0.0507812,0.0595703
138369710239,0.970703,0.0478516,0.0727539
138369725247,0.976562,0.0458984,0.0703125
138369747730,0.97998,0.0429688,0.0722656
138369770231,0.979492,0.0390625,0.0708008
138369785232,0.978516,0.0449219,0.0688477
138369807776,0.974121,0.0507812,0.0649414
138369830278,0.973145,0.0581055,0.0625
138369854256,0.979004,0.0537109,0.0625
138369867765,0.976562,0.0527344,0.0644531
138369890245,0.972168,0.0581055,0.0668945
138369905254,0.969727,0.0629883,0.0615234
138369927750,0.966797,0.0673828,0.0585938
138369950237,0.966309,0.0693359,0.0532227
138369966747,0.976074,0.0688477,0.0610352
138369987798,0.983398,0.0581055,0.0668945
138370010330,0.977539,0.0483398,0.0625
138370026721,0.981934,0.0541992,0.0693359
138370047134,0.972656,0.0712891,0.0751953
138370069562,0.963379,0.081543,0.0649414
138370092047,0.968262,0.0834961,0.0644531
138370107080,0.979004,0.0712891,0.0703125
138370129465,0.965332,0.0693359,0.0678711
138370152019,0.972168,0.0712891,0.0673828
138370167003,0.976562,0.0595703,0.0585938
138370189503,0.969727,0.0776367,0.0576172
138370212049,0.978027,0.0722656,0.0576172
138370226994,0.985352,0.0673828,0.0576172
138370249519,0.977539,0.0561523,0.0708008
138370272021,0.982422,0.0756836,0.0634766
138370287010,0.97168,0.0761719,0.0522461
138370309488,0.960938,0.0878906,0.0493164
138370331995,0.984375,0.0732422,0.059082
138370347055,0.966309,0.0683594,0.0498047
138370369539,0.977539,0.074707,0.0541992
138370400162,0.983887,0.0581055,0.0537109
138370407007,0.962891,0.0727539,0.046875
138370429465,0.963379,0.0844727,0.0483398
138370452001,0.973145,0.0708008,0.0585938
138370466989,0.975586,0.0732422,0.0522461
138370489480,0.97998,0.0634766,0.0585938
138370512089,0.97998,0.0664062,0.059082
138370527010,0.978516,0.0717773,0.0585938
138370549539,0.973145,0.0664062,0.0546875
138370572104,0.968262,0.0673828,0.0454102
138370587024,0.981934,0.0664062,0.0405273
138370609614,0.974121,0.0532227,0.0541992
138370625328,0.967773,0.0634766,0.0473633
138370647071,0.98291,0.0639648,0.0556641
138370669569,0.973145,0.0541992,0.0541992
138370685332,0.973145,0.0625,0.0458984
138370707076,0.975098,0.059082,0.0600586
138370729570,0.984375,0.050293,0.0585938
