myot,myox,myoy,myoz
1457373815,myox,myoy,myoz
450348380662,0.820312,-0.318848,0.322266
450348404488,0.831543,-0.317871,0.327148
450348419482,0.84375,-0.321777,0.32373
450348440775,0.847656,-0.324707,0.32959
450348464527,0.824219,-0.312988,0.323242
450348479423,0.816406,-0.310059,0.325195
450348500861,0.854492,-0.33252,0.333496
450348540292,0.885254,-0.350098,0.34082
450348563011,0.871094,-0.341309,0.32373
450348563791,0.839355,-0.299805,0.307129
450348584572,0.865234,-0.279297,0.290039
450348610390,0.90332,-0.308105,0.273438
450348629061,0.938477,-0.299805,0.345703
450348665737,0.918457,-0.251953,0.388184
450348675788,0.885742,-0.299805,0.348633
450348682162,0.87793,-0.304688,0.355469
450348703669,0.889648,-0.323242,0.311035
450348719674,0.886719,-0.328613,0.294922
450348740724,0.851074,-0.333496,0.289551
450348763837,0.855957,-0.335938,0.292969
450348779594,0.882324,-0.342773,0.310059
450348800690,0.893066,-0.39502,0.314941
450348823936,0.882812,-0.379395,0.350586
450348847743,0.875977,-0.394531,0.344727
450348860688,0.851562,-0.388672,0.324707
450348883887,0.840332,-0.388672,0.319824
450348899692,0.842285,-0.400391,0.306152
450348920692,0.833496,-0.38623,0.282227
450348943819,0.839355,-0.384277,0.293945
450348959680,0.831055,-0.395508,0.302734
450348980630,0.842285,-0.379883,0.323242
450349003821,0.834961,-0.356445,0.331055
450349019682,0.831055,-0.360352,0.354492
450349042133,0.828613,-0.359375,0.348145
450349063838,0.86084,-0.354004,0.332031
450349079630,0.869629,-0.361816,0.328125
450349110247,0.859375,-0.359375,0.317383
450349123735,0.87207,-0.352051,0.320801
450349139597,0.878906,-0.347656,0.334961
450349162079,0.875488,-0.35791,0.334473
450349183793,0.899414,-0.374512,0.339844
450349199611,0.885742,-0.386719,0.340332
450349222067,0.891602,-0.388672,0.350586
450349243754,0.89209,-0.39502,0.356934
450349259603,0.882812,-0.399902,0.355469
450349282075,0.895996,-0.416504,0.354492
450349303147,0.892578,-0.404297,0.356445
450349327733,0.880859,-0.399414,0.344238
450349342092,0.863281,-0.417969,0.353027
450349363188,0.836914,-0.394531,0.344727
450349387818,0.82666,-0.400391,0.349121
450349402685,0.808105,-0.395508,0.337402
450349423149,0.794434,-0.388672,0.323242
450349439692,0.800781,-0.397461,0.3125
450349462107,0.777832,-0.384277,0.299805
450349483225,0.789551,-0.379395,0.293457
450349499648,0.813965,-0.384277,0.289551
450349530300,0.812988,-0.371094,0.293457
450349543148,0.805176,-0.369141,0.311035
450349559645,0.812988,-0.369629,0.320312
450349582129,0.809082,-0.348633,0.323242
450349603188,0.816895,-0.343262,0.328125
450349619605,0.850586,-0.373047,0.312012
450349648807,0.866211,-0.374023,0.308594
450349664603,0.873047,-0.377441,0.312988
450349687775,0.87793,-0.373047,0.331543
450349702078,0.865723,-0.34375,0.348145
450349724598,0.867188,-0.35791,0.352051
450349747686,0.868652,-0.36084,0.350098
450349768771,0.853027,-0.351562,0.336914
450349784589,0.848145,-0.364746,0.338867
450349807863,0.856934,-0.365723,0.333008
450349828807,0.85791,-0.354004,0.319336
450349844688,0.864746,-0.366211,0.324707
450349867763,0.878906,-0.37207,0.322754
450349888917,0.872559,-0.370117,0.330078
450349912754,0.866211,-0.385254,0.338867
450349927768,0.86377,-0.381348,0.351562
450349948877,0.845703,-0.387695,0.353516
450349964612,0.831055,-0.398926,0.355957
450349987780,0.836426,-0.395996,0.337891
450350008791,0.82959,-0.397461,0.335449
450350024601,0.831055,-0.404785,0.328125
450350047726,0.850586,-0.412598,0.32373
450350060670,0.848633,-0.404785,0.324219
450350083802,0.838867,-0.408203,0.34375
450350098115,0.824707,-0.400879,0.353516
450350120619,0.814453,-0.38623,0.34375
450350143791,0.833984,-0.394531,0.338379
450350158079,0.849121,-0.393066,0.32959
450350180637,0.856445,-0.389648,0.320801
450350203814,0.856934,-0.378906,0.320801
450350218086,0.859375,-0.371582,0.344727
450350240675,0.871094,-0.365723,0.357422
450350263815,0.86377,-0.370605,0.347168
450350278169,0.847656,-0.352051,0.351562
450350300612,0.842773,-0.362793,0.341309
450350323847,0.847168,-0.373047,0.328613
450350338115,0.856934,-0.369629,0.331055
450350360645,0.85791,-0.365723,0.340332
450350383799,0.869141,-0.376953,0.338379
450350398104,0.861328,-0.370117,0.34668
450350420617,0.848633,-0.364258,0.356934
450350443796,0.842285,-0.367188,0.355469
450350458175,0.844238,-0.364258,0.349609
450350480615,0.867188,-0.370117,0.336426
450350503815,0.856934,-0.366211,0.32373
450350518149,0.847168,-0.362793,0.321777
450350540677,0.855957,-0.362793,0.320801
450350563794,0.842773,-0.350098,0.321289
450350578183,0.822754,-0.350098,0.327148
450350600703,0.816406,-0.354492,0.320801
450350623824,0.826172,-0.355469,0.321777
450350638188,0.843262,-0.367188,0.311523
450350660654,0.83252,-0.366211,0.316895
450350683833,0.824219,-0.367676,0.325684
450350698145,0.81543,-0.367676,0.352539
450350720668,0.797363,-0.358398,0.36084
450350743763,0.79541,-0.367676,0.352051
450350758146,0.810547,-0.374512,0.338867
450350780650,0.835938,-0.373047,0.321289
450350803809,0.845215,-0.378906,0.320312
450350818141,0.859375,-0.379883,0.334473
450350840642,0.845703,-0.369629,0.352539
450350863800,0.844238,-0.361328,0.350098
450350878156,0.860352,-0.371582,0.358887
450350900689,0.851562,-0.368652,0.351562
450350923847,0.841797,-0.369629,0.342773
450350938179,0.852051,-0.375488,0.333984
450350960651,0.838379,-0.36377,0.325684
450350983829,0.841309,-0.370605,0.323242
450350998146,0.836426,-0.364746,0.318848
450351020655,0.82959,-0.360352,0.331543
450351043801,0.837402,-0.367676,0.33252
450351058166,0.831055,-0.374512,0.338379
450351080679,0.827148,-0.372559,0.336426
450351103825,0.823242,-0.379883,0.342285
450351118164,0.823242,-0.389648,0.335938
450351140711,0.848145,-0.397461,0.345703
450351163852,0.84082,-0.401855,0.34668
450351178196,0.819824,-0.39502,0.352051
450351200683,0.828125,-0.397461,0.333008
450351223798,0.842773,-0.401367,0.338867
450351238151,0.841797,-0.397949,0.333008
450351260661,0.854004,-0.400879,0.340332
450351283139,0.862793,-0.397949,0.353516
450351298188,0.862305,-0.391602,0.367676
450351328825,0.856445,-0.378418,0.359863
450351343212,0.848145,-0.367188,0.352051
450351358144,0.851562,-0.364258,0.345215
450351380658,0.856934,-0.369141,0.327637
450351403250,0.849609,-0.369629,0.329102
450351418188,0.864258,-0.375,0.352051
450351440766,0.865723,-0.376465,0.355469
450351463210,0.864258,-0.373535,0.354004
450351478237,0.850098,-0.369629,0.355957
450351500786,0.839844,-0.376953,0.338867
450351523112,0.83252,-0.37793,0.333496
450351538141,0.825684,-0.379395,0.334473
450351560619,0.80127,-0.379883,0.332031
450351583177,0.818848,-0.386719,0.317871
450351606312,0.82959,-0.389648,0.309082
450351620697,0.84082,-0.395508,0.321289
