timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
12022620249,-2,0,2,4,-3,-2,-3,-3
12022620249,0,-4,2,-6,-5,1,-1,-3
12022621863,-2,-2,6,4,-4,0,-1,-1
12022621863,-1,-2,-1,8,-2,-1,-3,-2
12022625283,0,-2,3,-11,0,-1,1,-1
12022625283,-1,1,-3,-14,1,-1,0,-2
12022628156,0,0,3,6,5,-1,0,-1
12022628156,2,-4,0,-7,2,-3,1,1
12022631708,-2,-3,5,4,0,0,-3,-2
12022631708,2,5,4,3,4,3,2,1
12022643399,-2,-2,1,-13,-3,-5,-1,-2
12022643399,-1,0,-6,-7,-1,-3,-1,-1
12022656224,0,-2,1,1,1,-2,-1,0
12022656224,-4,-3,1,1,-1,-5,-4,-2
12022661920,-1,-3,-7,-5,2,4,-2,1
12022661920,-4,-6,-8,2,0,0,-1,-3
12022670537,-3,0,4,6,-1,-1,-1,-3
12022670537,-1,-1,-11,-13,-1,1,0,-1
12022685488,1,0,5,12,1,-4,-1,0
12022685488,-2,1,0,-7,-4,0,-2,1
12022700749,0,0,0,0,-2,2,-1,2
12022700749,-1,-3,0,2,-4,-4,-1,1
12022702326,-1,-2,-1,-8,-6,-4,-1,-2
12022702326,0,1,2,-5,-1,4,0,-1
12022747607,0,-1,1,-1,1,2,0,-1
12022747607,-1,-2,4,2,1,-2,-2,-2
12022748387,-1,-1,-7,-11,-1,-2,0,-1
12022748387,-2,0,5,11,5,0,-1,1
12022749150,1,2,-2,-2,1,-2,0,1
12022749150,-1,-1,2,-5,0,-1,-4,-1
12022751620,1,3,8,15,7,-1,-2,0
12022751620,-2,-1,-8,-5,1,-5,-2,0
12022760604,-1,-3,-5,2,-1,-2,-1,-2
12022760604,1,-1,-6,0,-3,-1,0,-3
12022766679,-1,-4,-2,-2,-7,-2,-1,0
12022766679,6,-1,0,-1,-6,-4,-2,-3
12022783188,-7,-1,0,1,-4,-3,-2,-2
12022783188,-6,-1,-1,-3,-5,0,0,2
12022789322,-9,-1,0,-2,-1,-2,-1,-2
12022789322,-5,-4,3,0,-4,1,-1,0
12022798143,-3,-3,-3,-1,-3,0,-1,-1
12022798143,-2,0,0,4,1,-2,0,0
12022811727,0,-3,-3,-1,0,-2,-1,-2
12022811727,-1,0,-3,-4,0,-2,1,-1
12022820729,3,-4,2,-1,0,-2,-1,-1
12022820729,2,-3,6,-2,-2,-4,-1,0
12022826657,2,0,-5,2,-1,-6,-2,-1
12022826657,0,-3,-7,-2,0,-5,-3,-1
12022835731,-1,1,-6,-1,0,-3,-2,-4
12022835731,-2,-1,-4,2,-1,1,0,2
12022849258,0,-2,-1,-5,-2,2,0,1
12022849258,-2,1,-7,-3,-1,2,1,-3
12022858184,-1,0,-20,-1,1,-9,-1,-2
12022858184,1,0,-71,-5,3,-5,-1,-2
12022871667,0,1,-67,-7,1,-4,-2,-1
12022871667,-2,-2,-41,-7,2,4,-1,0
12022880582,2,-1,11,-5,3,13,-2,-2
12022880582,-1,-2,34,-3,2,0,0,-1
12022903006,-2,-3,14,0,1,-10,0,-3
12022903006,-3,-9,9,1,0,-6,-3,0
12022904520,-2,-7,60,-3,-1,-3,-1,0
12022904520,-2,-4,49,1,-1,1,-2,0
12022909303,-3,2,70,2,-4,5,0,0
12022909303,-4,6,54,1,-5,-3,-1,-1
12022918102,-3,3,-24,-1,-3,-2,-1,1
12022918102,0,1,-15,-1,-4,3,0,-1
12022931632,1,0,-21,-4,-1,9,0,-1
12022931632,2,-3,-15,-5,-3,14,2,-2
12022940667,0,-3,-29,-1,-2,11,-2,1
12022940667,-1,0,-6,0,-1,4,-2,-2
12022946815,1,-2,-19,6,-4,2,-2,2
12022946815,1,1,7,1,-2,-4,-3,0
12022955703,-1,3,-4,-2,1,1,1,2
12022955703,-2,1,-20,-2,1,13,-2,-2
12022969156,-2,-2,15,-3,1,8,-2,-2
12022969156,0,0,3,-1,-1,0,0,-2
12022978171,-2,-1,8,2,-2,-9,-1,-2
12022978171,-1,-4,11,0,-3,-7,0,-4
12022991832,-1,-2,-5,0,0,-11,-1,-1
12022991832,0,-2,-7,0,0,-8,-1,0
12023007307,-4,1,-7,0,-1,-13,1,-2
12023007307,-1,-1,9,2,-1,-12,-1,0
12023008052,-2,2,2,-2,-4,0,1,0
12023008052,-2,1,-10,0,-2,1,-4,-2
12023015617,0,0,0,4,0,1,-5,0
12023015617,0,-1,-7,-3,0,-4,1,0
12023029246,1,-2,-2,1,1,-6,-3,1
12023029246,-2,-2,3,-1,0,-4,0,0
12023038249,0,-1,-1,-2,-1,-2,-1,-3
12023038249,3,2,2,1,0,-6,-5,-1
12023051765,0,-1,9,-1,1,-3,-1,-2
12023051765,-1,-1,7,-1,-2,0,1,-1
12023060638,-1,-3,6,-1,-1,-3,1,-2
12023060638,-1,-3,6,-1,-4,-4,1,0
12023066814,-2,-2,3,-3,-3,-3,-2,-1
12023066814,0,-3,-3,1,-3,-2,-3,0
12023075626,0,-1,6,-2,-2,-2,-3,0
12023075626,-1,1,-2,0,1,-3,-1,-1
12023089276,-3,0,2,4,2,-3,1,0
12023089276,0,2,3,6,1,-3,0,-2
12023098148,1,2,-4,-1,-2,-1,-1,-1
12023098148,-1,0,-6,-2,-2,0,0,-2
12023111746,-3,-2,-6,-4,-1,-3,1,0
12023111746,-2,-3,-10,-4,-3,-1,1,-1
12023120608,-1,-1,-9,-1,-7,-2,2,-1
12023120608,-1,1,-6,-1,-3,0,0,0
12023126615,0,3,-3,-1,-2,0,0,0
12023126615,-1,5,-3,-4,2,-1,0,2
12023143098,-1,3,-1,-3,3,-2,-3,1
12023143098,-3,-1,-2,-3,3,0,-2,-1
12023149067,-1,-8,-5,-3,1,-1,-2,-2
12023149067,-1,-6,0,0,0,-1,0,0
12023158094,-1,-6,3,1,3,-1,0,0
12023158094,-2,-4,-3,0,2,-2,0,-1
12023171598,1,-6,-8,-1,2,0,-1,-2
12023171598,0,-3,-4,-3,-3,-3,2,-1
12023180592,0,-3,-1,1,-3,-3,-5,-3
12023180592,-1,-5,3,-2,-4,-3,0,0
12023186603,-3,-1,2,0,-5,-2,-3,1
12023186603,-2,-2,-1,-2,-2,-4,0,-3
12023201616,-2,1,1,-2,-1,-2,-2,-1
12023201616,-3,1,5,-1,-1,-2,-1,-4
12023209085,-1,-1,1,-4,-2,0,0,-1
12023209085,-1,1,-1,-2,-1,-3,-5,-3
12023218142,-2,-1,-2,0,-1,1,0,-3
12023218142,1,0,0,3,0,2,0,-1
12023231595,-1,-1,1,-1,-2,-3,2,0
12023231595,-4,-4,3,-4,-2,-4,6,0
12023240618,-1,0,3,-1,0,0,-12,-15
12023240618,5,4,1,1,1,3,7,16
12023254826,-1,1,-3,-2,0,0,-2,-1
12023254826,-1,-2,-6,-4,-2,0,1,7
12023261622,-1,-2,-1,-2,-2,-1,7,6
12023261622,-5,0,1,1,0,2,-8,-11
12023269114,0,-1,-1,-3,-1,-3,-2,-4
12023269114,1,-2,1,3,-1,1,-2,-1
12023278110,0,-2,-3,-3,-2,-3,5,3
12023278110,2,-5,-6,-3,-1,-3,-5,-1
