myoTS,x,y,z
264850906829,22.375,-12.875,-8.8125
264850922606,-2.875,-13,-22.5625
264850945817,-23.375,-12.3125,-30.1875
264850966985,-23.8125,-13.6875,-34.3125
264850982709,-10.625,-16.3125,-34.75
264851005839,-8.8125,-20.3125,-41.25
264851027035,-25.875,-22.4375,-49.25
264851042793,-37.1875,-22.75,-49.5625
264851065837,-26.9375,-29.5,-42.5625
264851086897,-18.875,-37.1875,-42.625
264851102618,-18.875,-41.25,-40.625
264851125263,-17.6875,-43.1875,-41.6875
264851146948,-16.375,-43.8125,-41.4375
264851162715,-21.5625,-42.9375,-39.125
264851185199,-16.625,-42.9375,-33.4375
264851208329,-5.4375,-41.4375,-29.1875
264851222706,-3.9375,-38.0625,-27.4375
264851245218,-7.25,-35.25,-25.5625
264851268382,-8.25,-34.4375,-24.1875
264851282626,-13.875,-34,-22.1875
264851305166,-26.25,-30.1875,-19.8125
264851328402,-49.1875,-27.0625,-18.8125
264851342672,-60.5,-21.75,-12.6875
264851365141,-38.5625,-19.9375,-7.4375
264851388245,-11.5625,-20.875,-6.625
264851409371,3,-18.1875,-5.3125
264851455141,-5,-13.6875,-7.3125
264851455838,-13.5625,-9.0625,-8.125
264851470783,-10,-6.875,-8.0625
264851485855,-2.9375,-3.875,-9.5625
264851515238,-1.5,-6.3125,-8.875
264851538309,-9.4375,1.4375,-11.8125
264851553280,-9.875,-6,-9.25
264851575912,-3.75,-5.0625,-11.25
264851598346,0.75,-5.375,-12
264851613442,1.375,-5.625,-10.875
264851635776,-2.625,-2.5625,-9.25
264851642617,-1.9375,2.5625,-9.125
264851665131,3.375,1.625,-8.4375
264851688271,-4.4375,0.25,-3.3125
264851709360,3.875,-1.8125,-2.875
264851725099,8.375,-0.9375,-0.3125
264851748359,7.8125,-0.625,0.125
264851769528,-3.75,0.5,-0.375
264851785207,-2.75,1,-0.75
264851808384,1.375,1.1875,-0.3125
264851829541,0.8125,1.0625,-0.125
264851845158,0.375,1.5,-1.375
264851868409,-0.625,1.375,-2.125
264851889544,1.6875,1.1875,-2.0625
264851905121,1.0625,2,-2.375
264851935781,1.5625,1.4375,-2.125
264851949441,0.625,0.4375,-2
264851965155,2,-0.1875,-0.625
264851988247,2.3125,-1.1875,0.25
264852009366,3.8125,-1.125,-0.5625
264852025158,1.5625,-0.4375,-1
264852048409,-2.0625,-0.625,-1.8125
264852094127,0.5,-1,-1.25
264852094922,1.5,-1.625,-0.625
264852107623,0.125,-1.125,-0.8125
264852131013,-1.3125,-1.9375,-1
264852146680,-3.125,4.1875,-0.9375
264852175898,5.25,1.375,0.5625
264852198352,-1.75,-0.75,5.375
264852219431,-2.5,-3.4375,4.875
264852235895,-3.0625,-2,3.4375
264852258279,-3.6875,-0.125,2.6875
264852279387,-4.625,1.3125,2.3125
264852287604,-1.1875,1.9375,2
264852310831,4.25,1,0.375
264852325155,1.4375,-1.875,0.6875
264852347629,2.375,1.75,-2.5625
264852370829,1.625,0.875,0.1875
264852385139,-0.1875,0.1875,0
264852407656,-0.625,-0.125,0.3125
264852430885,0.625,0.375,1.3125
264852445288,1.125,-0.375,0.8125
264852467795,1.3125,-0.875,0.75
264852490883,1.5,-0.5625,0.4375
264852505192,0.75,-0.3125,0.3125
264852527722,0,0.75,0.25
264852550910,0.75,0.4375,0.5
264852571953,1.5625,0.125,0.9375
264852587645,1.5,0.625,1.6875
264852610804,2.1875,0.4375,1.8125
264852625123,0.75,0.3125,1.625
264852647617,-0.0625,0.25,1.375
264852670781,0.6875,0.125,1.25
264852691999,1.3125,0,1.5
264852707788,0.75,0,1.4375
264852730953,0.625,-0.125,0.75
264852752075,0.5625,-0.125,0.25
264852767741,1.0625,-0.1875,0.5
264852790937,-0.25,-0.125,0.3125
264852812051,-0.3125,0.3125,0.375
264852827738,0.6875,-0.25,0.1875
264852850908,-0.5,-0.75,0.3125
264852872003,-0.25,-0.75,-0.375
264852887741,0.375,-0.1875,0.25
264852910870,0.375,-0.0625,0.5625
264852931852,0,-0.1875,0.625
264852947638,0.6875,-0.375,0.875
264852970843,0.875,-0.5625,0.3125
264852991894,0.5,-0.1875,-0.125
264853007660,-0.0625,0.875,-0.0625
264853030306,-0.125,1.1875,0
264853052113,-1.0625,0.875,-0.75
264853067072,-0.0625,0.375,-0.6875
264853081437,0.4375,-0.8125,0.25
264853103777,-0.625,-0.875,0.75
264853127081,-0.5625,-0.75,0.5625
264853141450,-0.5,-1,0.125
264853163870,-0.75,-0.8125,-0.125
264853186970,0.8125,-0.375,-0.0625
264853201399,2,-0.6875,-0.3125
264853223897,0.75,-0.375,-0.5625
264853247081,1.25,-0.0625,-1.25
264853261295,0,-0.0625,-2.4375
264853283793,-1.1875,0.1875,-2.5
264853306991,-0.125,0,-1.875
264853321232,0.3125,-0.1875,-0.75
264853343778,-0.9375,0.125,-0.1875
264853367081,-0.6875,0.125,0.125
264853381435,-0.25,-0.125,0.3125
264853403810,0.375,0.1875,0.8125
264853427081,1.625,0.125,1.5625
264853441438,1.1875,0,1.875
264853463676,1,0,1.5
264853486894,0.875,0.25,0.4375
264853501200,0.5625,-0.1875,0.125
264853523751,1.4375,0.125,0.6875
264853547100,1.1875,-0.25,0.375
264853561421,0,-0.5,-0.5
264853583885,0,-0.375,-1.3125
264853607067,-0.4375,0.0625,-1.125
264853621284,0.375,-0.0625,-0.4375
264853643961,0.375,-0.75,0.1875
264853667114,0.3125,-0.5625,0.625
264853681448,0.5,-0.8125,0.6875
264853703807,0.25,-0.6875,1.25
264853727068,0.8125,-0.625,1.9375
264853741194,1.1875,-0.3125,2.1875
264853763699,0.0625,-0.5,1.9375
264853786870,0.25,-0.375,1.625
264853801199,0.375,-0.1875,1.3125
264853823706,0.75,-0.375,1.125
264853847053,0.875,-0.25,0.75
264853861414,-0.1875,-0.1875,-0.1875
264853883954,-0.5,0,-1
264853907079,0.125,-0.125,-0.6875
264853921243,-0.0625,-0.25,-0.3125
264853943959,0,-0.3125,-0.4375
264853967192,0.375,-0.25,-0.375
264853981419,-0.125,-0.1875,-0.125
264854003783,-0.5625,0,0.375
264854027102,0.3125,-0.3125,0.375
264854041322,0.0625,-0.375,0.375
264854071927,1,-0.8125,0.5
264854086267,0.6875,-0.8125,0.625
264854101200,0.0625,-0.4375,1
264854123764,-0.5,-1,3.1875
264854146260,2.8125,-2.125,4.625
264854161246,2.25,-2.9375,4.375
264854183708,3.25,-2.625,2.8125
264854206260,1.6875,-0.625,0.4375
264854221296,-0.625,-0.0625,-0.75
264854243930,0.5,-0.4375,-0.0625
264854266379,1.125,-1.5625,-0.375
264854281471,2.1875,-2.5,-0.6875
264854303803,1.5625,-2.125,-1.0625
264854326345,-0.75,-0.625,-1.4375
264854341285,-0.3125,0.0625,-0.75
264854363918,-1.0625,0.375,-0.3125
264854386304,-1.75,0.25,-0.125
264854401356,0.125,-0.1875,0.625
264854423896,1.125,-0.0625,0.875
264854446474,1.375,0.4375,1.3125
264854461476,1.125,0.5625,1.3125
264854485313,-0.5625,0.6875,0.875
264854506365,0.25,0.8125,-0.25
264854521265,-0.1875,0.5625,-0.6875
264854543881,-0.375,0.375,-1.625
264854566448,0.0625,0.3125,-1.25
264854581455,-0.6875,0.4375,-0.5625
264854603859,0.3125,0.25,0.1875
264854626436,0.8125,0.125,0.125
264854641353,0.6875,-0.3125,-0.375
264854663916,0.1875,-0.125,-0.5625
264854686391,0.75,-0.0625,-0.1875
264854701438,0.3125,-0.375,0
264854723707,0.125,-0.3125,-0.125
264854746218,0.0625,-0.5,-0.4375
264854761262,-0.0625,-0.4375,-0.5
264854783773,-0.375,-0.0625,0.3125
264854806265,-0.3125,0.625,0.9375
264854829421,0.1875,0.1875,0.625
264854843762,0.25,0,0.1875
264854866244,0.25,-0.125,-0.0625
264854881429,-0.0625,0.0625,0.1875
264854911983,0.1875,-0.125,0.375
264854926393,0.3125,-0.375,0
264854942795,0.1875,-0.3125,-0.1875
264854963958,0.6875,-0.5625,0.125
264854986526,0.0625,-0.6875,0.4375
264855002818,0,-0.6875,0.1875
264855023782,0,-0.5,0
264855046257,0.0625,-0.3125,-0.625
264855062753,-0.25,-0.5,-0.8125
264855083953,-0.1875,-0.875,-0.25
264855106252,-0.125,-1,0.125
264855122712,-0.375,-0.8125,0.75
264855143783,0,-0.25,1.125
264855166263,0.0625,-0.625,0.875
264855182705,-0.0625,-0.5,0.375
264855203769,-0.1875,-0.125,-0.125
264855226365,-0.0625,-0.125,-0.3125
264855242778,-0.1875,0,-0.0625
264855264032,0.375,-0.3125,0.0625
264855286449,0.0625,-0.25,0.1875
264855302790,-0.125,-0.3125,0.0625
264855323982,0.3125,-0.25,0
264855346239,0.0625,0.1875,0.125
264855362745,0.4375,0.3125,0.375
264855383767,-0.4375,-0.125,0.625
264855406415,2.125,-0.5625,1.1875
264855422755,1.875,-0.3125,1.8125
264855443931,3.375,0.125,1.3125
264855466242,2.3125,0.8125,1.125
264855482722,1.375,1.0625,0.9375
264855503766,1,0.75,0.5625
264855526316,2.125,0.375,0.375
264855542672,1.5,0.6875,0.375
264855563749,0.5625,0.8125,-0.6875
264855586215,0.125,1.1875,-1.625
264855602796,-0.1875,0.75,-2.0625
264855623952,-0.375,-0.1875,-1.25
264855646534,0.75,-0.8125,0.1875
264855662818,1.5625,-0.8125,0.9375
264855683969,1.3125,0.0625,1.125
264855706334,0.75,0.25,0.75
264855722774,-0.25,0.8125,0.1875
264855743962,-1.1875,0.875,-0.875
264855766409,-0.1875,0.625,-0.75
264855782802,0.0625,0.8125,0.125
264855803841,0.625,0.3125,1
264855826516,0.5,0.5,0.875
264855842746,0.9375,0.5,0.0625
264855865247,0.5625,0.125,-0.125
264855886404,0.5,0.25,0.125
264855902796,0.625,-0.5,0.5
264855925322,1.125,-0.75,0.5625
264855946300,0.6875,-0.5,0.25
264855962696,0,0.125,-0.125
264855985214,0.5625,-0.0625,0
264856006272,1.1875,-0.6875,0.1875
264856022687,0.5,-0.625,0.25
264856045209,0.5,-0.25,0.25
264856066222,0.5,-0.0625,0
264856082810,-0.0625,-0.1875,-0.1875
264856105181,0.4375,-0.125,-0.125
264856126456,0.375,-0.375,0.125
264856142816,0.6875,-0.625,0.4375
264856165260,-0.125,-0.125,0.375
264856186544,0,-0.0625,0.375
264856202777,0.5,-0.0625,0.25
264856225330,0.3125,0.0625,-0.0625
264856246488,0.0625,-0.125,-0.0625
264856262781,0.8125,-0.1875,-0.0625
264856285360,0.8125,-0.5,0.0625
264856306357,0.4375,-0.0625,0.5625
264856322799,0.4375,0.125,0.4375
264856345483,0.3125,0.0625,0.375
264856374435,0.125,-0.375,0.1875
264856382719,0.4375,-0.8125,0.125
264856405217,0.375,-0.75,0.0625
264856426224,-0.1875,-0.3125,-0.375
264856442708,-0.625,0.3125,-0.625
264856465300,-0.6875,0.5,-0.8125
264856486461,-0.9375,1,-0.6875
264856502796,-1.0625,1.125,-0.3125
264856525333,-1.4375,1.625,0.375
264856546534,-1,2.375,0
264856562813,-0.75,3.625,-1.5625
264856585326,5,4.125,-1.5
264856606369,23.5,4.3125,-1.3125
264856622804,22.0625,5.0625,-2.125
264856645351,12.125,7.375,-2.1875
264856666330,10.875,8.9375,-2.5
264856682746,8,11.25,-3.75
264856705229,5.75,13.8125,-2.5
264856734480,6.75,14.625,0.0625
264856742811,17.875,13.125,4.0625
264856765330,24.5625,11.1875,5.25
264856786494,24,9.1875,3
264856802810,18.75,6.875,0.625
264856825320,13.5625,5.625,-2.3125
264856847199,14,4.25,-3
264856862148,16.8125,2.5,-3.25
264856884561,13.625,2.25,-2.5625
264856907034,7.625,2.375,-2.5625
264856923467,7.1875,0.125,-1.0625
264856944681,10.625,-0.0625,1
264856966982,23.9375,-0.8125,4.8125
264856983377,34.75,-1.6875,4.25
264857004421,37.125,0.0625,-1.4375
264857026982,19.625,1.0625,-18.9375
264857043431,-11,11.6875,0.4375
264857064681,-20.75,16.3125,1.5
264857087056,-7.5625,20.5,0.0625
264857103413,0.5,17.75,-0.6875
264857124641,7.625,19.4375,0.25
264857148542,11.25,19,3.3125
264857163568,11.25,16.875,5.9375
264857184563,16.3125,18.1875,12.375
264857206971,33.5,8.125,21.3125
264857223399,44.5,-0.25,25.6875
264857244587,48,-1.9375,24.3125
264857267229,28.125,4.25,16.3125
264857283498,10.25,12.25,15.625
264857304530,11.125,13.75,16.5625
264857327048,16.8125,14.875,16.9375
264857343469,19.875,16.8125,17.5625
264857364719,15.375,24.625,25.3125
264857386974,11,27,27.875
264857410875,24.0625,26.875,24.125
264857424480,26,26.5625,21.5
264857446990,31.5,23.375,19.875
264857463382,48.25,14.375,26.375
264857484647,58.8125,11.3125,33.5625
264857507042,46.375,9.9375,29.8125
264857523484,19.9375,10.5625,23.625
264857544690,9.4375,14,22
264857567183,15.8125,11.75,25.0625
264857583444,31.625,6.5625,23.6875
264857604503,39.625,2.875,16.875
264857627181,30.375,5.5,11.6875
264857643558,8,9.5625,10.3125
264857664701,-3.125,11.125,13.1875
264857687033,-0.1875,10.4375,12.9375
264857703480,-0.4375,11.0625,8.875
264857724463,19.875,1.75,6.75
264857746909,17,3.8125,7
264857762783,25.75,6.4375,4.8125
264857784402,30.5,9.3125,1.25
264857806970,16.4375,13.6875,-2.875
264857822834,3.3125,19.4375,-6.1875
264857844702,4.5,23.3125,-5.5
264857867197,5.8125,21,-4.375
264857882849,8.875,13.375,-5.875
264857905959,5,6.0625,-5.1875
264857927151,-3.1875,1.5,-4.4375
264857942799,-5.1875,-1.5625,-4.5625
264857966479,-1.0625,-5.0625,-5.875
264857987018,1.625,-5.625,-8.3125
264858002776,-4.5625,-4.375,-9.875
264858026026,-6.1875,-3.3125,-10.125
264858046956,-6.125,-1.5,-8.5
264858062759,3.3125,-9.3125,-4
264858085902,2.625,-9,0.1875
264858107223,0.125,-4.4375,-2
264858122786,-0.75,3.3125,0.0625
264858146020,-4.8125,8.1875,7.125
264858167178,-8.75,8.375,14.1875
264858182870,-14.5,9.625,20
264858205959,-21.1875,20.75,24.875
264858227151,-24.1875,31.9375,26.0625
264858242926,-19.375,27.75,27.875
264858266064,-8.5625,13.5625,33.25
264858287083,9.25,10.5,35.875
264858302882,22.125,14.0625,31.5625
264858325893,25.75,16.1875,23.125
264858346938,23.5,16,11.4375
264858362760,15.0625,13.8125,-0.3125
264858385966,0,8.25,-7.0625
264858406969,-0.875,3.75,-7.9375
264858422834,6.8125,0.375,-3.5
264858445981,10.625,-1.4375,1.8125
264858467223,4.9375,-0.125,4.75
264858482878,-1.4375,1.875,8.125
264858505927,-4.6875,3.3125,12.0625
264858527215,-2.6875,2.875,14.75
264858542890,9.3125,2.5625,13.375
264858566055,18.25,2.125,8.6875
264858587087,14,1.8125,3.4375
264858602914,2.625,2.5625,-0.875
264858626033,-5.375,1.6875,-1.4375
264858647123,-3.875,1.1875,1.125
264858662775,5.5,-0.1875,2.875
264858685935,7.625,-1,4.125
264858706990,3.5,-1.125,3.3125
264858722753,0.5,0.0625,2
264858745288,-2.25,0.8125,0.6875
264858767187,-0.1875,1.875,-0.1875
264858782877,2.3125,1.6875,-0.125
264858805242,0.3125,-0.3125,0.8125
264858828622,-2.375,-0.625,1.75
264858842905,-4.75,-0.0625,2.75
264858865361,-3.0625,2.25,2.875
264858888450,-2.625,4.1875,0.3125
264858902802,-0.5625,0.875,-6.6875
264858925358,-6,2.625,-16.4375
264858948510,-17.0625,-3.75,-28
264858962944,-9,-9.375,-37.8125
264858985270,-6.8125,-6.375,-46.375
264859008449,-17.9375,-2.4375,-58.375
264859022798,-28.5,1.8125,-71.0625
264859045246,-36.0625,2.1875,-82.5625
264859068413,-46.6875,3.625,-88.6875
264859091022,-51.3125,4.125,-96.8125
264859105278,-49.3125,5.375,-103.5
264859128531,-50.1875,4.875,-108.5
264859157200,-56.5625,5.75,-114.688
264859165304,-65.3125,7.0625,-122.75
264859188528,-74.9375,9,-126.438
264859209764,-79.125,13,-132.125
264859225304,-81.1875,20,-141.375
264859248523,-81.75,24.1875,-149.812
264859269537,-87.6875,25.375,-159.062
264859285451,-91.6875,27.8125,-154.5
264859308496,-90.5625,30.3125,-162.812
264859329757,-86.5625,35.6875,-160
264859345352,-85.9375,36.5,-162.438
264859368562,-79.3125,33.5625,-160.625
264859389557,-75.875,34.1875,-151.125
264859405247,-74.75,31.25,-148.75
264859428543,-78.6875,30.8125,-143.562
264859449562,-83.5625,30.875,-138.25
264859465285,-82.8125,26.9375,-133.062
264859488473,-78.4375,22.75,-128.75
264859509715,-73.5625,17.375,-128.812
264859525387,-77.4375,14.4375,-128.062
264859548537,-85.3125,14.5,-125.5
264859569772,-88.25,15.125,-121.5
264859585414,-88.25,13.8125,-116
264859608546,-86.75,9.375,-109
264859629750,-81.375,3.75,-104.938
264859645356,-84.125,-1,-102.75
264859667748,-85.6875,-1.5625,-100.125
264859689601,-80.25,2.3125,-98.5
264859705257,-71.75,9.8125,-95.625
264859727838,-57.625,21.5,-95.1875
264859749452,-41.1875,34.875,-114.125
264859765339,-43.25,38.9375,-126.688
264859787825,-48.125,36.6875,-119.5
264859810987,-47.6875,40.375,-117.375
264859825410,-37.0625,39.125,-119.062
264859847910,-38.125,34.875,-117.75
264859870968,-43.6875,29.75,-110.938
264859885405,-36.1875,19.1875,-96.625
264859907889,-30.25,10.875,-83.8125
264859931059,-30.9375,9.8125,-72
264859945374,-29.5625,9.25,-62.6875
264859967836,-30.9375,4,-53.5
264859991001,-28.625,0.375,-35.3125
264860013640,-24.5625,-0.25,-20.875
264860027875,-24.0625,2,-15.875
264860051030,-31.0625,6.125,-9.5
264860072090,-23.1875,5.25,-7.125
264860087802,-1.875,0.4375,-3.875
264860118649,-2.5625,2.625,2.9375
264860132190,-16.6875,8.6875,7.125
264860147808,-15.125,8.5,3.1875
264860170994,-4.25,5.25,1.125
264860192166,-0.9375,6.9375,6.375
264860207810,-1.8125,12.0625,10.375
264860231070,-3.25,15.125,9.4375
264860245476,0.8125,10.3125,8.5
264860267804,8.3125,3.625,12.625
264860290976,6.8125,4.125,19.9375
264860312105,-0.625,8.3125,25.5
264860327780,0.3125,8.3125,28.1875
264860350938,9.9375,5.4375,28.25
264860372093,14.0625,3.875,33.0625
264860387826,14.75,4.1875,42.5
264860411122,14.875,6.75,47.25
264860432112,20.3125,7.125,48.5625
264860447931,23.375,6.5625,52.25
264860470988,24.9375,5.25,61.4375
264860492214,25.625,5.5625,72.25
264860507953,29.3125,6.5625,78
264860531067,36.875,5.0625,80.5625
264860552238,44.6875,1.875,85.5
264860567908,46.3125,-1.25,98.625
264860590387,35.8125,-3.8125,110.062
264860603933,34,-8.5,116.5
264860627221,49.4375,-17.5625,122.938
264860641550,65.25,-28.3125,131.188
264860664124,66.9375,-25.625,136.438
264860687180,57.4375,-26.8125,133.125
264860701572,49.25,-34.8125,130.938
264860723974,50.0625,-40.75,136.375
264860747275,55.375,-38.5625,141.5
264860761513,65,-29,137.625
264860783937,63.625,-25.375,129.875
264860807107,62.25,-31,126.312
264860821428,68.75,-32.9375,130
264860844058,91.8125,-26.625,134.25
264860867217,101.5,-16.75,132.25
264860881592,86.625,-10.3125,130.75
264860903893,79.6875,-13.875,132.375
264860927229,82.75,-18.1875,137.375
264860941573,89.75,-19.125,138.812
264860964109,99.5,-13.5,143.062
264860987239,100.5,-7.8125,144
264861001624,85.4375,-5.1875,146.125
264861024077,73.4375,-14.8125,147.5
264861047188,72.5625,-24,145.188
264861061371,79.5,-27.5,145.875
264861084032,84.375,-22.5625,147.125
264861107149,74.375,-15,147
264861121441,49.875,-17.0625,146.5
264861144161,42.8125,-26.8125,141.938
264861167284,52.0625,-35.3125,137.188
264861182914,58.625,-34,133.5
264861203990,55.125,-24.6875,124.812
264861227302,47.3125,-20.4375,116.875
264861241419,35.8125,-19.0625,110.688
264861263881,30.25,-23.1875,99.5
264861287085,41.375,-25.625,91.75
264861301384,52.125,-20.6875,85.5625
264861323968,47.875,-12,79.625
264861347298,29.25,-7.375,69.4375
264861361529,15.8125,-6.5625,58.5625
264861383987,5.875,-5.8125,54.25
264861407044,2.5,-3.375,48.5625
264861421440,8.25,-0.5,39.75
264861444099,15.5,3,29.5
264861467122,20.375,4.0625,21.5625
264861481496,23.375,4.0625,16.6875
264861504091,19.875,5.1875,14.25
264861527269,10,3.125,13.1875
264861541628,4.875,1.4375,10.75
264861564109,7.1875,0.5,8.8125
264861587096,4.5625,0.4375,6.9375
264861601534,-2.9375,-0.375,4
264861624073,-5.9375,-3.5,1.625
264861647261,-2.125,-4.625,-3
264861661643,0.3125,-4.1875,-6.375
264861683997,-2.375,-3.875,-9.3125
264861706389,-7.625,-3.5625,-11.625
264861721366,-10.0625,-3.9375,-13.625
264861743924,-10.625,-3.625,-16.0625
264861766393,-10.75,-4.875,-18.6875
264861781593,-4.0625,-7.125,-20.25
264861803925,1.9375,-9.125,-20.125
264861826586,5.0625,-9,-21.4375
264861841427,9.6875,-7.75,-23.625
264861864032,11.6875,-7.5625,-23.8125
264861886429,9.4375,-5.875,-23.9375
264861901601,4.75,-6.1875,-23.25
264861923903,3.75,-6.625,-22.3125
264861946566,4.9375,-8.8125,-19.4375
264861961557,6.5625,-11.1875,-17.4375
264861983968,5,-11.625,-16.9375
264862006428,1.375,-11.4375,-15.3125
264862021508,-2.875,-11.25,-13.125
264862043958,-6.3125,-9.5,-10.8125
264862066501,-4.6875,-6.0625,-9.375
264862081626,-1.25,-2.5,-8.875
264862105355,1.5625,-1.5625,-8.1875
264862126571,2.625,-1.25,-8
264862141476,3.375,1.1875,-8
264862164201,4,3.5625,-8.375
264862186472,3.0625,5.3125,-9.6875
264862201510,3.8125,7.1875,-8.9375
264862223906,3.6875,3.75,-7.1875
264862246390,3.8125,2.9375,-6.5625
264862261458,1.8125,4.1875,-5.1875
264862283929,3.125,3.1875,-1.3125
264862306402,7.0625,-0.4375,-0.5
264862321420,10.3125,-6.1875,0.125
264862344119,11.25,-7.625,-0.125
264862367918,5.1875,-7.1875,0.75
264862381432,-4.875,-8.75,1.9375
264862403913,-8.5,-10.1875,1.9375
264862426422,-7.625,-9.3125,2.25
264862441408,-8.125,-6.25,1.875
264862463905,-10.8125,-5.25,1.6875
264862486423,-7.3125,-8.9375,2.1875
264862502878,2.1875,-11.125,3.0625
264862523970,2.375,-8,1.75
264862546469,2.4375,-5.75,-0.0625
264862562845,1.1875,-4.875,-0.8125
264862583941,-1.0625,-4.375,0.375
264862606421,-2.625,-3.4375,0.625
264862622884,0,-3.5625,0.625
264862643953,-1.6875,-2.1875,-0.3125
264862666473,-2.1875,-2.9375,-0.5625
264862682880,0.3125,-4.8125,-0.5
264862703989,-0.5,-7.625,1.625
264862726457,-1.6875,-9.375,2.75
264862742849,-2.5625,-10.0625,3.9375
264862763953,-4.6875,-11.8125,6.125
264862786466,-5.3125,-14.8125,8.625
264862802829,-2.125,-14.6875,10.625
