myot,x,y,z
150927533521,-1,-1.75,1.93750x7fff5fbfe038
150927557225,0.4375,-1.5,1.68750x7fff5fbfe038
150927586581,-0.4375,-1.375,1.93750x7fff5fbfe038
150927593511,-0.9375,-1.375,1.81250x7fff5fbfe038
150927624711,-0.3125,-1.5625,1.250x7fff5fbfe038
150927639733,-0.6875,-1.75,0.68750x7fff5fbfe038
150927693750,-1.5625,-1.3125,0.31250x7fff5fbfe038
150927694438,-2.25,-0.625,0.68750x7fff5fbfe038
150927703900,-3.4375,0.375,1.31250x7fff5fbfe038
150927717449,-3.75,1.5625,1.93750x7fff5fbfe038
150927739907,-3.875,2.625,3.18750x7fff5fbfe038
150927758557,-4.0625,3.0625,3.8750x7fff5fbfe038
150927775076,-3.1875,3.125,4.1250x7fff5fbfe038
150927813157,-2.875,2.6875,3.68750x7fff5fbfe038
150927821072,-1.0625,2.3125,2.8750x7fff5fbfe038
150927841558,-0.375,1.75,3.81250x7fff5fbfe038
150927863997,-1.125,1.125,3.18750x7fff5fbfe038
150927879014,-0.5625,0.6875,3.1250x7fff5fbfe038
150927894810,-0.9375,0.375,2.56250x7fff5fbfe038
150927915817,-1.0625,0.1875,2.68750x7fff5fbfe038
150927938969,-1.1875,0.25,2.8750x7fff5fbfe038
150927954796,-0.625,0.625,2.93750x7fff5fbfe038
150927975919,-0.625,0.8125,3.250x7fff5fbfe038
150927999082,-0.6875,0.875,3.06250x7fff5fbfe038
150928014784,-0.3125,0.875,2.81250x7fff5fbfe038
150928035917,-0.25,1.25,2.68750x7fff5fbfe038
150928058970,0.375,1.25,2.6250x7fff5fbfe038
150928074779,0.125,1.5,2.50x7fff5fbfe038
150928095912,0.875,1.4375,2.06250x7fff5fbfe038
150928119049,1.25,1.4375,1.81250x7fff5fbfe038
150928151155,0.6875,1.375,1.750x7fff5fbfe038
150928155832,0.8125,1.3125,1.56250x7fff5fbfe038
150928178324,1.1875,1.25,1.68750x7fff5fbfe038
150928194772,0.5625,1.375,1.93750x7fff5fbfe038
150928215846,0.25,1.1875,2.06250x7fff5fbfe038
150928238370,0.25,1,1.93750x7fff5fbfe038
150928254758,0.1875,0.8125,1.93750x7fff5fbfe038
150928284062,0.125,0.5625,1.750x7fff5fbfe038
150928298366,-0.5,0.25,1.50x7fff5fbfe038
150928314755,-0.125,0.125,1.18750x7fff5fbfe038
150928337274,-0.0625,-0.0625,1.1250x7fff5fbfe038
150928358332,-0.3125,-0.125,1.18750x7fff5fbfe038
150928376269,-0.125,-0.0625,10x7fff5fbfe038
150928395888,0.375,0.1875,1.06250x7fff5fbfe038
150928418383,0.4375,0.25,1.31250x7fff5fbfe038
150928434777,0.375,0.3125,1.43750x7fff5fbfe038
150928457255,0.625,0.4375,1.43750x7fff5fbfe038
150928478334,0.5,0.3125,1.31250x7fff5fbfe038
150928494788,0.5,0.1875,1.1250x7fff5fbfe038
150928517257,-0.0625,-0.1875,1.6250x7fff5fbfe038
150928538377,-1.6875,-0.375,00x7fff5fbfe038
150928554800,1.3125,-0.6875,10x7fff5fbfe038
150928577311,0.5,-0.6875,0.31250x7fff5fbfe038
150928598353,0.9375,-0.375,0.43750x7fff5fbfe038
150928614825,-0.1875,-0.125,0.18750x7fff5fbfe038
150928637332,0.5,0.3125,0.43750x7fff5fbfe038
150928658394,-0.1875,0.5,10x7fff5fbfe038
150928674821,-1,0.5,0.93750x7fff5fbfe038
150928697763,-0.375,0,0.50x7fff5fbfe038
150928718388,0.375,-1.25,0.3750x7fff5fbfe038
150928734760,0.4375,-2.25,-0.18750x7fff5fbfe038
150928757268,5.75,-5.0625,1.750x7fff5fbfe038
150928778359,7.8125,-10.0625,3.1250x7fff5fbfe038
150928794835,9.4375,-12.3125,1.18750x7fff5fbfe038
150928817277,14.4375,-12.625,0.18750x7fff5fbfe038
150928838357,8.8125,-12.25,00x7fff5fbfe038
150928854757,0.8125,-11.25,0.43750x7fff5fbfe038
150928877260,7.1875,-9.25,2.6250x7fff5fbfe038
150928898395,4.5625,-6.1875,6.18750x7fff5fbfe038
150928914785,0.25,-1.5,9.06250x7fff5fbfe038
150928937376,-11.25,2.875,14.56250x7fff5fbfe038
150928958359,-20.1875,5.875,17.81250x7fff5fbfe038
150928980878,1.6875,6.8125,20.68750x7fff5fbfe038
150928997380,18.3125,9.8125,290x7fff5fbfe038
150929018392,2.5,20.6875,37.1250x7fff5fbfe038
150929040915,-18.1875,55.1875,59.06250x7fff5fbfe038
150929057286,-6,30.1875,29.250x7fff5fbfe038
150929078361,-6.375,13.6875,7.18750x7fff5fbfe038
150929100794,3.125,0.0625,-5.18750x7fff5fbfe038
150929117306,-5.3125,-8.0625,-15.6250x7fff5fbfe038
150929138330,-16.125,-13.3125,-25.8750x7fff5fbfe038
150929160841,-15.8125,-24.3125,-34.56250x7fff5fbfe038
150929177285,-17.25,-40.5,-46.56250x7fff5fbfe038
150929198339,-16.9375,-57.8125,-56.8750x7fff5fbfe038
150929220839,1,-78.75,-70.56250x7fff5fbfe038
150929237320,-2.4375,-82.5,-80.6250x7fff5fbfe038
150929258359,-28.0625,-88.75,-60.81250x7fff5fbfe038
150929280980,-73.625,-88.9375,-45.06250x7fff5fbfe038
150929297394,-97.5625,-80.125,-27.18750x7fff5fbfe038
150929318443,-57.5,-45.875,-16.31250x7fff5fbfe038
150929340965,-40.5625,-55.375,-24.68750x7fff5fbfe038
150929357345,-54.5625,-26.3125,-5.8750x7fff5fbfe038
150929378455,-10.25,-35.8125,-12.750x7fff5fbfe038
150929400951,-15.5625,-30.75,-6.81250x7fff5fbfe038
150929417333,-10.4375,-33.125,-16.56250x7fff5fbfe038
150929439833,-9.375,-32.3125,-13.68750x7fff5fbfe038
150929460889,-16.125,-25.5625,-16.18750x7fff5fbfe038
150929477342,-11.6875,-19.375,-19.750x7fff5fbfe038
150929499816,-13.8125,-7.75,-20.68750x7fff5fbfe038
150929529013,-11.6875,8.0625,-13.68750x7fff5fbfe038
150929537338,3.5,26.1875,-7.1250x7fff5fbfe038
150929559831,-4.5625,41.875,-8.31250x7fff5fbfe038
150929580832,-2.75,74.625,90.43750x7fff5fbfe038
150929597347,71.9375,66.125,10.68750x7fff5fbfe038
150929619869,113,76.125,82.06250x7fff5fbfe038
150929640991,36.75,89.0625,45.18750x7fff5fbfe038
150929657308,20.75,78.6875,44.8750x7fff5fbfe038
150929679930,32.6875,79.1875,66.93750x7fff5fbfe038
150929700883,-12.875,73.1875,720x7fff5fbfe038
150929716601,-9.6875,65.3125,74.43750x7fff5fbfe038
150929739094,-15.75,59.875,700x7fff5fbfe038
150929761639,-23.75,31.875,35.81250x7fff5fbfe038
150929778044,21.875,0.5625,-0.3750x7fff5fbfe038
150929799072,15.875,-13.25,-20.1250x7fff5fbfe038
150929821617,5.4375,-14.3125,-330x7fff5fbfe038
150929836581,12.625,-10.1875,-30.3750x7fff5fbfe038
150929859092,0.75,-9.0625,-31.81250x7fff5fbfe038
150929881620,1.125,-10.625,-34.93750x7fff5fbfe038
150929896572,-1.75,-14.25,-37.56250x7fff5fbfe038
150929919020,-1.125,-19.9375,-41.18750x7fff5fbfe038
150929941633,-0.875,-26.25,-44.56250x7fff5fbfe038
150929956522,3.375,-36.5625,-53.750x7fff5fbfe038
150929979124,-6.5,-47.6875,-73.750x7fff5fbfe038
150930001653,6.125,-69.75,-92.31250x7fff5fbfe038
150930016637,18.1875,-76.6875,-79.68750x7fff5fbfe038
150930039119,-30.625,-73,-67.31250x7fff5fbfe038
150930061642,-54.1875,-77.125,-75.43750x7fff5fbfe038
150930076369,-37.5625,-73.4375,-60.93750x7fff5fbfe038
150930099102,-107,-35.625,13.50x7fff5fbfe038
150930121653,-41.5625,-41.1875,-8.31250x7fff5fbfe038
150930136616,-10,-28.875,-13.06250x7fff5fbfe038
150930159059,-19.1875,-15.8125,-6.250x7fff5fbfe038
150930181660,7.25,-3,16.3750x7fff5fbfe038
150930196649,11.1875,13.375,28.81250x7fff5fbfe038
150930219154,37,25.3125,41.250x7fff5fbfe038
150930241562,59.5625,28.375,36.8750x7fff5fbfe038
150930256628,54.25,43.75,36.18750x7fff5fbfe038
150930279036,59.8125,51.9375,40.68750x7fff5fbfe038
150930301577,66,71.25,48.250x7fff5fbfe038
150930316547,84.8125,82.9375,61.1250x7fff5fbfe038
150930339060,87.125,98.9375,76.18750x7fff5fbfe038
150930362982,103.75,112.625,64.3750x7fff5fbfe038
150930376523,94.5,66.6875,25.18750x7fff5fbfe038
150930399041,16.125,-39,-25.8750x7fff5fbfe038
150930421575,104.375,63.75,41.6250x7fff5fbfe038
150930436529,-38.0625,33.5625,-520x7fff5fbfe038
150930459093,-95.8125,22.3125,44.6250x7fff5fbfe038
150930481569,-53.3125,28,380x7fff5fbfe038
150930498015,50,31.3125,43.8750x7fff5fbfe038
150930519062,13.25,24.25,28.06250x7fff5fbfe038
150930541599,-30.8125,19,11.81250x7fff5fbfe038
150930558019,-9.875,11.75,14.93750x7fff5fbfe038
150930579046,4.9375,6.4375,9.8750x7fff5fbfe038
150930594952,9.5,-0.5625,7.43750x7fff5fbfe038
150930618032,11.875,-4.8125,6.43750x7fff5fbfe038
150930639157,7.625,-8.8125,4.750x7fff5fbfe038
150930654929,3.625,-9.5625,-10x7fff5fbfe038
150930678022,-3.5625,-9.0625,-3.56250x7fff5fbfe038
150930698994,-8.6875,-8.5,-1.56250x7fff5fbfe038
150930714892,-4.375,-6.5625,0.81250x7fff5fbfe038
150930738010,1.875,-5.25,0.06250x7fff5fbfe038
150930759114,6.5,-4.1875,1.8750x7fff5fbfe038
150930774884,1.875,-4.25,1.250x7fff5fbfe038
150930798090,-0.75,-4.5625,-1.56250x7fff5fbfe038
150930819105,1.5,-5.375,-4.18750x7fff5fbfe038
150930834909,-0.3125,-7.125,-5.81250x7fff5fbfe038
150930858047,-0.375,-8.8125,-80x7fff5fbfe038
