myot,myox,myoy,myoz,myost
myot,myox,myoy,myoz,myost
150273499974,0.956055,-0.0419922,0.190431464788062
150273514985,0.965332,-0.0488281,0.1801761464788062
150273538692,0.964355,-0.0371094,0.1835941464788062
150273560044,0.960938,-0.0366211,0.1835941464788062
150273575007,0.962891,-0.0424805,0.1884771464788062
150273598723,0.961914,-0.0429688,0.1821291464788062
150273652625,0.953125,-0.0483398,0.18751464788062
150273653444,0.961914,-0.0493164,0.1787111464788062
150273660784,0.959961,-0.0458984,0.1870121464788062
150273680693,0.966797,-0.0424805,0.1962891464788062
150273695664,0.956543,-0.0507812,0.1938481464788062
150273719337,0.959473,-0.0473633,0.1928711464788062
150273763087,0.960938,-0.0385742,0.1928711464788062
150273763899,0.95752,-0.0415039,0.1962891464788062
150273777351,0.962402,-0.043457,0.190431464788062
150273793824,0.963379,-0.0405273,0.1899411464788062
150273816258,0.952148,-0.0351562,0.1884771464788062
150273837364,0.96582,-0.0488281,0.1889651464788062
150273853752,0.969727,-0.0415039,0.1870121464788062
150273876270,0.95752,-0.0332031,0.1918951464788062
150273897384,0.960449,-0.0371094,0.18751464788062
150273913752,0.969238,-0.0439453,0.1821291464788062
150273936294,0.957031,-0.0371094,0.1948241464788062
150273957313,0.966309,-0.0405273,0.1894531464788062
150273973781,0.969238,-0.043457,0.1923831464788062
150273996296,0.959473,-0.0317383,0.2060551464788062
150274017398,0.959961,-0.0463867,0.1962891464788062
150274033745,0.947754,-0.0429688,0.1791991464788062
150274056289,0.966797,-0.0415039,0.1772461464788062
150274077327,0.97168,-0.0209961,0.1884771464788062
150274093783,0.958496,-0.019043,0.2001951464788062
150274116236,0.95166,-0.0351562,0.1899411464788062
150274137335,0.955566,-0.0546875,0.1948241464788062
150274153795,0.961426,-0.0317383,0.204591464788062
150274176286,0.962891,-0.0219727,0.2104491464788062
150274197337,0.95166,-0.03125,0.2031251464788062
150274213776,0.958008,-0.0439453,0.1914061464788062
150274236346,0.94873,-0.0375977,0.1889651464788062
150274257353,0.957031,-0.0380859,0.1816411464788062
150274273839,0.969727,-0.0351562,0.1879881464788062
150274296299,0.955566,-0.0268555,0.1899411464788063
150274317409,0.95752,-0.0410156,0.1821291464788063
150274333761,0.960938,-0.0439453,0.1782231464788063
150274356333,0.967285,-0.027832,0.1811521464788063
150274378786,0.960449,-0.0273438,0.1791991464788063
150274393794,0.96582,-0.0371094,0.1860351464788063
150274416294,0.966797,-0.0205078,0.1909181464788063
150274438799,0.959473,-0.0268555,0.1889651464788063
150274453782,0.961426,-0.034668,0.1806641464788063
150274476346,0.960449,-0.0307617,0.1821291464788063
150274498776,0.963379,-0.0258789,0.1748051464788063
150274513782,0.96582,-0.0283203,0.1738281464788063
150274536260,0.96582,-0.0273438,0.1728521464788063
150274558776,0.965332,-0.0327148,0.1694341464788063
150274573802,0.968262,-0.0341797,0.1748051464788063
150274596252,0.957031,-0.0297852,0.1806641464788063
150274618787,0.962891,-0.0410156,0.1811521464788063
150274633761,0.966797,-0.0400391,0.1796881464788063
150274656353,0.959473,-0.0351562,0.1909181464788063
150274678758,0.95752,-0.0385742,0.1884771464788063
150274693751,0.965332,-0.0458984,0.1811521464788063
150274716254,0.964355,-0.0400391,0.1748051464788063
150274745522,0.96582,-0.0405273,0.1821291464788063
150274761370,0.969238,-0.0424805,0.1767581464788063
150274784460,0.962402,-0.0429688,0.1787111464788063
150274798830,0.963379,-0.046875,0.1821291464788063
150274821349,0.960449,-0.0493164,0.1782231464788063
150274844457,0.963867,-0.0405273,0.1767581464788063
150274858833,0.961914,-0.0429688,0.1801761464788063
150274872423,0.962402,-0.0429688,0.1743161464788063
150274894902,0.958496,-0.0380859,0.1791991464788063
150274918030,0.95166,-0.0380859,0.1787111464788063
150274932407,0.964844,-0.0444336,0.1728521464788063
150274954859,0.956543,-0.0361328,0.190431464788063
150274978068,0.960449,-0.0405273,0.1914061464788063
150274992402,0.962402,-0.0419922,0.1806641464788063
150275014888,0.956543,-0.0356445,0.1889651464788063
150275038108,0.961426,-0.0405273,0.1801761464788063
150275052425,0.963867,-0.0410156,0.1791991464788063
150275074917,0.960938,-0.0317383,0.1840821464788063
150275098087,0.959473,-0.0380859,0.1879881464788063
150275112386,0.96875,-0.034668,0.1850591464788063
150275134893,0.962891,-0.0400391,0.190431464788063
150275158077,0.956543,-0.0429688,0.1914061464788063
150275172406,0.963379,-0.0380859,0.1918951464788063
150275194951,0.95459,-0.0385742,0.1914061464788063
150275217983,0.958496,-0.0458984,0.1889651464788063
150275232404,0.960938,-0.0415039,0.1889651464788063
150275254888,0.961426,-0.0405273,0.1816411464788063
150275278037,0.964355,-0.0351562,0.1821291464788063
150275292356,0.958496,-0.0390625,0.1811521464788063
150275314866,0.961914,-0.0317383,0.1865231464788064
150275338030,0.962402,-0.0307617,0.1865231464788064
150275352371,0.963867,-0.0371094,0.18751464788064
150275374809,0.959473,-0.0395508,0.18751464788064
150275398066,0.961914,-0.0395508,0.1948241464788064
150275412311,0.960938,-0.0380859,0.1953121464788064
150275434831,0.962402,-0.0390625,0.1909181464788064
150275458029,0.958008,-0.0322266,0.1977541464788064
150275472347,0.960449,-0.0332031,0.1962891464788064
150275494858,0.959961,-0.0341797,0.1879881464788064
150275518001,0.95752,-0.0366211,0.1977541464788064
150275532361,0.955078,-0.0375977,0.1967771464788064
150275554933,0.957031,-0.0419922,0.1962891464788064
150275578033,0.961914,-0.0288086,0.1928711464788064
150275592389,0.958984,-0.0351562,0.1967771464788064
150275614973,0.956543,-0.0405273,0.1865231464788064
150275638095,0.960938,-0.034668,0.1889651464788064
150275652353,0.959473,-0.0292969,0.1928711464788064
150275674901,0.962891,-0.0385742,0.1953121464788064
150275699435,0.960449,-0.0273438,0.1977541464788064
150275712454,0.959961,-0.03125,0.1884771464788064
150275734929,0.958496,-0.0444336,0.1860351464788064
150275758055,0.959473,-0.0356445,0.1918951464788064
150275772306,0.956055,-0.0385742,0.1928711464788064
150275794961,0.962402,-0.0429688,0.1879881464788064
150275817407,0.959473,-0.0351562,0.1933591464788064
150275832432,0.960938,-0.0332031,0.198731464788064
150275854922,0.960938,-0.0400391,0.190431464788064
150275877344,0.958008,-0.0307617,0.1928711464788064
150275893799,0.952148,-0.0410156,0.1870121464788064
150275914897,0.972656,-0.0454102,0.1855471464788064
150275937370,0.964844,-0.0229492,0.1982421464788064
150275952480,0.966797,-0.0244141,0.1948241464788064
150275974956,0.958984,-0.0317383,0.1889651464788064
150275997433,0.958496,-0.0258789,0.1835941464788064
150276012399,0.960938,-0.0297852,0.1782231464788064
150276035010,0.958496,-0.0361328,0.1796881464788064
150276057429,0.963867,-0.0336914,0.1831051464788064
150276072514,0.958984,-0.0361328,0.1806641464788064
150276094894,0.962402,-0.0424805,0.1850591464788064
150276117406,0.959473,-0.0454102,0.1840821464788064
150276132406,0.959961,-0.0371094,0.1889651464788064
150276154927,0.95459,-0.0483398,0.1918951464788064
150276177444,0.959473,-0.0483398,0.1889651464788064
150276192445,0.966797,-0.034668,0.1850591464788064
150276214970,0.959473,-0.0341797,0.1923831464788064
150276237482,0.95459,-0.0361328,0.1850591464788064
150276252327,0.964355,-0.0371094,0.1806641464788064
150276274820,0.96582,-0.0200195,0.1870121464788064
150276297390,0.961914,-0.0297852,0.1870121464788065
150276312330,0.961914,-0.0288086,0.1958011464788065
150276334927,0.965332,-0.0253906,0.1948241464788065
150276357407,0.961914,-0.027832,0.1835941464788065
150276372333,0.958984,-0.0361328,0.1870121464788065
150276394851,0.962402,-0.043457,0.1899411464788065
150276417384,0.959473,-0.0356445,0.1899411464788065
150276432354,0.956543,-0.0424805,0.1958011464788065
150276454879,0.957031,-0.0375977,0.1884771464788065
150276477388,0.958008,-0.0410156,0.1899411464788065
150276492314,0.964355,-0.0341797,0.1840821464788065
150276523111,0.959961,-0.0380859,0.1918951464788065
150276537361,0.958984,-0.0366211,0.1860351464788065
150276553863,0.960938,-0.0395508,0.1787111464788065
150276574881,0.960449,-0.0410156,0.1826171464788065
150276597408,0.962402,-0.0375977,0.1801761464788065
150276613852,0.961426,-0.0351562,0.1855471464788065
150276634816,0.970215,-0.0366211,0.1840821464788065
150276657399,0.964844,-0.0361328,0.1811521464788065
150276673842,0.964355,-0.0327148,0.1811521464788065
150276694874,0.96582,-0.0361328,0.1894531464788065
150276717371,0.966797,-0.0375977,0.1855471464788065
150276733841,0.959473,-0.0395508,0.184571464788065
150276754868,0.960449,-0.0483398,0.1831051464788065
150276777371,0.957031,-0.0390625,0.1923831464788065
150276793838,0.964844,-0.0444336,0.184571464788065
150276814909,0.961914,-0.0395508,0.1943361464788065
150276837399,0.954102,-0.0449219,0.1899411464788065
150276853785,0.964844,-0.043457,0.1884771464788065
150276874908,0.965332,-0.0424805,0.1899411464788065
150276897342,0.960449,-0.0449219,0.2006841464788065
150276913818,0.957031,-0.0532227,0.2031251464788065
150276934864,0.964355,-0.0449219,0.2011721464788065
150276957379,0.95752,-0.0454102,0.2026371464788065
150276973840,0.952637,-0.0532227,0.1977541464788065
150277003103,0.957031,-0.0532227,0.1972661464788065
150277017376,0.958496,-0.0473633,0.1933591464788065
150277033885,0.958496,-0.0473633,0.1889651464788065
150277054883,0.961426,-0.0498047,0.1855471464788065
