myoTS,myox,myoy,myoz
1450686347,myox,myoy,myoz
41618577179,0.0820312,0.856934,0.469238
41618598498,0.0869141,0.845215,0.470215
41618622143,0.0878906,0.857422,0.466309
41618637120,0.0795898,0.885254,0.460449
41618658474,0.0644531,0.918457,0.442383
41618682222,0.0595703,0.931152,0.450195
41618721120,0.0654297,0.936523,0.441895
41618722762,0.0732422,0.918945,0.446289
41618742785,0.078125,0.896484,0.447266
41618759857,0.0791016,0.898438,0.45459
41618778456,0.074707,0.915527,0.44043
41618802081,0.0673828,0.904785,0.446289
41618831432,0.0732422,0.89209,0.442383
41618841895,0.0771484,0.905273,0.4375
41618861462,0.0883789,0.90625,0.43457
41618875809,0.100586,0.895508,0.439453
41618899019,0.107422,0.883301,0.446289
41618921491,0.110352,0.855469,0.437012
41618935801,0.111816,0.844727,0.44873
41618958978,0.116699,0.844238,0.456055
41618981490,0.097168,0.851562,0.465332
41618995836,0.0947266,0.843262,0.473633
41619019020,0.0957031,0.832031,0.489746
41619041529,0.0942383,0.821777,0.498047
41619055850,0.090332,0.838867,0.503418
41619078957,0.0913086,0.863281,0.499512
41619101512,0.09375,0.866699,0.498047
41619115820,0.106445,0.873047,0.5
41619146552,0.117676,0.86084,0.486816
41619161514,0.121094,0.815918,0.488281
41619184009,0.112305,0.827637,0.477051
41619198934,0.110352,0.875,0.443359
41619221609,0.107422,0.903809,0.419434
41619244097,0.097168,0.910645,0.405273
41619258275,0.0830078,0.90625,0.407227
41619281564,0.0834961,0.899414,0.42627
41619304008,0.0898438,0.866699,0.442871
41619318300,0.0942383,0.871582,0.444336
41619341487,0.0898438,0.897461,0.441895
41619363978,0.0693359,0.913574,0.427246
41619378394,0.0703125,0.918945,0.416504
41619401515,0.0751953,0.913086,0.411133
41619424078,0.0732422,0.916016,0.396484
41619438368,0.0732422,0.924316,0.384766
41619461549,0.0717773,0.934082,0.375977
41619484052,0.0625,0.928711,0.391602
41619498488,0.0791016,0.90332,0.402832
41619521523,0.0942383,0.879883,0.40625
41619544116,0.0922852,0.885254,0.412109
41619558341,0.0888672,0.90625,0.383301
41619581456,0.0883789,0.918945,0.358398
41619603926,0.0786133,0.931152,0.339844
41619618282,0.0732422,0.938965,0.317383
41619641502,0.0664062,0.943848,0.321289
41619664017,0.0708008,0.95752,0.331543
41619678321,0.0668945,0.953613,0.319336
41619701538,0.0649414,0.935547,0.319336
41619723980,0.0517578,0.932129,0.325195
41619738389,0.0678711,0.913086,0.335449
41619761592,0.0795898,0.909668,0.336914
41619784058,0.0727539,0.908691,0.317871
